ID,Tablename,Object_ID,Flags,PushID
12579,LFGDUNGEONS,3361,0,110718
12580,SPELLSCRIPT,129721,0,110718
12581,SPELLSCRIPT,130693,0,110718
12582,SPELLSCRIPT,130695,0,110718
12583,TACTENCRYPTION,8280,0,110751
12584,TIMEEVENT,3155,0,110751
12585,TIMEEVENTDATA,25854,0,110751
12586,TIMEEVENTDATA,25855,0,110751
12587,TIMEEVENTDATA,25856,0,110751
12588,TIMEEVENTDATA,25857,0,110751
12589,TIMEEVENTDATA,25858,0,110751
12590,TIMEEVENTDATA,25859,0,110751
12591,TIMEEVENTDATA,25860,0,110751
12592,TIMEEVENTDATA,25861,0,110751
12593,TIMEEVENTDATA,25862,0,110751
12594,TIMEEVENTDATA,25863,0,110751
12595,EXTERIORCOMPONENT,7258,0,110478
12596,EXTERIORCOMPONENT,7259,0,110478
12597,EXTERIORCOMPONENTEXITPOINT,648,0,110478
12598,EXTERIORCOMPONENTEXITPOINT,649,0,110478
12599,FILEDATA,7864253,0,110478
12600,FILEDATA,7864255,0,110478
12601,FILEDATA,7864256,0,110478
12602,FILEDATA,7864257,0,110478
12603,FILEDATA,7864258,0,110478
12604,FILEDATA,7864259,0,110478
12605,FILEDATA,7864264,0,110478
12606,FILEDATA,7864265,0,110478
12607,FILEDATA,7864266,0,110478
12608,FILEDATA,7864267,0,110478
12609,FILEDATA,7864275,0,110478
12610,FILEDATA,7864302,0,110478
12611,FILEDATA,7864303,0,110478
12612,FILEDATA,7864304,0,110478
12613,FILEDATA,7864305,0,110478
12614,FILEDATA,7864312,0,110478
12615,FILEDATA,7864314,0,110478
12616,FILEDATA,7864315,0,110478
12617,FILEDATA,7864316,0,110478
12618,FILEDATA,7864317,0,110478
12619,FILEDATA,7864324,0,110478
12620,FILEDATA,7864325,0,110478
12621,FILEDATA,7864345,0,110478
12622,FILEDATA,7864347,0,110478
12623,FILEDATA,7864349,0,110478
12624,FILEDATA,7864380,0,110478
12625,FILEDATA,7864381,0,110478
12626,FILEDATA,7864382,0,110478
12627,FILEDATA,7864383,0,110478
12628,FILEDATA,7864390,0,110478
12629,FILEDATA,7864391,0,110478
12630,FILEDATA,7864416,0,110478
12631,FILEDATA,7864444,0,110478
12632,FILEDATA,7864445,0,110478
12633,FILEDATA,7864446,0,110478
12634,FILEDATA,7864447,0,110478
12635,FILEDATA,7864448,0,110478
12636,FILEDATA,7864449,0,110478
12637,FILEDATA,7864450,0,110478
12638,FILEDATA,7864451,0,110478
12639,FILEDATA,7864464,0,110478
12640,FILEDATA,7864475,0,110478
12641,FILEDATA,7864476,0,110478
12642,FILEDATA,7864484,0,110478
12643,FILEDATA,7865292,0,110478
12644,FILEDATA,8015390,0,110478
12645,FILEDATA,8018234,0,110478
12646,FILEDATA,8018240,0,110478
12647,FILEDATA,8018828,0,110478
12648,FILEDATA,8018830,0,110478
12649,GAMEOBJECTDISPLAYINFO,129445,0,110478
12650,GAMEOBJECTDISPLAYINFO,129446,0,110478
12651,MODELFILEDATA,145812,0,110478
12652,MODELFILEDATA,145813,0,110478
12653,TEXTUREFILEDATA,2054120,0,110478
12654,TEXTUREFILEDATA,2054121,0,110478
12655,TEXTUREFILEDATA,2054122,0,110478
12656,TEXTUREFILEDATA,2054123,0,110478
12657,TEXTUREFILEDATA,2054124,0,110478
12658,TEXTUREFILEDATA,2054125,0,110478
12659,TEXTUREFILEDATA,2054151,0,110478
12660,TEXTUREFILEDATA,2054152,0,110478
12661,TEXTUREFILEDATA,2054153,0,110478
12662,TEXTUREFILEDATA,2054154,0,110478
12663,TEXTUREFILEDATA,2054155,0,110478
12664,TEXTUREFILEDATA,2054156,0,110478
12665,TEXTUREFILEDATA,2054166,0,110478
12666,TEXTUREFILEDATA,2054167,0,110478
12667,TEXTUREFILEDATA,2054168,0,110478
12668,TEXTUREFILEDATA,2054169,0,110478
12669,TEXTUREFILEDATA,2054170,0,110478
12670,TEXTUREFILEDATA,2054171,0,110478
12671,TEXTUREFILEDATA,2054178,0,110478
12672,TEXTUREFILEDATA,2054179,0,110478
12673,TEXTUREFILEDATA,2054180,0,110478
12674,TEXTUREFILEDATA,2054181,0,110478
12675,TEXTUREFILEDATA,2054182,0,110478
12676,TEXTUREFILEDATA,2054183,0,110478
12677,WMO,20934,0,110478
12678,WMO,20935,0,110478
12679,WMO,20936,0,110478
12680,WMO,20937,0,110478
12681,WMO,20938,0,110478
12682,WMO,20939,0,110478
12683,WMOGROUP,83491,0,110478
12684,WMOGROUP,83492,0,110478
12685,WMOGROUP,83493,0,110478
12686,WMOGROUP,83494,0,110478
12687,WMOGROUP,83495,0,110478
12688,WMOGROUP,83496,0,110478
12689,GAMEOBJECTS,670640,1,110709
12690,GAMEOBJECTS,670641,1,110709
12691,GAMEOBJECTS,670642,1,110709
12692,GAMEOBJECTS,679038,1,110709
12693,GAMEOBJECTS,679039,1,110709
12694,GAMEOBJECTS,679040,1,110709
12695,QUESTOBJECTIVE,466817,1,110709
12696,QUESTOBJECTIVE,466819,1,110709
12697,QUESTOBJECTIVE,466871,1,110709
12698,SPAWNEVENT,5349589,1,110709
12699,SPAWNEVENT,5349590,1,110709
12700,SPAWNEVENT,5349591,1,110709
12701,SPAWNGROUP,3343617,1,110709
12702,SPAWNGROUP,3343618,1,110709
12703,SPAWNGROUP,3343619,1,110709
12704,SPAWNLOC,5246144,1,110709
12705,SPAWNLOC,5246145,1,110709
12706,SPAWNLOC,5246146,1,110709
12707,SPAWNOBJECT,8289048,1,110709
12708,SPAWNOBJECT,8289049,1,110709
12709,SPAWNOBJECT,8289050,1,110709
12710,SPAWNREGION,182441,1,110709
12711,SPAWNREGION,182442,1,110709
12712,SPAWNSQUAD,5522458,1,110709
12713,SPAWNSQUAD,5522459,1,110709
12714,SPAWNSQUAD,5522460,1,110709
12715,SPELLSCRIPT,100018,0,110162
12716,SPELLSCRIPTTEXT,26845,0,110162
12717,SPELLSCRIPTTEXT,26846,0,110162
12718,AREATRIGGERACTIONSET,44072,0,110235
12719,AREATRIGGERCREATEPROPERTIES,44275,0,110235
12720,SPELLSCRIPT,133533,0,110235
12721,SPELLSCRIPTTEXT,21222,0,110582
12722,SPELLSCRIPTTEXT,26858,0,110582
12723,SPELLSCRIPTTEXT,26859,0,110582
12724,SPELLSCRIPT,124265,0,110654
12725,DBDATA_M2CAMERA,51303,0,110671
12726,DBDATA_M2CAMERA,52530,0,110671
12727,DBDATA_M2CAMERA,52592,0,110671
12728,FILEDATA,4996289,0,110671
12729,FILEDATA,6163853,0,110671
12730,FILEDATA,6163854,0,110671
12731,FILEDATA,6164828,0,110671
12732,FILEDATA,6164829,0,110671
12733,FILEDATA,6175508,0,110671
12734,FILEDATA,6175509,0,110671
12735,FILEDATA,6195752,0,110671
12736,FILEDATA,6209346,0,110671
12737,FILEDATA,6209347,0,110671
12738,FILEDATA,6209348,0,110671
12739,FILEDATA,6209349,0,110671
12740,FILEDATA,6213445,0,110671
12741,FILEDATA,6253978,0,110671
12742,FILEDATA,6654736,0,110671
12743,FILEDATA,6661663,0,110671
12744,FILEDATA,6661694,0,110671
12745,FILEDATA,6661695,0,110671
12746,FILEDATA,6661699,0,110671
12747,FILEDATA,6786831,0,110671
12748,FILEDATA,6860323,0,110671
12749,FILEDATA,6870560,0,110671
12750,FILEDATA,6904679,0,110671
12751,FILEDATA,6904680,0,110671
12752,FILEDATA,6904682,0,110671
12753,FILEDATA,6904684,0,110671
12754,FILEDATA,6913994,0,110671
12755,FILEDATA,6913995,0,110671
12756,FILEDATA,6913996,0,110671
12757,FILEDATA,6914028,0,110671
12758,FILEDATA,6914030,0,110671
12759,FILEDATA,7193999,0,110671
12760,FILEDATA,7194000,0,110671
12761,FILEDATA,7194001,0,110671
12762,FILEDATA,7194002,0,110671
12763,FILEDATA,7214677,0,110671
12764,FILEDATA,7345549,0,110671
12765,FILEDATA,7357587,0,110671
12766,FILEDATA,7416529,0,110671
12767,FILEDATA,7416530,0,110671
12768,FILEDATA,7416531,0,110671
12769,FILEDATA,7416532,0,110671
12770,FILEDATA,7416565,0,110671
12771,FILEDATA,7416566,0,110671
12772,FILEDATA,7416567,0,110671
12773,FILEDATA,7416568,0,110671
12774,FILEDATA,7417197,0,110671
12775,FILEDATA,7417198,0,110671
12776,FILEDATA,7417199,0,110671
12777,FILEDATA,7417200,0,110671
12778,FILEDATA,7424023,0,110671
12779,FILEDATA,7424024,0,110671
12780,FILEDATA,7424025,0,110671
12781,FILEDATA,7424026,0,110671
12782,FILEDATA,7424027,0,110671
12783,FILEDATA,7424028,0,110671
12784,FILEDATA,7424029,0,110671
12785,FILEDATA,7424030,0,110671
12786,FILEDATA,7425515,0,110671
12787,FILEDATA,7425516,0,110671
12788,FILEDATA,7425517,0,110671
12789,FILEDATA,7425518,0,110671
12790,FILEDATA,7583062,0,110671
12791,FILEDATA,7583063,0,110671
12792,FILEDATA,7845201,0,110671
12793,FILEDATA,7845203,0,110671
12794,FILEDATA,7845204,0,110671
12795,FILEDATA,7845206,0,110671
12796,FILEDATA,7845209,0,110671
12797,FILEDATA,7845212,0,110671
12798,FILEDATA,7845215,0,110671
12799,FILEDATA,7852014,0,110671
12800,FILEDATA,7852019,0,110671
12801,FILEDATA,7948835,0,110671
12802,FILEDATA,7948838,0,110671
12803,FILEDATA,7948841,0,110671
12804,FILEDATA,7949480,0,110671
12805,FILEDATA,7967693,0,110671
12806,FILEDATA,7967698,0,110671
12807,FILEDATA,7967701,0,110671
12808,FILEDATA,7967702,0,110671
12809,FILEDATA,7976271,0,110671
12810,FILEDATA,8035585,0,110671
12811,FILEDATA,8035586,0,110671
12812,FILEDATA,8105863,0,110671
12813,FILEDATA,8105867,0,110671
12814,FILEDATA,8105869,0,110671
12815,FILEDATA,8106816,0,110671
12816,FILEDATA,8106818,0,110671
12817,FILEDATA,8106819,0,110671
12818,FILEDATA,8106820,0,110671
12819,FILEDATA,8106829,0,110671
12820,FILEDATA,8117396,0,110671
12821,FILEDATA,8117400,0,110671
12822,FILEDATA,8117468,0,110671
12823,FILEDATA,8117478,0,110671
12824,FILEDATA,8117479,0,110671
12825,FILEDATA,8117495,0,110671
12826,FILEDATA,8121386,0,110671
12827,FILEDATA,8121389,0,110671
12828,FILEDATA,8121391,0,110671
12829,FILEDATA,8186768,0,110671
12830,GAMEOBJECTDISPLAYINFO,125478,0,110671
12831,GAMEOBJECTDISPLAYINFO,126379,0,110671
12832,GAMEOBJECTDISPLAYINFO,126380,0,110671
12833,GAMEOBJECTDISPLAYINFO,126381,0,110671
12834,GAMEOBJECTDISPLAYINFO,126393,0,110671
12835,GAMEOBJECTDISPLAYINFO,128477,0,110671
12836,MODELFILEDATA,143964,0,110671
12837,MODELFILEDATA,143965,0,110671
12838,MODELFILEDATA,144007,0,110671
12839,MODELFILEDATA,144008,0,110671
12840,MODELFILEDATA,145177,0,110671
12841,MODELFILEDATA,145178,0,110671
12842,MODELFILEDATA,145179,0,110671
12843,MODELFILEDATA,145198,0,110671
12844,MODELFILEDATA,145571,0,110671
12845,MODELFILEDATA,147646,0,110671
12846,TEXTUREFILEDATA,1980552,0,110671
12847,TEXTUREFILEDATA,1980553,0,110671
12848,TEXTUREFILEDATA,1980570,0,110671
12849,TEXTUREFILEDATA,1980571,0,110671
12850,TEXTUREFILEDATA,1980886,0,110671
12851,TEXTUREFILEDATA,1980887,0,110671
12852,TEXTUREFILEDATA,1982361,0,110671
12853,TEXTUREFILEDATA,1982362,0,110671
12854,TEXTUREFILEDATA,1982363,0,110671
12855,TEXTUREFILEDATA,1982364,0,110671
12856,TEXTUREFILEDATA,1982991,0,110671
12857,TEXTUREFILEDATA,1982992,0,110671
12858,TEXTUREFILEDATA,1983107,0,110671
12859,TEXTUREFILEDATA,1983108,0,110671
12860,TEXTUREFILEDATA,2064949,0,110671
12861,TEXTUREFILEDATA,2064950,0,110671
12862,TEXTUREFILEDATA,2070285,0,110671
12863,TEXTUREFILEDATA,2070286,0,110671
12864,TEXTUREFILEDATA,2070353,0,110671
12865,TEXTUREFILEDATA,2070354,0,110671
12866,TEXTUREFILEDATA,2070693,0,110671
12867,TEXTUREFILEDATA,2070694,0,110671
12868,TEXTUREFILEDATA,2071074,0,110671
12869,TEXTUREFILEDATA,2071075,0,110671
12870,TEXTUREFILEDATA,2071076,0,110671
12871,TEXTUREFILEDATA,2071089,0,110671
12872,TEXTUREFILEDATA,2071090,0,110671
12873,BROADCASTTEXT,325158,0,110712
12874,BROADCASTTEXT,325159,0,110712
12875,CREATURE,274578,0,110712
12876,CREATUREDIFFICULTY,358398,0,110712
12877,CREATUREXDISPLAYINFO,682960,0,110712
12878,GOSSIP,42226,0,110712
12879,GOSSIP,42751,0,110712
12880,GOSSIP,44756,0,110712
12881,GOSSIPHEADER,147256,0,110712
12882,GOSSIPHEADERXGOSSIPOPTION,270868,0,110712
12883,GOSSIPHEADERXGOSSIPOPTION,274845,0,110712
12884,GOSSIPHEADERXGOSSIPOPTION,274848,0,110712
12885,GOSSIPHEADERXGOSSIPOPTION,274849,0,110712
12886,GOSSIPOPTION,142315,0,110712
12887,GOSSIPOPTION,142318,0,110712
12888,GOSSIPOPTION,142319,0,110712
12889,MODIFIERTREE,463100,0,110712
12890,MODIFIERTREE,463101,0,110712
12891,MODIFIERTREE,463102,0,110712
12892,MODIFIERTREE,463103,0,110712
12893,PHASE,30230,0,110712
12894,PLAYERCONDITION,163237,0,110712
12895,SPAWNEVENT,5349600,0,110712
12896,SPAWNEVENT,5349601,0,110712
12897,SPAWNGROUP,3343627,0,110712
12898,SPAWNGROUP,3343628,0,110712
12899,SPAWNLOC,5246171,0,110712
12900,SPAWNLOC,5246172,0,110712
12901,SPAWNOBJECT,8289075,0,110712
12902,SPAWNOBJECT,8289076,0,110712
12903,SPAWNSQUAD,5522468,0,110712
12904,SPAWNSQUAD,5522469,0,110712
12905,SPELL,1315888,0,110712
12906,SPELL,1315932,0,110712
12907,SPELLEFFECT,1348456,0,110712
12908,SPELLEFFECT,1348457,0,110712
12909,SPELLEFFECT,1348467,0,110712
12910,SPELLEFFECT,1348532,0,110712
12911,SPELLMISC,862071,0,110712
12912,SPELLMISC,862114,0,110712
12913,AREATRIGGERACTION,70760,0,110639
12914,AREATRIGGERACTION,70760,0,110721
12915,CREATURE,265805,0,110397
12916,CREATURE,265817,0,110397
12917,CREATURE,265827,0,110397
12918,CREATUREDIFFICULTY,349375,0,110397
12919,CREATUREDIFFICULTY,349387,0,110397
12920,CREATUREDIFFICULTY,349397,0,110397
12921,CREATUREDISPLAYINFO,147705,0,110397
12922,CREATUREDISPLAYINFO,147706,0,110397
12923,CREATUREDISPLAYINFO,147707,0,110397
12924,CREATURESOUNDDATA,10809,0,110397
12925,CREATURESOUNDDATA,10810,0,110397
12926,CREATURESOUNDDATA,10811,0,110397
12927,CREATUREXDISPLAYINFO,664943,0,110397
12928,CREATUREXDISPLAYINFO,664957,0,110397
12929,CREATUREXDISPLAYINFO,665002,0,110397
12930,SOUNDKIT,357898,0,110397
12931,SOUNDKIT,368604,0,110397
12932,SOUNDKIT,368605,0,110397
12933,SOUNDKIT,368607,0,110397
12934,SOUNDKITADVANCED,332183,0,110397
12935,SOUNDKITADVANCED,332184,0,110397
12936,SOUNDKITADVANCED,332186,0,110397
12937,SOUNDKITENTRY,1695310,0,110397
12938,SOUNDKITENTRY,1695311,0,110397
12939,SOUNDKITENTRY,1695315,0,110397
12940,SPELLVISUALKITEFFECT,769204,0,110397
12941,CREATUREDIFFICULTY,321184,0,110457
12942,CREATUREDISPLAYINFO,73034,0,110457
12943,SOUNDKIT,318306,0,110457
12944,SOUNDKIT,318333,0,110457
12945,SOUNDKIT,368690,0,110457
12946,SOUNDKIT,368691,0,110457
12947,SOUNDKIT,368693,0,110457
12948,SOUNDKIT,368698,0,110457
12949,SOUNDKIT,368699,0,110457
12950,SOUNDKIT,368702,0,110457
12951,SOUNDKIT,368709,0,110457
12952,SOUNDKIT,368710,0,110457
12953,SOUNDKIT,368711,0,110457
12954,SOUNDKIT,368715,0,110457
12955,SOUNDKIT,368724,0,110457
12956,SOUNDKIT,368725,0,110457
12957,SOUNDKIT,368727,0,110457
12958,SOUNDKIT,368728,0,110457
12959,SOUNDKIT,368733,0,110457
12960,SOUNDKIT,368740,0,110457
12961,SOUNDKIT,368743,0,110457
12962,SOUNDKIT,368744,0,110457
12963,SOUNDKIT,368747,0,110457
12964,SOUNDKITADVANCED,282303,0,110457
12965,SOUNDKITADVANCED,282330,0,110457
12966,SOUNDKITADVANCED,332270,0,110457
12967,SOUNDKITADVANCED,332271,0,110457
12968,SOUNDKITADVANCED,332272,0,110457
12969,SOUNDKITADVANCED,332278,0,110457
12970,SOUNDKITADVANCED,332279,0,110457
12971,SOUNDKITADVANCED,332282,0,110457
12972,SOUNDKITADVANCED,332289,0,110457
12973,SOUNDKITADVANCED,332290,0,110457
12974,SOUNDKITADVANCED,332291,0,110457
12975,SOUNDKITADVANCED,332295,0,110457
12976,SOUNDKITADVANCED,332304,0,110457
12977,SOUNDKITADVANCED,332305,0,110457
12978,SOUNDKITADVANCED,332307,0,110457
12979,SOUNDKITADVANCED,332308,0,110457
12980,SOUNDKITADVANCED,332313,0,110457
12981,SOUNDKITADVANCED,332320,0,110457
12982,SOUNDKITADVANCED,332323,0,110457
12983,SOUNDKITADVANCED,332324,0,110457
12984,SOUNDKITADVANCED,332327,0,110457
12985,SOUNDKITCHILD,49455,0,110457
12986,SOUNDKITCHILD,49457,0,110457
12987,SOUNDKITCHILD,49458,0,110457
12988,SOUNDKITCHILD,49459,0,110457
12989,SOUNDKITCHILD,49460,0,110457
12990,SOUNDKITCHILD,49461,0,110457
12991,SOUNDKITENTRY,1695837,0,110457
12992,SOUNDKITENTRY,1695838,0,110457
12993,SOUNDKITENTRY,1695839,0,110457
12994,SOUNDKITENTRY,1695840,0,110457
12995,SOUNDKITENTRY,1695841,0,110457
12996,SOUNDKITENTRY,1695842,0,110457
12997,SOUNDKITENTRY,1695843,0,110457
12998,SOUNDKITENTRY,1695844,0,110457
12999,SOUNDKITENTRY,1695845,0,110457
13000,SOUNDKITENTRY,1695846,0,110457
13001,SOUNDKITENTRY,1695847,0,110457
13002,SOUNDKITENTRY,1695848,0,110457
13003,SOUNDKITENTRY,1695854,0,110457
13004,SOUNDKITENTRY,1695855,0,110457
13005,SOUNDKITENTRY,1695856,0,110457
13006,SOUNDKITENTRY,1695857,0,110457
13007,SOUNDKITENTRY,1695858,0,110457
13008,SOUNDKITENTRY,1695859,0,110457
13009,SOUNDKITENTRY,1695860,0,110457
13010,SOUNDKITENTRY,1695867,0,110457
13011,SOUNDKITENTRY,1695868,0,110457
13012,SOUNDKITENTRY,1695869,0,110457
13013,SOUNDKITENTRY,1695870,0,110457
13014,SOUNDKITENTRY,1695871,0,110457
13015,SOUNDKITENTRY,1695872,0,110457
13016,SOUNDKITENTRY,1695873,0,110457
13017,SOUNDKITENTRY,1695879,0,110457
13018,SOUNDKITENTRY,1695880,0,110457
13019,SOUNDKITENTRY,1695881,0,110457
13020,SOUNDKITENTRY,1695889,0,110457
13021,SOUNDKITENTRY,1695890,0,110457
13022,SOUNDKITENTRY,1695891,0,110457
13023,SOUNDKITENTRY,1695892,0,110457
13024,SOUNDKITENTRY,1695893,0,110457
13025,SOUNDKITENTRY,1695894,0,110457
13026,SOUNDKITENTRY,1695905,0,110457
13027,SOUNDKITENTRY,1695906,0,110457
13028,SOUNDKITENTRY,1695907,0,110457
13029,SOUNDKITENTRY,1695939,0,110457
13030,SOUNDKITENTRY,1695940,0,110457
13031,SOUNDKITENTRY,1695941,0,110457
13032,SOUNDKITENTRY,1695942,0,110457
13033,SOUNDKITENTRY,1695943,0,110457
13034,SOUNDKITENTRY,1695944,0,110457
13035,SOUNDKITENTRY,1695945,0,110457
13036,SOUNDKITENTRY,1695946,0,110457
13037,SOUNDKITENTRY,1695947,0,110457
13038,SOUNDKITENTRY,1695948,0,110457
13039,SOUNDKITENTRY,1695949,0,110457
13040,SOUNDKITENTRY,1695950,0,110457
13041,SOUNDKITENTRY,1695951,0,110457
13042,SOUNDKITENTRY,1695952,0,110457
13043,SOUNDKITENTRY,1695953,0,110457
13044,SOUNDKITENTRY,1695954,0,110457
13045,SOUNDKITENTRY,1695955,0,110457
13046,SOUNDKITENTRY,1695956,0,110457
13047,SOUNDKITENTRY,1695957,0,110457
13048,SOUNDKITENTRY,1695958,0,110457
13049,SOUNDKITENTRY,1695959,0,110457
13050,SOUNDKITENTRY,1695960,0,110457
13051,SOUNDKITENTRY,1695961,0,110457
13052,SOUNDKITENTRY,1695962,0,110457
13053,SOUNDKITENTRY,1695963,0,110457
13054,SOUNDKITENTRY,1695964,0,110457
13055,SOUNDKITENTRY,1695965,0,110457
13056,SOUNDKITENTRY,1695966,0,110457
13057,SOUNDKITENTRY,1695967,0,110457
13058,SOUNDKITENTRY,1695968,0,110457
13059,SOUNDKITENTRY,1696002,0,110457
13060,SOUNDKITENTRY,1696003,0,110457
13061,SOUNDKITENTRY,1696004,0,110457
13062,SOUNDKITENTRY,1696005,0,110457
13063,SOUNDKITENTRY,1696006,0,110457
13064,SOUNDKITENTRY,1696040,0,110457
13065,SOUNDKITENTRY,1696041,0,110457
13066,SOUNDKITENTRY,1696042,0,110457
13067,SOUNDKITENTRY,1696043,0,110457
13068,SOUNDKITENTRY,1696044,0,110457
13069,SOUNDKITENTRY,1696045,0,110457
13070,SOUNDKITENTRY,1696046,0,110457
13071,SOUNDKITENTRY,1696047,0,110457
13072,SOUNDKITENTRY,1696048,0,110457
13073,SOUNDKITENTRY,1696049,0,110457
13074,SOUNDKITENTRY,1696050,0,110457
13075,SOUNDKITENTRY,1696051,0,110457
13076,SOUNDKITENTRY,1696052,0,110457
13077,SOUNDKITENTRY,1696053,0,110457
13078,SOUNDKITENTRY,1696054,0,110457
13079,SOUNDKITENTRY,1696055,0,110457
13080,SOUNDKITENTRY,1696056,0,110457
13081,SOUNDKITENTRY,1696057,0,110457
13082,SOUNDKITENTRY,1696058,0,110457
13083,SOUNDKITENTRY,1696059,0,110457
13084,SOUNDKITENTRY,1696060,0,110457
13085,SOUNDKITENTRY,1696061,0,110457
13086,SOUNDKITENTRY,1696062,0,110457
13087,SOUNDKITENTRY,1696079,0,110457
13088,SOUNDKITENTRY,1696080,0,110457
13089,SOUNDKITENTRY,1696081,0,110457
13090,SOUNDKITENTRY,1696082,0,110457
13091,SOUNDKITENTRY,1696083,0,110457
13092,SOUNDKITENTRY,1696084,0,110457
13093,SOUNDKITENTRY,1696114,0,110457
13094,SOUNDKITENTRY,1696115,0,110457
13095,SOUNDKITENTRY,1696116,0,110457
13096,SOUNDKITENTRY,1696117,0,110457
13097,SOUNDKITENTRY,1696118,0,110457
13098,SOUNDKITENTRY,1696161,0,110457
13099,SOUNDKITENTRY,1696162,0,110457
13100,SOUNDKITENTRY,1696163,0,110457
13101,SOUNDKITENTRY,1696164,0,110457
13102,SOUNDKITENTRY,1696165,0,110457
13103,SOUNDKITENTRY,1696166,0,110457
13104,SOUNDKITENTRY,1696167,0,110457
13105,SOUNDKITENTRY,1696168,0,110457
13106,SOUNDKITENTRY,1696184,0,110457
13107,SOUNDKITENTRY,1696185,0,110457
13108,SOUNDKITENTRY,1696186,0,110457
13109,SOUNDKITENTRY,1696187,0,110457
13110,SOUNDKITENTRY,1696188,0,110457
13111,SOUNDKITENTRY,1696189,0,110457
13112,SOUNDKITENTRY,1696190,0,110457
13113,SOUNDKITENTRY,1696191,0,110457
13114,SOUNDKITENTRY,1696192,0,110457
13115,SOUNDKITENTRY,1696193,0,110457
13116,SOUNDKITENTRY,1696194,0,110457
13117,SOUNDKITENTRY,1696195,0,110457
13118,SOUNDKITENTRY,1696196,0,110457
13119,SOUNDKITENTRY,1696207,0,110457
13120,SOUNDKITENTRY,1696208,0,110457
13121,SOUNDKITENTRY,1696209,0,110457
13122,SOUNDKITENTRY,1696210,0,110457
13123,SOUNDKITENTRY,1696211,0,110457
13124,SOUNDKITENTRY,1696212,0,110457
13125,SOUNDKITENTRY,1696213,0,110457
13126,SOUNDKITENTRY,1696214,0,110457
13127,SOUNDKITENTRY,1696215,0,110457
13128,SOUNDKITENTRY,1696222,0,110457
13129,SOUNDKITENTRY,1696223,0,110457
13130,SOUNDKITENTRY,1696224,0,110457
13131,SOUNDKITENTRY,1696225,0,110457
13132,SOUNDKITENTRY,1696226,0,110457
13133,SOUNDKITENTRY,1696227,0,110457
13134,SOUNDKITENTRY,1696228,0,110457
13135,SOUNDKITENTRY,1696229,0,110457
13136,SOUNDKITENTRY,1696230,0,110457
13137,SPELLVISUALKITEFFECT,709097,0,110457
13138,SPELLVISUALKITEFFECT,714413,0,110457
13139,SPELLVISUALKITEFFECT,714517,0,110457
13140,SPELLVISUALKITEFFECT,790293,0,110457
13141,SPELLVISUALKITEFFECT,790294,0,110457
13142,SPELLVISUALKITEFFECT,790296,0,110457
13143,SPELLVISUALKITEFFECT,790298,0,110457
13144,SPELLVISUALKITEFFECT,790324,0,110457
13145,SPELLVISUALKITEFFECT,790332,0,110457
13146,SPELLVISUALKITEFFECT,790334,0,110457
13147,SPELLVISUALKITEFFECT,790337,0,110457
13148,SPELLVISUALKITEFFECT,790360,0,110457
13149,SPELLVISUALKITEFFECT,790371,0,110457
13150,SPELLVISUALKITEFFECT,790376,0,110457
13151,SPELLVISUALKITEFFECT,790377,0,110457
13152,SPELLVISUALKITEFFECT,790379,0,110457
13153,SPELLVISUALKITEFFECT,790380,0,110457
13154,SPELLVISUALKITEFFECT,790381,0,110457
13155,SPELLVISUALKITEFFECT,790388,0,110457
13156,SPELLVISUALKITEFFECT,790389,0,110457
13157,SPELLVISUALKITEFFECT,790390,0,110457
13158,SPELLVISUALKITEFFECT,790392,0,110457
13159,SPELLSCRIPT,121628,0,110606
13160,QUESTV2,92896,0,110724
13161,INSTANCESTARTLOCATION,184,0,110736
13162,INSTANCESTARTLOCATION,185,0,110736
13163,INSTANCESTARTLOCATION,186,0,110736
13164,INSTANCESTARTLOCATION,187,0,110736
13165,AI_GROUPACTIONSET,1212056,0,110738
13166,AI_TRIGGERACTION,214068,0,110738
13167,SPAWNEVENT,5328423,0,110753
13168,SPAWNEVENT,5328424,0,110753
13169,SPAWNEVENT,5328425,0,110753
13170,SPAWNGROUP,3324665,0,110753
13171,SPAWNGROUP,3324666,0,110753
13172,SPAWNGROUP,3324667,0,110753
13173,SPAWNLOC,5224078,0,110753
13174,SPAWNLOC,5224079,0,110753
13175,SPAWNLOC,5224080,0,110753
13176,SPAWNOBJECT,8262714,0,110753
13177,SPAWNOBJECT,8262715,0,110753
13178,SPAWNOBJECT,8262716,0,110753
13179,SPAWNSQUAD,5501100,0,110753
13180,SPAWNSQUAD,5501101,0,110753
13181,SPAWNSQUAD,5501102,0,110753
13182,SOUNDKIT,368199,0,110245
13183,SOUNDKIT,368266,0,110245
13184,SOUNDKIT,368268,0,110245
13185,SOUNDKIT,368273,0,110245
13186,SOUNDKIT,368275,0,110245
13187,SOUNDKIT,368317,0,110245
13188,SOUNDKIT,368324,0,110245
13189,SOUNDKIT,368325,0,110245
13190,SOUNDKITADVANCED,331782,0,110245
13191,SOUNDKITADVANCED,331849,0,110245
13192,SOUNDKITADVANCED,331850,0,110245
13193,SOUNDKITADVANCED,331856,0,110245
13194,SOUNDKITADVANCED,331858,0,110245
13195,SOUNDKITADVANCED,331901,0,110245
13196,SOUNDKITADVANCED,331908,0,110245
13197,SOUNDKITADVANCED,331909,0,110245
13198,SOUNDKITCHILD,49302,0,110245
13199,SOUNDKITENTRY,1692327,0,110245
13200,SOUNDKITENTRY,1692328,0,110245
13201,SOUNDKITENTRY,1692329,0,110245
