Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
珍稀的翡翠陆行鸟,|cFFFFD200任务：|r血骑士|n|cFFFFD200地区：|r幽魂之地|n|n|cFFFFD200任务：|r辛多雷的胜利|n|cFFFFD200地区：|r幽魂之地,尽管已经销声匿迹了多年，但这只绿色的陆行鸟还是挺身而出，帮助人们共同守护幽魂之地免受天灾侵扰。它英勇的品格正如它艳丽的羽毛一般耀眼闪亮。,1600,230,0,1,370620,0,0,44,0,0
海象人踏浪风筝,|cFFFFD200特殊|r|n,很久以前海象人就懂得，他们猎得的某些海洋生物的骨骼十分轻盈，这些极具浮力的材料非常适合制作踏浪风筝。,1602,248,128,7,370770,0,2,4,0,0
地底岩浆猛犸,|cFFFFD200商人出售：|r萨克拉特罗斯|n|cFFFFD200地区：|r查拉雷克洞窟|n|cFFFFD200价格：|r100|Hitem:204727|h|TInterface\ICONS\INV_Misc_CuriousCoin.BLP:0|t|h,这头野兽终于在漫长的沉眠后苏醒，但它还是没有看到太阳的光芒。,1603,230,0,2,371176,0,0,4,0,0
Dragon Isles Drake Model Test,|cFFFFD200成就：|r巨龙群岛幼龙|n,NYI,1605,402,576,5,371571,0,0,4,0,0
迅捷幽灵幼龙,|cFFFFD200绝版|r,就算是亡灵，偶尔也需要飞行。,1607,242,64,5,372995,0,0,4,0,0
翱翔,,,1608,409,8130,-1,430833,0,0,4,0,0
忠诚的岩浆猛犸,|cFFFFD200商人出售：|r伊莱斯·轻指|n|cFFFFD200地区：|r觉醒海岸,这只岩浆猛犸是你通过自己的创造力（以及缰绳）从卡拉希氏族解放的，它已经做好准备，无论你去往何方，都要用熔岩践踏那片土地。,1612,230,0,2,373859,0,0,4,0,0
雷触驼牛,|cFFFFD200成就：|r穿越群岛|n|cFFFFD200分类：|r探索,纵使身陷囹圄，莱萨杰丝的原始狂傲仍能让最强大的野兽为其俯首。,1614,230,0,5,373967,0,0,4,0,0
驯服的掠蜓,|cFFFFD200阵营：|r龙鳞探险队|n|cFFFFD200名望：|r25|n|cFFFFD200商人出售：|r晶须爷爷|n|cFFFFD200地区：|r龙鳞先遣营地,没过多久，晶须爷爷就驯服了龙鳞先遣营地附近的掠蜓，并让它们帮忙运送探险队的人员和货物。,1615,248,0,2,374032,0,0,4,0,0
碧蓝掠蜓,|cFFFFD200阵营：|r龙鳞探险队|n|cFFFFD200名望：|r25|n|cFFFFD200商人出售：|r晶须爷爷|n|cFFFFD200地区：|r龙鳞先遣营地|n|cFFFFD200价格：|r 5|Hitem:201401|h|TInterface\ICONS\INV_Icon_Feather05d.BLP:0|t|h 20|Hitem:193053|h|TInterface\ICONS\INV_Feather_11.blp:0|t|h 750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,晶须爷爷终于教会了碧蓝掠蜓如何载人后，它们与骑手的亲密羁绊实在是忠诚无二。,1616,248,0,2,374034,0,0,4,0,0
翠绿掠蜓,|cFFFFD200阵营：|r龙鳞探险队|n|cFFFFD200名望：|r25|n|cFFFFD200宝藏：|r探险队斥候的背包,翠绿掠蜓是龙鳞探险队斥候的完美坐骑，它们行动迅捷，而且可以融入巨龙群岛的苍翠植被。,1617,248,0,0,374048,0,0,4,0,0
拜赐扬沙蜓,|cFFFFD200成就：|r打烊了！|n|cFFFFD200分类：|r探索,晶须爷爷的礼物，这些变化无常的掠蜓能帮助时光旅行者清理现在（与未来）的沙尘时空灾难。,1618,248,0,5,374071,0,0,4,0,0
远古蝾螈,|cFFFFD200掉落：|r禁忌离岛|n,因为这种独特的蝾螈偏爱昏暗的洞穴和浑浊的水域，所以很少有人目击到它们，于是很多研究者以为它们已经灭绝。,1619,230,0,0,374090,0,0,4,0,0
珊鳞蝾螈,|cFFFFD200成就：|r踏入风暴|n|cFFFFD200分类：|r探索,莱萨杰丝的风暴平息后，众多奇妙生物便在现身的海岸边栖息下来，这种水生蝾螈也在其中。,1621,230,0,5,374097,0,0,4,0,0
雷革蝾螈,|cFFFFD200商人出售：|r密斯莱莎|n|cFFFFD200价格：|r1000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h,有时，风暴的能量灌注进生物体内时，它就……变得更大了，而且性情也变得更加平和。很少有蝾螈愿意充当坐骑，但这些风暴的孩子显然是例外。,1622,230,0,2,374098,0,0,4,0,0
沸涌蛞蝓,|cFFFFD200掉落：|r沸燃之箱|n|cFFFFD200地区：|r查拉雷克洞窟,扎卡利的怒意将它从深渊里吸引了出来。,1623,230,0,0,374138,0,0,4,0,0
谢拉克,|cFFFFD200成就：|r巨龙时代英雄的荣耀|n,胜利的喜悦让这只蜗牛茁壮成长，也让它锤炼出了钢铁般的外壳。它是对精良的技艺的最佳褒奖。,1626,230,0,5,374155,0,0,4,0,0
黏黏的蜗牛元素,|cFFFFD200掉落：|r禁忌离岛|n,原始风暴残留的元素能量所形成。这种魔法软体动物比看起来要快多了。,1627,230,0,0,374157,0,0,4,0,0
好斗的界螺,|cFFFFD200商人出售：|r商人维克希尔|n|cFFFFD200地区：|r觉醒海岸|n|cFFFFD200价格：|r1000|Hitem:202173|h|TInterface\ICONS\Creatureportrait_Twilightshammer_lava_magicball.blp:0|t|h,对灭世者来说，是便携的脚凳。对你来说，是蛮横的坐骑。,1629,230,0,2,374162,0,0,4,0,0
拜赐拖网猛犸象,|cFFFFD200成就：|r网者大军|n|cFFFFD200分类：|r探索,斥候托木尔的礼物，使得伊斯卡拉的盛宴能够丰鱼足食，好让困境中人都能填饱肚子。,1633,230,0,5,374172,0,0,45,0,0
青苔猛犸象,|cFFFFD200掉落：|r兹斯克拉宝库|n,在石头中保存了千万年。青铜魔法几乎使这头猛犸象老得变成了化石。,1634,230,0,0,374194,0,0,45,0,0
平原行者运载兽,|cFFFFD200世界事件：|r半人马狩猎（每周的第一次狩猎）,欧恩哈拉平原的猛犸象不习惯让人骑，因为它们的半人马邻居一般也不骑坐骑。但它们还是可以学着承载骑手。而有些猛犸象甚至对此充满了热情。,1635,230,0,6,374196,0,0,45,0,0
探险者的石皮驮兽,|cFFFFD200商人出售：|r供给商阿丽丝塔 |n|cFFFFD200地区：|r索德拉苏斯|n|cFFFFD200价格：|r20000|Hcurrency:2657|h|TInterface\ICONS\INV_7_0Raid_Trinket_05A.BLP:0|t|h,合格的探险者不会在一个地方久留。脊背壮实、腿脚有力的可靠驮兽对旅行非常重要。,1638,230,0,2,374204,0,0,45,0,0
莉姬，雷背践踏者,|cFFFFD200任务：|r驯服雷背兽|n|cFFFFD200地区：|r欧恩哈拉平原,没人能阻止莉姬实现吃光全世界水果的理想。,1639,230,0,1,374247,0,0,45,0,0
狂怒的岩浆猛犸,|cFFFFD200成就：|r牢窟团队的荣耀|n|cFFFFD200分类：|r地下城与团队副本,大多数熔岩只会流动，而这片熔岩却会冲锋。,1644,230,0,5,374275,0,0,4,0,0
复苏岩浆猛犸,|cFFFFD200掉落：|r梦涌,这头猛犸象被烈焰德鲁伊毁灭后，终于得以重铸，它随时准备好踏平前进道路上的敌人。,1645,230,0,0,374278,0,0,4,0,0
拜赐奥獭先锋,|cFFFFD200成就：|r龙群俱乐部|n|cFFFFD200分类：|r探索,布莉娜的礼物。伊斯卡拉派出自己最忠实可爱的伙伴，在瓦德拉肯守望卡雷苟斯和他团聚的大家庭。,1651,230,0,0,376898,0,0,4,0,0
棕色战争奥獭,|cFFFFD200阵营：|r伊斯卡拉海象人|n|cFFFFD200名望：|r30|n|cFFFFD200商人出售：|r塔托|n|cFFFFD200地区：|r伊斯卡拉|n|cFFFFD200价格：|r 5|Hitem:201403|h|TInterface\ICONS\Achievement_Reputation_Tuskarr.blp:0|t|h 5|Hitem:201400|h|TInterface\ICONS\TRADE_ARCHAEOLOGY_SHARK JAWS.BLP:0|t|h 1000|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,伊斯卡拉海象人厌恶对任何人开战，但很多海象人和他们的盟友还是义无反顾地在战争奥獭的陪伴下拿起了长矛。,1653,412,0,2,376910,0,0,4,0,0
热忱的载人奥獭,|cFFFFD200成就：|r谢谢大佬带我！|n|cFFFFD200分类：|r坐骑|n,有些奥獭特别热衷于驮着人到处转悠。,1654,407,0,5,376912,0,0,4,0,0
黄色战争奥獭,|cFFFFD200阵营：|r伊斯卡拉海象人|n|cFFFFD200名望：|r30|n|cFFFFD200商人出售：|r塔托|n|cFFFFD200地区：|r伊斯卡拉|n|cFFFFD200价格：|r 5|Hitem:201403|h|TInterface\ICONS\Achievement_Reputation_Tuskarr.blp:0|t|h 5|Hitem:201400|h|TInterface\ICONS\TRADE_ARCHAEOLOGY_SHARK JAWS.BLP:0|t|h 1000|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,碧蓝林海的黄色奥獭顺滑、狡黠、善于隐藏。进行了作战训练的那些更是海象人骑兵队最精良的坐骑，它们在地面和水中都非常勇猛。,1655,412,0,2,376913,0,0,4,0,0
奥图,|cFFFFD200任务：|r奥图交心之路|n,放松。无论如何，未来注定会展现在我们面前。,1656,412,0,1,376873,0,0,4,0,0
棕色侦查奥獭,|cFFFFD200阵营：|r伊斯卡拉海象人|n|cFFFFD200名望：|r25|n|cFFFFD200商人出售：|r塔托|n|cFFFFD200地区：|r伊斯卡拉|n|cFFFFD200价格：|r 2|Hitem:201403|h|TInterface\ICONS\Achievement_Reputation_Tuskarr.blp:0|t|h 2|Hitem:201400|h|TInterface\ICONS\TRADE_ARCHAEOLOGY_SHARK JAWS.BLP:0|t|h 750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,奥獭热爱在自己的栖息地里玩耍，而且目光锐利，能够侦察远处的捕食者。,1657,412,0,2,376875,0,0,4,0,0
象牙商人的奥獭,|cFFFFD200商人出售：|r塔图基亚卡|n|cFFFFD200区域：|r碧蓝林海|n|cFFFFD200价格：|r1|Hitem:193696|h|TInterface\ICONS\INV_10_DungeonJewelry_Primalist_Ring_1_Earth.BLP:0|t|h 1|Hitem:193633|h|TInterface\ICONS\INV_10_DungeonJewelry_Tuskarr_Ring_2_Color4.BLP:0|t|h 1|Hitem:193708|h|TInterface\ICONS\INV_10_DungeonJewelry_Explorer_Ring_1_Color1.BLP:0|t|h,成年海象人都不知道为什么某些奥獭是白色的，但所有海象人儿童都会告诉你：因为它们吞下了太多的雪。,1658,412,0,2,376879,0,0,4,0,0
黄色侦查奥獭,|cFFFFD200阵营：|r伊斯卡拉海象人|n|cFFFFD200名望：|r25|n|cFFFFD200商人出售：|r塔托|n|cFFFFD200地区：|r伊斯卡拉|n|cFFFFD200价格：|r 2|Hitem:201403|h|TInterface\ICONS\Achievement_Reputation_Tuskarr.blp:0|t|h 2|Hitem:201400|h|TInterface\ICONS\TRADE_ARCHAEOLOGY_SHARK JAWS.BLP:0|t|h 750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,黄色的侦查奥獭喜欢躲藏，能与周围环境完全融为一体。在没有和背上的骑手“玩”捉迷藏时，它们是侦查敌方营地时的完美伙伴。,1659,412,0,2,376880,0,0,4,0,0
猩红角斗士的幼龙,|cFFFFD200成就：|r角斗士：“巨龙时代”第1赛季|n|cFFFFD200分类：|rPvP,由征服的烈焰所铸就，简直武装到牙齿。,1660,248,64,5,377071,0,0,4,0,0
雷角兜虫泰利克斯,|cFFFFD200特殊|r |n,泰利克斯本来只是禁忌离岛的一只普通甲虫，但莱萨杰丝重获自由时释放的风暴魔法给它灌注了能量。如今，在它的感官都得到了大幅强化后，泰利克斯决定和龙鳞探险队——还有你——一起在巨龙群岛四处漫游！,1662,248,0,7,381529,0,0,45,0,0
护卫龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些装甲龙麒经受了古代龙希尔的军事训练，是战术型地面坐骑的巅峰。,1664,230,0,2,384963,0,0,4,0,0
迅捷的重装龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些装甲龙麒经受了古代龙希尔的军事训练，是战术型地面坐骑的巅峰。,1665,230,0,2,385134,0,0,4,0,0
重装龙麒踏魔者,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些装甲龙麒经受了古代龙希尔的军事训练，是战术型地面坐骑的巅峰。,1667,230,0,2,385131,0,0,4,0,0
威严的重装龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些装甲龙麒经受了古代龙希尔的军事训练，是战术型地面坐骑的巅峰。,1668,230,0,2,385115,0,0,4,0,0
拜赐欧胡纳侦察者,|cFFFFD200成就：|r请唤醒我|n|cFFFFD200分类：|r探索|n,欧恩伊尔的礼物。在侦察陌生边疆时，这些欧胡纳是龙鳞探险队难能可贵的伙伴。,1669,248,0,5,385260,0,0,4,0,0
暗翼欧胡纳,|cFFFFD200商人出售：|r丰收女巫塞莱斯廷|n|cFFFFD200地区：|r觉醒海岸|n|cFFFFD200地区：|r欧恩哈拉平原|n|cFFFFD200地区：|r碧蓝林海|n|cFFFFD200地区：|r索德拉苏斯|n|cFFFFD200价格：|r1000|Hitem:207026|h|TInterface\ICONS\INV_Enchant_DustStrange.blp:0|t|h,如果你抬头望向夜空，发现云层正在旋动，不必惊慌。可能那只是神秘莫测的暗翼欧胡纳。,1671,248,0,2,385262,0,0,4,0,0
泽尼特幼隼,|cFFFFD200掉落：|r泽尼特之卵|n|cFFFFD200地区：|r欧恩哈拉平原,最猛烈的狂风刚刮起时也只是来自翅膀扇起的一股阵风。,1672,248,0,0,385266,0,0,4,0,0
喜怒无常的天爪狐龙,|cFFFFD200宝藏：|r佐恩沃基|n|cFFFFD200地区：|r碧蓝林海|n|n,很少有狐龙乐意充当坐骑。只有乐意满足它们贪得无厌的胃口并时刻保持警惕的人才适合尝试将它们作为坐骑。,1674,248,0,2,385738,0,0,4,0,0
霜巢始祖魔龙,|cFFFFD200特殊：|r“巫妖王之怒”|n,这头始祖龙的体内也同样灌注了复活霜巢之龙，并使其投入巫妖王麾下的不死法术。如今它的忠诚和勇猛将效忠于守护艾泽拉斯的英雄。,1679,424,64,7,386452,0,2,44,0,0
雹风厚甲龙,|cFFFFD200成就：|r“巨龙时代”钥石大师：第一赛季|n|cFFFFD200分类：|r地下城,这只厚甲龙出生于一场冰风暴，特别喜欢冷冻的餐食。,1681,230,0,5,387231,0,0,4,0,0
猩红龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些高贵的野兽在战斗中表现出顽强的韧性，即使面对龙焰时也不会退缩，故而广受尊敬，是龙希尔骑兵队宝贵的坐骑。,1683,230,0,2,394216,0,0,4,0,0
蓝玉龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些高贵的野兽在战斗中表现出顽强的韧性，即使面对龙焰时也不会退缩，故而广受尊敬，是龙希尔骑兵队宝贵的坐骑。,1684,230,0,2,394218,0,0,4,0,0
青铜龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些高贵的野兽在战斗中表现出顽强的韧性，即使面对龙焰时也不会退缩，故而广受尊敬，是龙希尔骑兵队宝贵的坐骑。,1685,230,0,2,394219,0,0,4,0,0
黑曜龙麒,|cFFFFD200商人出售：|r特雷什|n|cFFFFD200地区：|r禁忌离岛|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r泰萨拉什|n|cFFFFD200地区：|r瓦德拉肯|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,这些高贵的野兽在战斗中表现出顽强的韧性，即使面对龙焰时也不会退缩，故而广受尊敬，是龙希尔骑兵队宝贵的坐骑。,1686,230,0,2,394220,0,0,4,0,0
勇猛的剑齿兽,|cFFFFD200PvP：|r“巨龙时代”第一赛季|n评级竞技场和评级战场赛季奖励,骑乘这些剑齿兽坐骑的联盟精英部队的达纳苏斯语战吼翻译过来就是“过来，小猫咪”。,1688,230,4,0,394737,0,0,4,0,0
勇猛的剑齿兽,|cFFFFD200PvP：|r“巨龙时代”第一赛季|n评级竞技场和评级战场赛季奖励,骑乘这些剑齿兽坐骑的部落精英部队的萨拉斯语战吼翻译过来就是“pspspspsps”。,1689,230,4,0,394738,0,0,4,0,0
雏龙,,,1690,411,4160,-1,395095,0,0,4,0,0
神谜掠波者,|cFFFFD200游戏商城|r|n,据说，有一位渔民梦到一条溜走的大鱼时，这种神奇的鱼便诞生了，而且每有一个人转述这个故事，这条鱼都会变得更大。,1692,407,0,9,397406,0,0,742,0,0
火箭伐木机9001型,|cFFFFD200游戏商城|r|n,推销地精总会喋喋不休地夸赞火伐-9001那多种多样的附件类型，但却神秘地忽略了一点：你坐上坐骑时并不能挑选它所拥有的附件。,1698,248,192,9,400733,0,0,4,0,0
闪光的月兽,|cFFFFD200商栈/游戏商城|r,这些忠诚的坐骑身披流光溢彩的银甲，据说是艾露恩本人的赐福。,1699,248,0,11,400976,0,0,43,0,0
地狱火厚甲龙,|cFFFFD200成就：|r“巨龙时代”钥石大师：第二赛季|n|cFFFFD200分类：|r地下城,它的尾巴闻着像营火，但口气闻着像硫磺。,1725,230,0,5,406637,0,0,4,0,0
泰蕾苟萨的幻影,|cFFFFD200任务：|r蓝色狂想曲,“永别了，泰蕾苟萨。亲爱的妹妹，我的英雄，学生，和导师。尽管我们并非血脉相连，你始终是我的家人。愿你的灵魂能在星辰间翱翔。”,1727,424,1090,1,407555,110458,0,4,0,0
城里的大滑,|cFFFFD200任务：|r蜗到成功|n|cFFFFD200地区：|r查拉雷克洞窟,大滑有颗宽广的心，心里承载着伟大的梦想。,1729,230,0,1,408313,0,0,4,0,0
火成岩翼蝠,|cFFFFD200商人出售：|r萨克拉特罗斯|n|cFFFFD200地区：|r查拉雷克洞窟|n|cFFFFD200价格：|r400|Hitem:204727|h|TInterface\ICONS\INV_Misc_CuriousCoin.BLP:0|t|h,如果你误以为这生物是一块会飞的火山岩，那也是情有可原，因为从某种意义上说，它的确就是。,1730,248,0,2,408627,0,0,4,0,0
钴蓝岩翼蝠,|cFFFFD200掉落：|r卡罗克特拉|n|cFFFFD200地区：|r查拉雷克洞窟,卡罗克特拉的子嗣，在查拉雷克洞窟的幽暗光线下长大。,1732,248,0,0,408647,0,0,4,0,0
升温岩翼蝠,|cFFFFD200成就：|r世事难料|n|cFFFFD200分类：|r任务,这只岩翼蝠诞生于菲莱克毁灭性的侵略之后，受到了原始烈焰的诅咒，体温会逐渐升高。它必须定期泡在水里降温，不然那股热能就会令其窒息。,1733,248,0,5,408648,0,0,4,0,0
暗影烈焰岩翼蝠,|cFFFFD200成就：|r亚贝鲁斯团队的荣耀,诞生于岩浆之中，外壳是成团的熔岩冷凝形成的暗色火山岩。灌注了暗影烈焰魔法后，它变得比之前更加坚不可摧。,1734,248,0,5,408649,0,0,4,0,0
编目岩翼蝠,|cFFFFD200地区：|r查拉雷克洞窟|n|cFFFFD200公共事件：|r研究员遇袭,世人发现的第一只火焰岩翼蝠。十分之九的研究者就同一点达成了共识：它很烫！,1735,248,0,6,408651,0,0,4,0,0
石块搬运蝠,|cFFFFD200商人出售：|r庞佐|n|cFFFFD200地区：|r查拉雷克洞窟|n|cFFFFD200价格：|r85|Hitem:205188|h|TInterface\ICONS\INV_Stone_WeightStone_08.blp:0|t|h,这些岩翼蝠经过了特殊训练，可以运送大量的以物易物巨石来供鼹鼠人的以物易物活动使用。,1736,248,0,2,408653,0,0,4,0,0
流沙岩翼蝠,|cFFFFD200成就：|r紊乱时间流之主|n|cFFFFD200分类：|r时空漫游,翅膀上的图案好像沙子流过沙漏。简直可以盯着看很久很久……,1737,248,0,5,408654,0,0,4,0,0
小食嗅探者,|cFFFFD200商人出售：|r哈洛维·玛尔|n|cFFFFD200地区：|r查拉雷克洞窟|n|cFFFFD200价格：|r800|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,鼹鼠人训练这种岩翼蝠来寻找隐藏在地底最深处的小食。,1738,248,0,2,408655,0,0,4,0,0
黑曜角斗士的蜿变幼龙,|cFFFFD200成就：|r角斗士：“巨龙时代”第2赛季|n|cFFFFD200分类：|rPvP,这只淘气的幼龙喜欢在喷泉和火山气柱间飞行。,1739,248,64,5,408977,0,0,4,0,0
勇猛的作战蜗牛,|cFFFFD200PvP：|r“巨龙时代”第2赛季|n评级竞技场和评级战场赛季奖励,联盟使用这些贪婪的蜗牛坐骑跨越战场上的任何障碍。,1740,230,4,0,409034,0,0,4,0,0
勇猛的作战蜗牛,|cFFFFD200PvP：|r“巨龙时代”第2赛季|n评级竞技场和评级战场赛季奖励,部落使用这些贪婪的蜗牛坐骑跨越战场上的任何障碍。,1741,230,4,0,409032,0,0,4,0,0
邪晶战蝎,|cFFFFD200商栈|r,在实验中用邪能灌注进斯考匹隆的一个子嗣后产生的结果。,1742,230,0,11,411565,0,0,4,0,0
岩洞灵翼幼龙,|cFFFFD200任务：|r伏龙之地|n|cFFFFD200地区：|r翡翠梦境,往返外域后，这些幼龙自然想探寻另一片天空。,1744,402,512,1,412088,0,0,4,0,0
高地幼龙,|cFFFFD200成就：|r巨龙群岛：高地幼龙|n,碧蓝林海的幼龙探索这片新的群岛时会遵循严格的个人守则。,1771,426,576,5,413409,0,0,4,0,0
猩红翼手龙,|cFFFFD200任务：|r翱翔时间|n,这头翼手龙太渴望飞向高空了，以至于它的管理员都没能完成对它的训练。,1772,424,4,1,413825,0,0,4,0,0
海港狮鹫,|cFFFFD200任务：|r翱翔时间|n,这头狮鹫是它们族群里的小个子。它在同胞前去受训时掉了队。但今天，它已经准备好证明自己了。,1773,248,4,1,413827,0,0,4,0,0
英勇,|cFFFFD200发现：|r英勇|n|cFFFFD200地区：|r纳克萨玛斯,大部分亡灵坐骑都由骑士选定，而英勇会自行择主而事。,1774,230,0,0,413922,0,0,4,0,0
雪白战狼,|cFFFFD200部落|r|n|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r护卫科里吉克|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h|n|n|cFFFFD200联盟|r|n|cFFFFD200物品：|r雪白战狼的赐福,饿狼会有满足的时候吗？凶蛮的狼群会主动出击，吞噬部落之敌。,1776,230,0,2,414316,0,0,4,0,0
贪婪的黑色狮鹫,|cFFFFD200联盟|r|n|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r护卫科里吉克|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h|n|n|cFFFFD200部落|r|n|cFFFFD200物品：|r贪婪的黑色狮鹫的礼物,昔日骄傲的生物已被战火所腐蚀，展翼腾空的声响已是死亡的征兆。,1777,248,0,0,414323,0,0,4,0,0
金趾信天翁,|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r索罗缇丝|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h,这种飞鸟亚种从来没有人见到过，其实它是从一条遥远的时间流飞来的。它出生于一个充满秩序的世界。,1778,248,128,0,414324,0,0,4,0,0
邪能风暴巨龙,|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r法莱拉·夜歌|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h,在某个遥远的时间流里，燃烧军团击败了巨龙。这些污秽的邪能魔龙选择被腐化，成为了毁灭之力的仆从。,1779,424,128,0,414326,0,0,4,0,0
硫磺恶犬,|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r供给官寇拉|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h,黑暗帝国降服了这些外表谦卑，内心却充满仇恨的猎犬。它们全心全意地侍奉着强者。,1781,230,0,5,414327,0,0,4,0,0
完美战蝎,|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r“金刚钻”吉尔|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h,完美的标准跟美丽一样，永远是仁者见仁智者见智。但客观来说，视力可以通过外科改造的方式加强。,1782,230,0,0,414328,0,0,4,0,0
灾缚征服者,|cFFFFD200掉落：|r时光裂隙|n|cFFFFD200商人出售：|r斯利文男爵|n|cFFFFD200地区：|r提尔要塞水库|n|cFFFFD200价格：|r3000|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h,这些亡灵龙曾经被迫臣服于天灾军团，它们存在的目的只是为了散播死亡、疾病以及毁灭。,1783,424,128,0,414334,0,0,4,0,0
皇家群聚者,|cFFFFD200商栈|r,这些雄虫会围攻任何妄图擅自接近女王的家伙。,1784,248,192,11,414986,0,0,4,0,0
