Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
这种亚基圣甲虫擅长在任何地形打洞。,|cFFFFD200掉落：|r斯克提拉兹|n|cFFFFD200地区：|r奥丹姆,2848,162004,315360,1418495,4,2,0,35,7,0
这种俾格米骆驼总会被误认为是传说中神秘的骆驼雕像。,|cFFFFD200商人出售：|r供给官寇拉|n|cFFFFD200地区：|r奥丹姆,2849,162006,315363,454772,7,2,2,35,7,0
这个小家伙被其他奥丹姆的守护者流放和诅咒了，今后只能作为一个毫无存在感的小不点生存下去。,|cFFFFD200掉落：|r奥丹姆联军补给品,2850,162007,315367,462729,0,2,0,315,278,0
三条腿，两只手，三个眼球，剩下的仅用于紧急情况。,|cFFFFD200掉落：|r血肉融合体|n|cFFFFD200地区：|r奥丹姆,2851,162012,315370,237299,7,2,0,35,7,0
有几个胆大的矿工为了发财去追这只青玉魁麟了，但他们从此再也没了消息。,|cFFFFD200掉落：|r莱加尼补给品,2852,162013,315371,237207,7,2,0,35,7,0
别听年轻的熊猫人的胡诌，风翎鹤的翎羽根本不是风做的。,|cFFFFD200商人出售：|r章喾|n|cFFFFD200地区：|r锦绣谷,2853,162014,315372,656318,2,2,2,35,7,0
,,2854,162458,0,3004126,5,33826,-1,6,7,0
,,2855,162461,0,537022,5,33826,-1,6,7,0
,,2856,162465,0,2914896,4,33826,-1,6,7,0
,,2857,162466,0,1500940,5,33826,-1,6,7,0
,,2858,162468,0,2958751,0,33826,-1,6,7,0
,,2859,162469,0,425957,5,33826,-1,6,7,0
,,2860,162470,0,646675,0,33826,-1,6,7,0
,,2861,162471,0,624008,2,33826,-1,6,7,0
大家都不知道这些蛾子扑棱出的粉末是什么做的，而且也因为太害怕所以不敢真的去弄清楚。,|cFFFFD200宠物对战：|r奥丹姆,2863,162499,0,2103857,2,26,4,35,7,0
就连有些蝗虫也屈服于虚空的力量。这些家伙还真的能适应任何环境。,|cFFFFD200宠物对战：|r奥丹姆,2864,162502,0,294474,4,26,4,35,7,0
满月之下，它们轻快地掠过水面，堪称一道壮美的风景。,|cFFFFD200宠物对战：|r锦绣谷,2865,162518,0,643423,8,26,4,35,7,0
虚空的光辉是让它变得更亮，还是代替了它本身的光辉？也许我们永远无法知道。,|cFFFFD200宠物对战：|r锦绣谷,2866,162506,0,236196,2,26,4,35,7,0
虽然煞魔和恩佐斯的大军都想腐化这里，但金辉鸣蛐却成功地抵御了他们的两次攻击，保持了本真的自我。,|cFFFFD200宠物对战：|r锦绣谷,2867,162525,0,646325,4,26,4,35,7,0
这个名字表明，在它之前进行了12次试验，而成果还不如把几把枪塞进一只机械虎身体里。那几次试验的成果到底是什么样的？,|cFFFFD200商人出售：|r伯尔特·马克林|n|cFFFFD200地区：|r燃烧平原|n|cFFFFD200价格：|r3|Hitem:174360|h|TInterface\ICONS\INV_Jewelcrafting_ShadowsongAmethyst_02.blp:0|t|h,2868,162663,316629,606551,9,18,2,34,60,0
饲养这只熊，必须为它提供新鲜的电池和偶尔一次的换油。,|cFFFFD200商人出售：|r伯尔特·马克林|n|cFFFFD200地区：|r燃烧平原|n|cFFFFD200价格：|r2|Hitem:174360|h|TInterface\ICONS\INV_Jewelcrafting_ShadowsongAmethyst_02.blp:0|t|h,2869,162670,316628,773096,9,18,2,35,7,0
这只鞭笞者并非来自黑礁，或者群星，或者月亮之上。它只想要你喂它吃的。,|cFFFFD200商人出售：|r伯尔特·马克林|n|cFFFFD200地区：|r燃烧平原|n|cFFFFD200价格：|r1|Hitem:174360|h|TInterface\ICONS\INV_Jewelcrafting_ShadowsongAmethyst_02.blp:0|t|h,2870,162677,316627,2027892,6,18,2,35,7,0
,,2871,163534,0,134065,6,32,-1,35,7,0
虚空魔法和巨型飞虫，谁都没想到会有这样的组合。但结果却很不错！,|cFFFFD200任务：|r长得真快|n|cFFFFD200地区：|r奥丹姆,2872,163646,318300,236296,2,18,1,35,7,0
身为一只可爱的小仙狐，如果到处搞恶作剧也有排名，那勒尼肯定是第一名。,|cFFFFD200任务：|r仙狐勒尼,2878,163897,318876,3072462,7,82,1,6,7,0
,,2885,169477,0,433440,8,32,3,6,7,0
,,2886,169478,0,2027877,8,32,-1,6,7,0
,,2887,169479,0,655866,8,48,-1,6,7,0
一位云游的冒险者拯救了几只失去家园的鱼人，一束希望的微光也从此诞生了。,|cFFFFD200任务：|r小小家伙的守护者|n|cFFFFD200地区：|r灰熊丘陵|n,2888,169514,329900,3492863,0,82,1,6,7,0
工程师们受到晋升堡垒的灵豹的启发，对其设计进行了修正，使其萌度提高了大约300%。,|cFFFFD200专业技能：|r工程学|n,2889,170421,330997,3061634,9,2,3,6,7,0
"狗狗都会到晋升堡垒。

猫咪都会去雷文德斯。",|cFFFFD200游戏商城|r,2890,171025,333570,3604137,7,16466,9,6,7,0
雷文德斯的地穴和坟墓是蜘蛛的绝佳繁殖场所。墓穴破坏者的族群对它们领地的保护欲也极其旺盛。,|cFFFFD200掉落：|r墓穴破坏者|n|cFFFFD200地区：|r 雷文德斯,2891,171117,333794,2027856,7,2,0,6,7,0
光耀之子总会出现在圣光接触过的战场上，无论是以什么形态出现。,|cFFFFD200掉落：|r雷文德斯,2892,171119,333796,525026,6,2,0,6,7,0
唤醒知识的力量时要当心。,|cFFFFD200掉落：|r抄写员勒努娅|n|cFFFFD200地区：|r 雷文德斯,2893,171120,333797,134544,5,2,0,6,7,0
背负着过往罪孽的灵魂。,|cFFFFD200宝藏：|r秘密财宝|n|cFFFFD200地区：|r 雷文德斯,2894,171122,333800,1357814,3,2,0,352,353,2
已经面对了过往罪孽的灵魂。因为最近暗影界的动乱而在失落中游荡。,|cFFFFD200宠物对战：|r雷文德斯|n,2895,171123,0,895888,3,26,4,352,353,0
众所周知，用来制作泥仆的烂泥喜欢聚成一团胡作非为。,|cFFFFD200掉落：|r沼泽兽|n|cFFFFD200地区：|r 雷文德斯,2896,171121,333799,1500930,5,2,0,6,7,0
从过于旺盛的骄傲和愤怒中汲取出来形成的。它们追求着更多的感情来维系自己的存在。,|cFFFFD200掉落：|r愤怒具象|n|cFFFFD200掉落：|r被吸取的灵魂|n|cFFFFD200地区：|r雷文德斯|n,2897,171118,333795,1391769,6,2,0,6,7,0
在雷文德斯的地穴和古墓中出现，因为那里会对灵魂进行恶毒的仪式。,|cFFFFD200掉落：|r大学监贝律莉娅|n|cFFFFD200地区：|r赤红深渊|n|cFFFFD200难度：|r史诗,2898,171124,333802,1357796,6,2,0,6,7,0
创造石精的目的就是充当雷文德斯这个国度的信使和间谍。而收割者之庭的石精是最擅长这些的。,|cFFFFD200商人出售：|r米哈拉女士|n|cFFFFD200地区：|r雷文德斯|n|cFFFFD200阵营：|r收割者之庭 - 崇敬|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2899,171127,333804,1103069,0,2,2,6,7,0
达尔是奇普的信使同事，他永远都很准时，但有一天，他再也没有从指派的任务归来。,|cFFFFD200任务：|r失窃的石精|n|cFFFFD200地区：|r 雷文德斯|n,2900,171136,333819,2103878,0,2,1,6,7,0
这只石精被困在宝箱里，被遗忘了许多年，现在它很生气，想跟人打一场。,|cFFFFD200宝藏：|r冷木宝箱|n|cFFFFD200地区：|r 雷文德斯,2901,171125,333803,132766,0,2,0,6,7,0
这种惊惧之翼是恐惧蝠里最常见的品种，整个国度里到处都是。,|cFFFFD200宠物对战：|r雷文德斯|n,2902,171149,0,3087791,2,26,4,6,7,0
野生的恐惧蝠里赤红色的幼崽很难驯服。它们神出鬼没，顽强不屈，跟其他种类的恐惧蝠差别很大。,|cFFFFD200掉落：|r雷文德斯,2903,171150,333865,3087789,2,2,0,6,7,0
这种罕见的变异恐惧蝠有紫色的肚皮，是兼收并蓄的宠物收藏家争抢的礼物。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2904,171151,333868,3087790,2,2,2,6,7,0
阿闪和其他仙狐比起来有点小，但非常擅长捉迷藏。,|cFFFFD200掉落：|r玩闹的仙狐|n|cFFFFD200地区：|r 炽蓝仙野,2905,171247,334160,3072468,7,2,0,6,7,0
仙狐行走在鹅卵石或者岩石表面上时，可以自然地打磨它们的爪子。,|cFFFFD200掉落：|r悚亡|n|cFFFFD200地区：|r 炽蓝仙野|n,2907,171246,334159,3072466,7,2,0,6,7,0
虽然名字很萌，但它们的啾啾叫其实更接近恐怖到让人脊背发凉的尖哮。,|cFFFFD200掉落：|r老阿戴特|n|cFFFFD200地区：|r 炽蓝仙野,2908,171239,334158,657489,2,2,0,6,7,0
这些凶狠的飞行生物会用坚硬的表面来磨利自己的鸟喙，同时威慑敌人。,|cFFFFD200宝藏：|r远古云羽之卵|n|cFFFFD200地区：|r 炽蓝仙野,2909,171238,334157,657490,2,2,0,6,7,0
弗鲁法的皮毛被浸湿的时候，会散发出橘子的气味。,|cFFFFD200商人出售：|r艾丝琳|n|cFFFFD200地区：|r炽蓝仙野|n|cFFFFD200阵营：|r荒猎团 - 友善|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2910,171248,334156,3636841,4,2,2,6,7,0
乌贼可以在水中挤出墨汁然后逃跑，闪翼蛾也可以把翅膀上的粉尘抖落，然后用类似的方式消失掉。,|cFFFFD200宝藏：|r脱水的飞蛾|n|cFFFFD200地区：|r 炽蓝仙野|n|n,2911,171234,334155,3255391,2,2,0,6,7,0
炽蓝仙野的蛾子可以背负超过自身体重数倍的种子，帮助法夜完成他们永恒的使命。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2912,171233,334154,3255389,2,2,2,6,7,0
烁光蛾其实不会在阳光下泛光。大家都不知道是谁起的名字，但大家对起名字的人的疑问远不止这个。,|cFFFFD200商人出售：|r柯迪纳留斯|n|cFFFFD200地区：|r炽蓝仙野|n|cFFFFD200阵营：|r玛拉斯缪斯 - 友善|n|cFFFFD200盟约：|r法夜|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2913,171235,334153,3255388,2,2,1,6,7,0
圆月高挂时，这种梦驹的鬃毛会开始发出一缕缕的光芒，就像流星一般。,|cFFFFD200宝藏：|r魅夜宝箱|n|cFFFFD200地区：|r炽蓝仙野,2914,171225,334151,3387068,7,2,1,6,7,0
惬意的风在炽蓝仙野的峡谷中低鸣时，你会发现这些马驹正在随风奔腾，它们的颜色令人眼花缭乱，它们的技艺让人如痴如醉。,|cFFFFD200商人出售：|r纺鼻|n|cFFFFD200地区：|r炽蓝仙野|n|cFFFFD200阵营：|r魅夜王庭 - 友善|n|cFFFFD200盟约：|r法夜|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2915,171224,334150,3387067,7,2,2,6,7,0
这些戈姆蛴钻洞的速度并不是顶尖的，但它们的行为十分高效，能够在地底一口气移动很远的距离。,|cFFFFD200掉落：|r荒猎团补给品|n,2916,171242,334149,3065169,4,2,0,6,7,0
即使是可怕的戈霍恩，小时候可能也这么萌。,|cFFFFD200商人出售：|r文书大师萨洛恩|n|cFFFFD200地区：|r炽蓝仙野|n|cFFFFD200价格：|r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,2917,171243,334146,3065168,4,2,2,6,7,0
这些小爬虫碰到什么东西都吃。,|cFFFFD200任务：|r新时代|n|cFFFFD200盟约：|r格里恩|n|cFFFFD200地区：|r晋升堡垒,2918,171241,334145,3065165,4,2,1,6,7,0
这些戈姆的刺扎人非常疼，经常会造成短时间的瘫痪，即使是对大型的目标也是如此。,|cFFFFD200宠物对战：|r炽蓝仙野|n,2919,171229,0,3084143,2,26,4,6,7,0
戈姆这个物种身上的尖刺比部落主城里的还要多。,|cFFFFD200掉落：|r狂野的戴菲尔|n|cFFFFD200地区：|r炽蓝仙野,2920,171231,334143,3084142,2,2,0,6,7,0
如果你可以数得清它的翅膀每分钟拍打多少次，就能计算出再过多少时间这只小怪物就会叮你一下。,|cFFFFD200宝藏：|r阿尔托|n|cFFFFD200地区：|r 炽蓝仙野,2921,171230,334142,3084139,2,2,0,6,7,0
没人知道吞噬者来自何处，但有理论说它们在间域的几处失落的大陆块上繁衍壮大。,|cFFFFD200冒险：|r暗影界,2922,171240,334141,3155459,2,2,0,6,7,0
这些宠物饥饿时发出的大叫可以与你在托加斯特听到的惨叫相媲美。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2923,171227,334139,656318,2,2,2,6,7,0
作为炽蓝仙野野生动物的一员，它们有时候会站在水中睡觉。,|cFFFFD200宠物对战：|r炽蓝仙野|n,2924,171228,0,605484,2,26,4,6,7,0
一群恐爪鸟就可以简称“群恐”。,|cFFFFD200掉落：|r云羽守护者|n|cFFFFD200地区：|r晋升堡垒,2925,171565,334789,657491,2,2,0,6,7,0
恐爪鸟年轻时就已经是非常熟练的猎手。它们甚至会尝试捕猎比它们大一倍的猎物。,|cFFFFD200宠物对战：|r晋升堡垒|n,2926,171567,0,656165,2,26,4,6,7,0
不知道为什么，这些蓝色的微光蝶一般很怕水。,|cFFFFD200宠物对战：|r晋升堡垒|n,2927,171664,0,3052545,2,26,4,6,7,0
微光蝶可以装载约等于一半体重的花粉，同时还能敏捷地飞行。,|cFFFFD200任务：|r如何捕获微光蝶|n|cFFFFD200地区：|r晋升堡垒,2928,171667,334987,3052546,2,2,1,6,7,0
微光蝶的翅膀几乎总是沾满了某种花粉，所以它们飞行时总有很稳定的一束明亮的尘埃飘落下来。,|cFFFFD200宠物对战：|r晋升堡垒|n,2929,171668,0,3052547,2,26,4,6,7,0
与通常认为的相反，水龟的饮食与其外壳颜色没有相关性。,|cFFFFD200宠物对战：|r晋升堡垒|n,2930,171670,0,656345,8,26,4,6,7,0
这种亮色的乌龟是野外最罕见的，通常认为，如果你抚摸它的壳的顶部，就能获得好运。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2931,171569,334798,657918,8,2,2,6,7,0
水龟喜欢把莓果作为最主要的食物来源，但它们其实差不多什么都吃。,|cFFFFD200宝藏：|r斯图尔特的惊人炖煮|n|cFFFFD200地区：|r晋升堡垒,2932,171693,335050,656343,8,2,0,6,7,0
仙狐的皮的颜色其实很淡，但它们的毛厚得惊人，完全遮盖了里面的颜色。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2933,171568,334796,3072460,7,2,2,6,7,0
大家都知道，金色仙狐很喜欢在晋升堡垒的原野上发出大声的尖叫。,|cFFFFD200商人出售：|r副官尼科斯|n|cFFFFD200地区：|r晋升堡垒|n|cFFFFD200阵营：|r晋升者 - 崇敬|n|cFFFFD200价格：|r1765|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2934,171694,335053,3072463,7,2,2,6,7,0
幼年仙狐的毛虽然很细，但却从来不会掉。,|cFFFFD200宝藏：|r薇茜弗涅之赐|n|cFFFFD200地区：|r晋升堡垒,2935,171697,335056,3072469,7,2,0,6,7,0
仙狐跟幼狐有什么区别？这个问题问得好。,|cFFFFD200宠物对战：|r晋升堡垒|n,2936,171702,0,3072465,7,26,4,6,7,0
在极其罕见的情况下，会诞生金毛的仙狐幼崽。一般认为这是兽群处境危险的象征。,|cFFFFD200宠物对战：|r晋升堡垒|n,2937,171703,0,3072467,7,26,4,6,7,0
这些长着金色羽毛的生物并不会下金蛋，想要金蛋的话得找只金鹅。,|cFFFFD200宝藏：|r晋升堡垒,2938,171710,335076,605484,2,2,0,6,7,0
如果你把它们的银色羽毛非常仔细地铺在一起，就能形成类似镜子的平面。,|cFFFFD200宠物对战：|r晋升堡垒|n,2939,171712,0,656318,2,26,4,6,7,0
它们刚孵化出来时，身上都是无色的纯洁羽毛，几周后才会变为各种颜色。,|cFFFFD200掉落：|r晋升堡垒,2940,171714,335083,656319,2,2,0,6,7,0
光线照射的角度恰到好处时，这匹马驹的鬃毛会反射出威严的靛青色。,|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩,2941,171716,335085,3387069,7,2,2,6,7,0
很少有动物能比幼年天驹更萌。,|cFFFFD200冒险：|r暗影界,2942,171719,335087,3387070,7,2,0,6,7,0
你在荒野中不会发现这些会飞的生物的羽毛。如果有一片羽毛离开了身体，它会发出一阵耀眼的光芒，然后从视线中消失。,|cFFFFD200宠物对战：|r晋升堡垒,2943,171666,0,3046536,2,26,4,6,7,0
战斗的激情和战争的紧迫感还没离开乌纳尔的骨头。,|cFFFFD200掉落：|r乌纳尔的手臂|n|cFFFFD200地区：|r玛卓克萨斯,2944,171954,335698,3386320,3,2,0,6,7,0
新生的骨牙猪嘴里看不到牙，过了几周它们的獠牙就会长到跟身体相称的长度。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2945,171982,335753,3456126,7,2,2,6,7,0
这些生物的獠牙与颅骨融合在了一起，所以它们冲锋或者撞击时不会感觉到痛。,|cFFFFD200冒险：|r暗影界,2946,171984,335755,3456127,7,2,0,6,7,0
闪光结网蛛的明亮色泽挑衅着它的捕食者，引诱着它们钻进蛛网。,|cFFFFD200宝藏：|r锐眼宝箱|n|cFFFFD200地区：|r玛卓克萨斯,2947,171985,335762,2027857,7,2,0,6,7,0
玛卓克萨斯充满了强大而可怕的生物，以至于大多数居民在碰到这里的巨型蜘蛛时，反而显得异常平静。,|cFFFFD200掉落：|r母蛛螫肢|n|cFFFFD200地区：|r玛卓克萨斯,2948,171986,335764,2027855,7,2,0,6,7,0
如果这种生物是朝猎物喷吐毒液，那这种情况下还能算是毒液吗，还是说只是单纯的让人觉得恶心而已？,|cFFFFD200宝藏：|r出芽增生|n|cFFFFD200地区：|r玛卓克萨斯,2949,171987,335765,2027951,7,2,0,6,7,0
你背上有处地方怎么也挠不到，怎么办？就找这个小家伙吧。问题解决了。,|cFFFFD200宠物对战：|r玛卓克萨斯,2950,172130,0,3386321,3,26,4,6,7,0
这些软泥生物体内的泡泡最终浮上表面并爆开时，会发出让人非常舒服的声音。,|cFFFFD200宝藏：|r软泥覆盖的箱子|n|cFFFFD200地区：|r玛卓克萨斯,2952,172132,335966,3459800,5,2,0,6,7,0
魔药设计师马里莱斯最早的造物之一。害羞的梅尔文太过胆怯，没办法达成对完成凋零密院的软泥怪的要求。,|cFFFFD200掉落：|r致命悍将|n|cFFFFD200地区：|r玛卓克萨斯,2953,172134,335969,3459798,5,2,0,6,7,0
这种寄生生物会纠缠某些玛卓克萨斯的大型野兽并吸取体液，直至其完全长大为止。不知道为什么这些野兽完全没发现。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2954,172135,335972,3860397,4,2,2,6,7,0
虽然血蚤小时候很柔软，但是它们长大后全身都会长出坚硬的甲壳。,|cFFFFD200掉落：|r飨宴者斯莫加斯|n|cFFFFD200地区：|r玛卓克萨斯,2955,172136,335974,3860399,4,2,0,6,7,0
如果辜负了玛卓克萨斯的几大密院，就会遭受痛苦的命运：被扔进全是血蚤幼崽的坑里。,|cFFFFD200掉落：|r飨宴者斯莫加斯|n|cFFFFD200地区：|r玛卓克萨斯,2956,172137,335977,3860398,4,2,0,6,7,0
在玛卓克萨斯，有些掠食者会收集脊椎作为战利品，而一些战利品并不会因此而停止移动。,|cFFFFD200掉落：|r厌恶|n|cFFFFD200地区：|r玛卓克萨斯,2957,172139,335979,3386335,3,2,0,6,7,0
它虽然没有肢体，但它用积极的态度弥补了不足。,|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2958,172140,335980,3386334,3,2,2,6,7,0
在玛卓克萨斯，再小的骨头也有大用处。,|cFFFFD200掉落：|r不朽军团补给品|n,2959,172148,336020,3511185,3,2,0,6,7,0
是软泥托起了骨头呢，还是骨头把软泥聚集在了一起？,|cFFFFD200掉落：|r油腻的无脊者|n|cFFFFD200地区：|r玛卓克萨斯,2960,172149,336021,3459801,5,2,0,6,7,0
建议不要拥抱淤泥触须，它们留下的污渍永远无法洗干净。,|cFFFFD200掉落：|r斯特拉达玛侯爵|n|cFFFFD200地区：|r凋魂之殇|n|cFFFFD200难度：|r史诗,2961,172150,336022,254105,5,2,0,6,7,0
手下败将，只配被缝起来！,|cFFFFD200商人出售：|r纳尔考恩·塔尔森|n|cFFFFD200地图：|r玛卓克萨斯|n|cFFFFD200阵营：|r不朽军团 - 崇敬|n|cFFFFD200价格：|r1765|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2962,172151,336024,3622122,3,2,2,6,7,0
占有穆度德身体的灵魂生前是个残忍的统治者。现在，他想要统治这个最暴力的王国。,|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2963,172153,336030,3622121,3,2,2,6,7,0
这种生物的倒刺颌骨可以深深地咬进任何东西，造成严重的发炎。,|cFFFFD200掉落：|r贪婪之毒|n|cFFFFD200地区：|r玛卓克萨斯,2964,172155,336031,2027900,2,2,0,6,7,0
绝大多数蜘蛛会吸干猎物的所有体液，而吮血蛛的食谱仅限于血液本身。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔|n|n|cFFFFD200盟约功能：|r女王的温室|n|cFFFFD200盟约：|r法夜|n|n|cFFFFD200盟约功能：|r晋升之路|n|cFFFFD200盟约：|r格里恩|n|n|cFFFFD200盟约功能：|r憎恶工厂|n|cFFFFD200盟约：|r通灵领主,2965,172284,336311,2027944,7,2,2,6,7,0
有时候，了不起的灵魂犯下的罪孽也非常强大，足以活化其所在的罪碑。,|cFFFFD200盟约：|r温西尔|n|cFFFFD200地区：|r雷文德斯,2966,172570,337031,3386971,6,16466,2,6,7,0
泥仆代表了雷文德斯的汗水（有时候甚至是泪水），但他们的帮助对这个国度的运行至关重要。,|cFFFFD200盟约功能：|r灰烬王庭|n|cFFFFD200盟约：|r温西尔,2967,172854,337694,1505934,0,16466,1,6,7,0
,,2968,173133,0,1339043,8,33826,-1,6,7,0
,,2969,173216,0,3052547,2,32802,-1,6,7,0
,,2970,173215,0,667692,2,32802,-1,6,7,0
,,2971,173214,0,3155425,7,32802,-1,6,7,0
,,2972,173213,0,133936,8,32802,-1,6,7,0
,,2973,173212,0,3387070,7,32802,-1,6,7,0
,,2974,173211,0,3046536,2,32802,-1,6,7,0
,,2975,173206,0,3610503,9,32802,-1,6,7,0
,,2976,173205,0,132935,9,32802,-1,6,7,0
,,2977,173204,0,3582261,9,32802,-1,6,7,0
,,2978,173274,0,3622122,3,33826,-1,6,7,0
,,2979,173303,0,237541,6,33826,-1,6,7,0
,,2980,173258,0,2399287,0,32802,-1,6,7,0
,,2981,173259,0,237402,7,32802,-1,6,7,0
,,2982,173260,0,462337,2,32802,-1,6,7,0
,,2983,173264,0,3386334,3,32802,-1,6,7,0
,,2984,173265,0,3386320,3,32802,-1,6,7,0
,,2985,173266,0,133884,3,32802,-1,6,7,0
,,2986,173271,0,342917,3,32802,-1,6,7,0
,,2987,173272,0,1570765,2,32802,-1,6,7,0
,,2988,173273,0,2998183,3,32802,-1,6,7,0
,,2989,173320,0,134389,6,32802,-1,6,7,0
,,2990,173321,0,132182,2,32802,-1,6,7,0
,,2991,173322,0,538518,4,32802,-1,6,7,0
,,2992,173326,0,1623379,7,32802,-1,6,7,0
,,2993,173328,0,2027855,7,32802,-1,6,7,0
,,2994,173329,0,458967,0,32802,-1,6,7,0
,,2996,173332,0,132140,7,33826,-1,6,7,0
,,2998,173376,0,1096090,7,33826,-1,6,7,0
,,2999,173381,0,797544,7,33826,-1,6,7,0
,,3000,173373,0,3065166,4,32802,-1,6,7,0
,,3001,173374,0,1394966,7,32802,-1,6,7,0
,,3002,173375,0,3255390,2,32802,-1,6,7,0
,,3003,173378,0,3255388,2,32802,-1,6,7,0
,,3004,173379,0,2027900,2,32802,-1,6,7,0
,,3005,173380,0,132851,2,32802,-1,6,7,0
这些恐惧蝠是由锻石师为收割者之庭打造，它们与自己的主人有强烈的羁绊，于是就成为了强悍的战士。,|cFFFFD200掉落：|r收割者之庭补给品|n,3006,173502,339590,3087792,2,2,0,6,7,0
这些蜘蛛的典型特征是腿部的颜色，另外它们很有名的一点是会用繁复的舞姿来威胁敌人，或者使其困惑不解。,|cFFFFD200宠物对战：|r雷文德斯|n,3007,173506,0,2027952,7,26,4,6,7,0
它已经被找到了，所以它正在考虑给自己改名。,|cFFFFD200掉落：|r失落的羽毛笔|n|cFFFFD200地区：|r 雷文德斯,3008,173508,339593,2103805,5,2,0,6,7,0
伯爵栖息在纳斯利亚堡的地面上，没想到却化为石头，陷入了永恒的休眠。,|cFFFFD200宝藏：|r伯爵|n|cFFFFD200地图：|r雷文德斯|n|cFFFFD200价格：|r99|Hcurrency:1820|h|TInterface\ICONS\INV_Jewelcrafting_LivingRuby_01.blp:0|t|h,3009,173531,339668,3860423,2,2,0,6,7,0
少数几只年幼的恐惧蝠和堕罪堡的新居民一起陪雷纳索尔的大军进入了噬渊。,|cFFFFD200掉落：|r晋升堡垒噬渊突袭|n|cFFFFD200宝藏：|r堕罪尖啸者之笼|n|cFFFFD200地区：|r噬渊,3010,173533,339670,3860424,2,2,0,6,7,0
