ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
158087,艾谢朗,,,,1,7,0,0,95059,0,0,0,1,1,1,1,0,0,0
158134,格拉夏尔将军,,,,1,7,0,0,97069,0,0,0,1,1,1,1,0,0,0
158142,黛西,,,,0,12,0,0,93437,0,0,0,1,1,1,1,0,0,0
158176,女伯爵莉亚德琳,,血骑士领袖,,0,7,0,0,85924,0,0,0,1,1,1,1,163831,163832,0
158180,阿玛利亚·斯通队长,,,,0,7,0,0,86073,0,0,0,1,1,1,1,0,0,0
158195,季·火掌,,火金大师,,0,7,0,0,39637,0,0,0,1,1,1,1,0,0,0
158197,奉纳长,,嫉妒收割者,,1,7,0,3,93109,0,0,0,1,1,1,1,178494,0,0
158200,瓦莉拉·萨古纳尔,,,,1,7,0,0,67214,0,0,0,0,1,1,1,171193,171193,0
158206,旁观者,旁观者,,,0,7,0,0,5706,42385,78921,48528,1,1,1,1,0,0,0
158218,盖亚拉大王,,,,1,7,0,0,85555,0,0,0,1,1,1,1,118400,0,0
158223,奥格瑞玛防空哨卫,,,,0,9,0,3,93456,0,0,0,1,1,1,1,0,0,0
158266,泽坎,,,,0,7,0,0,93538,0,0,0,1,1,1,1,0,0,0
158293,凯克苏斯侯爵,,,,1,7,0,0,95062,0,0,0,1,1,1,1,0,0,0
158296,伽马尔侯爵,,,,1,6,0,0,94473,0,0,0,1,1,1,1,0,0,0
158302,哈利斯男爵,,,,1,7,0,0,94071,0,0,0,1,1,1,1,0,0,0
158303,妮娜达尔女男爵,,,,0,6,0,0,96851,0,0,0,1,1,1,1,0,0,0
158304,噬魂者,,,,0,1,0,0,93213,0,0,0,1,1,1,1,0,0,0
158312,泽坎,,,,0,7,0,0,89704,0,0,0,1,1,1,1,0,0,0
158313,戴索姆侍僧,戴索姆侍僧,,,0,7,0,0,10535,10536,10537,10538,1,1,1,1,19987,0,0
158316,萨尔,,,,1,7,0,0,91636,0,0,0,1,1,1,1,0,0,0
158320,女伯爵莉亚德琳,,血骑士领袖,,1,7,0,0,85924,0,0,0,1,1,1,1,163831,163832,0
158322,银月城士兵,银月城士兵,,,1,7,0,0,89419,89419,89421,89420,1,1,1,1,165700,165701,0
158338,Enter Grommash Hold Credit,,,,0,10,0,0,20570,27823,0,0,0,1,1,1,0,0,0
158353,蜜背收割者,,,,0,10,0,3,81967,0,0,0,1,1,1,1,0,0,0
158354,邦邦,,,,6,1,0,3,81972,0,0,0,1,1,1,1,0,0,0
158355,海风大黄蜂,,,,0,14,0,3,81966,0,0,0,1,1,1,1,0,0,0
158362,盖亚拉大王,,,,1,7,0,0,85555,0,0,0,1,1,1,1,118400,0,0
158368,德拉卡女男爵,,,,1,7,0,0,96443,0,0,0,1,1,1,1,0,0,0
158381,雷纳索尔王子,,,,1,7,0,0,95632,0,0,0,1,1,1,1,0,0,0
158382,雷纳索尔王子,,| TEMP MODEL |,,1,7,0,0,93112,0,0,0,1,1,1,1,0,0,0
158383,温西尔决斗者,,,,1,7,0,0,93083,0,0,0,1,1,1,1,3364,0,0
158389,达利乌斯·克罗雷领主,,,,0,7,0,0,34161,0,0,0,1,1,1,1,54877,54878,0
158407,凯文诺斯,,,,0,6,0,0,93514,0,0,0,1,1,1,1,0,0,0
158408,阿吉,,,,0,8,0,0,60611,0,0,0,1,1,1,1,0,0,0
158443,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
158466,联盟卫兵,联盟卫兵,,,0,7,0,0,86166,86167,0,0,1,1,1,1,109637,143,0
158468,大王的卫兵,大王的卫兵,,,0,7,0,0,88927,88928,92138,88929,1,1,1,1,5289,0,2507
158482,Event Controller,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
158502,百心哥利亚,,,,1,9,0,0,92534,0,0,0,1,1,1,1,0,0,0
158537,逝去的精锐,,,,0,7,0,0,72310,0,0,0,1,1,1,1,0,0,0
158544,赫尔恩勋爵,,荒猎团,,1,7,0,0,95245,0,0,0,1,1,1,1,0,0,0
158584,Invisible Stalker: Messana,,,,0,10,0,0,46003,41199,0,0,0,1,1,1,0,0,0
158591,督军布雷卡·恐斧,,,,0,7,0,0,91669,0,0,0,1,1,1,1,165616,0,0
158593,活体蜂蜜,,,,0,4,0,0,93560,0,0,0,1,1,1,1,0,0,0
158602,安吉尔·哈斯,,,,0,7,0,0,72310,0,0,0,1,1,1,1,0,0,0
158606,小休,,TEMP,,0,6,0,0,96059,0,0,0,1,1,1,1,0,0,0
158621,温西尔决斗者,,,,1,7,0,0,93083,0,0,0,1,1,1,1,178716,0,0
158643,麦卓娜,,,,0,7,0,0,72310,0,0,0,1,1,1,1,0,0,0
158645,雷纳索尔王子,,,,1,7,0,0,93575,0,0,0,1,1,1,1,0,0,0
158653,雷纳索尔王子,,,,1,7,0,0,94910,0,0,0,1,1,1,1,0,0,0
158667,舔芯,,材料供应商,,0,7,0,0,93605,0,0,0,1,1,1,1,13028,0,0
158668,沃尔卡,,玻璃大师,,0,7,0,0,93606,0,0,0,1,1,1,1,0,0,0
158681,帕比,,,,0,14,0,3,86531,0,0,0,1,1,1,1,0,0,0
158683,沐日翩蝶,,,,0,14,0,3,87763,0,0,0,1,1,1,1,0,0,0
158685,猩红掠蝶,,,,0,14,0,3,86532,0,0,0,1,1,1,1,0,0,0
158694,西塔尔,,癫狂公爵,,1,7,0,0,93223,0,0,0,1,1,1,1,0,0,0
158698,灼背,,,,0,1,128,0,93162,0,0,0,1,1,1,1,0,0,0
158709,德瓦海娅,,黑暗附魔师,,1,7,0,0,95534,0,0,0,1,1,1,1,0,0,0
158712,特纳瓦尔,,灵魂守护者,,1,7,0,0,95535,0,0,0,1,1,1,1,0,0,0
158713,照管者,,贪婪收割者,,1,7,0,0,93111,0,0,0,1,1,1,1,0,0,0
158796,石戒收集者,,,,0,7,0,0,92451,0,0,0,1,1,1,1,173890,0,0
158816,嘉里克船长,,,,0,7,0,0,92690,0,0,0,1,1,1,1,163887,163891,0
158820,安吉尔,,,,0,7,0,0,95768,0,0,0,1,1,1,1,0,0,0
158831,奉纳长的部队,,,,0,10,0,0,39810,0,0,0,1,1,1,1,0,0,0
158881,布力,,,,0,9,0,0,94789,0,0,0,1,1,1,1,0,0,0
158907,好奇的幸存者,好奇的幸存者,,,0,6,0,0,96209,96208,0,0,1,1,1,1,0,0,0
158911,好奇的幸存者,好奇的幸存者,,,0,6,0,0,96209,96208,0,0,1,1,1,1,0,0,0
158912,好奇的幸存者,好奇的幸存者,,,0,6,0,0,96209,96208,0,0,1,1,1,1,0,0,0
158913,灰心的幸存者,,,,0,7,0,0,72310,0,0,0,1,1,1,1,0,0,0
158914,灰心的幸存者,,,,0,7,0,0,72310,0,0,0,1,1,1,1,0,0,0
158915,灰心的幸存者,,,,0,7,0,0,72310,0,0,0,1,1,1,1,0,0,0
158916,谨慎的幸存者,,,,0,7,0,0,95704,0,0,0,1,1,1,1,0,0,0
158982,塔宾斯,,,,0,7,0,0,93305,0,0,0,1,1,1,1,0,0,0
158983,加宾斯,,,,0,7,0,0,93306,0,0,0,1,1,1,1,0,0,0
158984,蜜背巢母,,,,1,1,0,3,81965,0,0,0,1,1,1,1,0,0,0
159004,莫尔杉巡逻兵,莫尔杉巡逻兵,,,0,7,0,0,4261,4262,4263,4264,1,0,0.25,1,12285,0,5260
159051,格尔宾·梅卡托克,,大工匠，侏儒之王,,1,7,0,0,93797,0,0,0,1,1,1,1,0,0,0
159064,暗月游戏机,,,,0,10,0,0,47399,27823,0,0,0,1,1,1,0,0,0
159065,德拉卡女男爵,,,,1,7,0,0,97017,0,0,0,1,1,1,1,0,0,0
159090,千兆充能混乱制造者,,,,0,12,0,0,93798,0,0,0,1,1,1,1,0,0,0
159115,灵魂,,,,0,6,0,3,90426,90428,90425,0,1,1,1,1,0,0,0
159146,隐形的潜伏者,,,,0,7,0,3,21955,11686,0,0,0,1,1,1,0,0,0
159279,德纳修斯大帝,,,,1,7,0,0,92797,0,0,0,1,1,1,1,0,0,0
159283,欧纳格,,武器商,,0,7,0,0,33442,0,0,0,1,1,1,1,10611,0,0
159301,卡尔将军,,顽石军团指挥官,,1,7,0,0,95721,0,0,0,1,1,1,1,0,0,0
159306,黑暗候选者,黑暗候选者,,,0,7,0,0,94303,94304,94305,94307,1,1,1,1,0,0,0
159307,艾律迪娅,,纯洁之手,,1,7,0,0,97454,0,0,0,1,1,1,1,171129,174429,0
159389,隐形的潜伏者,,,,0,10,0,0,46003,41199,0,0,0,1,1,1,0,0,0
159404,火金派武僧,,,,1,7,0,0,45862,45863,45864,45865,1,1,1,1,0,0,0
159422,死亡的平民,死亡的平民,,,0,7,0,0,4259,4260,4602,4601,1,1,1,1,0,0,0
159442,释放的仇恨,,,,0,15,0,0,94280,0,0,0,1,1,1,1,0,0,0
159531,薇茜弗涅,,纯洁圣杰,,1,7,0,3,95007,0,0,0,1,1,1,1,0,0,0
159557,莫尔杉巡逻兵,莫尔杉巡逻兵,,,0,7,0,0,4261,4262,4263,4264,1,0.25,0.25,1,12285,0,5260
159572,卢卡·多闪,,,,0,7,0,0,94033,0,0,0,1,1,1,1,0,0,0
159581,黑暗晋升者,,,,0,7,0,0,93495,0,0,0,1,1,1,1,171131,51812,0
159582,Dark Ascended Melee Warrior 2H Tier 3,,,,0,7,0,0,93495,0,0,0,1,1,1,1,126747,0,0
159584,黑暗晋升者,,,,0,7,0,3,93486,0,0,0,1,1,1,1,28739,0,0
159585,黑暗晋升者,,,,0,7,0,0,93489,0,0,0,1,1,1,1,38304,0,0
159586,Dark Ascended Melee Warrior 2H Tier 2,,,,0,7,0,0,93484,95130,0,0,1,1,1,1,171131,174426,0
159601,石裔猎空者,,,,1,7,0,0,98020,98021,0,0,1,1,1,1,176736,176736,0
159662,格里恩候选者,格里恩候选者,,,0,7,0,0,94113,94112,94111,94106,1,1,1,1,171944,0,0
159670,黑暗格里恩候选者,,,,0,7,0,0,94311,93890,0,0,1,1,1,1,0,0,0
159672,黑暗晋升者指挥官,,,,0,7,0,0,93495,0,0,0,1,1,1,1,106272,0,0
159750,钻髓之巢,,,,0,10,0,0,94076,0,0,0,10,1,1,1,0,0,0
159762,艾律迪娅,,纯洁之手,,1,7,0,0,97454,0,0,0,1,1,1,1,171130,174429,0
159783,杰娜弗尔,,,,0,12,0,0,81387,0,0,0,1,1,1,1,0,0,0
159817,金希娅,,,,1,7,0,0,99140,0,0,0,1,1,1,1,171946,0,0
159850,心能潜伏者,,,,6,15,0,0,94056,0,0,0,3,1,1,1,0,0,0
159855,咆哮烈焰,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
159863,格尔宾·梅卡托克,,大工匠，侏儒之王,,1,7,0,0,94115,0,0,0,1,1,1,1,0,0,0
159894,维拉兹男爵,,,,1,7,0,0,95383,0,0,0,1,1,1,1,0,0,0
159942,低语者维恩,,,,0,7,0,0,96435,0,0,0,1,1,1,1,0,0,0
159962,格里恩候选者,格里恩候选者,,,0,7,0,0,94504,94506,94507,94504,1,1,1,1,0,0,0
160037,文官阿得赖斯提斯,,,,1,7,0,0,94141,0,0,0,1,1,1,1,182152,0,0
160049,莱登,,风暴守护者,,1,7,0,0,92090,0,0,0,1,1,1,1,0,0,0
160066,曼茜德,,(TEMP),,0,6,0,0,96212,0,0,0,1,1,1,1,0,0,0
160094,格尔宾·梅卡托克,,大工匠，侏儒之王,,1,7,0,0,94037,0,0,0,1,1,1,1,0,0,0
160168,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
160169,荣耀决斗者,荣耀决斗者,,,0,7,0,0,93032,93693,93694,93700,1,1,1,1,173724,0,0
160181,皇家奥术师,皇家奥术师,,,0,7,0,3,93683,93675,93680,0,1,1,1,1,183750,32961,0
160187,虚痕蟾蜍,,,,0,14,0,0,95152,0,0,0,1,1,1,1,0,0,0
160196,虚痕狼崽,,,,0,12,0,0,94166,0,0,0,1,1,1,1,0,0,0
160205,皮克茜·威兹,,,,0,7,0,0,94605,0,0,0,1,1,1,1,18048,0,0
160206,阿尔兰·心影,,,,0,7,0,0,94606,0,0,0,1,1,1,1,0,0,0
160207,瑟林·天歌,,,,0,7,0,0,94607,0,0,0,1,1,1,1,0,0,0
160208,祖娜·裂颅者,,,,0,7,0,0,94608,0,0,0,1,1,1,1,0,0,0
160209,霍鲁·观云,,,,0,7,0,0,94609,0,0,0,1,1,1,1,0,0,0
160210,泰莎·莱利,,,,0,7,0,0,94610,0,0,0,1,1,1,1,0,0,0
160217,德拉卡,,,,1,7,0,0,49286,0,0,0,1,1,1,1,0,0,0
160227,拉希奥,,黑王子,,1,2,0,0,93216,0,0,0,1,1,1,1,171194,0,0
160228,拉希奥,,黑王子,,1,2,0,0,93870,0,0,0,1,1,1,1,0,0,0
160229,黑暗审判官夏奈什,,,,1,7,0,0,93159,0,0,0,1,1,1,1,116837,0,0
160254,萨尔金,,,,0,6,0,0,96209,0,0,0,1,1,1,1,0,0,0
160266,萨尔金,,,,0,6,0,0,96209,0,0,0,1,1,1,1,0,0,0
160268,曼茜德,,,,0,6,0,0,96212,0,0,0,1,1,1,1,0,0,0
160272,金希娅,,,,1,7,0,0,99140,0,0,0,1,1,1,1,0,0,0
160276,纯净圣母,,,,1,4,0,0,91066,0,0,0,1,1,1,1,0,0,0
160280,米卡尼科斯,,掌炉宗师,,0,7,0,0,96348,0,0,0,1,1,1,1,0,0,0
160291,烬步刺客,,黑龙帝王的仆从,,1,7,0,0,44987,0,0,0,1,1,1,1,31302,31302,0
160318,麦格尼·铜须,,代言人,,1,7,0,0,71764,0,0,0,1,1,1,1,158463,161683,0
160347,小蜘蛛,,,,6,1,3,0,1157,283,1088,0,1,1,1,1,0,0,0
160355,被转化的爪卫,,,,0,9,154,0,92677,0,0,0,1,1,1,1,0,0,0
160356,裁定者技师,,,,0,9,0,0,92193,0,0,0,1,1,1,1,0,0,0
160357,弃誓惩罚者,,,,1,9,0,0,92664,0,0,0,1,1,1,1,0,0,0
160358,暗誓铸手,暗誓铸手,,,0,7,0,0,93926,96574,0,0,1,1,1,1,171131,0,0
160359,弃誓监督者,,,,0,7,0,0,95134,0,0,0,1,1,1,1,174338,0,0
160394,坟地蜘蛛,,,,0,1,3,0,1157,283,1088,0,1,1,1,1,0,0,0
160433,坟地小蜘蛛,,,,6,1,3,0,1157,283,1088,0,1,1,1,1,0,0,0
160473,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
160492,灰烬食尸鬼,,,,0,10,0,0,39810,0,0,0,1,1,1,1,0,0,0
160508,观众,观众,,,0,7,0,0,94470,94466,94457,94458,1,1,1,1,0,0,0
160513,暗影观察者,,,,0,7,0,0,95768,0,0,0,1,1,1,1,0,0,0
160578,奎比·光闪,,,,0,7,0,0,94031,0,0,0,1,1,1,1,0,0,0
160635,寒霜追猎者,,,,0,10,0,0,47399,11686,0,0,0,1,1,1,0,0,0
160644,锻石师,,愤怒收割者,,1,7,0,0,94321,0,0,0,1,1,1,1,0,0,0
160648,西卡,,,,0,7,0,0,96161,0,0,0,1,1,1,1,0,0,0
160656,隐形的潜伏者,,,,0,10,0,0,64062,11686,0,0,0,1,1,1,0,0,0
160664,列兵科尔,,,,0,7,0,0,94939,0,0,0,1,1,1,1,0,0,0
160681,塔努基,,,,0,8,0,0,40093,0,0,0,0,1,1,1,0,0,0
160683,金钱豹蛙,,,,0,14,0,0,6296,43311,0,0,1,1,1,1,0,0,0
160703,灾裔软泥,,,,0,12,0,0,99018,0,0,0,1,1,1,1,0,0,0
160718,哥利亚纯净者,,,,1,9,0,0,92663,0,0,0,1,1,1,1,0,0,0
160804,囚犯,,,,0,7,0,0,94395,0,0,0,1,1,1,1,0,0,0
160823,石裔反叛者,,,,0,7,0,0,96129,0,0,0,1,1,1,1,173938,173938,0
160918,执事者铸手,,,,0,7,0,0,92915,0,0,0,1,1,1,1,0,0,0
160946,幼年之魂,,,,6,6,0,0,94426,0,0,0,1,1,1,1,0,0,0
160949,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
160952,金希娅,,,,1,7,0,0,99140,0,0,0,1,1,1,1,0,0,0
160964,被解救的考察队员,被解救的考察队员,,,0,7,0,0,70300,70303,70324,70311,1,1,1,1,0,0,0
160970,碎地者弗克拉兹,,,,1,1,41,0,85193,0,0,0,0,1,1,1,0,0,0
160975,Test Hati,,,,0,1,46,0,68899,0,0,0,1,1,1,1,0,0,0
160988,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161006,食人魔暗法师,,,,0,7,0,0,91779,91780,91781,91782,1,1,1,1,0,0,0
161054,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161057,艾拉兹敏王子,,,,0,9,0,0,90798,0,0,0,1,1,1,1,0,0,0
161062,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161115,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161123,暗湾马车,,,,0,10,0,0,93505,0,0,0,1,1,1,1,0,0,0
161138,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161152,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161176,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161188,阿凯瓦姆入侵者,,,,0,10,0,0,39810,0,0,0,1,1,1,1,0,0,0
161212,芙洛蕾丝·光齿,,,,0,7,0,0,94032,0,0,0,1,1,1,1,0,0,0
161213,忒拉·闪簧,,,,0,7,0,0,93957,0,0,0,1,1,1,1,0,0,0
161214,麦卡贡市民,麦卡贡市民,,,0,7,0,0,94033,91275,91276,91277,1,1,1,1,0,0,0
161215,游客,游客,,,0,7,0,0,93932,93940,93942,93943,1,1,1,1,0,0,0
161219,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161242,棍脸,,,,0,7,0,0,92397,0,0,0,1,1,1,1,0,0,0
161269,Crypt Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
161271,乔弗拉尔,,,,0,7,0,3,95709,0,0,0,1,1,1,1,0,0,0
161283,西姆·转柄,,,,0,7,0,0,93521,0,0,0,1,1,1,1,0,0,0
161284,佩基·考格斯特,,,,0,7,0,0,94013,0,0,0,1,1,1,1,0,0,0
161300,隐形的潜伏者,,,,0,10,0,0,64062,11686,0,0,0,1,1,1,0,0,0
161301,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161303,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161305,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161306,隐形的潜伏者,,,,0,10,0,0,64062,11686,0,0,0,1,1,1,0,0,0
161307,锈蚀的哨卫,锈蚀的哨卫,,,0,7,0,0,91477,91946,0,0,1,1,1,1,59615,17718,0
161314,帕斯卡K1N6型,,垃圾场匠技,,0,9,0,0,92584,0,0,0,1,1,1,1,0,0,0
161315,帕斯卡,,垃圾场匠技,,0,7,0,0,91404,0,0,0,1,1,1,1,0,0,0
161343,棍脸,,,,0,7,0,0,92397,0,0,0,1,1,1,1,0,0,0
161387,佩特拉·考格文,,,,0,7,0,0,93932,0,0,0,1,1,1,1,0,0,0
161391,米尔纳·丹斯巴克,,,,0,7,0,0,94301,0,0,0,1,1,1,1,0,0,0
161392,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
161393,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
161400,阿尔法,,,,0,12,0,0,29806,0,0,0,1,1,1,1,0,0,0
161401,贝塔,,,,0,12,0,0,29809,0,0,0,1,1,1,1,0,0,0
161403,轰炸者,,,,0,12,0,0,79635,79636,74423,0,2,1,2,1,0,0,0
161412,德拉卡女男爵,,,,1,7,0,0,96443,0,0,0,1,1,1,1,105037,105037,0
161419,残暴之魂,,,,0,6,0,3,94426,0,0,0,1,1,1,1,0,0,0
161424,逻辑,,,,0,12,0,3,95125,0,0,0,1,1,1,1,0,0,0
161425,数学,,,,0,12,0,0,95128,0,0,0,1,1,1,1,0,0,0
161426,阿褶,,,,0,12,0,0,16889,0,0,0,1,1,1,1,0,0,0
161429,拉迪,,,,0,12,0,0,46922,0,0,0,1,1,1,1,0,0,0
161430,漫步者,,,,0,12,0,0,87018,0,0,0,1,1,1,1,0,0,0
161432,碎面,,,,0,12,0,0,57492,0,0,0,1,1,1,1,0,0,0
161435,小弗兹,,,,0,12,0,0,87945,0,0,0,1,1,1,1,0,0,0
161438,地震,,,,0,12,0,0,94584,0,0,0,1,1,1,1,0,0,0
161440,普雷斯托,,,,0,12,0,0,81662,0,0,0,1,1,1,1,0,0,0
161442,狂暴之怒,,,,0,12,0,0,95129,0,0,0,1,1,1,1,0,0,0
161443,眩光,,,,0,12,303,0,74529,0,0,0,1,1,1,1,0,0,0
161459,马迪亚斯·肖尔大师,,军情七处领袖,,1,7,0,0,72253,0,0,0,1,1,1,1,47104,47104,0
161462,托尔拉,,,,0,7,0,0,85174,0,0,0,1,1,1,1,0,0,0
161465,基罗,,,,0,7,0,0,81018,0,0,0,1,1,1,1,0,0,0
161466,朵利,,,,0,1,298,0,88594,0,0,0,1,1,1,1,0,0,0
161468,朵特,,,,0,1,298,0,88594,0,0,0,1,1,1,1,0,0,0
161473,米尔拉的大篷车,,,,0,10,0,0,82881,0,0,0,0,1,1,1,0,0,0
161475,凯尔希·钢烁,,诺莫瑞根秘密部队,,0,7,0,0,93865,0,0,0,1,1,1,1,155762,155762,0
161476,娜拉,,,,0,8,0,0,83697,0,0,0,1,1,1,1,0,0,0
161487,米尔拉,,,,0,7,0,0,79320,0,0,0,1,1,1,1,0,0,0
161491,安度因·乌瑞恩,,暴风城国王,,1,7,0,0,82047,0,0,0,1,1,1,1,152482,0,0
161521,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161524,暗色罪奔者,,,,0,1,299,0,93511,76877,0,0,1,0,1,1,0,0,0
161554,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161556,地精攻城师,,,,0,7,0,0,32996,0,0,0,1,1,1,1,0,0,0
161563,泰兰德·语风,,月夜战神,,1,7,0,0,88865,0,0,0,1,1,1,1,0,0,0
161568,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161569,千兆充能混乱制造者,,,,0,12,0,0,93798,0,0,0,1,1,1,1,0,0,0
161576,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
161595,神秘的箱子,,,,0,7,0,0,71730,0,0,0,1,1,1,1,0,0,0
161600,希瓦希·三羽,,裁缝训练师,,0,7,0,0,34114,0,0,0,1,1,1,1,0,0,0
161602,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161649,暴怒,,,,0,14,0,0,95132,0,0,0,1,1,1,1,0,0,0
161650,利兹,,,,0,14,0,0,95135,0,0,0,1,1,1,1,0,0,0
161651,拉尔夫,,,,0,14,0,0,95136,0,0,0,1,1,1,1,0,0,0
161656,斯普林特,,,,0,14,0,0,44470,0,0,0,1,1,1,1,0,0,0
161657,韧·哲,,,,0,14,0,0,42233,0,0,0,1,1,1,1,0,0,0
161658,碎屑,,,,0,14,0,0,68852,0,0,0,1,1,1,1,0,0,0
161661,威尔伯,,,,0,14,0,0,80298,0,0,0,1,1,1,1,0,0,0
161662,查尔,,,,0,14,0,0,17180,0,0,0,1,1,1,1,0,0,0
161663,坦伯顿,,,,0,14,0,0,4960,0,0,0,1,1,1,1,0,0,0
161666,奥斯汀·哈克斯沃斯,,兽栏管理员,,0,7,0,0,92804,0,0,0,1,1,1,1,110178,0,110178
161681,夏罗大师,,,,0,10,0,0,13069,0,0,0,1,1,1,1,0,0,0
161685,尼尔莎,,,,0,7,0,0,85697,0,0,0,1,1,1,1,0,0,0
161686,皮库,,,,0,7,0,0,79912,0,0,0,1,1,1,1,0,0,0
161687,舍科,,,,0,7,0,0,85956,0,0,0,1,1,1,1,0,0,0
161688,虚空传送门,,,,0,11,0,0,94638,0,0,0,0,1,1,1,0,0,0
161703,梦祠,,,,0,10,0,0,13069,0,0,0,1,1,1,1,0,0,0
161706,纳兹戈林,,,,1,7,0,0,70436,0,0,0,1,1,1,1,38633,0,0
161707,索拉斯·托尔贝恩国王,,,,1,7,0,0,70807,0,0,0,1,1,1,1,129456,0,0
161708,大检察官怀特迈恩,,,,1,7,0,0,71257,0,0,0,1,1,1,1,79321,0,0
161709,大领主达里安·莫格莱尼,,,,1,7,0,0,27153,0,0,0,1,1,1,1,40276,40276,0
161711,黑锋骑士,黑锋骑士,,,1,7,0,0,63575,63576,63577,63578,1,1,1,1,117049,0,0
161739,隐形的潜伏者,,,,0,10,0,0,46003,94282,0,0,0,1,1,1,0,0,0
161740,隐形的潜伏者,,,,0,10,0,0,46003,94282,0,0,0,1,1,1,0,0,0
161741,莫格莱尼的死亡战马,,,,1,6,0,0,70478,0,0,0,1,1,1,1,0,0,0
161742,纳兹戈林的死亡战马,,,,1,6,0,0,70481,0,0,0,1,1,1,1,0,0,0
161743,托尔贝恩的死亡战马,,,,1,6,0,0,70480,0,0,0,1,1,1,1,0,0,0
161744,怀特迈恩的死亡战马,,,,1,6,0,0,70479,0,0,0,1,1,1,1,0,0,0
161750,挑战梦祠,,,,0,10,0,0,13069,0,0,0,1,1,1,1,0,0,0
161752,梦祠,,,,0,10,0,0,13069,0,0,0,1,1,1,1,0,0,0
161777,索瑞克,,战士训练师,,0,7,0,0,1375,0,0,0,100,1,1,1,1983,0,0
161803,塞克斯,,,,0,7,0,0,93637,0,0,0,1,1,1,1,0,0,0
161847,月莓女勋爵,,魅夜王庭,,1,7,0,0,94286,0,0,0,1,1,1,1,0,0,0
161861,实验型爪卫,,,,0,9,154,0,92677,0,0,0,1,1,1,1,0,0,0
161869,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161872,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161919,玛乌亚,,,,0,14,0,0,95141,0,0,0,1,1,1,1,0,0,0
161921,虚痕阿努比萨斯,,,,0,12,0,0,94706,0,0,0,1,1,1,1,0,0,0
161923,亚基虫巢之嗣,,,,0,12,0,0,95174,0,0,0,1,1,1,1,0,0,0
161924,拉基姆,,,,0,12,0,3,91810,0,0,0,1,1,1,1,0,0,0
161926,Spell Bunny,,,,0,10,0,0,1126,11686,0,0,0,1,1,1,0,0,0
161937,Kill Credit,,,,0,10,0,0,11686,0,0,0,1,1,1,1,0,0,0
161946,腐化之眼,,,,0,12,0,3,92438,0,0,0,1,1,1,1,0,0,0
161951,粘块,,,,0,12,0,0,95176,0,0,0,1,1,1,1,0,0,0
161954,克嬉尔,,,,0,12,0,0,92233,0,0,0,1,1,1,1,0,0,0
161959,克苏法,,,,0,12,0,0,94711,0,0,0,1,1,1,1,0,0,0
161961,虚痕野兔,,,,0,12,0,0,94712,0,0,0,1,1,1,1,0,0,0
161962,虚痕猫,,,,0,12,0,0,94713,0,0,0,1,1,1,1,0,0,0
161963,虚痕鼠,,,,0,12,0,0,94714,0,0,0,1,1,1,1,0,0,0
161964,阿诺玛鲁斯,,,,0,12,0,0,95171,0,0,0,1,1,1,1,0,0,0
