ID,SourceText_lang,PvpFaction,SourceTypeEnum,SpellID
14788,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（155）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294817
14789,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r65|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294820
14790,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（145）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294823
14791,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（145）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294826
14792,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（145）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294829
14793,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294832
14794,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（145）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294835
14795,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（155）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294838
14796,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294841
14797,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（145）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,294844
14798,|cFFFFD200专业技能：|r争霸艾泽拉斯采矿（140）|n|cFFFFD200训练师：|r导师乌鲁阿卡|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,296145
14799,|cFFFFD200专业技能：|r争霸艾泽拉斯采矿（140）|n|cFFFFD200训练师：|r导师乌鲁阿卡|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,296149
14800,|cFFFFD200专业技能：|r争霸艾泽拉斯草药学（140）|n|cFFFFD200训练师：|r导师乌鲁阿卡|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298142
14801,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（145）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,298726
14802,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298727
14803,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298729
14804,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298730
14805,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298734
14806,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298735
14807,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298741
14808,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298742
14809,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（145）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,298744
14810,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298745
14811,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298747
14812,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298748
14813,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298750
14814,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298751
14815,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298794
14816,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298796
14817,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（150）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298797
14818,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298798
14819,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298799
14820,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298800
14821,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298801
14822,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298842
14823,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（170）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298843
14824,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298846
14825,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（170）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298847
14826,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298850
14827,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（170）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298851
14828,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298853
14829,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（170）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298854
14830,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r120|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298862
14831,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（175）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r125|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298863
14832,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r77|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,1,3,298927
14833,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（145）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298929
14834,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r112|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,298995
14835,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,298998
14836,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（165）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299001
14837,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,299004
14838,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,299007
14839,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,299010
14840,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r117|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,299013
14841,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（170）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299016
14842,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（165）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299019
14843,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299022
14844,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（165）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299025
14845,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299028
14846,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（165）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299031
14847,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（170）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299034
14848,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299105
14849,|cFFFFD200专业技能：|r争霸艾泽拉斯工程学（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,299106
14850,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（165）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r82|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,300619
14851,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（145）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,300749
14852,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,300750
14853,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（145）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,300752
14854,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,300753
14855,|cFFFFD200专业技能：|r争霸艾泽拉斯珠宝加工（155）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,300756
14856,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（145）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,301310
14857,|cFFFFD200专业技能：|r争霸艾泽拉斯炼金（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,301311
14858,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（145）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,301403
14859,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,301405
14860,|cFFFFD200专业技能：|r争霸艾泽拉斯裁缝（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,301409
14861,|cFFFFD200专业技能：|r争霸艾泽拉斯制皮（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,301411
14862,|cFFFFD200专业技能：|r争霸艾泽拉斯锻造（150）|n|cFFFFD200训练师：|r导师阿里卡纳|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,301413
14863,|cFFFFD200专业技能：|r争霸艾泽拉斯剥皮（140）|n|cFFFFD200训练师：|r导师乌鲁阿卡|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,302007
14864,|cFFFFD200专业技能：|r争霸艾泽拉斯剥皮（140）|n|cFFFFD200训练师：|r导师乌鲁阿卡|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1,3,302014
14865,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,302187
14866,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,302188
14867,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,302189
14868,|cFFFFD200专业技能：|r争霸艾泽拉斯铭文（160）|n|cFFFFD200训练师：|r导师奥卡努|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r87|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1,3,302190
14869,|cFFFFD200任务：纳沙塔尔盟友日常任务|r|n|cFFFFD200地区：|r纳沙塔尔,-1,1,303788
14873,|cFFFFD200商人出售：|r阿托莉亚·海珠|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200阵营：|r破镣者 - 崇敬|n|cFFFFD200价格：|r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,298728
14874,|cFFFFD200商人出售：|r阿托莉亚·海珠|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200阵营：|r破镣者 - 崇敬|n|cFFFFD200价格：|r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,298746
14875,|cFFFFD200商人出售：|r阿托莉亚·海珠|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200阵营：|r破镣者 - 崇敬|n|cFFFFD200价格：|r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,298011
14876,|cFFFFD200商人出售：|r阿托莉亚·海珠|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200阵营：|r破镣者 - 崇敬|n|cFFFFD200价格：|r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,298016
14877,|cFFFFD200商人出售：|r阿托莉亚·海珠|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200阵营：|r破镣者 - 崇敬|n|cFFFFD200价格：|r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,298002
14878,|cFFFFD200商人出售：|r阿托莉亚·海珠|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200阵营：|r破镣者 - 崇敬|n|cFFFFD200价格：|r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,2,297999
14881,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（165）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,300769
14882,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（155）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,298438
14883,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（165）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,298437
14884,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（155）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,298440
14885,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（165）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,298439
14886,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（155）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,298442
14887,|cFFFFD200专业技能：|r争霸艾泽拉斯附魔（165）|n|cFFFFD200训练师：|r纳弗|n|cFFFFD200地区：|r纳沙塔尔|n|cFFFFD200价格：|r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,0,3,298441
