ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
2077,刺脊的利齿,"在本轮末尾，刺脊反射其最后一次受到伤害的[power(1,1)]%。",134172,-1,0,0,18
2082,强风劈砍,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

一阵凛冽的狂风，立即造成[StandardDamage(1,1)]点[School()]伤害，且每轮造成[StandardDamage(1,1,2085)]点[School()]伤害，持续[duration(1,2)]轮。更换宠物后效果仍然存在。",132845,3,0,0,0
2083,干尸包裹,"你将格挡住下一次对你发起的攻击。
速度降低[abs(abilityStateMod(25,505))]%。",454027,-1,0,111,2
2084,干尸包裹,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并使你的格挡几率提高100%。

持续[duration(1,2)]轮。",454027,3,3,0,2
2085,强风劈砍,"当前宠物每轮受到[StandardDamage(1,1)]点[School()]伤害。",132845,3,0,627,1
2086,烈焰火炮,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立刻对所有敌方宠物造成[StandardDamage(1,1)]点[petTypeName(abilityPetType())]伤害。

容易发生故障。",135807,9,3,0,0
2087,颤栗钻击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立刻对所有敌方宠物造成[StandardDamage(1,1)]点[petTypeName(abilityPetType())]伤害。

容易发生故障。",132996,9,3,0,0
2088,火箭弹幕,"火箭鸡朝空中释放出不受控制的火箭弹幕，对命中的任何宠物造成[StandardDamage(1,1)]点 [petTypeName(abilityPetType())]伤害。",369278,9,0,153,0
2089,压轴好戏,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌方队伍释放“压轴好戏”，造成[StandardDamage(1,1)]点[petTypeName(abilityPetType())]伤害。

容易发生故障。",369278,9,2,0,0
2090,全队修理,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即使你的整个队伍复活并进行修复，获得200%最大生命值，并在接下来的ERRORDIVIDEBYZERO轮里使伤害提高500%。

容易发生故障。",369278,9,2,0,0
2091,惊骇,"造成的伤害降低[abs(abilityStateMod(23,470))]%。
速度降低[abs(abilityStateMod(25,470))]%。",653219,-1,0,0,3
2092,惊骇,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并且使目标的速度降低[abs(abilityStateMod(25,2091))]%，造成的伤害降低[abs(abilityStateMod(23,2091))]%，持续[duration(1,2)]轮。

容易发生故障。",237568,9,2,0,0
2093,多重突刺,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用你的许多条腿反复刺伤目标，造成[StandardDamage(1,1)]点[School()]伤害。

容易发生故障。",133832,9,0,0,0
2094,震击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

释放所有力量，朝目标发射一发电流之箭，造成[StandardDamage(1,1)]点[School()]伤害。

容易发生故障。",136099,9,3,0,0
2095,随机天气光环板效果,本轮结束时天气会随机改变。,237588,7,0,0,18
2096,随机天气光环,本轮结束时会施放光环，天气会随机改变。,1387611,7,6,0,18
2097,艾泽里特突刺,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用纯净的艾泽里特穿刺目标，造成[StandardDamage(1, 1)]点[School()]伤害。",2032607,6,4,0,0
2098,艾泽里特之箭,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌人造成[StandardDamage(1,1)]点[School()]伤害。",2032580,6,1,0,0
2099,针刺,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

将你的尾刺插进敌人胸口，造成[StandardDamage(1,1)]点[School()]伤害。

然后你将悲惨地死去。",134298,2,10,0,32
2100,蜂群,"每轮对当前宠物造成[StandardDamage(1,1)]点[School()]伤害。",2027853,4,0,219,0
2101,蜂群,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

蜂群攻击敌人激活的宠物，每轮造成[StandardDamage(1,1,2100)]点[School()]伤害，持续[duration(1,1)]轮。更换宠物后效果仍然存在。",2027853,4,0,0,0
2102,虚空旋风,"生成旋风，每轮有[accuracy(1,1,2103)]%的几率对敌方队伍造成[StandardDamage(1,1,2103)]点[School()]伤害。

持续[duration(1,1)]轮。",1386548,5,5,0,0
2103,虚空旋风,"每轮对你的队伍造成[StandardDamage(1,1)]点[School()]伤害。

[StandardAccuracy(1,1)] |cffffffff命中几率|r",1386548,5,0,994,0
2104,巨齿鲨,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

从深海召唤巨齿鲨，对敌方所有宠物造成[StandardDamage(1,1)]点[School()]伤害。",294472,8,4,0,0
2105,坚不可摧的硬壳,"其塔拉的坚不可摧的硬壳每次受到伤害都会变得更脆。

受到的伤害降低100%，直到其外壳受到[abs(abilityStateMod(74,2105))]次攻击为止。",134964,-1,0,660,18
2106,其塔拉的坚不可摧的硬壳,"其塔拉的外壳硬化，变得几乎坚不可摧，受到的伤害降低[abs(abilityStateMod(71,2105))]点。

持续[duration(1,1)]轮。",134964,7,50,0,18
2107,几乎坚不可摧的硬壳,"其塔拉的外壳几乎坚不可摧，但每次受到伤害都会变得更脆。

受到的伤害降低100%，直到其外壳受到至少[abs(abilityStateMod(74,2107))]次攻击为止。",134964,-1,0,660,18
2108,有轻微裂痕，但依然坚不可摧的硬壳,"其塔拉的外壳有轻微裂痕，但依然坚不可摧，可是每次受到伤害都会变得更脆。

受到的伤害降低100%，直到其外壳受到至少[abs(abilityStateMod(74,2108))]次攻击为止。",134964,-1,0,660,18
2109,已经破裂，但依然坚不可摧的硬壳,"其塔拉的外壳已经破裂，但依然坚不可摧，可是每次受到伤害都会变得更脆。

受到的伤害降低100%，直到其外壳受到至少[abs(abilityStateMod(74,2109))]次攻击为止。",134964,-1,0,660,18
2110,濒临碎裂，但依然坚不可摧的硬壳,"其塔拉的外壳已经濒临碎裂，但依然坚不可摧，可是每次受到伤害都会变得更脆。

受到的伤害降低100%，直到其外壳受到至少[abs(abilityStateMod(74,2110))]次攻击为止。",134964,-1,0,660,18
2111,碎裂硬壳,"其塔拉的外壳已经破碎！

受到的伤害提高[abs(abilityStateMod(24,2111))]%。

造成的伤害提高[abs(abilityStateMod(23,2111))]%。",451165,-1,0,44,18
2112,剧毒创伤,"有害的持续性伤害效果，每次造成伤害，其造成的伤害增加[abs(abilityStateMod(202,2112))*AttackBonus()]点。",136067,7,0,25,3
2113,毒蛰,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即造成[StandardDamage(1,1)]点[School()]伤害，并造成有害的持续性伤害效果，每次造成伤害，其造成的伤害都会增加[abs(abilityStateMod(202,2112))*AttackBonus()]点，持续[duration(1,2)]轮。",132103,7,0,0,0
2205,嚎叫,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

一声遥远的嚎叫使目标受到惊吓，受到下次攻击的伤害提高100%，持续[duration(1,1)]轮。",538568,7,3,0,2
2206,吞苍蝇,"造成[StandardHealing(1,1)]点治疗。如果生命值低于[threshold(1,1)]%，治疗效果提高[modifier(1,1)]%。",538518,8,3,0,2
2207,进化之咬,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

狠咬敌人，造成[StandardDamage(1,1)]点[School()]伤害。

每次使用会使伤害提高[FormatDamage(10*AttackBonus())]点。最多可造成[FormatDamage(500*AttackBonus())]点[School()]伤害。",2011119,8,0,0,0
2208,进化,血牙如果消灭一名敌人，会回复至生命值全满并获得50%的速度和25%的攻击力。,2011119,-1,0,0,2
2209,爆裂,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即杀死施法者，对当前敌人造成相当于使用者总生命值[FormatDamage(points(1,1))]%的伤害。",1029738,4,0,0,2
2210,滥杀无辜,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即消灭敌方宠物。",1020342,5,0,0,0
2211,昏迷啄击,无法对这只宠物下达命令。,135860,-1,0,103,3
2212,昏迷啄击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

使目标昏迷，持续[duration(1,1)]轮，并强迫对手切换生命值最低的宠物出战。

为什么总是海鸥？",133707,2,15,0,0
2213,扰乱孢子,"鞭笞者的孢子扰乱了敌人的注意力，使每个技能都被锁定，无法使用，持续[lockduration(1,1)]轮。",2027888,6,0,0,2
2214,尾击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并迫使敌人生命值最低的宠物出战。",237408,7,4,0,0
2215,温顺,"碎击龙看起来很平静，但众所周知，有些恐角龙在生命值降至[healthpercentthreshold(1,1)]%以下后就会变得非常暴躁。",840402,6,0,0,2
2216,恐角龙之怒,"碎击龙被激怒，造成[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 604 ))]%的额外伤害。",648206,-1,0,1100,2
2223,滥杀无辜,"用邪恶的魔法冲击目标，造成相当于目标生命值的[points(1,1)]%的伤害。",1020342,5,3,0,0
2225,吵吵护盾,"吵吵机器人原型机的防御机制激活，使其四周环绕着一道无法穿透的护盾，抵挡一切伤害。

持续[duration(1,1)]轮。

该技能总能取得先手。",524354,9,4,0,18
2226,吵吵护盾,吵吵机器人原型机四周环绕着一道无法穿透的护盾。,524354,-1,0,1104,18
2227,自动重建者Mk6001型,"粉碎机器人Mk6001型具有诺莫瑞根原型科技，如果在战斗中被击败，可以自动修理，从而完全回复生命值。

未经测试，小心使用。",465878,-1,0,0,18
2228,音波冲击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝你的目标释放出一阵音波能量，造成[StandardDamage(1,1)]点[School()]伤害。",252188,9,0,0,0
2229,音波引爆器,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

向你的目标投掷一个音波引爆器，对你的敌人造成[StandardDamage(1,1)]点[School()]伤害，并对其引爆的其他所有敌人造成[StandardDamage(1,2)]点[School()]伤害。",1345087,9,3,0,0
2230,音波冲击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝你的目标释放出一阵音波能量，造成[StandardDamage(1,1)]点[School()]伤害。",252188,6,0,0,0
2231,音波引爆器,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

向你的目标投掷一个音波引爆器，对你的敌人造成[StandardDamage(1,1)]点[School()]伤害，并对其引爆的其他所有敌人造成[StandardDamage(1,2)]点[School()]伤害。",1345087,9,3,0,0
2232,毒雾喷洒,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即造成[StandardDamage(1,1)]点[School()]伤害，并造成有害的持续性伤害效果，每次造成伤害，其造成的伤害都会增加[abs(abilityStateMod(202,2112))*AttackBonus()]点，持续[duration(1,2)]轮。",132104,8,0,0,0
2233,毒雾喷洒,"有害的持续性伤害效果，每次造成伤害，其造成的伤害增加[abs(abilityStateMod(202,2112))*AttackBonus()]点。",132104,8,0,25,3
2234,冻结喷雾,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

冻结目标，造成[StandardDamage(1,1)]点[School()]伤害。",135781,8,0,0,0
2235,不稳定的工程学,"使你的队伍的爆击几率提升[abs(abilityStateMod(40,2235))]%，但是使你的队伍命中率降低[abs(abilityStateMod(41, 2235))]%。",133035,-1,0,320,2
2236,不稳定的工程学,"使你的队伍的爆击几率提升[abs(abilityStateMod(40,2235))]%，但是使你的队伍命中率降低[abs(abilityStateMod(41, 2235))]%，持续[duration(1,1)]轮。",133035,9,0,0,2
2237,剃刀利爪,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对目标的每次攻击造成的伤害提高[abs(abilityStateMod(71,918))*AttackBonus()]点。

持续[duration(1,1)]轮。",132935,9,0,0,2
2238,剃刀利爪,"对目标造成的每次攻击，伤害提高[abs(abilityStateMod(71,918))*AttackBonus()]点。",132935,-1,0,530,3
2239,烟云,"使你躲闪一次攻击的几率提高[abs(abilityStateMod( 73, 2060 ))]%。

持续[duration(1,1)]轮。",463521,9,4,0,2
2240,钻孔,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

钻入目标，造成[StandardDamage(1,1)]点[School()]伤害。",132283,9,0,0,0
2241,万能打击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用双臂打击敌人，造成[StandardDamage(1,1)]点[School()]伤害，重复4次。",133509,9,3,0,0
2242,粉碎之刃,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

朝敌人发射致命的粉碎之刃，造成[StandardDamage(1,1)]点[School()]伤害。",134427,9,0,0,0
2243,元素格林机枪,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

发射自带的格林机枪，造成[StandardDamage(1, 1)]点[School()]伤害。",236201,8,2,0,0
2244,麻风,"患有严重的麻风病，在战斗中被消灭时，敌人会立刻受到致命伤害。

魔法、机械和亡灵单位不会对此效果免疫。",2126350,4,0,0,2
2245,麻风,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即感染并消灭目标。

魔法、机械和亡灵单位不会对此致命伤害免疫。",132131,4,0,0,2
2246,巨硕战锤,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并迫使敌人生命值最低的宠物出战。",1278390,9,4,0,0
2247,风钻,"[StandardAccuracy(1,2)] |cffffffff命中几率|r

对敌方宠物造成 [StandardDamage(1,2)*4]点[School()]伤害。

风钻会摧毁敌方目标的所有直接减伤效果。",1278390,9,0,0,0
2248,冷却剂排放,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌方主宠物造成[StandardDamage(1,1)]点[School()]伤害，使其定身，持续[duration(1,4)]轮，并对其他所有敌方宠物造成[StandardDamage(1,2)]点[School()]伤害。

所有敌方宠物还会被减速[abs(abilityStateMod(25, 928))]%，持续[duration(1,5)]轮。",252174,8,2,0,0
2249,冷却剂泄露,"自动重建者Mk6001型的冷却系统出现了泄露。

所有攻击者都会在造成伤害的同时受到[StandardDamage(1,1)]点[School()]伤害。并且在攻击时，有[StandardAccuracy(2,1)]的几率对目标敌人造成额外的[StandardDamage(1,1)]点[School()]伤害。

造成的所有伤害提高[abs(abilityStateMod(23, 2249))]%。",135784,8,0,515,18
2250,阿昆达的愤怒,"[StandardAccuracy(1,2)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，由敌方队伍平均分摊。

使用阿昆达的愤怒时，受到的所有伤害提升[abilityStateMod(24,516)]%。

阿昆达的愤怒持续[numTurns()]轮。",839983,6,5,0,0
2251,卡格瓦的愤怒,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，由敌方队伍平均分摊，并迫使敌人生命值最低的宠物出战。",2399289,8,4,0,0
2252,自动重建者Mk6001型,"粉碎机器人Mk6001型具有诺莫瑞根原型科技，如果在战斗中被击败，可以自动修理，从而完全回复生命值。

未经测试，小心使用。",465878,-1,0,0,10
2253,影遁,"使你的速度降低30%，并使你在[duration(1,1)]轮内发起的下一次攻击的伤害提高150%。",514640,2,5,0,2
2254,影遁,"速度降低30%。
伤害提高150%。",514640,-1,0,320,2
2255,腐蚀之地,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

每轮对敌人的激活宠物造成[StandardDamage(1,1,2256)] 点[School()] 伤害，持续[duration(1,1)]轮。更换宠物后效果仍然存在。",651097,6,0,0,0
2256,腐蚀之地,"每轮对当前宠物造成[StandardDamage(1,1)]点元素伤害。",651097,6,0,1121,0
2257,腐蚀之触,"每轮造成[StandardDamage(1,1)]点[School()]伤害。",651090,6,0,1123,1
2258,腐蚀之触,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

摧毁目标心中所有的希望，使其受到[StandardDamage(1,1)] 点[School()] 伤害，此外每轮还会受到[StandardDamage(1,1,2257)] 点[School()] 伤害。持续[duration(1,2)]轮。",651090,6,0,0,0
2259,物种攻击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

向你的敌人发射一把致命的粉碎之刃，造成[StandardDamage(1, 1)]点[School()] 伤害。队伍中每有一只其他宠物与施法者是同一类型，就会额外造成[FormatDamage(3*AttackBonus())] 点伤害。",134427,9,0,0,0
2260,物种治疗,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

令使用者回复[StandardHealing(1, 1)]点生命值。队伍中每有一只其他宠物与施法者是同一类型，就会额外回复[FormatDamage(2*AttackBonus())] 点生命值。",134427,9,0,0,2
2261,死疽之触,黑暗魔法获得了掌控权。,2576090,3,0,1146,2
2262,死疽重构,"黑暗魔法令黑鬃发生了蜕变，成为了一匹梦魇般的生物。

黑鬃现在被看作亡灵类，其技能获得了强化。",2576090,3,0,1125,2
2263,折磨,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对所有敌人造成相当于其当前生命值[points(1,1)]%的伤害，并使自己获得伤害值的[points(1,2)]%的治疗量。",134427,9,0,0,2
2264,转移,转移,651097,6,0,1121,0
2265,转移,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

施加转移光环",134427,9,0,0,2
2266,heal test,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对所有敌人造成相当于其当前生命值[points(1,1)]%的伤害，并使自己获得伤害值的[points(1,2)]%的治疗量。",134427,9,0,0,2
2280,test attack,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

向你的敌人发射致命的粉碎之刃，造成[StandardDamage(1, 1)]点[School()]伤害。队伍中每有一只其他宠物与施法者是同一类型，就会额外造成[FormatDamage(3*AttackBonus())]点[School()]伤害。",134427,0,0,0,0
2281,intercept aura,赢得游戏,132090,-1,0,0,2
2282,拦截,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

赢得游戏",134427,9,0,0,2
2283,龙之召唤,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

你腾跃而起，向你的敌人发出刺耳的嚎叫，造成[StandardDamage(1, 1)]点[School()] 伤害。队伍中每有一只其他宠物与施法者是同一类型，就会额外造成[FormatDamage(7*AttackBonus())] 点[School()]伤害。",1394891,1,3,0,0
2284,拦截,跳跃,236171,7,0,0,2
2285,Test Aura,,611418,-1,0,0,0
2288,咯咯,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

发出一声洪亮的尖鸣，造成[StandardDamage(1,1)]点[School()]伤害，并使目标造成的伤害降低25%，持续[duration(1,2)]轮。",135996,2,2,0,0
2289,肉钩,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并迫使敌人生命值最低的宠物出战。",1373906,3,2,0,0
2290,淤泥,"每轮对当前宠物造成[StandardDamage(1,1)]点[School()]伤害。

|cFF1EFF00中毒|r。",236271,3,0,1133,0
2291,淤泥喷射,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

让战场充满恶臭的粘稠物，造成[StandardDamage(1,1)]点[School()]伤害。

酸液会持续使敌人|cFF1EFF00中毒|r，每轮造成[StandardDamage(1,1, 2290)]点[School()]伤害，持续[duration(1,2)]轮。",136182,3,1,0,0
2292,折磨,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对所有敌人造成相当于其当前生命值[points(1,1)]%的伤害，并使自己获得伤害值的[points(1,2)]%的治疗量。",236300,5,5,0,2
2293,心惊胆颤,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并使其速度降低[abs(abilityStateMod(25,928))]%，使其伤害降低[abs(abilityStateMod(23,494))]%，持续[duration(1,2)]轮。

对所有其他敌方宠物造成[StandardDamage(1,2)]点[School()]伤害。",136184,5,3,0,0
2294,灵魂窃取,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点亡灵伤害，并为使用者恢复相当于所造成伤害[points(1,3)]%的生命值。",2576086,3,0,0,0
2295,生命通道,造成的所有治疗效果都会转移到此单位。,460699,3,0,1138,2
2296,黑暗魔法,黑暗的魔法若隐若现。,460699,3,0,0,2
2297,治疗之裹,"为使用者回复[StandardDamage(1,1)]点生命值。",960692,8,2,0,2
2298,复活盟友,"召唤一个骷髅爪牙，攻击敌人队伍的前排宠物，每轮造成[FormatDamage(SimpleDamage(1,1,2299))]点[School()]伤害。

每个爪牙可存在[duration(1,1)]轮。",136119,3,2,0,0
2299,复活爪牙,"每轮对敌人的前排宠物造成[FormatDamage(SimpleDamage(1,1))]点[School()]伤害。",1390947,3,0,1141,0
2300,死疽炸弹,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并用通灵术光环亵渎了此区域。 

[duration(1,2)]轮后，此区域会爆发出死疽能量，对所有敌方宠物造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED, 2301),1,2301)]点[School()]伤害，并将[points(1,2,2301)]%的伤害转化为生命值。",2576095,3,3,0,0
2301,死疽炸弹,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

3轮后，对所有敌方宠物造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)]点[School()]伤害，并治疗施法者，治疗量相当于造成的伤害的[points(1,2)]%。",2576095,3,0,0,0
2302,重蹄打击,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

重踩敌人，造成[(StandardDamage(1, 1)*2)]点[School()]伤害。",132368,7,0,0,0
2303,狂野战马,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

一群战马踩踏敌方队伍，对敌方主宠物造成[FormatDamage(SimpleDamage(1,1))]点[School()]伤害，并对后排所有宠物造成[FormatDamage(SimpleDamage(1,3))]点伤害。",1720723,7,3,0,0
2304,梦魇,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用复生梦魇踩踏敌方队伍，对敌方主宠物造成[FormatDamage(SimpleDamage(1,1))]点[School()]伤害，并对两个后排宠物都造成[FormatDamage(SimpleDamage(1,3))]点[School()]伤害，外加相当于每个敌人的生命值的[points(1,2)]%的伤害。",2238268,3,2,0,0
2305,疾病之云,"每轮对当前宠物造成[StandardDamage(1,1)]点[School()]伤害。",136128,3,0,219,0
2306,疫病之蹄,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

践踏敌人，造成[(StandardDamage(1, 1)*2)]点[School()]伤害，并用一层疾病虫云覆盖你，每轮造成[StandardDamage(1,1,2305)]点伤害，持续[duration(1,3)]轮。切换宠物后效果不会消失。",132103,3,0,0,0
2307,深渊之爪,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

从深渊猛抓敌人，造成[StandardDamage(1, 1)]点[petTypeName(abilityPetType())]伤害。",1508491,8,0,0,0
2308,软泥痕迹,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

留下一段软泥之痕，造成[StandardDamage(1,1)]点[School()]伤害，并将目标包裹在黏液里，令其无法逃跑，持续[duration(1,2)]轮。",136007,4,0,0,0
2309,潮汐奔涌X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

对敌人的宠物造成[StandardDamage(1,1)]点[School()]伤害。

摧毁由双方队伍制造出的物体。",237590,8,2,0,0
2310,吞食X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。如果使用者用吞食消灭一名敌人，会回复[StandardHealing(1,2)]点生命值。

吞食X持续[numTurns()]轮。",132131,7,3,0,0
2311,飞越X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并使目标受到的伤害提高[abs(abilityStateMod( 24,516))]%，持续[duration(1,2)]轮。",648840,2,0,0,0
2312,湍流旋涡X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

在敌方队伍下方生成湍流旋涡。

在2轮后，对手的宠物会受到[StandardDamage(3,1,512)]点[School()]伤害，并被定身[duration(3,2,512)]轮。",571588,8,3,0,0
2313,钳夹X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用你巨大的爪子钳击敌人，造成[StandardDamage(1,1)]点[petTypeName(abilityPetType())]伤害。

每次使用都会令伤害提高[FormatDamage(pointsincreaseperuse(1,1)*AttackBonus())]点。最多可造成[FormatDamage(pointsmax(1,1)*AttackBonus())]点[School()]伤害。",1508496,8,0,0,0
2314,气泡X,格挡3次攻击。,512902,0,0,0,2
2315,气泡X,一个气泡将你包围，格挡接下来的3次攻击。,512902,0,5,0,2
2316,嚎叫X,"使你所受到的伤害提高[abs(abilityStateMod( 24, 2316 ))]%。",538568,-1,0,530,0
2317,嚎叫X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

一声遥远的嚎叫使目标受到惊吓，受到下次攻击的伤害提高200%，持续[duration(1,1)]轮。",538568,7,3,0,2
2318,幻象屏障X,生成幻象，阻挡2次攻击。同伴与敌人的攻击都计算在内。,237510,5,3,0,2
2319,治疗之裹X,"为使用者回复[StandardDamage(1,1)]点生命值。",960692,8,2,0,2
2320,闪电风暴X,"所有宠物在每次攻击时都可造成额外[StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT ),1)]点[School()]伤害。

机械技能造成额外25%的伤害。",463562,9,0,169,2
2321,召唤闪电X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害并引发闪电风暴，持续[duration(1,2)]轮。

在闪电风暴期间，所有宠物每次攻击可造成额外的[StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT, 2320 ),1,2320)]点[School(203)]伤害，且机械技能可造成额外25%的伤害。",463562,9,5,0,0
2322,猛咬,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害并撕扯目标，使目标|cFF970000流血|r，每轮造成[StandardDamage(1,1,491)]点[School(491)]伤害，持续[duration(1,2)]轮。",136231,8,0,0,0
2323,尖刺外壳,"使你从每次攻击中受到的伤害最多降低[abs(abilityStateMod(71,2323))*AttackBonus()]点，并使你每次受到直接伤害时，造成[FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)]点[School()]伤害。",134964,8,0,0,0
2324,尖刺外壳,"使你从每次攻击中受到的伤害最多降低[abs(abilityStateMod(71,2323))*AttackBonus()]点，并使你每次受到直接伤害时，造成[StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,2323),1,2323)]点[School()]伤害。",134964,8,3,0,0
2325,尾击X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并迫使敌人生命值最低的宠物出战。",237408,7,3,0,0
2326,腐蚀X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

将腐蚀酸液泼在目标身上，立即造成[StandardDamage(1,1)]点[School()]伤害，并于每轮造成[StandardDamage(1,1,446)]点[School()]伤害，且使受到的伤害最多提高[abs(abilityStateMod(71,446))*AttackBonus()]点，持续[duration(1,2)]轮。",132108,5,8,0,0
2327,毒雾喷洒X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

立即造成[StandardDamage(1,1)]点[School()]伤害，并造成有害的持续性伤害效果，每次造成伤害，其造成的伤害都会增加[abs(abilityStateMod(202,2112))*AttackBonus()]点，持续[duration(1,2)]轮。",132104,8,5,0,0
2328,警告！,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

用几只机械陆行鸟突袭敌人，造成[FormatDamage(SimpleDamage(1,1)*5)]点[School()]伤害。",132247,9,0,0,0
2329,虹吸齿轮,当受到伤害时，攻击者会获得治疗。,2902485,9,0,0,3
2330,虹吸齿轮,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害，并将一个虹吸齿轮附着到目标身上，持续[duration(1,2)]轮。

附着齿轮期间，攻击此目标的敌人会得到治疗。",2902485,9,0,0,0
2331,沐血X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

造成[StandardDamage(1,1)]点[School()]伤害。

如果目标正在|cFF970000流血|r，则一定能够命中。",294472,8,3,0,0
2332,火花X,"[StandardAccuracy(1,1)] |cffffffff命中几率|r

发射1到2次火花，每次命中造成[StandardDamage(1,1)]点[School()] 伤害。

如果使用者率先攻击，则可额外攻击一次，并造成双倍伤害。",348560,6,1,0,0
