Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID
海加尔峰,1556,198,0,0,6,0,0,0,0,0,0,0,0
纳克萨玛斯,1557,23,0,0,4,0,0,0,0,0,0,0,0
冰冠堡垒,1558,118,0,0,6,0,0,0,0,0,0,0,0
暮光堡垒,1559,241,0,0,6,0,0,0,0,0,0,0,0
黑翼之巢,1560,36,0,0,6,0,0,0,0,0,0,0,0
火焰之地,1561,367,0,0,6,0,0,0,0,0,0,0,0
十字军的试练,1563,118,0,0,6,0,0,0,0,0,0,0,0
炽蓝仙野,1565,1550,6,0,3,0,0,0,0,0,0,0,744
晋升堡垒,1569,1647,16384,2,3,0,0,0,0,0,0,0,0
锦绣谷,1570,424,0,0,6,0,0,0,73968,0,0,4,0
奥丹姆,1571,12,70,0,6,0,0,0,74633,0,0,3,0
麦卡贡市,1573,876,0,0,4,0,0,0,0,0,0,0,0
麦卡贡市,1574,876,0,0,4,0,0,0,0,0,0,0,0
深风峡谷,1576,376,0,0,6,0,0,0,0,0,0,0,0
吉尔尼斯城,1577,13,0,0,3,0,0,0,0,0,0,0,0
黑石深渊,1578,32,0,0,4,0,0,0,0,0,0,0,0
能量池,1579,1530,0,0,5,0,0,0,0,0,0,0,0
尼奥罗萨,1580,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1581,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1582,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1590,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1591,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1592,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1593,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1594,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1595,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1596,947,0,0,4,0,0,0,0,0,0,0,0
尼奥罗萨,1597,947,0,0,4,0,0,0,0,0,0,0,0
亚煞极地窟,1600,1530,0,0,5,0,0,0,0,0,0,0,0
冰冠堡垒,1602,118,0,0,4,0,0,0,0,0,0,0,0
炽蓝仙野,1603,1550,68,0,6,0,0,0,0,0,0,0,0
心之秘室,1604,81,64,0,4,0,0,0,0,0,0,0,0
暗槌堡垒,1609,1409,0,0,4,0,0,0,0,0,0,0,0
暗槌堡垒,1610,1409,0,0,4,0,0,0,0,0,0,0,0
Dark Citadel,1611,0,0,0,4,0,0,0,0,0,0,0,0
JT_New_A,1614,0,0,0,4,0,0,0,0,0,0,0,0
托加斯特,1615,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1616,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1617,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1618,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1619,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1620,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1621,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1623,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1624,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1627,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1628,1543,2,0,6,0,4,0,0,4,0,0,0
托加斯特,1629,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1630,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1631,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1632,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1635,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1636,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1641,1543,2,0,6,0,0,0,0,0,0,0,0
瓦尔莎拉,1642,619,0,0,6,0,0,0,0,0,0,0,332
炽蓝仙野,1643,0,0,2,3,0,0,0,0,0,0,0,0
灰烬王庭,1644,1525,0,0,6,0,0,0,0,1,0,0,0
托加斯特,1645,0,4,2,2,0,0,0,0,0,5350,0,0
暗影界,1647,0,8192,2,2,0,0,0,0,1,5350,0,0
噬渊,1648,1550,70,0,6,0,0,0,0,0,0,0,742
以太地窟,1649,1536,0,0,5,0,0,0,0,0,0,0,0
盲眼堡垒,1650,1536,0,0,5,0,0,0,0,0,0,0,0
熔火之炉,1651,1536,0,0,5,0,0,0,0,0,0,0,0
千魂窖,1652,1536,0,0,5,0,0,0,0,0,0,0,0
Torghast - Map Floor 10 [Deprecated],1656,1550,0,0,6,0,0,0,0,0,0,0,0
Alpha_TG_R02,1658,0,0,0,4,0,0,0,0,0,0,0,0
Alpha_TG_R03,1659,1550,0,0,4,0,0,0,0,0,0,0,0
Alpha_TG_R05,1661,1550,0,0,4,0,0,0,0,0,0,0,0
女王的温室,1662,1565,0,0,6,0,0,0,0,0,0,0,0
赎罪大厅,1663,1525,0,0,4,0,0,0,0,0,0,0,0
赎罪大厅,1664,1525,0,0,4,0,0,0,0,0,0,0,0
赎罪大厅,1665,1525,0,0,4,0,0,0,0,0,0,0,0
通灵战潮,1666,1533,0,0,4,0,0,0,0,0,0,0,0
通灵战潮,1667,1533,128,0,4,0,0,0,0,0,0,0,0
通灵战潮,1668,1533,128,0,4,0,0,0,0,0,0,0,0
塞兹仙林的迷雾,1669,1565,0,0,4,0,0,0,0,0,0,0,0
奥利波斯,1670,1550,98304,0,4,0,0,0,0,0,0,0,0
奥利波斯,1671,1550,65540,0,4,0,0,0,0,0,0,0,0
奥利波斯,1672,1550,65536,0,4,0,0,0,0,0,0,0,0
奥利波斯,1673,1550,65536,0,4,0,0,0,0,0,0,0,0
凋魂之殇,1674,1536,0,0,4,0,0,0,0,0,0,0,0
赤红深渊,1675,1525,0,0,4,0,0,0,0,0,0,0,0
赤红深渊,1676,1525,0,0,4,0,0,0,0,0,0,0,0
彼界,1677,1565,0,0,4,0,0,0,0,0,0,0,0
彼界,1678,1565,0,0,4,0,0,0,0,0,0,0,0
彼界,1679,1565,0,0,4,0,0,0,0,0,0,0,0
彼界,1680,1565,0,0,4,0,0,0,0,0,0,0,0
冰冠堡垒,1681,118,0,0,4,0,0,0,0,0,0,0,0
冰冠堡垒,1682,118,0,0,4,0,0,0,0,0,0,0,0
伤逝剧场,1683,1536,0,0,4,0,0,0,0,0,0,0,0
伤逝剧场,1684,1536,0,0,4,0,0,0,0,0,0,0,0
伤逝剧场,1685,1536,0,0,4,0,0,0,0,0,0,0,0
伤逝剧场,1686,1536,0,0,4,0,0,0,0,0,0,0,0
伤逝剧场,1687,1536,0,0,4,0,0,0,0,0,0,0,0
雷文德斯,1688,1550,2,0,6,0,0,0,0,0,0,0,0
玛卓克萨斯,1689,1550,4162,0,6,0,0,0,0,0,0,0,0
候选者居所,1690,1533,0,0,5,0,0,0,0,0,0,0,0
破碎林地,1691,905,0,0,6,0,0,0,0,0,0,0,0
晋升高塔,1692,1533,0,0,4,0,0,0,0,0,0,0,0
晋升高塔,1693,1533,0,0,4,0,0,0,0,0,0,0,0
晋升高塔,1694,1533,0,0,4,0,0,0,0,0,0,0,0
晋升高塔,1695,1533,0,0,4,0,0,0,0,0,0,0,0
凋魂之殇,1697,1536,0,0,4,0,0,0,0,0,0,0,0
兵主之座,1698,1536,64,0,4,0,0,0,0,0,0,0,0
堕罪堡,1699,1525,68,0,4,0,0,0,0,0,0,0,0
堕罪堡,1700,1525,0,0,4,0,0,0,0,0,0,0,0
森林之心,1701,1565,4,0,4,0,0,0,0,0,0,0,0
森林之心,1702,1565,0,0,4,0,0,0,0,0,0,0,0
森林之心,1703,1565,0,0,4,0,0,0,0,0,0,0,0
托加斯特 -  入口,1705,0,0,0,6,0,0,0,0,0,0,0,0
极乐堡,1707,1533,4,0,4,0,0,0,0,0,0,0,0
极乐堡,1708,1533,0,0,4,0,0,0,0,0,0,0,0
炽蓝仙野,1709,1565,0,0,6,0,0,0,0,0,0,0,0
晋升角斗场,1711,1533,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1712,1543,2,0,6,0,0,0,0,0,0,0,0
智慧之路,1713,1533,0,0,5,0,0,0,0,0,0,0,0
卡莉娥佩的第三个厅室,1714,1533,0,0,5,0,0,0,0,0,0,0,0
永恒前庭,1715,905,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1716,1543,2,3,6,0,0,0,0,0,0,0,0
冷锋之地,1717,905,0,0,6,0,0,0,0,0,0,0,0
Covenant_Ard_Torghast,1720,1543,0,0,4,0,0,0,0,0,0,0,0
托加斯特,1721,1543,2,0,6,0,0,0,0,0,0,0,0
沃崔克西斯,1724,1536,0,0,4,0,0,0,0,0,0,0,0
北海,1726,0,128,0,6,0,0,0,0,0,0,0,0
北海,1727,0,128,0,6,0,0,0,0,0,0,0,0
刻符者,1728,0,0,0,6,0,0,0,0,0,0,0,0
雷文德斯,1734,1550,128,2,6,0,0,0,0,0,0,0,0
纳斯利亚堡,1735,1525,66,0,4,0,0,0,0,0,0,0,0
托加斯特,1736,1543,2,0,6,0,0,0,0,0,0,0,0
雷文德斯,1738,1647,0,2,6,0,0,0,0,0,0,0,746
炽蓝仙野,1739,1647,0,2,6,0,0,0,0,0,0,0,744
炽蓝仙野,1740,1647,16384,2,3,0,0,0,0,0,0,0,744
玛卓克萨斯,1741,1647,16384,2,3,0,4,0,0,4,0,0,745
雷文德斯,1742,1647,16384,2,3,0,0,0,0,0,0,0,0
纳斯利亚堡,1744,1525,64,0,4,0,0,0,0,0,0,0,0
纳斯利亚堡,1745,1525,64,0,4,0,0,0,0,0,0,0,0
纳斯利亚堡,1746,1525,64,0,4,0,0,0,0,0,0,0,0
纳斯利亚堡,1747,1525,64,0,4,0,0,0,0,0,0,0,0
纳斯利亚堡,1748,1525,64,0,4,0,0,0,0,0,0,0,0
托加斯特,1749,1543,2,0,6,0,0,0,0,0,0,0,0
纳斯利亚堡,1750,1525,64,0,4,0,0,0,0,0,0,0,0
托加斯特,1751,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1752,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1753,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1754,1543,2,0,6,0,0,0,0,0,0,0,0
纳斯利亚堡,1755,1525,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1756,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1757,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1758,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1759,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1760,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1761,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特，罪魂之塔,1762,0,128,0,6,0,0,0,0,0,0,0,0
托加斯特,1763,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1764,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1765,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1766,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1767,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1768,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1769,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1770,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1771,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1772,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1773,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1774,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1776,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1777,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1778,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1779,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1780,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1781,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1782,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1783,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1784,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1785,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1786,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1787,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1788,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1789,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1791,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1792,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1793,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1794,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1795,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1796,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1797,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1798,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1799,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1800,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1801,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1802,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1803,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1804,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1805,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1806,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1807,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1808,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1809,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1810,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1811,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1812,1543,2,0,6,0,0,0,0,0,0,0,0
晋升堡垒,1813,1647,0,2,6,0,0,0,0,0,0,0,743
玛卓克萨斯,1814,1647,0,2,6,0,4,0,0,4,0,0,745
利爪之缘,1816,1565,0,0,5,0,0,0,0,0,0,0,0
瓦尔仙林,1818,1565,0,0,5,0,0,0,0,0,0,0,0
真菌枢纽,1819,1565,0,0,5,0,0,0,0,0,0,0,0
苦楚之洞,1820,1543,0,0,5,0,0,0,0,0,0,0,0
苦楚之洞,1821,1543,0,0,5,0,0,0,0,0,0,0,0
提取者休养地,1822,1543,0,0,5,0,0,0,0,0,0,0,0
统御祭坛,1823,1543,0,0,5,0,0,0,0,0,0,0,0
主母之穴,1824,1565,0,0,5,0,0,0,0,0,0,0,0
根须地窖,1825,1565,0,0,5,0,0,0,0,0,0,0,0
根须地窖,1826,1565,0,0,5,0,0,0,0,0,0,0,0
根须地窖,1827,1565,0,0,5,0,0,0,0,0,0,0,0
,1829,1565,0,0,5,0,0,0,0,0,0,0,0
托加斯特,1833,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1834,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1835,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1836,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1837,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1838,1543,2,3,6,0,4,0,0,4,0,0,0
托加斯特,1839,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1840,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1841,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1842,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1843,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1844,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1845,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1846,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1847,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1848,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1849,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1850,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1851,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1852,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1853,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1854,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1855,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1856,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1857,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1858,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1859,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1860,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1861,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1862,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1863,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1864,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1865,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1867,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1868,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1869,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1870,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1871,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1872,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1873,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1874,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1875,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1876,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1877,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1878,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1879,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1880,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1881,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1882,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1883,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1884,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1885,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1886,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1887,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1888,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1889,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1890,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1891,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1892,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1893,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1894,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1895,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1896,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1897,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1898,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1899,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1900,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1901,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1902,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1903,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1904,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1905,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1907,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1908,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1909,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,1910,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特 -  入口,1911,1543,0,0,6,0,0,0,0,0,0,0,0
刻符者密牢,1912,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1913,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1914,1543,2,3,6,0,0,0,0,0,0,0,0
彼界,1917,1565,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1920,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1921,1543,2,3,6,0,0,0,0,0,0,0,0
德拉诺,1922,0,4,2,2,0,0,0,0,0,5350,0,0
潘达利亚,1923,0,4,2,2,0,0,0,0,0,5350,0,0
火焰之地,1958,198,0,0,4,0,0,0,0,0,0,0,0
火焰之地,1959,198,0,0,4,0,0,0,0,0,0,0,0
噬渊,1960,1550,6,0,3,0,0,0,89696,0,0,6,742
刻希亚,1961,1543,6,0,3,0,0,0,0,1,0,0,0
托加斯特,1962,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1963,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1964,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1965,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1966,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1967,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1968,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1969,1543,2,0,6,0,0,0,0,0,0,0,0
扎雷殁提斯,1970,1550,6,0,3,0,0,0,0,0,0,0,2057
苍穹要塞,1971,619,64,0,6,0,0,0,0,0,0,0,0
托加斯特,1974,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1975,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1976,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1977,1543,0,0,6,0,0,0,0,0,0,0,0
巨龙群岛,1978,947,0,0,2,119,0,0,0,0,0,0,0
托加斯特,1979,1543,2,0,6,0,0,0,0,0,0,0,0
托加斯特,1980,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1981,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1982,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1983,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1984,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1985,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1986,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1987,1543,0,0,6,0,0,0,0,0,0,0,0
托加斯特,1988,1543,0,0,6,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1989,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1990,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1991,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1992,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1993,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1995,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1996,1550,0,0,4,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,1997,1995,0,0,4,0,0,0,0,0,0,0,0
统御圣所,1998,1543,0,0,4,0,0,0,0,0,0,0,0
统御圣所,1999,1543,0,0,4,0,0,0,0,0,0,0,0
统御圣所,2000,1543,0,0,4,0,0,0,0,0,0,0,0
统御圣所,2001,1543,0,0,4,0,0,0,0,0,0,0,0
统御圣所,2002,1543,0,0,4,0,0,0,0,0,0,0,0
统御圣所,2003,1543,0,0,4,0,0,0,0,0,0,0,0
统御圣所,2004,1543,0,0,4,0,0,0,0,0,0,0,0
炽蓝仙野,2005,1550,4098,0,6,0,0,0,0,0,0,0,0
沉思洞窟,2006,1961,0,0,5,0,0,0,0,0,0,0,0
跃足兽之穴,2007,1961,0,0,5,0,0,0,0,0,0,0,0
印记密室,2008,1961,0,0,5,0,0,0,0,0,0,0,0
TG106_Floor_MM,2009,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,2010,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,2011,1543,2,3,6,0,0,0,0,0,0,0,0
托加斯特,2012,1543,2,3,6,0,0,0,0,0,0,0,0
塔扎维什，帷纱集市,2016,1550,4,0,6,0,0,0,0,0,0,0,0
晋升高塔,2017,1533,0,0,6,0,0,0,0,0,0,0,0
晋升高塔,2018,1533,0,0,6,0,0,0,0,0,0,0,0
托加斯特,2019,1543,0,3,6,0,0,0,0,0,0,0,0
觉醒海岸,2022,1978,6,0,3,119,0,0,0,0,0,0,0
欧恩哈拉平原,2023,1978,6,0,3,119,0,0,0,0,0,0,0
碧蓝林海,2024,1978,6,0,3,119,0,0,0,0,0,0,0
索德拉苏斯,2025,1978,6,0,3,119,0,0,0,0,0,10,0
禁忌离岛废弃,2026,0,0,0,6,0,0,0,0,0,0,0,0
繁花铸造厂,2027,1970,0,0,5,0,0,0,0,0,0,0,0
魂灵音室,2028,1970,0,0,5,0,0,0,0,0,0,0,0
孕育栖地,2029,1970,0,0,5,0,0,0,0,0,0,0,0
具现枢纽,2030,1970,0,0,5,0,0,0,0,0,0,0,0
永恒者墓室,2031,1970,0,0,5,0,0,0,0,0,0,0,0
熔魂之巅,2042,1670,0,0,4,0,0,0,0,0,0,0,0
扎雷殁提斯,2046,0,8196,2,2,0,0,0,0,0,5350,0,0
初诞者圣墓,2047,1970,0,0,4,0,0,0,0,0,0,0,0
初诞者圣墓,2048,1970,0,0,4,0,0,0,0,0,0,0,0
初诞者圣墓,2049,1970,0,0,4,0,0,0,0,0,0,0,0
初诞者圣墓,2050,1970,0,0,4,0,0,0,0,0,0,0,0
初诞者圣墓,2051,1970,0,0,4,0,0,0,0,0,0,0,0
初诞者圣墓,2052,1970,0,0,4,0,0,0,0,0,0,0,0
初诞者圣墓,2055,0,4,2,2,0,0,0,0,0,0,0,0
巨龙群岛,2057,0,4,2,2,0,0,0,0,0,5350,0,0
共振群山,2059,2046,16388,2,2,0,0,0,94869,0,5350,0,0
初诞者圣墓,2061,1970,0,0,4,0,0,0,0,0,0,0,0
巨龙群岛,2063,0,0,0,3,0,0,0,0,0,0,0,0
化生之庭,2066,1970,0,0,5,0,0,0,0,0,0,0,0
提瑞斯法林地,2070,13,4098,0,3,0,0,0,0,0,0,0,2172
奥达曼：提尔的遗产,2071,15,0,0,4,0,0,0,0,0,0,0,0
奥达曼：提尔的遗产,2072,15,0,0,4,0,0,0,0,0,0,0,0
碧蓝魔馆,2073,2024,0,0,4,0,0,0,0,0,0,0,0
碧蓝魔馆,2074,2024,0,0,4,0,0,0,0,0,0,0,0
碧蓝魔馆,2075,2024,0,0,4,0,0,0,0,0,0,0,0
碧蓝魔馆,2076,2024,0,0,4,0,0,0,0,0,0,0,0
碧蓝魔馆,2077,2024,0,0,4,0,0,0,0,0,0,0,0
奈萨鲁斯,2080,2022,0,0,4,0,0,0,0,0,0,0,0
奈萨鲁斯,2081,2022,0,0,4,0,0,0,0,0,0,0,0
注能大厅,2082,2025,0,0,4,0,0,0,0,0,0,0,0
注能大厅,2083,2025,0,0,4,0,0,0,0,0,0,0,0
翡翠梦境之路,2084,747,0,0,6,0,0,0,0,0,0,0,0
拜荒者的未来,2085,2025,0,0,6,0,0,0,0,0,0,0,0
熊猫人起义,2088,424,0,0,6,0,0,0,0,0,0,0,0
