ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
139052,,77602,42000,0,55675,120,2
139053,,77602,42000,0,55655,121,2
139054,,77602,10000,0,55295,122,2
139055,,77602,25,0,54468,123,2
139056,,77602,25,0,54606,124,2
139057,,77602,30,0,54604,125,2
139058,,77602,30,0,54605,126,2
139059,,77430,42000,0,55674,119,2
139060,,77430,42000,0,55675,120,2
139061,,77430,42000,0,55655,121,2
139062,,77430,10000,0,55295,122,2
139063,,77430,25,0,54468,123,2
139064,,77430,25,0,54606,124,2
139065,,77430,30,0,54604,125,2
139066,,77430,30,0,54605,126,2
139067,,77258,42000,0,55674,119,2
139068,,77258,42000,0,55675,120,2
139069,,77258,42000,0,55655,121,2
139070,,77258,10000,0,55295,122,2
139071,,77258,25,0,54468,123,2
139072,,77258,25,0,54606,124,2
139073,,77258,30,0,54604,125,2
139074,,77258,30,0,54605,126,2
139075,,77086,42000,0,55674,119,2
139076,,77086,42000,0,55675,120,2
139077,,77086,42000,0,55655,121,2
139078,,77086,10000,0,55295,122,2
139079,,77086,25,0,54468,123,2
139080,,77086,25,0,54606,124,2
139081,,77086,30,0,54604,125,2
139082,,77086,30,0,54605,126,2
139083,,76914,42000,0,55674,119,2
139084,,76914,42000,0,55675,120,2
139085,,76914,42000,0,55655,121,2
139086,,76914,10000,0,55295,122,2
139087,,76914,25,0,54468,123,2
139088,,76914,25,0,54606,124,2
139089,,76914,30,0,54604,125,2
139090,,76914,30,0,54605,126,2
139091,,76742,42000,0,55674,119,2
139092,,76742,42000,0,55675,120,2
139093,,76742,42000,0,55655,121,2
139094,,76742,10000,0,55295,122,2
139095,,76742,25,0,54468,123,2
139096,,76742,25,0,54606,124,2
139097,,76742,30,0,54604,125,2
139098,,76742,30,0,54605,126,2
139099,,76570,42000,0,55674,119,2
139100,,76570,42000,0,55675,120,2
139101,,76570,42000,0,55655,121,2
139102,,76570,10000,0,55295,122,2
139103,,76570,25,0,54468,123,2
139104,,76570,25,0,54606,124,2
139105,,76570,30,0,54604,125,2
139106,,76570,30,0,54605,126,2
139107,,76398,42000,0,55674,119,2
139108,,76398,42000,0,55675,120,2
139109,,76398,42000,0,55655,121,2
139110,,76398,10000,0,55295,122,2
139111,,76398,25,0,54468,123,2
139112,,76398,25,0,54606,124,2
139113,,76398,30,0,54604,125,2
139114,,76398,30,0,54605,126,2
139115,,76226,42000,0,55674,119,2
139116,,76226,42000,0,55675,120,2
139117,,76226,42000,0,55655,121,2
139118,,76226,10000,0,55295,122,2
139119,,76226,25,0,54468,123,2
139120,,76226,25,0,54606,124,2
139121,,76226,30,0,54604,125,2
139122,,76226,30,0,54605,126,2
139123,,76054,42000,0,55674,119,2
139124,,76054,42000,0,55675,120,2
139125,,76054,42000,0,55655,121,2
139126,,76054,10000,0,55295,122,2
139127,,76054,25,0,54468,123,2
139128,,76054,25,0,54606,124,2
139129,,76054,30,0,54604,125,2
139130,,76054,30,0,54605,126,2
139131,,75880,42000,0,55674,119,2
139132,,75880,42000,0,55675,120,2
139133,,75880,42000,0,55655,121,2
139134,,75880,10000,0,55295,122,2
139135,,75880,25,0,54468,123,2
139136,,75880,25,0,54606,124,2
139137,,75880,30,0,54604,125,2
139138,,75880,30,0,54605,126,2
139139,,75708,42000,0,55674,119,2
139140,,75708,42000,0,55675,120,2
139141,,75708,42000,0,55655,121,2
139142,,75708,10000,0,55295,122,2
139143,,75708,25,0,54468,123,2
139144,,75708,25,0,54606,124,2
139145,,75708,30,0,54604,125,2
139146,,75708,30,0,54605,126,2
139147,,75534,42000,0,55674,119,2
139148,,75534,42000,0,55675,120,2
139149,,75534,42000,0,55655,121,2
139150,,75534,10000,0,55295,122,2
139151,,75534,25,0,54468,123,2
139152,,75534,25,0,54606,124,2
139153,,75534,30,0,54604,125,2
139154,,75534,30,0,54605,126,2
139155,,72237,42000,0,55674,119,2
139156,,72237,42000,0,55675,120,2
139157,,72237,42000,0,55655,121,2
139158,,72237,10000,0,55295,122,2
139159,,72237,25,0,54468,123,2
139160,,72237,25,0,54606,124,2
139161,,72237,30,0,54604,125,2
139162,,72237,30,0,54605,126,2
139163,在四个主要阵营中都达到最大名望等级,0,0,4,0,0,0
139164,龙鳞探险队,139163,25,0,54468,0,0
139165,伊斯卡拉海象人,139163,30,0,54604,1,0
139166,马鲁克半人马,139163,25,0,54606,2,0
139167,瓦德拉肯联军,139163,30,0,54605,3,0
139168,为海象人鱼窝补充100条鱼。,0,0,4,0,0,0
139169,为海象人鱼窝补充100条鱼。,139168,100,0,55709,0,1
139170,为海象人鱼窝补充1000条鱼。,0,0,4,0,0,0
139171,为海象人鱼窝补充1000条鱼。,139170,1000,0,55709,0,1
139172,为海象人鱼窝补充5000条鱼。,0,0,4,0,0,0
139173,为海象人鱼窝补充5000条鱼。,139172,5000,0,55709,0,1
139174,解锁海象人鱼窝的5种不同渔网。,0,0,4,0,0,0
139175,河口鱼窝渔网,139174,0,0,55710,0,0
139176,灰牙的藏身处鱼窝渔网,139174,0,0,55711,1,0
139177,咆哮龙泉鱼窝渔网,139174,0,0,55712,2,0
139178,提尔要塞鱼窝渔网,139174,0,0,55713,3,0
139179,燃烧高地鱼窝渔网,139174,0,0,55023,4,0
139183,红玉盛宴的高端美食家 - 物品,0,0,4,0,0,0
139184,柠檬银叶茶,139183,0,0,55714,0,0
139185,肉桂燃烬草茶,139183,0,0,55715,1,0
139186,阿鲁纳姆浆果挞,139183,0,0,55716,2,0
139187,焦黑的波特酒,139183,0,0,55717,3,0
139188,煤火肋架,139183,0,0,55718,4,0
139189,浓香腰肉,139183,0,0,55719,5,0
139190,石爪花串,139183,0,0,55720,6,0
139191,德鲁伊梦境沙拉,139183,0,0,55721,7,0
139192,巨龙果潘趣酒,139183,0,0,55722,8,0
139193,阿苏纳水煮龙虾,139183,0,0,55723,9,0
139194,稀有的魔力酒陈酿,139183,0,0,55724,10,0
139195,船长的焦糖鲶鱼,139183,0,0,55725,11,0
139196,文里克的羊奶,139183,0,0,55726,12,0
139197,螳螂虾鸡尾酒,139183,0,0,55728,13,0
139198,焦烤海雾米线,139183,0,0,55729,14,0
139199,帝王炸卷,139183,0,0,55730,15,0
139200,干酪馅胡椒,139183,0,0,55731,16,0
139201,欢乐鸦莓奶冻,139183,0,0,55732,17,0
139202,皮肯特梨果蛋糕,139183,0,0,55733,18,0
139203,茉艾拉挚爱的浓缩咖啡,139183,0,0,55734,19,0
139207,评级单排轮斗参与回合,0,0,5,0,0,0
139208,,139207,0,0,55736,0,0
139209,评级单排轮斗胜利回合,0,0,5,0,0,0
139210,,139209,0,0,55737,0,0
139211,完成100个狩猎步骤,0,100,5,0,0,0
139212,,139211,100,0,55738,0,3
139213,编目 - 在每个地区完成一个世界任务,0,0,4,0,0,0
139214,觉醒海岸,139213,1,8,0,0,8192
139215,觉醒海岸,139214,1,0,55739,0,0
139216,觉醒海岸,139214,1,0,55740,1,0
139217,欧恩哈拉平原,139213,1,8,0,1,8192
139218,欧恩哈拉平原,139217,1,0,55741,0,0
139219,欧恩哈拉平原,139217,1,0,55742,1,0
139220,碧蓝林海,139213,1,8,0,2,8192
139221,碧蓝林海,139220,1,0,55743,0,0
139222,索德拉苏斯,139213,1,8,0,3,8192
139223,索德拉苏斯,139222,1,0,55744,0,0
139224,索德拉苏斯,139222,1,0,55745,1,0
139225,发现100个大家伙,0,0,4,0,0,0
139226,使用伊斯卡拉鱼叉捕鱼时，发现一个大家伙。,139225,100,0,55673,0,1
139227,找到巨型大家伙（10）,0,0,4,0,0,1
139228,在大鱼目击点使用不祥海螺,139227,10,0,55689,0,1
139229,找到巨型大家伙（25）,0,0,4,0,0,1
139230,在大鱼目击点使用不祥海螺,139229,25,0,55689,0,1
139231,收集所有狩猎伙伴颜色,0,0,4,0,0,0
139232,獒犬伙伴颜色：棕色,139231,1,0,55746,0,0
139233,獒犬伙伴颜色：白色,139231,1,0,55747,1,0
139234,獒犬伙伴颜色：橙色,139231,1,0,55748,2,0
139235,獒犬伙伴颜色：金棕色,139231,1,0,55749,3,0
139236,獒犬伙伴颜色：黑色,139231,1,0,55750,4,0
139237,欧胡纳伙伴颜色：红色,139231,1,0,55751,5,0
139238,欧胡纳伙伴颜色：暗色,139231,1,0,55752,6,0
139239,欧胡纳伙伴颜色：深褐色,139231,1,0,55753,7,0
139240,欧胡纳伙伴颜色：棕色,139231,1,0,55754,8,0
139241,从开始到结束完成一次洪荒狩猎,0,0,4,0,0,0
139242,,139241,1,0,55755,0,0
139243,编目 - 一张“妙手偶得”,0,0,4,0,0,0
139244,,139243,1,0,55756,0,2
139245,编目 - 25张“妙手偶得”,0,0,4,0,0,1
139246,给野生动物编目时，拍摄25张“妙手偶得”的照片。,139245,25,0,55756,0,1
139247,编目 - 100张“妙手偶得”,0,0,4,0,0,1
139248,给野生动物编目时，拍摄100张“妙手偶得”的照片。,139247,100,0,55756,0,1
139249,10.0 Azure - Cobalt Assembly - 5 Auras Achievement (LAS),0,0,4,0,0,0
139250,,139249,1,0,55757,0,0
139251,编目 - 拍传说照片（7）,0,0,4,0,0,0
139252,阿布加尔,139251,1,0,55758,0,0
139253,陈·风暴烈酒,139251,1,0,55759,1,0
139254,所有天赋解锁。,0,0,4,0,0,8192
139255,解锁探险队补给天赋树的所有天赋。,139254,1,0,55760,0,0
139256,解锁探险队补给天赋树的所有天赋。,139254,1,0,55761,1,0
139257,解锁探险队补给天赋树的所有天赋。,139254,1,0,55762,2,0
139258,解锁探险队补给天赋树的所有天赋。,139254,1,0,55763,3,0
139259,解锁探险队补给天赋树的所有天赋。,139254,1,0,55764,4,0
139260,解锁探险队补给天赋树的所有天赋。,139254,1,0,55765,5,0
139261,解锁探险队补给天赋树的所有天赋。,139254,1,0,55766,6,0
139262,解锁探险队补给天赋树的所有天赋。,139254,1,0,55767,7,0
139263,解锁探险队补给天赋树的所有天赋。,139254,1,0,55768,8,0
139264,解锁探险队补给天赋树的所有天赋。,139254,1,0,55769,9,0
139265,解锁探险队补给天赋树的所有天赋。,139254,1,0,55770,10,0
139266,首席传送师欧库勒斯,139251,1,0,55771,2,0
139267,老克莱沃特,139251,1,0,55772,3,0
139268,时空扭曲的神秘渔夫,139251,1,0,55773,4,0
139269,纳特·帕格,139251,1,0,55774,5,0
139270,拉希奥,139251,1,0,55775,6,0
139271,编目 - 拍传说照片（1）,0,1,8,0,0,0
139272,阿布加尔,139271,1,0,55758,0,0
139273,陈·风暴烈酒,139271,1,0,55759,1,0
139274,首席传送师欧库勒斯,139271,1,0,55771,2,0
139275,老克莱沃特,139271,1,0,55772,3,0
139276,时空扭曲的神秘渔夫,139271,1,0,55773,4,0
139277,纳特·帕格,139271,1,0,55774,5,0
139278,拉希奥,139271,1,0,55775,6,0
139279,编目 - 拍传说照片（4）,0,4,8,0,0,0
139280,阿布加尔,139279,1,0,55758,0,0
139281,陈·风暴烈酒,139279,1,0,55759,1,0
139282,首席传送师欧库勒斯,139279,1,0,55771,2,0
139283,老克莱沃特,139279,1,0,55772,3,0
139284,时空扭曲的神秘渔夫,139279,1,0,55773,4,0
139285,纳特·帕格,139279,1,0,55774,5,0
139286,拉希奥,139279,1,0,55775,6,0
139287,"10.0 - Achievement - ""Sleeping on the Job"" (ZTO)",0,0,4,0,0,0
139288,梦境防御者菲尔雅丝拉,139287,1,0,55776,0,0
139289,梦境防御者艾蕾兹拉,139287,1,0,55777,1,0
139290,梦境防御者赛莉阿斯拉,139287,1,0,55778,2,0
139291,梦境防御者艾耶拉斯拉,139287,1,0,55779,3,0
139292,梦境防御者露西德拉,139287,1,0,55780,4,0
139293,梦境防御者泰尔雅斯拉,139287,1,0,55781,5,0
139294,驭龙术魔符 - 觉醒海岸。,0,0,4,0,0,0
139295,,139294,1,0,55782,0,48
139296,,139294,1,0,55783,4,48
139297,,139294,1,0,55784,5,48
139298,,139294,1,0,55785,3,48
139299,,139294,1,0,55786,6,48
139300,,139294,1,0,55787,7,48
139301,,139294,1,0,55788,8,48
139302,,139294,1,0,55789,9,48
139303,,139294,1,0,55790,10,48
139304,,139294,1,0,55791,11,48
139305,驭龙术魔符 - 欧恩哈拉平原,0,0,4,0,0,0
139306,,139305,1,0,55792,0,48
139307,,139305,1,0,55793,1,48
139308,,139305,1,0,55794,2,48
139309,,139305,1,0,55795,3,48
139310,,139305,1,0,55796,4,48
139311,,139305,1,0,55797,5,48
139312,,139305,1,0,55798,6,48
139313,,139305,1,0,55799,7,48
139314,,139305,1,0,55800,8,48
139315,,139305,1,0,55801,9,48
139316,驭龙术魔符 - 碧蓝林海,0,0,4,0,0,0
139317,,139316,1,0,55802,0,48
139318,,139316,1,0,55803,1,48
139319,,139316,1,0,55804,2,48
139320,,139316,1,0,55805,3,48
139321,,139316,1,0,55806,4,48
139322,,139316,1,0,55807,5,48
139323,,139316,1,0,55808,6,48
139324,,139316,1,0,55809,7,48
139325,,139316,1,0,55810,8,48
139326,,139316,1,0,55811,9,48
139327,驭龙术魔符 - 索德拉苏斯,0,0,4,0,0,0
139328,,139327,1,0,55812,0,48
139329,,139327,1,0,55813,1,48
139330,,139327,1,0,55814,2,48
139331,,139327,1,0,55815,3,48
139332,,139327,1,0,55816,4,48
139333,,139327,1,0,55817,5,48
139334,,139327,1,0,55818,6,48
139335,,139327,1,0,55819,7,48
139336,,139327,1,0,55820,8,48
139337,,139327,1,0,55821,9,48
139338,10.0 Azure - Hub Quests,0,0,4,0,0,0
139339,通缉：弗里基鲁斯,139338,0,0,55822,0,0
139340,打理熔炉,139338,0,0,55823,1,0
139341,布置防线,139338,0,0,55824,2,0
139342,送信了！,139338,0,0,55825,3,0
139343,为他人之所爱,139338,0,0,55826,4,0
139344,钓鱼：副翼海蛾鱼,139338,0,0,55827,5,0
139345,编造故事,139338,0,0,55828,6,0
139346,通缉：克洛杰克，海滨巡游者,139338,0,0,55829,7,0
139347,能养他吗？,139338,0,0,55830,8,0
139348,恶心的堵趾,139338,0,0,55831,9,0
139349,饥一顿,139338,0,0,55832,10,0
139350,高处不胜寒,139338,0,0,55833,11,0
139351,酿酒时间！,139338,0,0,55834,12,0
139352,无路克走,139338,0,0,55835,13,0
139353,巨狐修卡利,139338,0,0,55836,14,0
139354,套牌核心,139338,0,0,55837,15,0
139355,10.0 Azure - Archives - Fly to Cobalt Assembly Achievement (LAS),0,0,4,0,0,0
139356,,139355,0,0,55838,0,0
139357,准备突袭第八季,0,0,4,0,0,0
139358,没有被熔炉风暴、熔炉之火、烈焰喷薄、另一名玩家的炽焰护盾，和炽热挥舞的最后一击命中。,139357,1,0,55839,0,0
139359,10.0 Plains - Achievement - Nokhud Training Course,0,0,4,0,0,0
139360,,139359,1,0,55840,0,0
139361,10.0 Lowlands - Kite Achievement (JDA),0,0,4,0,0,0
139362,翼眠大使馆,139361,0,0,55841,0,16
139363,天顶观察站,139361,0,0,55842,1,16
139364,崩塌的新生拱道,139361,0,0,55843,2,16
139365,孵化观察站,139361,0,0,55844,3,16
139366,黑曜观察站,139361,0,0,55845,4,16
139367,绝顶树冠,139361,0,0,55846,5,16
139368,协调观察站,139361,0,0,55848,6,16
139369,充盈清泉,139361,0,0,55847,7,16
139370,乌克图鲁特畔河村,139361,0,0,55849,8,16
139371,生命缚誓者花园,139361,0,0,55850,9,16
139372,成就 - 巨龙群岛博学者,0,0,4,0,0,0
139373,,139372,0,0,55855,0,32
139374,,139372,0,0,55853,1,32
139375,,139372,0,0,55856,2,32
139376,,139372,0,0,55852,3,32
139377,,139372,0,0,55858,4,32
139378,,139372,0,0,55851,5,32
139379,,139372,0,0,55857,6,32
139380,,139372,0,0,55854,7,32
139381,和所有人共享黑曜钥匙,0,0,4,0,0,0
139382,萨贝里安,139381,1,8,0,0,8192
139383,,139382,1,0,55860,0,0
139384,,139382,1,0,55861,1,0
139385,拉希奥,139381,1,8,0,1,8192
139386,,139385,1,0,55862,0,0
139387,,139385,1,0,55863,1,0
139388,熔炉主管巴则恩图斯,139381,1,0,57972,2,0
139389,信徒伊吉斯,139381,1,0,55864,3,0
139390,上交30把黑曜钥匙,0,30,4,0,0,1
139391,上交黑曜钥匙,139390,30,0,55865,0,1
139392,在黑曜堡垒完成战斗。,0,0,4,0,0,0
139393,铸成答案,139392,1,0,57868,0,0
139394,死亡暗影,139392,1,0,56053,1,0
139395,击碎世界,139392,1,0,56988,2,0
139396,清理宝库,139392,1,0,56054,3,0
139397,与拉希奥达到最高等级的友谊。,0,1,4,0,0,8208
139398,拉希奥,139397,42000,0,55675,0,0
139400,把温顺的岩浆猛犸交给塔沃克,0,0,4,0,0,16
139401,焖燃栖地,139400,1,0,55870,0,16
139402,燃烧高地,139400,1,0,55871,1,16
139403,碎鳞要塞,139400,1,0,55872,2,16
139404,灭龙要塞,139400,1,0,55873,3,16
139405,闪霜突袭,138330,1,0,55878,2,0
139406,,21083,2,0,50191,0,0
139407,,21083,19,0,50192,1,0
139408,,21083,9999,0,48468,2,0
139409,在巨龙时代之前见过卡雷苟斯,0,1,8,0,0,0
139410,,139409,1,0,55887,0,0
139411,,139409,1,0,55888,1,0
139412,,139409,1,0,55889,2,0
139413,,139409,1,0,55890,3,0
139414,,139409,1,0,55891,4,0
139415,,139409,1,0,55892,5,0
139416,,139409,1,0,55893,6,0
139417,,139409,1,0,55894,7,0
139418,,139409,1,0,55895,8,0
139419,,139409,1,0,55896,9,0
139420,,139409,1,0,55897,10,0
139421,,139409,1,0,45187,11,0
139422,,139409,1,0,55898,12,0
139423,,139409,1,0,55899,13,0
139424,,139409,1,0,55900,14,0
139425,,139409,1,0,55901,15,0
139426,,139409,1,0,45188,16,0
139427,,139409,1,0,55902,17,0
139428,,139409,1,0,55903,18,0
139429,,139409,1,0,55904,19,0
139430,,139409,1,0,4022,20,0
139431,,139409,1,0,55905,21,0
139432,,139409,1,0,55906,22,0
139433,完成10个攀岩世界任务,0,10,5,0,0,8193
139434,,139433,1,0,55907,0,2
139435,,139433,1,0,55908,1,2
139436,,139433,1,0,55909,2,2
139437,,139433,1,0,55910,3,2
139438,,139433,1,0,55911,4,2
139439,,139433,1,0,55912,5,2
139440,,139433,1,0,55913,6,2
139441,,139433,1,0,55914,7,2
139442,,139433,1,0,55915,8,2
139443,,139433,1,0,55916,9,2
139444,,139433,1,0,55917,10,2
139445,,139433,1,0,55918,11,2
139446,收集10份隐藏补给品,0,10,5,0,0,8193
139447,,139446,1,0,55919,0,2
139448,,139446,1,0,55920,1,2
139449,,139446,1,0,55921,2,2
139450,,139446,1,0,55922,3,2
139451,,139446,1,0,55923,4,2
139452,,139446,1,0,55924,5,2
139453,,139446,1,0,55925,6,2
139454,,139446,1,0,55926,7,2
139455,,139446,1,0,55927,8,2
139456,,139446,1,0,55928,9,2
139457,,139446,1,0,55929,10,2
139458,,139446,1,0,55930,11,2
139459,鲁伯特的援“手” - 使用30次,0,30,5,0,0,8193
139460,,139459,1,0,55932,0,0
139461,10.0 Dungeon - Centaur - Achievement - Nokhud Deed Goes Unnoticed,0,0,4,0,0,0
139462,治疗欧恩哈拉,139461,1,0,55935,0,0
139463,每样来一份，谢谢,0,0,4,0,0,0
139464,在红玉盛宴尝试皮肯特梨果蛋糕,139463,0,0,55733,0,0
139465,品尝一个来自戈贡佐姆的奶酪店的冰冠蓝酪,139463,0,0,55931,1,0
139466,品尝一杯来自熬夜实验室的避梦滴饮,139463,0,0,55933,2,0
139467,品尝来自拜荒者的未来的奥能稳定的给养,139463,0,0,55934,3,0
139468,在宁梦温泉尝试清蒸甲虫肉排,139463,0,0,55936,4,0
139470,完成觉醒海岸的攀岩任务,0,1,8,0,0,0
139471,,139470,1,0,55907,0,0
139472,,139470,1,0,55908,1,0
139473,,139470,1,0,55909,2,0
139474,完成欧恩哈拉平原的攀岩任务,0,1,8,0,0,0
139475,,139474,1,0,55910,0,0
139476,,139474,1,0,55911,1,0
139477,,139474,1,0,55912,2,0
139478,在巨龙群岛的每个地区完成一次攀岩,0,0,4,0,0,0
139479,觉醒海岸,139480,1,0,55907,0,0
139480,觉醒海岸,139478,1,8,0,0,8192
139481,品尝旅行的巨龙陈酿商人的育幼所精酿啤酒,139463,0,0,55940,5,0
139482,品尝来自格利基尔岗哨的比威苟萨的血肠,139463,0,0,55941,6,0
139483,10.0 Dungeon - Centaur - Achievement - Ohuna Incubation,0,0,4,0,0,0
139484,运送8个蛋,139483,1,0,55942,0,0
139485,三分钟后免费,0,0,4,0,0,0
139486,,139485,0,0,55943,0,0
139487,觉醒海岸,139480,1,0,55908,1,0
139488,觉醒海岸,139480,1,0,55909,2,0
139489,欧恩哈拉平原,139478,1,8,0,1,8192
139490,欧恩哈拉平原,139489,1,0,55910,0,0
139491,欧恩哈拉平原,139489,1,0,55911,1,0
139492,欧恩哈拉平原,139489,1,0,55912,2,0
139493,碧蓝林海,139478,1,8,0,2,8192
139494,碧蓝林海,139493,1,0,55913,0,0
139495,碧蓝林海,139493,1,0,55914,1,0
139496,碧蓝林海,139493,1,0,55915,2,0
139497,索德拉苏斯,139478,1,8,0,3,8192
139498,索德拉苏斯,139497,1,0,55916,0,0
139499,索德拉苏斯,139497,1,0,55917,1,0
139500,索德拉苏斯,139497,1,0,55918,2,0
139501,处于战争模式时，在巨龙群岛完成下列每一个PvP世界任务。,0,0,4,0,0,0
139502,驯始祖龙高手,139501,1,0,56021,0,0
139503,回避攀岩障碍,0,50,5,0,0,8193
139504,,139503,1,0,55948,0,0
139505,嘎嘎乱打,139501,1,0,55945,1,0
139506,狂野的奥能,139501,1,0,55946,2,0
139507,灭绝,139501,1,0,55947,3,0
139508,解锁攀岩世界任务,0,0,4,0,0,8192
139509,,139508,1,0,56786,0,0
139510,处于战争模式时，在巨龙群岛完成下列每一个PvP世界任务20次。,0,0,4,0,0,0
139511,驯始祖龙高手,139510,20,0,56021,0,0
139512,嘎嘎乱打,139510,20,0,55945,1,0
139513,狂野的奥能,139510,20,0,55946,2,0
139514,灭绝,139510,20,0,55947,3,0
139515,使用结伴同行10次,0,10,5,0,0,8193
139516,使用结伴同行,139515,1,0,55950,0,0
139517,开启战争模式时，在觉醒海岸获得1000点荣誉点数。,0,0,4,0,0,0
139518,开启战争模式时，在觉醒海岸获得1000点荣誉点数。,139517,1000,0,55951,0,1
139519,开启战争模式期间，在欧恩哈拉平原获得1000点荣誉点数。,0,0,4,0,0,0
139520,开启战争模式期间，在欧恩哈拉平原获得1000点荣誉点数。,139519,1000,0,55952,0,1
139521,开启战争模式时，在碧蓝林海获得1000点荣誉点数。,0,0,4,0,0,0
139522,开启战争模式时，在碧蓝林海获得1000点荣誉点数。,139521,1000,0,55953,0,1
139523,开启战争模式期间，在索德拉苏斯获得1000点荣誉点数。,0,0,4,0,0,0
139524,开启战争模式期间，在索德拉苏斯获得1000点荣誉点数。,139523,1000,0,55954,0,1
139525,在“巨龙群岛”分类下的两种主要专业中获得最高技能点数。,0,2,8,0,0,0
139526,炼金,139525,100,0,53500,0,2
139527,锻造,139525,100,0,53501,1,2
139528,附魔,139525,100,0,53503,2,2
139529,工程学,139525,100,0,53504,3,2
139530,草药学,139525,100,0,53506,4,2
139531,铭文,139525,100,0,53507,5,2
139532,珠宝加工,139525,100,0,53508,6,2
139533,制皮,139525,100,0,53509,7,2
139534,开采,139525,100,0,53510,8,2
139535,剥皮,139525,100,0,53511,9,2
139536,裁缝,139525,100,0,53512,10,2
139537,在“巨龙群岛”分类下的一种主要专业中获得最高技能点数。,0,1,8,0,0,0
139538,炼金,139537,100,0,53500,0,2
139539,锻造,139537,100,0,53501,1,2
139540,附魔,139537,100,0,53503,2,2
139541,工程学,139537,100,0,53504,3,2
139542,草药学,139537,100,0,53506,4,2
139543,铭文,139537,100,0,53507,5,2
139544,珠宝加工,139537,100,0,53508,6,2
139545,制皮,139537,100,0,53509,7,2
139546,开采,139537,100,0,53510,8,2
139547,剥皮,139537,100,0,53511,9,2
139548,裁缝,139537,100,0,53512,10,2
139549,将“巨龙群岛”分类下的所有主要专业技能都提升到最高技能点数。,0,2,4,0,0,0
139550,巨龙群岛炼金,139549,100,0,53500,0,0
139551,巨龙群岛锻造,139549,100,0,53501,1,0
139552,巨龙群岛附魔,139549,100,0,53503,2,0
139553,巨龙群岛工程学,139549,100,0,53504,3,0
139554,巨龙群岛草药学,139549,100,0,53506,4,0
139555,巨龙群岛铭文,139549,100,0,53507,5,0
139556,巨龙群岛珠宝加工,139549,100,0,53508,6,0
139557,巨龙群岛制皮,139549,100,0,53509,7,0
139558,巨龙群岛采矿,139549,100,0,53510,8,0
139559,巨龙群岛剥皮,139549,100,0,53511,9,0
139560,巨龙群岛裁缝,139549,100,0,53512,10,0
139561,在“巨龙群岛”分类下的烹饪专业中获得100点技能点数。,0,0,4,0,0,0
139562,在“巨龙群岛”分类下的烹饪专业中获得100点技能点数。,139561,100,0,53502,0,2
139563,在“巨龙群岛”分类下的钓鱼专业中获得100点技能点数。,0,0,4,0,0,0
139564,在“暗影界”分类下的钓鱼专业中获得100点技能点数。,139563,100,0,53505,0,2
139565,在巨龙群岛收集750枚血腥硬币,0,0,4,0,0,0
139566,在巨龙群岛收集750枚血腥硬币,139565,75000,0,55955,0,1
139568,在巨龙群岛收集1500枚血腥硬币,0,0,4,0,0,0
139569,在巨龙群岛收集1500枚血腥硬币,139568,150000,0,55955,0,1
139570,在巨龙群岛收集3000枚血腥硬币,0,0,4,0,0,0
139571,在巨龙群岛收集3000枚血腥硬币,139570,300000,0,55955,0,1
139572,处于战争模式时，消灭下列巨龙群岛的精英生物。,0,0,4,0,0,0
139573,“魔山”科尔科兹,139572,1,0,55944,0,0
139574,践踏者塔罗雷克,139572,1,0,55957,1,0
139575,盲目之奈扎斯卡,139572,1,0,55956,2,0
139576,“暴风”鲁扎斯特,139572,1,0,55958,3,0
139577,完成下列世界PvP成就。,0,0,4,0,0,0
139578,玛丽希亚的挑战,139577,0,0,55959,0,0
139579,勇士之旅：巨龙群岛,139577,0,0,55960,1,0
139580,使命之旅：觉醒海岸,139577,0,0,55961,2,0
139581,使命之旅：欧恩哈拉平原,139577,0,0,55962,3,0
139582,使命之旅：碧蓝林海,139577,0,0,55963,4,0
139583,使命之旅：索德拉苏斯,139577,0,0,55964,5,0
139584,勇士的追猎,139577,0,0,55965,6,0
139585,开启战争模式时，从被消灭的玩家身上拾取10份赏金。,0,0,4,0,0,0
139586,开启战争模式时，从被消灭的玩家身上拾取10份赏金。,139585,10,0,55966,0,1
139587,处于战争模式时，从巨龙群岛的每个地区的被消灭的玩家身上拾取一份赏金。,0,0,4,0,0,0
139588,觉醒海岸,139587,1,0,55967,0,0
139589,欧恩哈拉平原,139587,1,0,55968,1,0
139590,碧蓝林海,139587,1,0,55970,2,0
139591,索德拉苏斯,139587,1,0,55969,3,0
139592,获得可汗卫士头衔,0,0,4,0,0,0
139593,,139592,1,0,55971,0,0
139594,索德拉苏斯景点,0,0,4,0,0,0
139595,魔网 - 碧蓝林海,0,0,4,0,0,0
139596,碧蓝档案馆,139595,1,0,55972,0,0
139597,远古瞭望台,139595,1,0,55973,1,0
139598,锈松之巢,139595,1,0,55974,2,0
139599,卡恩萨尔遗迹,139595,1,0,55975,3,0
139600,狐龙崖,139595,1,0,55976,4,0
139613,处于战争模式时，在巨龙群岛打开10个战争物资箱。,0,0,4,0,0,0
139614,,139613,10,0,55989,0,1
139615,处于战争模式时，在巨龙群岛的每个地区打开一个战争物资箱。,0,0,4,0,0,0
139616,觉醒海岸,139615,1,0,55990,0,0
139617,欧恩哈拉平原,139615,1,0,55991,1,0
139618,碧蓝林海,139615,1,0,55992,2,0
139619,索德拉苏斯,139615,1,0,55993,3,0
139620,守护巨龙之座,139594,1,0,55994,0,0
139621,飞瀑,139594,1,0,55995,1,0
