Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
妖女奥露拉黛儿,只要有人看了妖女奥露拉黛儿一眼，就会被她的邪恶之力控制。她会命令受害者对其自身造成可怕的伤害。死亡将是这些奴隶逃脱的唯一希望，但在厌倦他们痛苦的哀嚎之前，奥露拉黛儿是不会给他们这个机会的。,0.5,0.5,2011,959,0,0,16247,759,0,0,-1
审判官梅托,审判官梅托精通邪能魔法，在军团中几乎无人能及。梅托会使用这种力量给宇宙带去混乱和毁灭。他所到之处，只会留下无数燃烧的世界。,0.5,0.5,2012,959,0,0,16255,759,0,0,-1
奥库拉鲁斯,奥库拉鲁斯以敌人的心智为食。在烧灼他们血肉的同时，他还会品味他们的绝望。这个邪恶的怪物已经吞噬了许多世界，但他的饥渴依然没有尽头。,0.5,0.5,2013,959,0,0,16259,759,0,0,-1
索塔纳索尔,索塔纳索尔辗转宇宙，经历过无数场白热化的战役，铸就了传奇般的力量。作为一名野蛮的将军，这个恶魔指挥着一支百战百胜的大军。,0.5,0.5,2014,959,0,0,16263,759,0,0,-1
深渊领主维尔姆斯,即使在燃烧军团中，深渊领主维尔姆斯也以野蛮著称。他喜欢用邪能烈焰点燃敌人，然后嘲笑那些绝望地祈求一死的受害者。,0.5,0.5,2015,959,0,0,16284,759,0,0,-1
生命的缚誓者艾欧娜尔,"虽然生命的缚誓者艾欧娜尔倒在了萨格拉斯的剑下，但她的精华还是逃出了黑暗泰坦的掌心。在独自躲藏了数千年后，艾欧娜尔的圣殿终于被军团发现了。

如果她的灵魂落入敌人之手，艾欧娜尔的自然与生长之力就将成为燃烧的远征源源不绝的动力。",0.401075,0.591935,2025,946,2075,5,16341,913,0,0,-1
亚兹玛,亚兹玛在吞噬了蜘蛛之神沙德拉的力量后，奉自己的主人先知祖尔之命，正在守卫阿塔达萨神庙。,0.349397,0.486446,2030,968,2087,4,16406,934,0,0,-1
寂灭者阿古斯,"禁锢、折磨。
无数纪元被痛苦充斥。
支离破碎的灵魂为无尽的邪恶输送着给养。
主人在召唤。来吧……站起来吧！
开启万物的寂灭。",0.501075,0.530645,2031,946,2092,11,16421,918,0,0,-1
沃卡尔,沃卡尔生前是亚兹玛备受信赖的护卫。在他死后，亚兹玛运用她新得的力量将其复活，如此一来这位前任军官就能永世为自己效劳了。,0.553,0.125,2036,968,2085,2,16457,934,0,0,-1
PvP战场,,0.5,0.5,2051,0,0,0,0,759,0,2,0
女祭司阿伦扎,身为阿塔达萨金色圣域的狂热守护者，女祭司阿伦扎会不惜一切代价清除神庙的腐化。,0.553,0.83,2082,968,2084,1,16822,934,0,0,-1
莱赞,莱赞曾经是祖达萨国王们信奉的洛阿神灵，他的灵魂在一场仪式中被剥离。现在的他只剩下一具扭曲的驱壳，准备吞噬任何进入猎场的人。,0.37,0.59,2083,968,2086,3,16830,935,0,0,-1
海盗议会,拉乌尔船长、尤朵拉船长和乔里船长在自由镇内饮酒共谋。他们各自领导的黑齿帮，水鼠帮和破浪海盗现正齐聚在哈兰·斯威提的铁潮突袭队麾下。,0.44995,0.608108,2093,1001,2094,2,17019,936,0,0,-1
藏宝竞技场,在自由镇里有一个搏斗比赛，专供五湖四海的强盗们切磋武艺。这里鱼龙混杂各显神通，但没有人比得上现任擂主，鲨鱼拳击手。无数挑战者试图撼动他的地位，但没人能逃过被他揍扁的命运。,0.291792,0.644144,2094,1001,2095,3,17157,936,0,0,-1
哈兰·斯威提,哈兰·斯威提是铁潮突袭队的领袖，比他的巨额财富更甚的是他的卑鄙无耻。目前斯威提由女勋爵艾什凡资助，奉她之命用尽一切手段笼络各路海盗。,0.363864,0.355856,2095,1001,2096,4,16938,936,0,0,-1
科古斯狱长,狱长科古斯看守着托尔达戈，维系着这座巨大的海岛监狱。他对艾泽里特的痴迷众所周知，甚至还将它灌进子弹里，并用囚犯来检验效果。,0.402655,0.684579,2096,1002,2104,4,16866,980,0,0,-1
泥沙女王,人们对这只生活在监狱附近的沙里的怪物知之甚少。从没有人成功越狱，卫兵也只发现了散落的衣物和残骨。,0.510325,0.518691,2097,1002,2101,1,16871,974,0,0,-1
杰斯·豪里斯,两面三刀的杰斯·豪里斯非常凶残。他和弟弟一起被抓进了监狱，但是一场暴动让他重获自由。从此杰斯就成了帮派里真正的掌权者，控制了下层监狱。,0.37364,0.684579,2098,1002,2102,2,16876,977,0,0,-1
骑士队长瓦莱莉,骑士队长瓦莱莉掌管着艾什凡军械库里的易爆军火。但不幸的是，瓦莱莉对于火焰的痴迷总让下属们的工作环境变得极其恶劣。,0.520649,0.869158,2099,1002,2103,3,16881,979,0,0,-1
天空上尉库拉格,天空上尉库拉格和他忠诚的坐骑鲨鱼饵是自由镇的守护者，他们在自由镇的上空不停巡逻，以预防入侵者。至少，这些是他们本来的任务。然而，这两个家伙却常常在自己的瞭望台里打盹，或是从天上砸些鸟粪到毫无防备的受害者身上。,0.712212,0.584084,2102,1001,2093,1,16911,936,0,0,-1
投币式群体打击者,地精吵架的时候，获胜的总是钱包最鼓的那个。为什么呢？因为有钱才请得起打手。,0.457769,0.475836,2109,1012,2105,1,17007,1010,0,0,-1
艾泽洛克,地精钻取艾泽里特时打扰到了艾泽洛克，一个强大的大地之灵，它现在已经将自己的形态实体化，开始实施复仇。,0.295792,0.252788,2114,1012,2106,2,17091,1010,0,0,-1
瑞克莎·流火,瑞克莎是一位著名的药剂师和极端的纵火狂，就是她监督风险投资公司建立了艾泽里特催化剂的供应链。,0.559816,0.198885,2115,1012,2107,3,17095,1010,0,0,-1
商业大亨拉兹敦克,商业大亨拉兹敦克虽然永远没法当上贸易大王，但他确信，成为世界上最重要的艾泽里特巨头可以为他带来远超他身份的名誉和财富。,0.689502,0.377322,2116,1012,2108,4,17099,1010,0,0,-1
毒心三姝,身为第一批献身毒心女巫会的成员，三姐妹拥有各自专精的法术领域。现在她们正希望使用聚焦之虹，掌握更强大的力量。,0.303947,0.692309,2125,1021,2113,1,17734,1015,0,0,-1
魂缚巨像,魂缚巨像吞噬了众多库尔提拉斯人民，而他们被折磨的灵魂又与巨像融为了一体。饱受痛苦的哭嚎在这只怪物体内回荡，宛如丧钟般哀悼着那些胆敢阻挡巨像的蠢货们。,0.515,0.2,2126,1021,2114,2,17625,1015,0,0,-1
贪食的拉尔,贪食的拉尔曾经是维克雷斯家族的主厨。如今，他的厨房成了恐怖的所在，他会切下自己身体的一部分，呈给受诅咒的客人们。,0.675723,0.428205,2127,1021,2115,3,17959,1015,0,0,-1
维克雷斯勋爵和夫人,丈夫的病情让维克雷斯夫人痛苦无比，她呼唤任何可以挽救丈夫的力量。高莱克·图尔回应了她，许诺他们只要愿意付出代价，就能永生不死。,0.514365,0.25856,2128,1021,2116,4,17769,1018,0,0,-1
高莱克·图尔,两千年前，古代库尔提拉斯军队击败了高莱克·图尔及其嗜血的德鲁斯特。被困在枯败之地的高莱克·图尔卧薪尝胆，静待复仇的机会。如今，高莱克·图尔腐化了德鲁斯瓦的权力中心，他狂热的追随者们正密谋如何将自己的领袖释放出来。,0.57479,0.254941,2129,1021,2117,5,18039,1029,0,0,-1
孢子召唤师赞查,由于受到戈霍恩的扭曲，赞查唯一残存的意志，就是散播自己溃烂肉体内孕育的瘟疫。,0.648242,0.290442,2130,1022,2112,3,17475,1041,0,0,-1
被感染的岩喉,这只野兽遭到寄生瘟疫感染，如今它的唯一愿望就是逃离洞窟，将戈霍恩的腐化散播到整个世界。,0.729813,0.534162,2131,1022,2118,2,17507,1041,0,0,-1
“屠夫”血钩,“屠夫”血钩的残忍之名响彻库尔提拉斯。在铁潮突袭队的支持下，“屠夫”在整个伯拉勒斯横行，沿途留下一片狼藉。,0.577668,0.28882,2132,1023,2098,1,17708,1162,924,4,-1
拜恩比吉中士,拜恩比吉中士是一名严酷的军官，雷厉风行，奉行铁腕统治。他相信软弱的代价只有死亡，会毫不犹豫地将反对自己的人送上绞刑架。,0.576731,0.288821,2133,1023,2097,1,17749,1162,923,8,-1
哈达尔·黑渊,哈达尔·黑渊是个远古海巨人，从深海中被召唤出来，向伯拉勒斯宣泄自己的怒火。他会使用强大的力量粉碎建筑，雕塑以及人类文明的一切。,0.479782,0.779503,2134,1023,2099,3,17781,1162,0,0,-1
提赞,由于受到附近冥宫强大巫毒法术的驱动，提赞不停地在纳兹米尔沼泽中徘徊，以寻求吞噬更多的灵魂。,0.5,0.5,2139,1028,0,6,17805,0,0,0,-1
维克戈斯,女勋爵艾什凡从深渊召唤出维克戈斯，令港口满目疮痍。这头深海巨兽能够把数艘巨舰拖进深渊中。如果不加阻止，库尔提拉斯的舰队就会化为乌有。,0.524846,0.925465,2140,1023,2100,4,17812,1162,0,0,-1
基阿拉克,这只强大的翼手龙的巢穴位于祖达萨的群山之巅，那里空气稀薄，几乎没有生物能够存活。她常常飞到下方的沼泽，为自己的子嗣寻觅食物。,0.5,0.5,2141,1028,0,7,17832,0,0,0,-1
阿德里斯和阿斯匹克斯,这对强大的蛇人奉命守卫神庙的入口，阻挡任何想要干扰他们主人计划的人。,0.686373,0.795031,2142,1030,2124,1,17841,1038,0,0,-1
米利克萨,米利克萨是禁忌实验的产物，而实验的目的是制造一整支无人能挡的野兽大军。米利克萨的子嗣破壳而出时，这位母亲开始为了她饥饿的孩子们四处猎食。,0.429827,0.512422,2143,1030,2125,2,17845,1038,0,0,-1
加瓦兹特,在塞塔里斯的神庙遭到腐化后，她的雷霆之力创造了扭曲的元素生物，在沉没的神庙中徘徊。加瓦兹特是其中最强大的生物，能够彻底铲除任何挡路的敌人。,0.451138,0.301242,2144,1030,2126,3,17849,1038,0,0,-1
塞塔里斯的化身,一股可怕的力量正掌控着塞塔里斯之心，想要将其彻底腐化。必须在这股邪恶之力完全扎根前拯救塞塔里斯，以免她重生为黑暗洛阿神灵，摧毁整个沃顿。,0.378368,0.237719,2145,1030,2127,4,17853,1043,0,0,-1
腐臭吞噬者,奥迪尔里面进行的实验对象包括不计其数的生物形态，其中就有数个居住在赞达拉周边森林里的洛阿神灵。这些实验夺取了洛阿神灵的生命，但它们的遗体并没有得到妥善处置，这让囚禁于奥迪尔的邪恶意志无比高兴。,0.654351,0.486166,2146,1031,2128,3,17857,1153,0,0,-1
戈霍恩,泰坦们希望在奥迪尔找到解决上古之神威胁的办法。当对其无穷无尽的腐化欲望进行实验时，他们意外地创造出一个这种欲望的完美化身。戈霍恩是纯粹的堕落、瘟疫和腐化，是终极的寄生体，他在吸干宿主之前永远不会停下。,0.517241,0.223321,2147,1031,2122,11,17870,1155,0,0,-1
阿库希尔,深海中埋藏着许多遗失在时光长河中的强大秘密。这片海域的主人斯托颂勋爵唤醒了其中一只神秘生物，来保卫他神圣的殿堂。,0.465307,0.406832,2153,1036,2130,1,17890,1039,0,0,-1
海贤议会,铁舟修士和唤风者菲伊用他们的力量庇佑着库尔提拉斯的船只，确保库尔提拉斯的舰队在海上所向披靡。,0.246779,0.397515,2154,1036,2131,2,17895,1039,0,0,-1
斯托颂勋爵,斯托颂勋爵身为家族领袖，领导着海潮贤者施行海洋祝福，奉行海洋之道。但是，这一切并不是表面上看上去那样……,0.402438,0.537266,2155,1036,2132,3,17900,1040,0,0,-1
低语者沃尔兹斯,艾萨拉女王派沃尔兹斯来转化海潮贤者，她的低语承诺，只要愿意倾听，就会获得力量。,0.695123,0.354037,2156,1036,2133,4,17905,1040,0,0,-1
长者莉娅克萨,长者莉娅克萨身为戈霍恩虔诚的信徒，致力于通过鲜血献祭来进一步散播腐化。,0.479523,0.520465,2157,1022,2111,1,17910,1041,0,0,-1
不羁畸变怪,不羁畸变怪是戈霍恩腐化最纯粹的形态，它的唯一诉求就是感染所有生灵。,0.352412,0.419255,2158,1022,2123,4,17915,1042,0,0,-1
黄金风蛇,诸王之眠曾久经战火。自从数万年前，一位愚蠢的巨魔试图将夺灵者哈卡唤回这片土地，赞达拉的祭司们就创造了一个强大的生物来保卫这座神庙。自此之后，黄金风蛇就在这里抵挡入侵者，考验他们是否有进入这些神圣殿堂的资格。,0.807231,0.685954,2165,1041,2139,1,17989,1004,0,0,-1
维克提斯,腐血之疫夺走了无数巨魔的生命，掀开了赞达拉历史上最为骇人的篇章。奥迪尔的构造体研究过这种疾病，试图寻求解决办法，但却发现唯一能做的就是隔离并消灭受害者。不幸的是，这所设施的安全防护措施已经分崩离析，而这种瘟疫意外地与一个戈霍恩之血的样本进行了融合，生成了一个渴求更多受害者的全新存在。,0.525515,0.3083,2166,1031,2134,4,18933,1152,0,0,-1
纯净圣母,奥迪尔的泰坦守护者坚韧不拔，而且立志要找到对抗上古之神的“解药”。虽然设施中的许多系统都已经失效，但各项协议依然完好无损。警告：纯净圣母不会接受被污染的个体的协助。,0.50739,0.436759,2167,1031,2141,2,18011,1149,0,0,-1
塔罗克,泰坦守护者为这座设施安装了无数系统来检测和控制入侵。其中最强大的构造体塔罗克一直在监视着这片区域，检测腐化的迹象并无情地消灭。但千万年过去了，随着内部防御系统开始腐朽，使得它自身都变得容易被腐蚀。,0.524806,0.300396,2168,1031,2144,1,18018,1148,0,0,-1
泽克沃兹，恩佐斯的传令官,大分裂后不久，一个黑暗的使者登上了新形成的赞达拉海岸，想让这个刚刚被孤立的部族臣服于恩佐斯。泽克沃兹本想诱惑、贿赂、勾引、腐化，或者直接干掉他们，但他没想到自己会碰到奥迪尔的防御机制。他被捕捉、研究、解剖，然后被收藏在泰坦的档案馆中，而他只能静待逃脱的机会。,0.381774,0.509881,2169,1031,2136,3,18057,1151,0,0,-1
部族议会,曾经没有一位帝王能一统赞达拉。经历了漫长的内战后，三大部族的首领建立了一个摇摇欲坠的联盟，以期共同执掌帝国。尽管他们时常政见不合，但赞达拉也一度迎来了短暂的和平。,0.436747,0.792027,2170,1041,2140,3,18257,1004,0,0,-1
殓尸者姆沁巴,赞达拉部族曾有专人殓葬并守护先王的遗骸。然而当可怕的腐血之疫席卷整个帝国时，凡人来照料亡者就变得危险重重。因此赞达拉部族召唤了魔像来进行这项恐怖的殓葬工作，这一传统也由此延续到了今天。,0.545181,0.240679,2171,1041,2142,2,18136,1004,0,0,-1
始皇达萨,"达萨，赞达拉的建立者与第一位帝王。他带领自己的子民走出了泥潭，建立了黄金之城。他是初代迅猛龙骑手，所向披靡的战士，帝国之父。

祖尔的黑暗魔法将他从永恒的长眠中唤醒，现在让他再度安息的重任就落到你身上了。
",0.138553,0.482249,2172,1041,2143,4,18244,1004,0,0,-1
恐怖船长洛克伍德,恐怖船长洛克伍德号令着海量的艾泽里特火炮。目前这些火炮已经瞄准了宫殿并威胁普罗德摩尔投降，如若不然就会将此处化为废墟。,0.547567,0.602485,2173,1023,2109,2,18221,1162,0,0,-1
拆解者米斯拉克斯,米斯拉克斯，拆解者，湮灭使者，塞塔里斯斩杀者。他的使命已经完成，便回归到主人的身边，静候新的指令。,0.517241,0.849803,2194,1031,2135,8,18456,1155,0,0,-1
重生者祖尔,祖尔曾经是赞枢利议会万人崇敬的领导者，赞达拉历代帝王的最高顾问，人们赞颂他是最伟大的预言者。如今，这个黑暗先知已经背叛了拉斯塔哈大王，想要让真正的巨魔帝国重新君临世界，就算是臣服于鲜血之神戈霍恩也在所不惜。,0.51,0.532,2195,1031,2145,6,18523,1154,0,0,-1
冰雹构造体,冰雹构造体由德鲁斯瓦原住民建造，用来抵御入侵者。然而长久的休眠已然让它心智混乱，它现在将所有的生物都视作威胁，致力于毁灭整个世界。,0.5,0.5,2197,1028,0,8,18588,0,0,0,-1
战争使者耶纳基兹,黑暗低语覆盖了整个斯托颂谷地，有传闻说这里遍布着可怕的生物，人们会用符文在门上刻下符咒。虽然这种说法常被认为是夸大其词，但这些家庭主妇间流传的故事远不及潜伏在黑暗中的真正恐惧。,0.5,0.5,2198,1028,0,9,18592,0,0,0,-1
蔚索斯，飞翼台风,蔚索斯是库尔提拉斯海域上的恐怖生物，掌控着狂风的力量，能将敌人连根卷起，引发海龙卷倾覆船只。他是库尔提拉斯最为凶残的野兽之一。,0.5,0.5,2199,1028,0,10,18599,0,0,0,-1
食沙者克劳洛克,这头巨型爬虫曾深受所有巨魔，尤其是赞达拉巨魔的尊敬，他的骨骸散落在赞达拉大地。但黑暗能量在这片沙丘之下肆虐，本应死去的生物却再次苏醒。如今，他已被怒火和临死时的无尽苦难蒙蔽了神智，在沙漠中肆意横行，向所有生物宣泄自己的痛苦。,0.5,0.5,2210,1028,0,11,18649,0,0,0,-1
雄狮之吼,雄狮之吼是联盟工程技术的巅峰之作，可以用来主宰整个战场。它能搭载数支部队，彻底摧毁敌方的防御工事。只要有这头巨兽在战场上，就没人能阻挡它夺取胜利的脚步。,0.427691,0.455631,2212,1028,0,5,18671,449,0,24,-1
末日之嚎,末日之嚎来源于窃取的联盟工程图纸，它能将部落大军运往最激烈的战斗腹地。这一巨型载具还能变形为强大的攻城兵器，彻底摧毁敌方的防御工事。,0.427691,0.455631,2213,1028,0,5,18691,449,0,20,-1
玉火大师,在外行人眼里，玛拉·恐牙和阿纳索斯·召火者是对古怪的搭档。但事实上，他们的合作极其亲密无间，两人合力足以攻无不克。,0.493304,0.521005,2323,1176,2285,2,18937,1352,67523,4,-1
丛林之王格洛恩,格洛恩自愿成为活体超级武器后，他的智力退化了，变成了一只暴躁的巨兽。虽然他的智力下降了，他的力量却达到了前所未有的程度。,0.415013,0.636751,2325,1176,2263,2,18945,1358,923,8,-1
无眠秘党,无眠秘党从深渊中被召唤而来，他们的目的是夺取三件拥有远古力量的圣物。无眠秘党决心为恩佐斯服务，实现他的意志。扎克萨奇口中总是谈及承诺与力量，而法索乌则会用暴力将敌人击溃。,0.506289,0.374214,2328,1177,2269,1,18966,1345,0,0,-1
森林之王伊弗斯,暗夜精灵在危难关头总会召唤森林之王伊弗斯，他已经多次用自己的原始之力对抗过部落。如今，他从奥特兰克山谷归来，击退威胁，保卫家园。,0.5,0.5,2329,1028,0,4,18991,0,0,24,-1
神选者教团,在达萨罗深处有一间密室，供奉着赞达拉的六位最显赫的洛阿神灵，而守护此处的是他们最虔诚的追随者。胆敢踏足这座神圣殿堂的人都将面对前所未见的原始怒火。,0.475405,0.67543,2330,1176,2268,4,19009,1354,0,0,-1
麦卡贡国王,麦卡贡国王疯狂而聪明，他看不起一切有机生命。他的机械归源器现在已经准备完毕，没人能阻止他清除艾泽拉斯的血肉诅咒的计划了。整个世界都将被他机械化。,0.212857,0.65054,2331,1178,2260,8,19041,1497,0,0,-1
乌纳特，虚空先驱,一万年前，艾萨拉女王与恩佐斯达成交易时，她指派了自己的一位心腹去侍奉古神。如今，正如群星所预言的那样，乌纳特和他号令的蠕行生物已经化身为他的主人降临的先锋。,0.267296,0.537736,2332,1177,2273,2,19051,1346,0,0,-1
圣光勇士,弗里达·铁吼满怀热情和虔诚领导着部队，充当着联盟突袭祖达萨的先锋军。她的战斗力和对圣光的坚定信仰都不可小觑。,0.29558,0.377493,2333,1176,2265,0,19062,1358,923,8,-1
大工匠梅卡托克,格尔宾·梅卡托克精巧的发明无人能敌，在联盟突袭达萨罗的战斗中起到了至关重要的作用。他操纵的机甲已经达到了登峰造极的水平，同时还配备了侏儒工程学最新，同时也是最致命的军械。,0.494302,0.317663,2334,1176,2276,7,19144,1352,67521,0,-1
拉斯塔哈大王,两百多年来，拉斯塔哈大王一直统治着赞达拉帝国。莱赞陨落后，他转投了新的洛阿神灵——死亡之神邦桑迪。他通过黑暗的交易获得了足以碾压敌人的力量……但代价是什么？,0.473216,0.574074,2335,1176,2272,6,19160,1357,0,0,-1
坦克大战,麦卡贡最初的工程师通过制作特制的战斗机器人来测试他们的勇气（和金属强度）。这些坦克一般是在互相战斗来赢得荣耀，但如果出现了有勇无谋的有机入侵者，想要进入麦卡贡，他们还是会联合起来驱逐外来者。,0.28012,0.707805,2336,1178,2257,5,19232,1491,0,0,-1
风暴之墙阻击战,约瑟夫修士和凯瑟琳修女是波涛的忠实信徒。他们身为骄傲的库尔提拉斯儿女，甘愿冒着生命危险保障其他士兵安全撤离。他们号令大海和风暴的能力以及古代的强力仪式都堪称奇观。,0.493111,0.941594,2337,1176,2280,8,19252,1352,67521,0,-1
狂犬K.U.-J.0.,地渊废料场是这个城市垃圾的储藏室，邦多的那群侏儒很喜欢来这里窃取宝贵的机械零件。垃圾主母温迪·考格斯沃在永不停歇地为城市的垃圾分类，而她忠诚的护卫犬则会赶走所有不受欢迎的入侵者，不管是机械侏儒还是冒险者都一样。,0.457831,0.387048,2339,1178,2258,6,19336,1494,0,0,-1
格洛恩，还魂者,强大的格洛恩生前甘愿牺牲一切来为联盟服务，但死后却被复活，并被迫与从前的战友为敌。这只高贵的大猩猩对自己为部落效命这一点极其痛恨，他唯一渴望的解脱就是干净利落的死亡。,0.494302,0.311965,2340,1176,2284,2,19363,1352,67523,4,-1
玉火大师,虽然曼赛罗伊和玫斯特拉最近才开始一起训练，但他们的合作已经完全亲密无间，能够共同冲锋陷阵。他们已经准备好用火焰和拳头迎接任何胆敢挑战联盟的敌人。,0.489699,0.663745,2341,1176,2266,3,19384,1358,923,8,-1
丰灵,很久以前，达萨大王对他的黄金珍宝间施展了魔法。除了它的主人外，任何踏足这里的人都会被它攻击。许多无谋的窃贼都死在自己垂涎的宝藏手中。他们的死正是对其他意欲窃取皇家珍宝的人的警告。,0.422127,0.514245,2342,1176,2271,3,19730,1353,0,0,-1
吉安娜·普罗德摩尔,联盟舰队从达萨罗撤退的同时，吉安娜·普罗德摩尔与几只库尔提拉斯舰船一同殿后，借此拖住部落的追击步伐。天空中，乌云正在聚集，而吉安娜则要把部落追击者引入无尽之海深处，在那里，她将使用大海的力量来扭转整个战局。,0.653918,0.237138,2343,1176,2281,9,19462,1364,0,0,-1
圣光勇士,拉瓦妮及其麾下的部队是对抗联盟的排头兵，他们发誓为守护首都献出生命。他们步调一致，互相强化和治疗，以此击退来犯之敌。,0.494302,0.69972,2344,1176,2265,0,19465,1352,67523,4,-1
朽木伊弗斯,森林之王伊弗斯曾经是奥特兰克山谷中的坚定保护者，但他回到黑海岸保护家园后，却屈从于部落的亵渎之力。虽然身躯已经腐朽，心智已被黑暗魔法扭曲，他面对森林的敌人时依然不愿退让半分，就算粉身碎骨也在所不惜。,0.5,0.5,2345,1028,0,4,19585,0,0,20,-1
黑水巨鳗,黑水巨鳗是从无人所知的深渊被召唤而来的，它潜伏的深渊过于黑暗，即使是纳迦也不敢前往那里。只有艾萨拉才有能力驯服这只野兽，而她还将这只巨鳗训练为看守她的财宝的忠实护卫。,0.356926,0.19863,2347,1179,2289,2,19883,1514,0,0,-1
机械师的花园,首席机械师闪流的金属花园美丽又危险，其设计目的既是为了装饰，又是为了打击目标。只要扳下开关，宁静祥和的花园就会化为死亡的陷阱，没有闯入者能够逃脱。,0.653597,0.486419,2348,1178,2259,7,19892,1497,0,0,-1
扎库尔，尼奥罗萨先驱,作为末日的先锋，扎库尔会从混沌的世界撕碎理智的最后残迹，从而为艾泽拉斯的新主人奠定基础。,0.177321,0.511416,2349,1179,2293,7,19911,1519,0,0,-1
奥戈佐亚,奥戈佐亚照看着艾萨拉的孵化场，期待着她孵化的恐怖生物席卷艾泽拉斯的那一天。,0.749619,0.474886,2351,1179,2303,5,19949,1517,0,0,-1
深渊指挥官西瓦拉,深渊指挥官西瓦拉是武术和魔法的大师，她残酷无情，带领着艾萨拉的先锋赢得了无数场胜利。,0.5,0.484018,2352,1179,2298,1,19995,1512,0,0,-1
艾萨拉之辉,艾萨拉让她的女仆自愿献身，将其铸造为了一个风暴和魔法的元素。这个怪物由艾萨拉的虔信者之魂驱动，是艾萨拉的光辉的象征。,0.471081,0.191781,2353,1179,2305,3,20017,1513,0,0,-1
艾什凡女勋爵,普里西拉·艾什凡对力量的追求 永不停歇，最终，她来到了永恒王宫，与艾萨拉女王签订了黑暗的契约。但艾什凡的忠心获得的回报或许已经超过了她最初所需要的一切。,0.477169,0.682648,2354,1179,2304,4,20023,1513,0,0,-1
HK-8型空中压制单位,HK-8型空中压制单位是天空中的掠食者，它翱翔在垃圾场上空，执行着它的首要指令：消灭所有入侵者。它的护甲坚不可摧，武器强大而致命，任何出现在它的阴影里的人都将化为尘埃。,0.563756,0.597713,2355,1178,2291,4,20033,1490,0,0,-1
戈巴马克国王,戈巴马克国王痴迷于囤积在垃圾场里发现的危险技术。他坐拥一大堆可以毁灭世界的武器，但却没有足够的智力来操作或者理解。,0.580166,0.273389,2357,1178,2290,1,20101,1490,0,0,-1
冈克,麦卡贡的有毒废料经过多年的累积和聚合，终于产生了恶毒的意识。现在净化系统已经失效，冈克可以随心所欲地在艾泽拉斯散播淤泥。,0.663936,0.649106,2358,1178,2292,2,20139,1490,0,0,-1
女王法庭,一万年来，女王法庭都成功执行着艾萨拉的指令。现在，女王最强大的仆从已经准备好执行她最终的法令了。,0.337139,0.479452,2359,1179,2311,6,20183,1518,0,0,-1
崔克茜和耐诺,崔克茜和耐诺是邦多最强大的副官，他们的关系如暴风雨般剑拔弩张。崔克茜为自己无情的高效率而自豪，而耐诺坐上机车时，则是混沌的化身。他俩唯一的共同点，是对无意义的暴力的渴望。任何胆敢踏足他们领地的蠢货都将成为他们发泄的对象。,0.609494,0.402287,2360,1178,2312,3,20196,1490,0,0,-1
艾萨拉女王,纳迦女王，纳沙塔尔的女皇，艾泽拉斯有史以来最强大的实体之一。艾萨拉谋划了几千年，等待着这个宿命的时刻。如今，所有棋子已经登场，她的最终计划也终于揭晓。,0.481735,0.518265,2361,1179,2299,99,20242,1520,0,0,-1
奥玛斯，缚魂者,缚魂者奥玛斯想要奴役纳沙塔尔不息的幽灵。如果放任不管，它终将聚集一支亡灵大军。他们将被它的意志掌控，成为所向披靡的力量。,0.5,0.5,2362,1028,2317,3,20377,0,0,0,-1
维科玛拉,维科玛拉是由古代的纳迦仪式从深渊召唤而来，它再度崛起，想要在地表世界兴风作浪。,0.5,0.5,2363,1028,2318,2,20435,0,0,0,-1
虚无者莱登,莱登为了拯救心之秘室而奋勇作战，但却被拉进了尼奥罗萨，变成了恩佐斯低语的牺牲品。他心中徘徊多年的绝望吞噬了最后的一丝希望，导致他被彻底地腐化了。现在，这位前任至高守护者会不惜一切代价，执行上古之神的命令。,0.642297,0.681357,2364,1180,2331,10,20523,1591,0,0,-1
玛乌特,远古的亚基虫族从沙漠中崛起的同时，他们的先知也开始修建一个黑曜石毁灭者，并且灌注了上古之神的精华。玛乌特被对魔法的永无止境的饥渴所驱使，刚一苏醒就吞噬了它的创造者的法力，只留下他们的尸体在奥丹姆的焦阳下腐烂。,0.192402,0.608455,2365,1180,2327,2,20551,1581,0,0,-1
恩佐斯的外壳,在尼奥罗萨的中心，耸立着一座由血肉构成的可怕高山，山上长满了眼球和触须，不羁的腐蚀在其中流动。从这团蠕动的巨物中，渗出了疯狂的实体，足以腐蚀任何胆敢靠近的人的理智。这便是黑暗帝国的心脏，恩佐斯的权力宝座，神灵的身体。,0.480932,0.671961,2366,1180,2337,11,20554,1597,0,0,-1
无厌者夏德哈,无厌者夏德哈是恩佐斯最可怕的造物之一，它依靠吞噬上古之神的爪牙丢弃在它的领域中的腐化残骸为生。夏德哈被无尽的饥渴折磨着，它每进食一次，身体就会发生扭曲、变异。,0.530638,0.748161,2367,1180,2335,6,20607,1594,0,0,-1
黑龙帝王拉希奥,虽然拉希奥做了很多准备，但依然无法摆脱腐蚀了他父亲的疯狂。黑王子的心灵被恩佐斯扭曲后，他相信，只有以上古之神的名义，他才能真正守护艾泽拉斯。拉希奥不再是位王子，他登上了自己应得的宝座，化身为黑龙帝王。,0.51103,0.803307,2368,1180,2329,1,20623,1581,0,0,-1
