Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
腐朽之穴,,7117,-3351.97,3781.87,111.124,0,0,6783,0,66998,3,2106,0,2520,0,0,0,0,0,0,0,0
腐朽之穴,,7118,-3432.31,3746.87,108.483,0,0,6783,0,66998,3,2106,0,2520,0,0,13991,0,0,0,0,0
蕨皮山谷,,7120,-3356.73,3761.57,113.56,0,0,6782,0,66864,3,2096,0,2520,0,0,14445,0,0,0,0,0
蕨皮山谷,地下城,7209,-4472.92,4239.95,2.5823,0,0,6091,21159,0,1,1196,0,2444,13646,0,0,0,0,0,0,0
注能大厅,地下城,7210,117.317,-2876.43,1219.35,0,0,6091,21159,0,1,1204,0,2444,13647,0,0,0,0,0,0,0
奈萨鲁斯,地下城,7211,2376.7,2603.48,230.099,0,0,6091,21159,0,1,1199,0,2444,13644,0,0,0,0,0,0,0
红玉新生法池,地下城,7212,1344.28,-139.057,138.126,0,0,6091,21159,0,1,1202,0,2444,13644,0,0,0,0,0,0,0
艾杰斯亚学院,地下城,7213,1347.5,-2781.46,731.558,0,0,6091,21159,0,1,1201,0,2444,13647,0,0,0,0,0,0,0
碧蓝魔馆,地下城,7214,-5615.5,1258.95,807.088,0,0,6091,21159,0,1,1203,0,2444,13646,0,0,0,0,0,0,0
诺库德阻击战,地下城,7215,-546.516,2212.54,430.25,0,0,6091,21159,65883,1,1198,0,2444,13645,0,0,0,0,0,0,0
奥达曼：提尔的遗产,地下城,7216,-6064.9,-3164.91,282.051,0,0,6091,21159,0,1,1197,0,0,3,0,0,0,0,0,0,0
社区盛宴,海象人正在烹饪盛宴，他们需要你的帮助！,7218,-4454.91,4021.79,4.74064,0,5703,18454,537269668,0,0,0,0,2444,13646,0,0,711,0,2511,0,0
社区盛宴,海象人很快就要开始举行盛宴了！,7219,-4454.91,4021.79,4.74064,0,5703,18454,537269668,0,0,0,0,2444,13646,0,0,711,0,2511,0,0
社区盛宴,烹饪结束了……但汤已经可以喝了！,7220,-4454.91,4021.79,4.74064,0,5703,18454,537269668,0,0,0,0,2444,13646,0,0,0,0,2511,0,0
元素风暴,拜荒者的雷暴吹打着诺库顿要塞，给生物灌注了全新的能力和力量。,7221,-524.374,4235.27,414.886,0,108132,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了诺库顿要塞，给生物灌注了全新的能力和力量。,7222,-524.374,4235.27,414.886,0,108130,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于诺库顿要塞，给生物灌注了全新的能力和力量。,7223,-524.374,4235.27,414.886,0,108119,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着诺库顿要塞，给生物灌注了全新的能力和力量。,7224,-524.374,4235.27,414.886,0,108129,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着欧恩伊尔清泉，给生物灌注了全新的能力和力量。,7225,-2383.36,2703.97,611.112,0,101771,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了欧恩伊尔清泉，给生物灌注了全新的能力和力量。,7226,-2383.36,2703.97,611.112,0,101772,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于欧恩伊尔清泉，给生物灌注了全新的能力和力量。,7227,-2383.36,2703.97,611.112,0,101773,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着欧恩伊尔清泉，给生物灌注了全新的能力和力量。,7228,-2383.36,2703.97,611.112,0,101774,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着蕨皮山谷，给生物灌注了全新的能力和力量。,7229,-3625.81,4188.61,100.091,0,101785,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了蕨皮山谷，给生物灌注了全新的能力和力量。,7230,-3625.81,4188.61,100.091,0,101786,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于蕨皮山谷，给生物灌注了全新的能力和力量。,7231,-3625.81,4188.61,100.091,0,101787,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着蕨皮山谷，给生物灌注了全新的能力和力量。,7232,-3625.81,4188.61,100.091,0,101788,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着钴蓝集所，给生物灌注了全新的能力和力量。,7233,-2524.3,335.899,874.776,0,101792,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了钴蓝集所，给生物灌注了全新的能力和力量。,7234,-2524.3,335.899,874.776,0,101793,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于钴蓝集所，给生物灌注了全新的能力和力量。,7235,-2524.3,335.899,874.776,0,101794,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着钴蓝集所，给生物灌注了全新的能力和力量。,7236,-2524.3,335.899,874.776,0,101796,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着伊姆布，给生物灌注了全新的能力和力量。,7237,-5761.48,-875.561,406.836,0,101797,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了伊姆布，给生物灌注了全新的能力和力量。,7238,-5761.48,-875.561,406.836,0,101798,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于伊姆布，给生物灌注了全新的能力和力量。,7239,-5761.48,-875.561,406.836,0,101799,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着伊姆布，给生物灌注了全新的能力和力量。,7240,-5761.48,-875.561,406.836,0,101800,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着这片区域，给生物灌注了全新的能力和力量。,7241,-1211.32,-2856.98,1055,0,103107,17393,4231,67743,0,0,0,2512,0,0,13992,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了这片区域，给生物灌注了全新的能力和力量。,7242,-1211.32,-2856.98,1055,0,103108,17394,4231,67743,0,0,0,2512,0,0,13992,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于这片区域，给生物灌注了全新的能力和力量。,7243,-1211.32,-2856.98,1055,0,103110,17395,4231,67743,0,0,0,2512,0,0,13992,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着这片区域，给生物灌注了全新的能力和力量。,7244,-1211.32,-2856.98,1055,0,103111,17396,4231,67743,0,0,0,2512,0,0,13992,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着提尔要塞，给生物灌注了全新的能力和力量。,7245,237.658,-2855.17,1448.98,0,101812,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了提尔要塞，给生物灌注了全新的能力和力量。,7246,237.658,-2855.17,1448.98,0,101813,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于提尔要塞，给生物灌注了全新的能力和力量。,7247,237.658,-2855.17,1448.98,0,101814,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着提尔要塞，给生物灌注了全新的能力和力量。,7248,237.658,-2855.17,1448.98,0,101815,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着灭龙要塞，给生物灌注了全新的能力和力量。,7249,1592.04,2345.35,104.449,0,101821,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了灭龙要塞，给生物灌注了全新的能力和力量。,7250,1592.04,2345.35,104.449,0,101823,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于灭龙要塞，给生物灌注了全新的能力和力量。,7251,1592.04,2345.35,104.449,0,101824,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着灭龙要塞，给生物灌注了全新的能力和力量。,7252,1592.04,2345.35,104.449,0,101825,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着熔渣沼泽，给生物灌注了全新的能力和力量。,7253,2500.27,2282.98,199.305,0,101826,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了熔渣沼泽，给生物灌注了全新的能力和力量。,7254,2500.27,2282.98,199.305,0,101827,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于熔渣沼泽，给生物灌注了全新的能力和力量。,7255,2500.27,2282.98,199.305,0,101828,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着熔渣沼泽，给生物灌注了全新的能力和力量。,7256,2500.27,2282.98,199.305,0,101829,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着碎鳞要塞，给生物灌注了全新的能力和力量。,7257,3970.704,-508.84897,99.09904,0,101831,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了碎鳞要塞，给生物灌注了全新的能力和力量。,7258,3970.7744,-509.00174,99.07129,0,101832,17394,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于碎鳞要塞，给生物灌注了全新的能力和力量。,7259,3970.7908,-509.4271,98.75229,0,101833,17395,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着碎鳞要塞，给生物灌注了全新的能力和力量。,7260,3970.764,-509.02258,99.04103,0,101834,17396,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
觉醒海岸拉力赛,加入多人驭龙竞速。,7261,2601.78,-1193.6,322.005,0,101733,16793,67114372,65714,0,0,0,2444,13644,0,0,0,0,0,0,0
欧恩哈拉平原拉力赛,加入多人驭龙竞速。,7262,-407.538,145.728,543.787,0,101842,16793,67114372,65714,0,0,0,2444,13645,0,0,0,0,0,0,0
碧蓝林海拉力赛,加入多人驭龙竞速。,7263,-1939.15,-1338.11,919.854,0,101843,16793,67114372,65714,0,0,0,2444,13646,0,0,0,0,0,0,0
索德拉苏斯拉力赛,加入多人驭龙竞速。,7264,-46.8404,-1526.4,818.14,0,101844,16793,67114372,65714,0,0,0,2444,13647,0,0,0,0,0,0,0
水缚储物箱,直面洪水的试炼。,7265,-2557.2,2579.34,627.547,0,102173,4727,4484,0,0,0,0,2444,0,0,0,674,0,0,1,0
灰牙的鱼窝,海象人注意到此区域是冰钓的完美场所。,7266,-3329.07,-840.191,0,0,102191,19220,398756,64864,0,0,0,2444,13646,0,0,671,0,0,2,0
围攻灭龙要塞,流浪者马上就要开始围攻了！,7267,1220.4,2218.29,99.9586,0,102359,18454,537007526,0,0,0,0,2444,13644,0,0,713,0,2510,0,0
注能室,,7268,-282.409,-226.651,-58.021,0,0,6782,0,67774,3,2083,0,2527,0,0,0,0,0,0,0,0
注能者圆厅,,7269,-293.213,-213.812,-57.5056,0,0,6783,0,67900,3,2082,0,2527,0,0,0,0,0,0,0,0
咆哮龙泉鱼窝,海象人注意到此高地的鱼异常活跃。,7270,-2534.03,687.018,667.817,0,102626,19220,398756,64864,0,0,0,2444,13645,0,0,677,0,0,2,0
提尔要塞鱼窝,海象人注意到此高地的鱼异常活跃。,7271,-203.788,-2674.04,1260.32,0,102627,19220,397732,64864,0,0,0,2444,0,0,0,678,0,0,2,0
燃烧高地鱼窝,海象人注意到，在这片区域，就连熔岩里都全是鱼。,7272,1903.95,1955.11,59.0833,0,102628,19220,398756,64864,0,0,0,2444,13644,0,0,679,0,0,2,0
艾杰斯亚学院,,7273,1526.2552,-3106.4983,941.2063,0,0,6782,0,67448,3,2097,0,2526,0,0,0,0,0,0,0,0
首席教师之地,,7274,1531.14,-3097.53,941.191,0,0,6783,0,67427,3,2099,0,2526,0,0,0,0,0,0,0,0
体育场,,7275,1871.731,-3131.9045,914.13995,0,0,6784,0,65504,3,2098,0,2526,0,0,0,0,0,0,0,0
体育场,,7276,2034.5608,-2931.3906,896.592,0,0,6784,0,65504,3,2098,0,2526,0,0,0,0,0,0,0,0
艾杰斯亚学院,,7277,2092.53,-3112.33,925.11,0,0,6781,0,64899,3,2097,0,2526,0,0,0,0,0,0,0,0
元素束缚之箱,直面元素试炼。,7294,-980.651,-2213.83,1093.54,0,102949,4727,4231,67505,0,0,0,2512,13992,0,13992,685,0,0,0,0
创新引擎,,7295,129.436,-1422.06,942.337,0,101628,4679,1444,0,0,0,0,2444,13862,0,0,0,0,0,0,0
宏伟宝库,消灭化身巨龙牢窟的首领，完成史诗钥石地下城，在评级PvP活动中获取荣誉点数，即可解锁宏伟宝库中的奖励。,7296,87.3879,-1054.39,838.641,0,103088,17608,1447,62179,0,0,0,2444,13862,0,13862,0,5397,0,0,0
宏伟宝库,|cff20ff20奖励已准备就绪，回到宏伟宝库获取你的奖励。|r,7297,87.3879,-1054.39,838.641,0,103089,17608,1050023,62179,0,0,0,2444,13862,0,13862,0,0,0,0,0
元素风暴,拜荒者的雷暴吹打着拜荒者的未来，给生物灌注了全新的能力和力量。,7298,-1344.97,-2950.09,1174.59,0,103106,17393,2232452,67743,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的沙暴吞噬了拜荒者的未来，给生物灌注了全新的能力和力量。,7299,-1344.97,-2950.09,1174.59,0,103113,17394,2232452,66256,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的火焰风暴横行于拜荒者的未来，给生物灌注了全新的能力和力量。,7300,-1344.97,-2950.09,1174.59,0,103116,17395,2232452,66256,0,0,0,2444,0,0,0,0,0,0,0,0
元素风暴,拜荒者的雪暴侵袭着拜荒者的未来，给生物灌注了全新的能力和力量。,7301,-1344.97,-2950.09,1174.59,0,103118,17396,2232452,66256,0,0,0,2444,0,0,0,0,0,0,0,0
原始海龟仪式场地,,7302,3415.68,1181.68,84.0942,0,103256,4701,1,63577,0,0,0,2444,0,0,0,0,0,0,0,0
燃烧坩埚,,7303,-125.516,-684.37,128.661,0,0,6781,4356,67538,3,2080,0,2519,0,0,0,0,0,0,0,0
红玉新生圣地赛道,驭龙竞速,7304,1602.97,-394.304,338.962,0,0,0,67109927,0,0,0,0,2444,14751,0,0,0,0,0,0,7
前往觉醒海岸（巨龙群岛）的船,,7335,-8668.86,1334.43,6,0,103348,8316,4487,0,0,0,0,0,0,0,0,0,0,0,0,0
前往奥格瑞玛的飞艇,,7339,3885.38,-1859.56,5.45377,0,20069,8317,4487,55944,0,0,0,2444,0,0,0,0,0,0,0,0
开往暴风城的船只,,7340,3735.98,-1900.82,5.8948,0,20068,8316,4487,0,0,0,0,2444,0,0,0,0,0,0,0,0
前往觉醒海岸（巨龙群岛）的飞艇,,7341,1342.77,-4922.65,61.717,0,103394,8317,4487,0,0,0,0,1,0,0,0,0,0,0,0,0
洪荒狩猎,前往欧恩哈拉平原，寻找席卡尔氏族的洪荒狩猎。,7342,-936.98,2305.73,371.788,0,103865,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
洪荒狩猎,前往觉醒海岸，寻找席卡尔氏族的洪荒狩猎。,7343,2411.98,763.021,328.583,0,103864,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
洪荒狩猎,前往索德拉苏斯，寻找席卡尔氏族的洪荒狩猎。,7344,-136.282,-2736.68,1346.68,0,103867,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
洪荒狩猎,前往碧蓝林海，寻找席卡尔氏族的洪荒狩猎。,7345,-3751.56,1523.44,567.285,0,103866,18454,536870920,0,0,0,0,2444,0,0,0,712,0,2503,2,0
牢窟梯道,,7346,-388.74133,-160.4618,354.13702,0,0,6781,4484,67339,3,2122,0,2522,0,0,0,0,0,0,0,0
元素秘会,,7347,-389.31946,-42.456596,354.25073,0,0,6784,4484,67339,3,2120,0,2522,0,0,0,0,0,0,0,0
狂风绝壁,,7348,-492.39584,21.802084,511.6723,0,0,6784,4484,67944,3,2121,0,2522,0,0,0,0,0,0,0,0
龙巢繁育场,,7349,-370.42014,-101.26563,354.30524,0,0,6784,4484,67339,3,2122,0,2522,0,0,0,0,0,0,0,0
原始壁垒,,7350,-383.59723,-47.914932,354.3925,0,0,6781,4484,67886,3,2119,0,2522,0,0,0,0,0,0,0,0
元素秘会,,7351,-491.59723,9.15625,512.17224,0,0,6781,4484,67339,3,2120,0,2522,0,0,0,0,0,0,0,0
原始壁垒,,7352,-337.7205,-183.53645,341.00656,0,0,6784,4484,67891,3,2119,0,2522,0,0,0,0,0,0,0,0
原始壁垒,,7353,-368.5521,-102.23611,354.3896,0,0,6781,4484,68098,3,2119,0,2522,0,0,0,0,0,0,0,0
原始聚合,,7354,-107.04514,-68.97222,342.37485,0,0,6781,4484,67890,3,2124,0,2522,0,0,0,0,0,0,0,0
原始聚合,,7355,-110.01736,62.057293,342.06393,0,0,6781,4484,67890,3,2124,0,2522,0,0,0,0,0,0,0,0
原始聚合,,7356,1.96875,125.56944,341.48636,0,0,6781,4484,67890,3,2124,0,2522,0,0,0,0,0,0,0,0
龙巢繁育场,,7357,-69.09375,-103.65625,419.42737,0,0,6784,4484,67890,3,2126,0,2522,0,0,0,0,0,0,0,0
牢窟梯道,,7358,-65.52257,-101.93056,419.379,0,0,6781,4484,68140,3,2122,0,2522,0,0,0,0,0,0,0,0
牢窟梯道,,7359,-105.3941,-69.73785,342.47012,0,0,6784,4484,67970,3,2122,0,2522,0,0,0,0,0,0,0,0
掠冰洞窟,,7360,1.4600694,122.63889,342.56036,0,0,6784,4484,67970,3,2122,0,2522,0,0,0,0,0,0,0,0
注能采石场,,7361,-108.55729,61.60764,342.19736,0,0,6784,4484,67970,3,2122,0,2522,0,0,0,0,0,0,0,0
龙鳞先遣营地,龙鳞探险队在此设立了临时大本营，位于觉醒海岸的山崖上。,7365,1003.46,892.945,180.029,0,99309,16584,136612,0,0,0,0,2444,13644,0,0,717,0,0,0,0
原始元素：荒芜之地,拜荒者正在召唤一个大地元素来蹂躏整个艾泽拉斯！,7366,-6712.35,-2914.45,241.69,0,104119,17394,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：荒芜之地,拜荒者正在召唤一个空气元素来蹂躏整个艾泽拉斯！,7367,-6712.35,-2914.45,241.69,0,104124,17393,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：荒芜之地,拜荒者正在召唤一个火焰元素来蹂躏整个艾泽拉斯！,7368,-6712.35,-2914.45,241.69,0,104126,17395,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：荒芜之地,拜荒者正在召唤一个流水元素来蹂躏整个艾泽拉斯！,7369,-6712.35,-2914.45,241.69,0,104128,17396,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：北贫瘠之地,拜荒者正在召唤一个空气元素来蹂躏整个艾泽拉斯！,7370,266.516,-1830.43,91.6916,0,104131,17393,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：北贫瘠之地,拜荒者正在召唤一个大地元素来蹂躏整个艾泽拉斯！,7371,266.516,-1830.43,91.6916,0,104133,17394,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：北贫瘠之地,拜荒者正在召唤一个火焰元素来蹂躏整个艾泽拉斯！,7372,321.24133,-1849.6997,91.8679,0,104135,17395,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：北贫瘠之地,拜荒者正在召唤一个流水元素来蹂躏整个艾泽拉斯！,7373,266.516,-1830.43,91.6916,0,104137,17396,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：提瑞斯法林地,拜荒者正在召唤一个空气元素来蹂躏整个艾泽拉斯！,7374,1861.91,-579.745,39.1823,0,104139,17393,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：提瑞斯法林地,拜荒者正在召唤一个大地元素来蹂躏整个艾泽拉斯！,7375,1861.91,-579.745,39.1823,0,104141,17394,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：提瑞斯法林地,拜荒者正在召唤一个火焰元素来蹂躏整个艾泽拉斯！,7376,1861.91,-579.745,39.1823,0,104143,17395,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：提瑞斯法林地,拜荒者正在召唤一个流水元素来蹂躏整个艾泽拉斯！,7377,1861.91,-579.745,39.1823,0,104145,17396,4255,0,0,0,0,0,0,0,0,0,0,0,0,0
原始元素：安戈洛,拜荒者正在召唤一个空气元素来蹂躏整个艾泽拉斯！,7378,-6651.51,-1266.99,-271.571,0,104147,17393,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：安戈洛,拜荒者正在召唤一个大地元素来蹂躏整个艾泽拉斯！,7379,-6651.51,-1266.99,-271.571,0,104149,17394,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：安戈洛,拜荒者正在召唤一个火焰元素来蹂躏整个艾泽拉斯！,7380,-6651.51,-1266.99,-271.571,0,104151,17395,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
原始元素：安戈洛,拜荒者正在召唤一个流水元素来蹂躏整个艾泽拉斯！,7381,-6651.51,-1266.99,-271.571,0,104153,17396,4255,0,0,0,0,1,0,0,0,0,0,0,0,0
制造订单,瓦德拉肯,7382,42.366,-700.39,796.36,0,0,16794,35,0,0,0,0,2444,0,0,0,0,0,0,0,0
守护巨龙之座,五大巨龙军团在此会师，构成了瓦德拉肯联军，这里是巨龙群岛的心脏。,7391,307.461,-1040.74,870.709,0,99309,16586,151972,0,0,0,0,2444,13862,0,0,722,0,0,0,0
马鲁凯,半人马各氏族会在巨龙群岛各地进行狩猎，但马鲁克半人马总会回到这里，这座村庄就是他们自古以来的家园。,7392,-490.289,2505.66,497.914,0,99309,16583,136612,0,0,0,0,2444,13645,0,0,721,0,0,0,0
伊斯卡拉,大部分伊斯卡拉海象人都以此为家，在这座海滨村庄里捕鱼和熬汤。,7393,-4454.91,4021.79,4.74064,0,99309,16585,136612,0,0,0,0,2444,13646,0,0,723,0,0,0,0
黑曜堡垒和灭龙要塞,黑龙和恶毒的贾拉丁为了争夺黑龙军团的远古家园黑曜堡垒而征战不休。,7394,2135.99,2844.26,496.45,0,99309,16586,136612,0,0,0,0,2444,13644,0,0,724,0,0,0,0
陶妮和怀尔德商栈,,7396,-8828.24,834.976,99.4681,0,104831,19009,4231,0,0,0,0,0,0,0,0,0,0,0,0,0
赞希尔商栈,,7397,1608.63,-4347.36,21.1202,0,104831,19009,4231,0,0,0,0,1,0,0,0,0,0,0,0,0
暴风之怒,拜荒者正在对拜荒者的未来里的时光流汇发动攻击。,7407,-1344.21,-2938.67,1174.49,0,104646,17392,4287,0,0,0,0,2444,0,0,0,707,0,0,0,0
霜石宝库原始风暴,拜荒者正在引导残留的元素能量。阻止他们，别让他们复活风暴！,7408,7027,-3668,284,0,105950,17389,2495399,0,0,0,0,2444,0,0,14587,786,0,0,2,0
霜石宝库原始风暴,拜荒者正在引导残留的元素能量。阻止他们，别让他们复活风暴！,7409,7027.8,-3668.99,284.988,0,105955,17390,2495399,0,0,0,0,2444,0,0,14587,785,0,0,2,0
霜石宝库原始风暴,拜荒者正在引导残留的元素能量。阻止他们，别让他们复活风暴！,7410,7027.8,-3668.99,284.988,0,105957,17391,2495399,67454,0,0,0,2444,0,0,14587,784,0,0,2,0
霜石宝库原始风暴,拜荒者正在引导残留的元素能量。阻止他们，别让他们复活风暴！,7411,7027.8,-3668.99,284.988,0,105958,17392,2495399,0,0,0,0,2444,0,0,14587,783,0,0,2,0
龙颅岛鱼窝,海象人注意到此区域的鱼很活跃。,7412,6961.8,-4306.49,13.797,0,105922,19220,397732,66260,0,0,0,2444,0,0,0,739,0,0,2,0
围攻灭龙要塞,围攻结束了，黑曜流浪者控制了要塞。,7413,1645.59,2239.53,90.0601,0,102374,18454,539104678,0,0,0,0,2444,13644,0,0,713,0,2510,0,0
兹斯克拉宝库,龙鳞探险队发掘出的神秘宝物。,7414,6605.17,-2265.38,36.6174,0,106258,6564,131495,0,0,0,0,2444,0,0,0,742,0,0,0,0
雷缚储物箱,直面雷霆的试炼。,7415,5972.66,-3160.98,498.025,0,106706,4727,4487,0,0,0,0,2444,0,0,0,748,0,0,1,0
菲莱克突袭,菲莱克正想将欧恩哈拉平原付之一炬，那里急需援助！,7429,-2064.42,1139.87,535.284,0,5703,21961,8,0,0,0,0,2444,0,0,0,779,0,0,2,0
压力快递,度普尔特差不多准备好挪动货车了！,7430,-132.197,1283.66,6.60057,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
螺火,有火元素正在向欧尔弗尔和大个子贝西逼近！,7431,-51.6968,1873.34,-79.3382,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
菲莱克突袭,菲莱克正想将碧蓝林海付之一炬，那里急需援助！,7432,-3220.19,-865.974,809.82,0,5703,21961,8,0,0,0,0,2444,0,0,0,779,0,0,2,0
菲莱克突袭,菲莱克的部队正在弥散营地：霜灼收集资源。干扰他们的行动，就可以把菲莱克和他的信徒引出来。,7433,-3220.15,-865.957,809.819,0,108231,21961,1318,0,0,0,0,2444,13646,0,0,780,0,0,2,0
菲莱克突袭,碧蓝林海需要支援！菲莱克和他的信徒正在逼近弥散营地：霜灼。,7434,-3220.15,-865.957,809.819,0,108248,21350,2233766,0,0,0,0,2444,13646,0,0,780,0,0,2,0
菲莱克突袭,菲莱克的信徒谢戴赛索正在袭击碧蓝林海。,7435,-3220.15,-865.957,809.819,0,108249,21359,2233766,0,0,0,0,2444,13646,0,0,780,0,0,2,0
欧恩哈拉平原,,7437,-54.3181,715.974,103.779,0,0,21187,4484,0,3,2023,0,2454,0,0,0,0,0,0,0,0
查拉雷克洞窟,,7438,-24.8872,87.8494,166.409,0,0,21186,4484,0,3,2133,0,2444,0,0,0,0,0,0,0,0
宏伟宝库,消灭亚贝鲁斯，焰影熔炉的首领，完成史诗钥石地下城，在评级PvP活动中获取荣誉点数，即可解锁宏伟宝库中的奖励。,7455,87.3879,-1054.39,838.641,0,108684,17608,1447,62179,0,0,0,2444,13862,0,13862,0,5397,0,0,0
晶脉勘测,地质勘测马上开始！,7456,37.9089,1485.38,-52.3667,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
恶臭急行,香术士马上就准备好了，可以开始做他最臭的饮料了！,7457,-430.541,1878.08,-74.1211,0,5703,4734,4519,67554,0,0,0,2454,0,0,0,0,0,0,0,0
臭香,德尔威特正在准备他的烹饪货车！,7458,-240.721,1673.44,-93.7239,0,5703,4734,4519,64967,0,0,0,2454,0,0,0,0,0,0,0,0
