Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
绿色瓦德拉肯服装,2586,0,70759,0,194,13968,2582,1,9,100000,10150,0
海象人商贩的装束,2587,3592,70804,0,202,13591,2681,1,9,100000,10100,0
魅影霜巢遗骸,2601,32,0,0,195,13193,0,1,9,100000,10501,0
穹缚复仇者的飞行服,2602,2048,0,0,195,13193,0,1,9,100000,10501,0
失落唤地者的戎装,2603,1024,0,0,195,13193,0,1,9,100000,10501,0
觉醒者之鳞,2604,4096,0,0,195,13193,0,1,9,100000,10501,0
雷翼劫猎者的伪装,2605,4,0,0,195,13193,0,1,9,100000,10501,0
水晶学士之缚,2606,128,0,0,195,13193,0,1,9,100000,10501,0
悟拳裹甲,2607,512,0,0,195,13193,0,1,9,100000,10501,0
美德白银甲胄,2608,2,0,0,195,13193,0,1,9,100000,10501,0
巨龙圣职者的华服,2609,16,0,0,195,13193,0,1,9,100000,10501,0
牢窟探秘者的工具,2610,8,0,0,195,13193,0,1,9,100000,10501,0
注能大地元素,2611,64,0,0,195,13193,0,1,9,100000,10501,0
鳞誓教徒的向往,2612,256,0,0,195,13193,0,1,9,100000,10501,0
行走高山之岩,2613,1,0,0,195,13193,0,1,9,100000,10501,0
魅影霜巢遗骸,2614,32,0,0,195,2015,2601,1,9,100000,10502,0
魅影霜巢遗骸,2615,32,0,0,195,13145,2601,1,9,100000,10503,0
魅影霜巢遗骸,2616,32,0,0,195,1641,2601,1,9,100000,10500,0
穹缚复仇者的飞行服,2617,2048,0,0,195,2015,2602,1,9,100000,10502,0
穹缚复仇者的飞行服,2618,2048,0,0,195,13145,2602,1,9,100000,10503,0
穹缚复仇者的飞行服,2619,2048,0,0,195,1641,2602,1,9,100000,10500,0
失落唤地者的戎装,2620,1024,0,0,195,2015,2603,1,9,100000,10502,0
失落唤地者的戎装,2621,1024,0,0,195,13145,2603,1,9,100000,10503,0
失落唤地者的戎装,2622,1024,0,0,195,1641,2603,1,9,100000,10500,0
觉醒者之鳞,2623,4096,0,0,195,2015,2604,1,9,100000,10502,0
觉醒者之鳞,2624,4096,0,0,195,13145,2604,1,9,100000,10503,0
觉醒者之鳞,2625,4096,0,0,195,1641,2604,1,9,100000,10500,0
雷翼劫猎者的伪装,2626,4,0,0,195,2015,2605,1,9,100000,10502,0
雷翼劫猎者的伪装,2627,4,0,0,195,13145,2605,1,9,100000,10503,0
雷翼劫猎者的伪装,2628,4,0,0,195,1641,2605,1,9,100000,10500,0
水晶学士之缚,2629,128,0,0,195,2015,2606,1,9,100000,10502,0
水晶学士之缚,2630,128,0,0,195,13145,2606,1,9,100000,10503,0
水晶学士之缚,2631,128,0,0,195,1641,2606,1,9,100000,10500,0
悟拳裹甲,2632,512,0,0,195,2015,2607,1,9,100000,10502,0
悟拳裹甲,2633,512,0,0,195,13145,2607,1,9,100000,10503,0
悟拳裹甲,2634,512,0,0,195,1641,2607,1,9,100000,10500,0
美德白银甲胄,2635,2,0,0,195,2015,2608,1,9,100000,10502,0
美德白银甲胄,2636,2,0,0,195,13145,2608,1,9,100000,10503,0
美德白银甲胄,2637,2,0,0,195,1641,2608,1,9,100000,10500,0
巨龙圣职者的华服,2638,16,0,0,195,2015,2609,1,9,100000,10502,0
巨龙圣职者的华服,2639,16,0,0,195,13145,2609,1,9,100000,10503,0
巨龙圣职者的华服,2640,16,0,0,195,1641,2609,1,9,100000,10500,0
牢窟探秘者的工具,2641,8,0,0,195,2015,2610,1,9,100000,10502,0
牢窟探秘者的工具,2642,8,0,0,195,13145,2610,1,9,100000,10503,0
牢窟探秘者的工具,2643,8,0,0,195,1641,2610,1,9,100000,10500,0
注能大地元素,2644,64,0,0,195,2015,2611,1,9,100000,10502,0
注能大地元素,2645,64,0,0,195,13145,2611,1,9,100000,10503,0
注能大地元素,2646,64,0,0,195,1641,2611,1,9,100000,10500,0
鳞誓教徒的向往,2647,256,0,0,195,2015,2612,1,9,100000,10502,0
鳞誓教徒的向往,2648,256,0,0,195,13145,2612,1,9,100000,10503,0
鳞誓教徒的向往,2649,256,0,0,195,1641,2612,1,9,100000,10500,0
行走高山之岩,2650,1,0,0,195,2015,2613,1,9,100000,10502,0
行走高山之岩,2651,1,0,0,195,13145,2613,1,9,100000,10503,0
行走高山之岩,2652,1,0,0,195,1641,2613,1,9,100000,10500,0
社区盛宴长柄勺,2653,0,72066,1,0,0,0,1,9,100000,10,0
荣耀驭龙者的链甲,2654,4164,72070,2,198,0,0,1,6,70100,10,0
腐化符文领主的军服,2655,400,72080,2,198,0,0,1,6,100005,1640,0
瓦尔莎拉守护者的战甲,2656,35,72081,2,198,0,0,1,6,100005,1640,0
林荫追猎者的皮甲,2657,3592,72082,2,198,0,0,1,6,100005,10,0
唤潮者的锁子甲,2658,4164,72086,2,198,0,0,1,6,100005,10,0
虚空凝结的华服,2659,400,72087,2,198,0,0,1,6,100005,1640,0
虚空凝结的战装,2660,3592,72088,2,198,0,0,1,6,100005,10,0
狂怒风暴,2661,400,0,0,199,13979,0,1,9,100000,10200,0
破龙者,2662,400,0,0,199,13980,2661,1,9,100000,10200,0
狂怒风暴,2663,4164,0,0,199,13979,0,1,9,100000,10200,0
破龙者,2664,4164,0,0,199,13980,2663,1,9,100000,10200,0
狂怒风暴,2665,3592,0,0,199,13979,0,1,9,100000,10200,0
破龙者,2666,3592,0,0,199,13980,2665,1,9,100000,10200,0
狂怒风暴,2667,35,0,0,199,13979,0,1,9,100000,10200,0
破龙者,2668,35,0,0,199,13980,2667,1,9,100000,10200,0
庄严守卫的戎装,2669,0,72092,2,198,0,0,1,9,100005,10,0
黑曜龙希尔战甲,2670,4164,72112,0,200,13981,2672,1,9,100000,10050,0
萨贝里安的战甲,2671,0,72115,65,201,0,0,1,9,100000,10150,0
翡翠龙希尔战甲,2672,4164,0,0,200,13983,0,1,9,100000,10050,0
猩红龙希尔战甲,2673,4164,0,0,200,13984,2672,1,9,100000,10050,0
钴蓝龙希尔战甲,2674,4164,0,0,200,13985,2672,1,9,100000,10050,0
沙形龙希尔战甲,2675,4164,72112,2,200,13986,2672,1,9,100000,10050,0
虚空凝结的链甲,2676,4164,72123,2,198,0,0,1,6,100005,10,0
虚空凝结的战甲,2677,35,72124,2,198,0,0,1,6,100005,1640,0
克瓦迪尔斥候的皮甲,2678,3592,72132,2,198,0,0,1,6,100005,10,0
海拉加尔狂战士的战铠,2679,35,72133,2,198,0,0,1,6,100005,1640,0
[DNT] 10.0 Mythic VFX Unlock - All Items,2680,0,72248,3,0,0,0,1,9,100000,3980,0
奥獭皮甲,2681,3592,0,0,202,13987,0,1,9,100000,10100,0
猩红候选者的战甲,2682,3592,0,18,207,13303,2681,1,9,100000,10100,0
海象人地下城探索者的装束,2683,3592,0,0,202,13988,2681,1,9,100000,10100,0
海象人战地装束,2684,3592,0,0,202,13990,2681,1,9,100000,10100,0
开拓者的皮甲,2685,3592,0,0,203,13989,0,1,9,100000,10000,0
海岛诱捕者的装备,2686,3592,0,0,203,13990,2685,1,9,100000,10000,0
尘魔护甲,2687,3592,74364,2,203,13979,2685,1,9,100000,10000,0
巨龙时代争斗者的坚韧护甲,2688,3592,0,0,203,13991,2685,1,9,100000,10000,0
开拓者的布甲,2689,400,0,0,203,13989,0,1,9,100000,10000,0
破云法衣,2690,400,74363,2,203,13979,2689,1,9,100000,10000,0
巨龙时代争斗者的荒布祭服,2691,400,0,0,203,13991,2689,1,9,100000,10000,0
开拓者的锁甲,2692,4164,0,0,203,13989,0,1,9,100000,10000,0
观龙者的护甲,2693,400,0,0,203,13990,2689,1,9,100000,10000,0
巨龙时代争斗者的坚钢战甲,2694,4164,0,0,203,13991,2692,1,9,100000,10000,0
旋风战甲,2695,4164,74365,2,203,13979,2692,1,9,100000,10000,0
角行鸟的战甲,2696,4164,0,0,203,13990,2692,1,9,100000,10000,0
开拓者的板甲,2697,35,0,0,203,13989,0,1,9,100000,10000,0
巨龙时代争斗者的龙银护甲,2698,35,0,0,203,13991,2697,1,9,100000,10000,0
火焰风暴护甲,2699,35,74366,2,203,13979,2697,1,9,100000,10000,0
裂滨者的护甲,2700,35,0,0,203,13990,2697,1,9,100000,10000,0
钴蓝看护者的法衣,2701,400,0,0,204,13987,0,1,9,100000,10100,0
猩红候选者的丝质法衣,2702,400,0,18,207,13303,2701,1,9,100000,10100,0
泰坦地下城守护者的法衣,2703,400,0,0,204,13988,2701,1,9,100000,10100,0
提尔要塞法衣,2704,400,0,0,204,13990,2701,1,9,100000,10100,0
失落看护者的法衣,2705,400,0,0,204,13990,2701,1,9,100000,10100,0
欧恩哈拉驯鹰者的祭服,2706,4164,0,0,205,13987,0,1,9,100000,10100,0
猩红候选者的链甲,2707,4164,0,18,207,13303,2706,1,9,100000,10100,0
艾拉格游牧者的礼服,2708,4164,0,0,205,13990,2706,1,9,100000,10100,0
诺库德祭服,2709,4164,0,0,205,13990,2706,1,9,100000,10100,0
半人马地下城束衣,2710,4164,0,0,205,13988,2706,1,9,100000,10100,0
龙铸战甲,2711,35,0,0,206,13987,0,1,9,100000,10100,0
贾拉丁地下城战甲,2712,35,0,0,206,13988,2711,1,9,100000,10100,0
堡垒突破者的战甲,2713,35,0,0,206,13990,2711,1,9,100000,10100,0
幼龙灭绝者的战甲,2714,35,0,0,206,13990,2711,1,9,100000,10100,0
猩红候选者的战斗板甲,2715,35,0,18,207,13303,2711,1,9,100000,10100,0
猩红角斗士的丝质布甲,2716,128,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的丝质布甲,2717,128,0,18,207,3859,2716,1,9,100000,10402,0
猩红角斗士的丝质布甲,2718,16,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的丝质布甲,2719,16,0,18,207,3859,2718,1,9,100000,10402,0
猩红角斗士的丝质布甲,2720,256,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的丝质布甲,2721,256,0,18,207,3859,2720,1,9,100000,10402,0
猩红角斗士的皮甲,2722,1024,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的皮甲,2723,1024,0,18,207,3859,2722,1,9,100000,10402,0
猩红角斗士的皮甲,2724,2048,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的皮甲,2725,2048,0,18,207,3859,2724,1,9,100000,10402,0
猩红角斗士的皮甲,2726,512,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的皮甲,2727,512,0,18,207,3859,2726,1,9,100000,10401,0
猩红角斗士的皮甲,2728,8,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的皮甲,2729,8,0,18,207,3859,2728,1,9,100000,10402,0
猩红角斗士的链甲,2730,4096,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的链甲,2731,4096,0,18,207,3859,2730,1,9,100000,10401,0
猩红角斗士的链甲,2732,4,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的链甲,2733,4,0,18,207,3859,2732,1,9,100000,10402,0
猩红角斗士的链甲,2734,64,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的链甲,2735,64,0,18,207,3859,2734,1,9,100000,10402,0
猩红角斗士的板甲,2736,32,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的板甲,2737,32,0,18,207,3859,2736,1,9,100000,10402,0
猩红角斗士的板甲,2738,2,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的板甲,2739,2,0,18,207,3859,2738,1,9,100000,10402,0
猩红角斗士的板甲,2740,1,0,18,207,13301,0,1,9,100000,10401,0
猩红角斗士的板甲,2741,1,0,18,207,3859,2740,1,9,100000,10402,0
青翠之翼,2742,400,0,2,199,13992,2661,1,9,100000,10200,0
生机荒布,2743,400,0,0,199,13993,2661,1,9,100000,10200,0
翡翠鳞片,2744,4164,0,2,199,13992,2663,1,9,100000,10200,0
焰触,2745,4164,0,0,199,13993,2663,1,9,100000,10200,0
翠绿追龙者,2746,3592,0,2,199,13992,2665,1,9,100000,10200,0
命缚,2747,3592,0,0,199,13993,2665,1,9,100000,10200,0
梦境之焰,2748,35,0,2,199,13992,2667,1,9,100000,10200,0
原始熔火,2749,35,0,0,199,13993,2667,1,9,100000,10200,0
宇宙角斗士的军械,2750,0,74273,17,193,13301,0,1,8,90200,600,0
宇宙候选者的军械,2751,0,74274,17,193,13303,0,1,8,90200,600,0
不羁候选者的军械,2752,0,74276,17,189,13303,0,1,8,90100,600,0
不羁角斗士的军械,2753,0,74275,17,189,13301,0,1,8,90100,600,0
罪孽候选者的军械,2754,0,74281,17,182,13303,0,1,8,90001,600,0
罪孽角斗士的炽蓝仙野军械,2755,0,74280,17,182,13301,0,1,8,90001,600,0
罪孽角斗士的雷文德斯军械,2756,0,74277,17,182,13301,0,1,8,90001,600,0
罪孽角斗士的玛卓克萨斯军械,2757,0,74278,17,182,13301,0,1,8,90001,600,0
罪孽角斗士的晋升堡垒军械,2758,0,74279,17,182,13301,0,1,8,90001,600,0
漫游者的玫瑰礼服,2759,0,72811,67,0,0,0,1,9,0,1640,0
流浪者的雪白之踏,2760,0,72812,67,0,0,0,1,8,0,1640,0
流浪者的胡萝卜装束,2761,0,72829,67,0,0,0,1,8,0,1640,0
漫游者的胡萝卜礼服,2762,0,72830,67,0,0,0,1,8,0,1640,0
猩红角斗士的丝质布甲,2763,128,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2764,128,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2765,128,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2766,128,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2767,128,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2768,16,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2769,16,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2770,16,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2771,16,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2772,16,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2773,256,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2774,256,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2775,256,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2776,256,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的丝质布甲,2777,256,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2778,1024,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2779,1024,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2780,1024,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2781,1024,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2782,1024,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2783,2048,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2784,2048,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2785,2048,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2786,2048,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2787,2048,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2788,512,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2789,512,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2790,512,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2791,512,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2792,512,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2793,8,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2794,8,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2795,8,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2796,8,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的皮甲,2797,8,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2798,4096,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2799,4096,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2800,4096,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2801,4096,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2802,4096,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2803,4,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2804,4,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2805,4,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2806,4,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2807,4,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2808,64,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2809,64,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2810,64,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2811,64,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的链甲,2812,64,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2813,32,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2814,32,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2815,32,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2816,32,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2817,32,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2818,2,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2819,2,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2820,2,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2821,2,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2822,2,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2823,1,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2824,1,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2825,1,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2826,1,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的板甲,2827,1,0,19,0,0,0,1,9,100002,3820,0
猩红角斗士的尊崇斗篷,2828,0,74897,19,0,0,0,1,9,100002,1550,0
猩红角斗士的战袍,2829,0,74898,19,0,0,0,1,9,100002,10,0
狮心传承,2830,0,72452,6,208,0,0,1,0,100007,10,0
狮心传承,2831,0,72452,6,208,0,0,1,0,100007,10,0
狮心传承,2832,0,72452,6,208,0,0,1,0,100007,10,0
德拉诺的传承,2833,0,72479,10,208,0,0,1,0,100007,10,0
德拉诺的传承,2834,0,72479,10,208,0,0,1,0,100007,10,0
德拉诺的传承,2835,0,72479,10,208,0,0,1,0,100007,10,0
赞达拉肠卜师,2836,1024,74720,3,0,0,0,1,8,100007,100,0
赞达拉掠食者,2837,4,74721,3,0,0,0,1,8,100007,100,0
赞达拉幻术师,2838,128,74722,3,0,0,0,1,8,100007,100,0
赞达拉自由思想者,2839,2,74723,3,0,0,0,1,8,100007,100,0
赞达拉告解者,2840,16,74724,3,0,0,0,1,8,100007,100,0
赞达拉狂徒,2841,8,74725,3,0,0,0,1,8,100007,100,0
赞达拉预言师,2842,64,74726,3,0,0,0,1,8,100007,100,0
赞达拉恶魔狂,2843,256,74727,3,0,0,0,1,8,100007,100,0
赞达拉守备官,2844,1,74728,3,0,0,0,1,8,100007,100,0
淡血布甲,2845,0,74730,3,0,0,0,1,8,100007,100,0
浴血皮甲,2846,0,74732,3,0,0,0,1,8,100007,100,0
血污锁甲,2847,0,74733,3,0,0,0,1,8,100007,100,0
浸血板甲,2848,0,74734,3,0,0,0,1,8,100007,100,0
工兵哥们,2849,0,0,3,209,0,0,1,9,100007,10,0
S.C.A.N.N.E.R. Mk3型,2850,0,0,3,209,0,0,1,9,100007,10,0
伐木机械手套,2851,0,0,3,209,0,0,1,9,100007,10,0
黑龙军团的法衣,2852,0,76038,2,213,13981,2912,1,9,100100,10,0
狂怒风暴,2853,400,0,0,199,14009,2661,1,9,100000,10200,0
狂怒风暴,2854,3592,0,0,199,14009,2665,1,9,100000,10200,0
狂怒风暴,2855,4164,0,0,199,14009,2663,1,9,100000,10200,0
狂怒风暴,2856,35,0,0,199,14009,2667,1,9,100000,10200,0
涛生使节的魔装,2857,0,75449,2,0,0,0,1,9,100007,10,0
缟玛瑙熔炉铁卫,2858,1,0,0,211,13193,0,1,9,100100,10601,0
心火哨兵的权威,2859,2,0,0,211,13193,0,1,9,100100,10621,0
险恶学者的咒衣,2860,256,0,0,211,13193,0,1,9,100100,10605,0
焰烬之狼的符文,2861,64,0,0,211,13193,0,1,9,100100,10609,0
隐秘魔灵的影纹战甲,2862,8,0,0,211,13193,0,1,9,100100,10613,0
炉翼炽天使之裁,2863,16,0,0,211,13193,0,1,9,100100,10617,0
朱锻獠牙,2864,512,0,0,211,13193,0,1,9,100100,10625,0
幽光咒法师之慧,2865,128,0,0,211,13193,0,1,9,100100,10629,0
灰烬掠食者的鳞躯,2866,4,0,0,211,13193,0,1,9,100100,10633,0
黑曜奥秘的传承,2867,4096,0,0,211,13193,0,1,9,100100,10637,0
秋阳余晖光缕,2868,1024,0,0,211,13193,0,1,9,100100,10641,0
弑亲者的负担,2869,2048,0,0,211,13193,0,1,9,100100,10645,0
徘徊幻影禁咒,2870,32,0,0,211,13193,0,1,9,100100,10649,0
心火哨兵的权威,2871,2,0,0,211,2015,2859,1,9,100100,10622,0
心火哨兵的权威,2872,2,0,0,211,13145,2859,1,9,100100,10623,0
心火哨兵的权威,2873,2,0,0,211,1641,2859,1,9,100100,10620,0
险恶学者的咒衣,2874,256,0,0,211,2015,2860,1,9,100100,10606,0
险恶学者的咒衣,2875,256,0,0,211,13145,2860,1,9,100100,10607,0
险恶学者的咒衣,2876,256,0,0,211,1641,2860,1,9,100100,10604,0
焰烬之狼的符文,2877,64,0,0,211,2015,2861,1,9,100100,10610,0
焰烬之狼的符文,2878,64,0,0,211,13145,2861,1,9,100100,10611,0
焰烬之狼的符文,2879,64,0,0,211,1641,2861,1,9,100100,10608,0
隐秘魔灵的影纹战甲,2880,8,0,0,211,2015,2862,1,9,100100,10614,0
隐秘魔灵的影纹战甲,2881,8,0,0,211,13145,2862,1,9,100100,10615,0
隐秘魔灵的影纹战甲,2882,8,0,0,211,1641,2862,1,9,100100,10612,0
炉翼炽天使之裁,2883,16,0,0,211,2015,2863,1,9,100100,10618,0
炉翼炽天使之裁,2884,16,0,0,211,13145,2863,1,9,100100,10619,0
炉翼炽天使之裁,2885,16,0,0,211,1641,2863,1,9,100100,10616,0
朱锻獠牙,2886,512,0,0,211,2015,2864,1,9,100100,10626,0
朱锻獠牙,2887,512,0,0,211,13145,2864,1,9,100100,10627,0
朱锻獠牙,2888,512,0,0,211,1641,2864,1,9,100100,10624,0
灰烬掠食者的鳞躯,2889,4,0,0,211,2015,2866,1,9,100100,10634,0
灰烬掠食者的鳞躯,2890,4,0,0,211,13145,2866,1,9,100100,10635,0
灰烬掠食者的鳞躯,2891,4,0,0,211,1641,2866,1,9,100100,10632,0
秋阳余晖光缕,2892,1024,0,0,211,2015,2868,1,9,100100,10642,0
秋阳余晖光缕,2893,1024,0,0,211,13145,2868,1,9,100100,10643,0
秋阳余晖光缕,2894,1024,0,0,211,1641,2868,1,9,100100,10640,0
徘徊幻影禁咒,2895,32,0,0,211,2015,2870,1,9,100100,10650,0
徘徊幻影禁咒,2896,32,0,0,211,13145,2870,1,9,100100,10651,0
徘徊幻影禁咒,2897,32,0,0,211,1641,2870,1,9,100100,10648,0
缟玛瑙熔炉铁卫,2898,1,0,0,211,2015,2858,1,9,100100,10602,0
缟玛瑙熔炉铁卫,2899,1,0,0,211,13145,2858,1,9,100100,10603,0
缟玛瑙熔炉铁卫,2900,1,0,0,211,1641,2858,1,9,100100,10600,0
弑亲者的负担,2901,2048,0,0,211,2015,2869,1,9,100100,10646,0
弑亲者的负担,2902,2048,0,0,211,13145,2869,1,9,100100,10647,0
弑亲者的负担,2903,2048,0,0,211,1641,2869,1,9,100100,10644,0
黑曜奥秘的传承,2904,4096,0,0,211,2015,2867,1,9,100100,10638,0
黑曜奥秘的传承,2905,4096,0,0,211,13145,2867,1,9,100100,10639,0
黑曜奥秘的传承,2906,4096,0,0,211,1641,2867,1,9,100100,10636,0
幽光咒法师之慧,2907,128,0,0,211,2015,2865,1,9,100100,10630,0
幽光咒法师之慧,2908,128,0,0,211,13145,2865,1,9,100100,10631,0
幽光咒法师之慧,2909,128,0,0,211,1641,2865,1,9,100100,10628,0
黑曜角斗士的链甲,2910,4096,0,18,212,13301,0,1,9,100100,3820,0
黑曜角斗士的链甲,2911,4096,0,18,212,3859,2910,1,9,100100,3820,0
繁饰黑龙实验服,2912,0,75832,0,213,13966,0,1,9,100100,10,0
黑曜角斗士的板甲,2913,32,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的板甲,2914,32,0,18,212,3859,2913,1,9,100100,10402,0
黑曜角斗士的丝质布甲,2915,16,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的丝质布甲,2916,16,0,18,212,3859,2915,1,9,100100,10402,0
黑曜角斗士的丝质布甲,2917,256,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的丝质布甲,2918,256,0,18,212,3859,2917,1,9,100100,10402,0
黑曜角斗士的皮甲,2919,2048,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的皮甲,2920,2048,0,18,212,3859,2919,1,9,100100,10402,0
黑曜角斗士的皮甲,2921,1024,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的皮甲,2922,1024,0,18,212,3859,2921,1,9,100100,10402,0
黑曜角斗士的皮甲,2923,512,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的皮甲,2924,512,0,18,212,3859,2923,1,9,100100,10401,0
黑曜角斗士的皮甲,2925,8,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的皮甲,2926,8,0,18,212,3859,2925,1,9,100100,10402,0
黑曜角斗士的链甲,2927,4,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的链甲,2928,4,0,18,212,3859,2927,1,9,100100,10402,0
黑曜角斗士的链甲,2929,64,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的链甲,2930,64,0,18,212,3859,2929,1,9,100100,10402,0
黑曜角斗士的板甲,2931,2,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的板甲,2932,2,0,18,212,3859,2931,1,9,100100,10402,0
黑曜角斗士的板甲,2933,1,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的板甲,2934,1,0,18,212,3859,2933,1,9,100100,10402,0
黑曜角斗士的丝质布甲,2935,128,0,18,212,13301,0,1,9,100100,10401,0
黑曜角斗士的丝质布甲,2936,128,0,18,212,3859,2935,1,9,100100,10402,0
[DNT] 10.1 Mythic VFX Unlock - All Items,2937,0,75968,3,0,0,0,1,9,100100,3985,0
碧蓝重生华服,2938,0,76018,0,213,14014,2912,1,9,100100,9,0
黑曜角斗士的丝质布甲,2939,128,0,19,0,0,0,1,9,100002,3820,0
黑曜角斗士的丝质布甲,2940,128,0,19,0,0,0,1,9,100002,3820,0
黑曜角斗士的丝质布甲,2941,128,0,19,0,0,0,1,9,100002,3820,0
黑曜角斗士的丝质布甲,2942,128,0,19,0,0,0,1,9,100002,3820,0
