ID,NameSubtext_lang,Description_lang,AuraDescription_lang
421395,,当任意玩家的生命值降至$433991s1%时，布莱恩会立即为其恢复最大生命值的$432515s1%。每$433622d只能触发一次。,
421397,,布莱恩召唤出忠实的狮鹫伙伴轰炸周围的敌人，每$433428t2秒造成高额自然伤害，持续$433424d。,
421398,,$@spelldesc423649,
421399,,,
421400,,施法者对当前目标发动打击，对打击路径上的一切目标造成$s2点物理伤害。,
421402,,,
421403,,为节日换上时髦的装扮！,为节日换上时髦的装扮！
421404,,为节日换上时髦的装扮！,为节日换上时髦的装扮！
421405,,为节日换上时髦的装扮！,为节日换上时髦的装扮！
421407,,$@spelldesc421323,$@spellaura421323
421409,,$@spelldesc421323,$@spellaura421323
421410,,,
421411,,,
421412,,,
421413,,,
421414,,,
421417,,,
421418,,,
421419,,$@spelldesc426855,
421421,,$@spelldesc421013,
421422,,,
421426,,,
421427,,$@spelldesc421350,
421428,,,
421429,,,
421430,,$@spelldesc420563,
421431,,$@spelldesc420563,
421432,,"当你的凶猛撕咬额外消耗能量时，额外伤害提高$s1%。


",
421433,,,
421434,,$@spelldesc421453,
421435,,,
421437,,,
421438,,,
421439,,,
421440,,在化身：阿莎曼之灵期间与效果结束后的$s1秒内，你的割裂和斜掠分别使受影响的目标受到你的技能伤害提高$421442s1%。,
421441,,$@spelldesc421207,
421442,,$@spelldesc421440,你的割裂和斜掠分别使受影响的目标受到你的技能伤害提高$s1%。
421443,,$@spelldesc421207,
421444,,,
421445,,,
421446,,你现在可以在遐思之冢看到隐藏的物品。,你可以在遐思之冢看到隐藏的物品。
421447,,强化一名荣誉历史学家的笔记，使其获得萌芽共生体的速度提高$s1%。,
421448,,在伊瑟拉之眼稍作休息。梦境的魔法会让你化身为昔日事件的亲历者。,在伊瑟拉之眼稍作休息。梦境的魔法会让你化身为昔日事件的亲历者。
421449,,,
421450,,$@spelldesc421343,
421451,,,
421452,,,
421453,,"腾空而起，释放出磅礴的苦修箭雨，在$421434d内对敌人造成$<penancedamage>点神圣伤害，或为盟友恢复$<penancehealing>点生命值。

升空期间，你获得相当于生命值$s1%的护盾，并且不受击退或控制效果影响。",吸收$w3点伤害。
421454,,余烬之痕为玩家打上了烈焰的烙印。,余烬之痕为你打上了烈焰的烙印。
421455,,"斯莫德隆点燃多名玩家，使其每$t1秒对周围$421515A2码内的玩家造成$421515s1点火焰伤害，持续$d。

持续时间结束时使玩家爆炸，对$429280A2码内的玩家造成$429280s1点火焰伤害$?diff17|diff14[。][，并释放出$@spellname421969。]","每$t1秒受到$421515s1点火焰伤害。$?diff17|diff14[][

持续时间结束时产生$@spellname421969。]"
421456,,$@spelldesc421326,$@spellaura421326
421457,,,
421458,,,
421459,,,
421460,,,
421461,,$@spelldesc421326,$@spellaura421326
421462,,$@spelldesc421326,$@spellaura421326
421463,,被灰烬包裹的玩家吸收$s1点治疗量，并昏迷$D。移除时释放一阵$@spellname421469。,吸收$s1点治疗量并昏迷。移除时释放一阵$@spellname421469。
421464,,,
421465,,,
421466,,,
421467,,$@spelldesc421326,$@spellaura421326
421468,,,
421469,,$@spelldesc427343,$@spellaura427343
421470,,$@spelldesc427343,$@spellaura427343
421471,,,
421472,,,
421473,,$@spelldesc420563,
421474,,,
421477,,,
421481,,,
421482,,在叛徒之眠战斗中倒下的卡拉希幻影复苏了！,在叛徒之眠战斗中倒下的卡拉希幻影复苏了！
421483,,,
421484,,,
421485,,收集碧蓝重生华服套装外观。,
421486,,收集碧蓝重生华服套装外观。,
421487,,收集碧蓝重生华服套装外观。,
421488,,,
421489,,$@spelldesc421501,
421490,,,
421491,,,
421492,,,
421496,,,
421497,,,
421498,,,
421499,,,
421500,,,
421501,,匹普传送到目标位置。,
421502,,,
421503,,,
421504,,,
421505,,拉动绳子，钩住破礁者莫路德。,拉动绳子，钩住破礁者莫路德。
421506,,,
421507,,,
421509,,,
421511,,,
421512,,,
421514,,拉动绳子，钩住破礁者莫路德。,拉动绳子，钩住破礁者莫路德。
421515,,$@spelldesc421455,$@spellaura421455
421516,,右键点击以召唤和解散这个伙伴。,
421517,,拉动绳子，钩住破礁者莫路德。,拉动绳子，钩住破礁者莫路德。
421518,,拉动绳子，钩住破礁者莫路德。,拉动绳子，钩住破礁者莫路德。
421519,,一条无畏的鱼陪伴着你！游泳速度提高。,一条无畏的鱼陪伴着你！游泳速度提高。
421520,,,
421521,,,
421522,,,
421523,,,
421524,,,
421525,,,
421526,,,
421527,,$@spelldesc421532,$@spellaura421532
421528,,,
421529,,,
421530,,,
421531,,,
421532,,闷燃之地每$t1秒对站在其中的玩家造成$s1点火焰伤害。,每$t1秒受到$s1点火焰伤害。
421533,,,
421534,,,
421536,,,
421537,,拉动绳子，钩住破礁者莫路德。,拉动绳子，钩住破礁者莫路德。
421538,,拉动绳子，钩住破礁者莫路德。,拉动绳子，钩住破礁者莫路德。
421539,,"$@spelldesc353337
",
421541,,,
421542,,,
421543,,$@spelldesc421453,
421544,,$@spelldesc421453,
421546,,,
421547,,,
421548,,,
421549,,,
421550,,调查区域，让你的魔宠吸收附近的信息。,调查区域，让你的魔宠吸收附近的信息。
421551,,调查区域，让你的魔宠吸收附近的信息。,调查区域，让你的魔宠吸收附近的信息。
421552,,,
421553,,为你的魔宠捕获丰富的线索供其吸收！,为你的魔宠捕获丰富的线索供其吸收！
421554,,艾利桑德倒转时光，将敌人转移到战斗开始前的某个时刻。,
421555,,为你的魔宠捕获丰富的线索供其吸收！,为你的魔宠捕获丰富的线索供其吸收！
421556,,找到你的位置并观看玛维·影歌和亚科纳琳·星影为雷杉德尔举行卡多雷守护者的面纹仪式。,见证面纹仪式。
421557,,终极苦修爆发出圣光，为你周围的最多$s2名盟友恢复$421676s1点生命值，并对其施加救赎，持续时间为通常的$s1%。,
421558,,你射出的每发苦修箭矢使终极苦修的冷却时间缩短$s1秒。,
421559,,一条无畏的鱼陪伴着你！游泳速度提高。,一条无畏的鱼陪伴着你！游泳速度提高。
421560,,,
421561,,,
421562,,,体型增大$s1%。
421563,,,
421564,,,
421565,,,
421566,,,
421567,,,
421568,,哈普赫在你身旁，渴求知识！,哈普赫在你身旁，渴求知识！
421569,,哈普赫在你身旁，渴求知识！,哈普赫在你身旁，渴求知识！
421570,,艾尔雯跃向目标位置。,
421571,,,体型增大$s1%。
421572,,,
421573,,,
421574,,一条无畏的鱼陪伴着你！游泳速度提高。,一条无畏的鱼陪伴着你！游泳速度提高。
421575,,,
421576,,,
421577,,,
421578,,,
421579,,,
421580,,,
421582,,,
421584,,,
421585,,,
421586,,,
421587,,,
421588,,,
421589,,,
421590,,,
421591,,$@spelldesc421318,
421593,,,
421594,,"令一名玩家窒息，使其受到的治疗效果降低$s1%，并且每$t2秒造成$423787s1点火焰伤害，持续$D。

该效果每$t2秒还会从$423807A码内的盟友处吸取$423807s1点生命值。","受到的治疗效果降低$s1%，每$t2秒受到$423787s1点火焰伤害。

每$t2秒从$423807A码内的所有盟友处吸取$423807s1点生命值。"
421595,,,
421597,,"斯莫德隆痛宰主要目标，造成$s1点物理伤害，额外造成$421450s1点火焰伤害，由主要目标周围$421450A1码内的所有玩家均摊。

该效果击中的所有玩家会被打上烙印，并受到$@spellname421656影响。
",
421601,,一瓶月井之水。,瓶中灌满了纯净的月井之水。
421602,,$@spelldesc421256,
421603,,丁达尔变形为一只烈焰之枭。,丁达尔变形为一只烈焰之枭，可以飞往其他平台。
421604,,,
421605,,,
421606,,,
421607,,,
421608,,$@spelldesc421597,
421610,,,
421611,,,
421612,,将月井之水倒在灵石上。,
421613,,$@spelldesc421847,
421614,,$@spelldesc421847,
421615,,$@spelldesc421847,
421616,,$@spelldesc421847,
421619,,,
421620,,一条无畏的鱼陪伴着你！游泳速度提高。,一条无畏的鱼陪伴着你！游泳速度提高。
421621,,,
421622,,暗焰余烬淹没一直线上的所有玩家，吸收接下来受到的$s2点治疗量，持续$d。只要该效果存在，目标每$t1秒受到$s1点暗影伤害。,"吸收$w2点治疗量。
每$t1秒受到$s1点暗影伤害。"
421623,,解锁幻形讲坛处的高地幼龙的该自定义选项。,
421625,,,
421627,,$@spellaura421638,
421628,,解锁幻形讲坛处的崖际荒狂幼龙的该自定义选项。,
421629,,,
421631,,$@spellaura421638,
421632,,$@spelldesc366242,
421634,,,
421635,,,
421636,,丁达尔猛烈地拍打翅膀，击退所有玩家。2.5秒后扇起一场台风，对所有玩家造成$s1点自然伤害。,
421637,,,
421638,,"布雷炙孔向玩家抛射火焰洪流，对每个冲击点$A1码范围内的玩家造成$s1点火焰伤害。

点芯弹幕的火焰会点燃蜡烛。",
421639,,每$t1秒造成$s1点火焰伤害。,每$t1秒造成$s1点火焰伤害。
421640,,,
421641,,,
421642,,,
421643,,"余烬之痕为玩家刻上烙印，使其受到$@spellname421343的伤害提高$s1%。

被$@spellname422277击中会移除该效果。",你被余烬之痕刻上了烙印。受到$@spellname421643的伤害提高$s1%。
421644,,,
421645,,"为你的巨龙群岛幼龙装备一顶时髦的帽子。
在美酒节期间冷却时间缩短。",你的幼龙看起来很时髦。
421646,,,
421647,,,
421648,,邪恶的黑暗从每个蜡像中蔓延而出，玩家靠近雕像周围$s1码内会使蜡油从中流出，将玩家完全包裹。该效果使目标昏迷$421653d。,
421649,,,
421650,,,
421651,,,
421652,,,
421653,,$@spelldesc421648,昏迷！
421654,,一股强风击退地面上的玩家。,
421655,,,
421656,,"余烬之痕的烙印灼烧玩家，吸收$s1点治疗量。

移除吸收效果会在$424255s1秒后于玩家的位置产生一次$@spellname424233。","吸收$w1点治疗量。

被移除时产生$@spellname424233。"
421657,,,
421658,,向井中放入凛冬之吻。,
421659,,,
421660,,向井中放入凛冬之吻。,手中的凛冬之吻散发出强烈的寒意。
421661,,,
421662,,使你完成的下一个时光裂隙必定提供奖励。,你完成的下一个时光裂隙必定提供一份奖励。
421663,,,
421664,,$@spelldesc423693,
421665,,$@spelldesc422245,每$t秒造成$s1点物理伤害，持续$d。
421666,,收集卡多雷保护者之饰外观。该套装只能由暗夜精灵角色使用。,
421668,,,
421669,,向被暴晒的考古学家扔出一顶帽子！,
421670,,扔向被暴晒的考古学家，给他们遮阳！,带着一顶考古学家的太阳帽
421671,,$@spelldesc421672,
421672,,沃尔科罗斯的利颚中喷出汹涌的火焰，每$t1秒对所有玩家造成$421671s1点火焰伤害，持续$d。多名玩家会被$@spellname421207点燃。,
421673,,,没那么晒，又能干活了！
421674,,$@spelldesc421675,
421675,,沃尔科罗斯的烈燃骨架散发出沸腾的热浪，每$t1秒对所有玩家造成$421674s1点火焰伤害。,每$t1秒对所有玩家造成$421674s1点火焰伤害。
421676,,$@spelldesc421557,
421677,,,
421678,,,
421679,,,
421680,,,
421681,,,
421682,,,
421684,,$@spelldesc420421,
421685,,,
421686,,$@spelldesc422125,
421687,,,
421689,,,
421690,,,
421691,,,为公会银行贡献$w1%的宏伟宝库进度、金币、声望、飞珑石、荣誉和征服点数。
421692,,轻轻跃上弹簧玩具狮鹫，或者举起武器召唤雷霆，体验欢闹之旅。,
421693,,$@spelldesc422137,
421695,,,
421697,,,
421698,,,
421699,,,
421700,,,
421702,,$@spelldesc421672,造成的伤害提高$s1%。
421703,,沃尔科罗斯释放出火焰之地宏伟的全部力量，每$t1秒对所有玩家造成$421705s1点火焰伤害，并使其造成的伤害提高$421702s1%。,
421704,,"[ph] when all segments of a root have been ignited, they will combust and inflict $s1 damage to enemies within $A1 yards",
421705,,$@spelldesc421703,
421706,,,
421707,,,
421708,,,
421709,,,
421710,,,
421711,,,
421712,,,
421713,,,
421714,,,
421715,,,
421716,,,
421717,,,
421718,,,
421719,,,
421720,,,
421721,,,
421722,,,
421723,,,
421724,,,
421725,,,
421726,,,
421728,,,
421729,,,
421730,,,
421731,,,
421732,,,
421733,,,
421734,,,
421735,,,
421736,,,
421737,,,
421738,,,
421739,,,
421740,,呼唤雷霆，引来空中的闪电！,
421741,,阿梅达希尔火光冲天，菲莱克用烈焰重塑了世界。,
421742,,,
421743,,,
421744,,,
421745,,,
421746,,发出一轮熔火弹幕，对范围内的敌人造成$421749s1点熔火伤害。,
421747,,$@spelldesc421746,
421748,,,
421749,,$@spelldesc421746,
421750,,,
421751,,,
421752,,,
421753,,制造一件本职业的灵魂绑定物品。,
421754,,每$t1秒对一名$A1码内的随机敌人造成$420788s1点熔火伤害。,
421756,,制造一件本职业的灵魂绑定物品。,
421757,,对一名$A1码内的随机敌人造成$s1点熔火伤害。,
421758,,制造一件本职业的灵魂绑定物品。,
421759,,对一名$A1码内的随机敌人造成$s1点熔火伤害。,
421760,,制造一件本职业的灵魂绑定物品。,
421761,,制造一件本职业的灵魂绑定物品。,
421762,,$@spelldesc421767,
421763,,制造一件本职业的灵魂绑定物品。,
421764,,制造一件本职业的灵魂绑定物品。,
421765,,制造一件本职业的灵魂绑定物品。,
421766,,制造一件本职业的灵魂绑定物品。,
421767,,"阿玛兰西丝向随机玩家投出标枪，造成$s1点物理伤害。
",
421768,,,
421769,,,
421770,,,
421771,,Cosmetic aura buff because it recently received a care package.,护理包令它欢欣雀跃！
421772,,制造一件本职业的灵魂绑定物品。,
421773,,制造一件本职业的灵魂绑定物品。,
421774,,,
421775,,制造一件本职业的灵魂绑定物品。,
421776,,制造一件本职业的灵魂绑定物品。,
421777,,$@spelldesc421778,
421778,,匹普向随机一名玩家喷出一股魔法，造成$s1点自然伤害。,
421779,,,
421780,,,
421781,,,
421782,,,
421783,,,获得了梦涌的强化。
421784,,快跑！,快跑啊！
421785,,,"被摧折心智的烈焰所折磨。

无法被治疗。"
421786,,,
421787,,,
421788,,,
421789,,,
421790,,,
421791,,,
421792,,,
421793,,,
421794,,,
421795,,,
421796,,,
421797,,,
421798,,,
421799,,,
421800,,,
421801,,,
421802,,,
421803,,,
421804,,,
421805,,,
421806,,,
421807,,提高酒桶的移动速度。,移动速度提高。
421808,,,
421809,,,
421812,,准备跃上立柱之顶。,准备跃上立柱之顶。
421813,,,
421814,,,
421815,,,
421816,,$@spelldesc423693,"每$t秒造成$s2点火焰伤害，持续$d。
吸引附近的忠诚的狗头人、"
421817,,$@spelldesc421638,成为了$@spellname421817的目标！
421818,,$@spelldesc366242,
421819,,,这位考古学家需要遮阳！
421820,,$@spelldesc421858,
421821,,,
421822,,,
421823,,收集宇宙武器箱中包含的外观。,
421824,,,
421825,,$@spelldesc414186,$@spellaura414186
421826,,$@spelldesc414186,$@spellaura414186
421827,,$@spelldesc414186,$@spellaura414186
421828,,$@spelldesc414186,$@spellaura414186
421829,,$@spelldesc414186,$@spellaura414186
421830,,,
421831,,$@spelldesc412761,
421832,,,
421833,,打开可获得$s1个超因果箔片。,
421834,,,
421837,,,
421838,,最近的超然盛放为你注入了强大的能量！,最近的超然盛放为你注入了强大的能量！
421840,,"剧烈的痛楚令瘤根无法移动，使他受到的伤害提高$s1%，并且每$424734t2秒对所有玩家造成$430324s1点暗影烈焰伤害，持续$d。

持续时间结束后，瘤根会获得一层$@spellname425709。",受到的伤害提高$s1%。
421842,,$@spelldesc423693,
421843,,将水洒向魔力灌木，使其获得自行前往木兰橡树处的能量。,
421844,,$@spelldesc421816,
421845,,,
421846,,,
421847,,"沃尔科罗斯向玩家呕出大块灼热的胆汁，在每个冲击点周围$421613A1码内造成$421613s1点火焰伤害，并产生$@spellname421082。
",
421848,,$@spelldesc421847,
421849,,$@spelldesc421847,
421851,,向你的目标冲锋并将其击倒，持续$d并造成$s1点物理伤害。,昏迷。
421852,,$@spelldesc375944,
421853,,烈焰守护者拉罗达尔打开了火光熊熊的梦境之路，自身传送到其他地点。,
421854,,,
421855,,,
421856,,,
421858,,玩家可以收集$@spellname423904，使造成的伤害提高$s1%，造成的治疗效果提高$s2%，持续$d。该效果可叠加，但收集更多烈焰不会延长持续时间。,"造成的伤害提高$s1%。
造成的治疗和吸收效果提高$s2%。"
421859,,斯莫德隆收集$@spellname421821，使其造成的伤害提高$s1%$?diff17[，持续$d。][。]该效果可叠加。,造成的伤害提高$s1%。
421860,,砸碎可获得$s1个超因果箔片。,
421861,,,
421862,,阅读后，在索莉多米处的声望提高${$s1/100}点。,
421864,,,
421865,,残虐者艾姬拉准备发起毁灭性攻击！,残虐者艾姬拉准备发起毁灭性攻击！
421866,,,
421867,,一次威力无穷的暗影烈焰打击。,
421868,,,
421869,,,
421870,,,
421871,,,
421872,,,
421873,,造成$s1点暗影伤害，并使玩家造成的伤害降低$s2%，持续$d。,造成的伤害降低$s2%。
421874,,,
421875,,老蜡须呼唤卑微的劳工，他们会徒步或乘坐矿车加入战斗。,
421877,,,
421878,,一个梦魇生物。,一个梦魇生物。
421879,,,
421880,,,
421881,,,
421882,,,
421883,,,
421884,,翡翠之风推动玩家向前，持续$d，使其获得$s1点精力。,提高飞行速度。
421885,,,
421886,,采集样本。,
421887,,对$@spellname421887周围$A1码内的所有玩家造成$s1点火焰伤害，并对与其碰撞的玩家施加$@spellname421858。,
421888,,,
421889,,组合泰坦水晶碎片、泰坦水晶末端和泰坦光线聚焦器来修复泰坦聚焦水晶组件。,
421890,,,
421891,,组合2个泰坦阻滞钥匙碎片来修复泰坦阻滞钥匙组件。,
421892,,组合泰坦能量核心和泰坦方块外壳来修复泰坦能量方块组件。,
421893,,,
421894,,组合泰坦电容水晶、泰坦电容护盾和符文电容材料来修复大型泰坦电容组件。,
421895,,,
421896,,,
421897,,,
421898,,$@spelldesc421960,
421899,,,
421900,,,
421901,,,
421902,,$@spelldesc421055,
421904,,[PH] Desc,
421905,,,
421906,,,
421907,,,
421908,,$@spelldesc421904,
421909,,,
421910,,$@spelldesc422700,
421911,,你可以在魔法气泡内飞行一小段时间。,你可以在魔法气泡内飞行一小段时间。
421915,,$@spelldesc421904,
421916,,在此区域内每$t1秒造成$s1点自然伤害。,每$t1秒造成$s1点自然伤害。
421917,,,
421918,,,
421919,,,
421920,,一套细致入微的装扮，绝对能让你的外表与沉睡者毫无分别……只需要一点妖精的戏法就行了。,一套细致入微的装扮，绝对能让你的外表与沉睡者毫无分别……只需要一点妖精的戏法就行了。
421921,,,
421922,,$@spelldesc419144,"吸收$w1点伤害。

每$419144t1秒对所有玩家造成越来越高的暗影烈焰伤害。"
421923,,$@spelldesc419144,
421925,,$@spelldesc410223,
421926,,,
421927,,,
421928,,,
421929,,丁达尔向空中射出灼烧飞羽，留下$@spellname421930。,
421930,,$@spelldesc421939,
421931,,$@spelldesc421932,
421932,,"丁达尔点燃所有灼烧翎羽，对空中的玩家造成$s1点火焰伤害。
",
421933,,$@spelldesc422325,
421934,,,
421935,,,
421936,,丁达尔在平台各处召唤多个偏轨星月，每$t1秒对区域中的玩家造成$s1点法术火焰伤害。,每$t1秒造成$s1点法术火焰伤害。
421937,,"菲莱克从$@spellname419066中抽取暗影烈焰宝珠。宝珠会向菲莱克移动，触碰宝珠会使其爆发，造成$421942s1点暗影烈焰伤害。

菲莱克会吞噬附近的宝珠，并产生$@spellname429866。",
421939,,灼烧翎羽对触及的玩家造成$s1点火焰伤害，并移除$s2点精力。,
421940,,,
421942,,$@spelldesc421937,
421943,,,
421944,,"丁达尔用$@spellname421944包围平台，每$t1秒对区域内的玩家造成$s1点火焰伤害。

烈焰还会摧毁区域中所有的暴怒的古树。",每$t1秒造成$s1点火焰伤害。
421945,,,
421946,,,
421947,,,
421948,,呼叫伊芙琳带你飞到空中和敌人战斗。,
421949,,,
421950,,$@spelldesc421325,$@spellaura421325
421951,,$@spelldesc421325,$@spellaura421325
421953,,蜡烛之王吸收暗焰的力量，强化自身的技能。,
421954,,,
421955,,,
421956,,$@spelldesc421960,
421959,,,
421960,,"瘤根使数块地面爆发出暗影烈焰，对其中的玩家造成$s1点伤害。

部分地块会吸收暗影烈焰能量，形成休眠的$?diff16[被污染的树人和][]被污染的鞭笞者。",
421961,,$@spelldesc421969,
421962,,$@spelldesc421960,
421963,,,
421964,,,
421965,,,
421966,,,
421967,,,
421968,,丁达尔从空中凝视玩家。叠加至10层时，丁达尔会以$@spellname421978发起攻击。,
421969,,$@spellname421969对触及的玩家造成$s1点火焰伤害，并将其击退。,
421970,,$@spelldesc387526,造成的伤害提高$w1%。
421971,,$@spelldesc421972,
421972,,"瘤根用暗影烈焰瘟病标记玩家，每$t1秒对其位置周围$422091A1码内的玩家造成$422091s1点暗影烈焰伤害，持续$d1。

持续时间结束后，瘟病会产生一片$@spellname422023。","对$422091A1码内的玩家造成$422091s1点伤害。

持续时间结束后，产生一片$@spellname422023。"
421973,,$@spelldesc421972,
421974,,,
421975,,"对受到你的割裂和夺命药膏影响的目标施放毁伤会对其施加腐蚀飞溅，持续$421976d。仅能对1个目标施加。

腐蚀飞溅使你造成的中毒伤害的$421976s1%溅射给周围的其他敌人，目标超过$421976s2个时造成的伤害降低。",
421976,,$@spelldesc421975,受到来自$@auracaster的中毒伤害的$w1%溅射给周围的敌人。
421977,,,
421978,,丁达尔从空中用毁灭性的烈焰光束打击玩家，造成$s1点火焰伤害。,
421979,,$@spelldesc421975,
421980,,,
421981,,$@spelldesc421986,
421982,,向敌方目标发射能量箭，对所有目标敌人造成$421985s1点伤害，可能在近距离造成更多伤害。,
421983,,短暂提高你的移动速度。,提高你的移动速度。
421984,,,
421985,,,
421986,,觉醒时对所有敌人造成$s1点暗影烈焰伤害。,
421987,,$@spelldesc421992,近战攻击每$422000t1秒额外造成$422000s1点火焰伤害。该效果可叠加。
421988,,,[DNT] Aura that controls if the Scenario is visible to the player! Make sure to mark this as 'Do Not Display' before launch!
421990,,"每当你或盟友受到伤害时横扫最近的敌人，造成$s1点物理伤害并获得一层$@spellname421994，使$pri提高$s2点，最多叠加$421994u次。该效果每3秒只能触发一次。

$@spellname421994叠加至$421994u层后获得$@spellname422016，反击所有攻击并每$434251T1秒恢复$s3点生命值，持续$422016d后消耗所有层数。

$?(a137048|a137028|a137023|a137010|a212613|a137008)[][|cnRED_FONT_COLOR:仅对坦克专精有效。|r]",
421991,,,
421992,,丁达尔的近战攻击使目标燃烧，造成火焰伤害并每$422000t1秒额外造成$422000s1点火焰伤害，持续$422000d。该效果可叠加。,
421994,,$@spelldesc421990,$pri提高$w1点。
421995,,,
421996,,$@spelldesc421990,
421997,,,
421998,,灰烬化形状态下的拉罗达尔不断爆发，每$421323t1秒对玩家施加$@spellname421323。,"每$421323t1秒为玩家施加一层$@spellname421323。

$@spellicon421323$@spellname421323：
$@spelldesc421323"
421999,,把足够的酒运到匠人集市！,
422000,,"丁达尔的近战攻击使目标燃烧，每$t1秒造成$s1点火焰伤害，持续$d。该效果可叠加。
",每$t1秒造成$s1点火焰伤害。
422001,,,
422002,,从地下冲出，惊吓蜗牛！,从地下冲出，惊吓蜗牛！
422003,,,
422004,,,
422005,,,
422006,,,
422007,,,
422008,,蹑手蹑脚地将一顶傻傻的帽子套在正在睡觉的德鲁伊头上。,
422009,,,
422010,,,
422011,,,
422014,,,
422015,,,
422016,,$@spelldesc421990,反击$421996r码内的敌人造成的所有伤害。每$t秒恢复$w1点生命值。
422017,,,
422018,,,
422019,,,
422020,,,
422021,,,
422023,,燃烧的土地每$t1秒对站在其中的玩家造成$s1点暗影烈焰伤害。,每$t1秒造成$s1点暗影烈焰伤害。
422024,,$@spelldesc422032,
422025,,,
422026,,瘤根在痛苦中咆哮，对所有玩家造成$s1点暗影烈焰伤害，并每$t2秒额外造成$s2点暗影烈焰伤害，持续$d。,
422027,,$@spelldesc422032,
422028,,,
422029,,$@spelldesc422032,
422030,,,
422031,,法力茶的引导速度加快$s1%，恢复的法力值提高$s2%。,
422032,,"世界之树正值危难关头，受伤的$@spellname422032周期性地从阿梅达希尔之心里出现。

抵达阿梅达希尔之心时，每个精魂都会将剩余的生命转移给世界之树。
",
422033,,$@spelldesc421990,遭受近战攻击会触发$@spellname421996，并获得一层$@spellname421994。
422034,,,
422035,,你强烈的爱意让目标无言以对，持续$296114d。,你爱意满满。
422036,,让与不幸的个体羁绊紧密的痛苦梦境之灵现身。,
422037,,,
422039,,瘤根对前方锥形范围内的玩家造成$s2点暗影烈焰伤害。,
422040,,$@spelldesc366242,
422041,,,
422042,,$@spelldesc366242,
422043,,$@spelldesc366242,
422044,,$@spelldesc366242,
422045,,$@spelldesc366242,
422046,,$@spelldesc366242,
422047,,你强烈的爱意让目标无言以对，持续$296114d。,你爱意满满。
422048,,,[PH] focus on me
422049,,,
422050,,,
422052,,$@spelldesc420947,
422053,,鞭笞者向一名玩家喷射棘刺，造成$422464s1点暗影烈焰伤害。棘刺会割碎目标的护甲，使其受到的伤害提高$422466s2%并流血，每$422466t1秒造成$422466s1点物理伤害，持续$422466d。该效果可叠加。,
422054,,灾怨轰炸的伤害提高$s1%，并且你的法术现在有几率召唤一次灾怨轰炸。,
422055,,"$@spelldesc420946
",
422056,,,
422057,,混乱之箭的伤害提高$s1%。火焰之雨的伤害提高$s2%。暗影灼烧的伤害提高$s3%。,
422058,,,
422059,,制作一个试验性传送门，使你能够前往梦境之中包含研究道标的位置。,
422060,,,
422061,,$@spelldesc422243,
422062,,,
422064,,,
422065,,,
422066,,,
422067,,斯莫德隆点燃自己的灵魂，使$@spellname420950的触发间隔从每$417039t1秒缩短为$s1秒$?diff17|diff14[][，造成的伤害提高$s3%]，持续$s2秒。,"$@spellname420950每$s1秒触发一次，$?diff17|diff14[。][，造成的伤害提高$s3%。]

将熔火能量引导至余烬之痕中。"
422068,,,
422069,,,
422072,,,
422073,,,
422074,,,
422075,,体型增大。,你的体型增大了。
422076,,,
422078,,向敌方目标射出一束能量箭，对当前目标造成$s1点自然伤害。,
422079,,,
422080,,$@spelldesc420540,
422081,,,
422082,,,
422083,,"重新种下幼苗并尝试扑灭它的火焰，持续$d。治疗幼苗时还能恢复等量的生命值，由最多$s3名受伤的盟友均摊。每治疗一个盟友，治疗量都会提高，最多额外产生$422081s1点治疗量。



如果幼苗在$d后依然存活，它的答谢会使你的精通提高$422081s2，持续10秒。",
422085,,炽焰之海每$t1秒造成$s1点火焰伤害。,每$t1秒受到$s1点火焰伤害。
422086,,呼啸的火焰每$t1秒造成$s1点火焰伤害。,每$t1秒受到$s1点火焰伤害。
422087,,,
422088,,,
422089,,,
422090,,为一个友方目标恢复$s1点生命值。获得$s2%的$@spellname77495增益。,
422091,,$@spelldesc421972,
422092,,,
422093,,,
422094,,立即为盟友恢复$s1点生命值。,
422095,,,
422096,,,
422097,,,
422098,,,
422099,,,
422100,,,
422101,,组队专精已改变。是否更新地下城机器人？,
422102,,,
422104,,沃尔科罗斯沸腾的怒火使周围的岩浆滚沸翻涌，处于其中的玩家受到的火焰伤害提高$s4237591%。,
422105,,$@spelldesc421284,
422106,,,
422107,,,
422108,,,
422109,,,
422110,,,
422111,等级 1,使施法者进入潜行状态。效果将一直持续直到取消。,潜行。
422113,,,
422114,,,获得了梦涌的强化。
422115,,丁达尔变形为一棵烈焰之树，每$t3秒触发$@spellname424579。,每$t3秒触发一次$@spellname424579。
422116,,$@spelldesc422125,
422117,,,
422118,,,
422119,,,
422120,,$@spelldesc422115,
422121,,,
422122,,$@spelldesc422125,
422123,,$@spelldesc422125,
422124,,受到了神灵的蛊惑诅咒，无法分辨敌友。,受到了神灵的蛊惑诅咒，无法分辨敌友。
422125,,"老蜡须命令烛芯冲向最远处的玩家，对击中的所有玩家造成$s1点物理伤害并将其击退，冲锋结束时触发一次$@spellname422270。

对卑微的劳工极为致命。",
422126,,,
422127,,,
422128,,,
422129,,,
422130,,,
422131,,,
422132,,,
422133,,$@spelldesc366264,
422134,,$@spelldesc366264,
422135,,燃灰天降。,燃灰天降。
422136,,,
422137,,当前目标不在范围内时，菲莱克扑向目标，使用菲莱拉兹发动一次近战攻击。,
422138,,$@spelldesc422125,
422139,,$@spelldesc420525,
422141,,,
422142,,灰烬天降。,灰烬天降。
