ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
26345,第14部分,,2529,43,26338,0,26346,2,0,0,405437,0,0,0,-1
26346,第15部分,,2529,44,26338,26508,26541,2,0,0,405641,0,0,0,-1
26350,第12部分,,2525,11,26229,26941,26658,2,0,0,405821,0,2,32,0
26351,第13部分,,2525,22,26229,0,27146,2,0,0,406333,0,0,0,-1
26352,第14部分,,2525,21,26229,0,26351,2,0,0,406851,0,0,0,-1
26353,第16部分,,2529,15,26340,0,0,2,0,0,405083,0,0,0,-1
26354,第19部分,,2529,41,26356,0,0,2,0,0,409320,0,2,0,0
26355,第17部分,,2529,28,26337,0,0,2,0,0,403203,0,0,1,-1
26356,第18部分,"$[!16

在史诗难度下，与受到腐化暗影影响的玩家接触时会触发爆裂暗影烈焰，并施加萦绕烈焰。$]",2529,39,26587,26613,0,2,0,0,402617,0,0,0,-1
26357,第20部分,,2529,50,26338,0,0,2,0,0,406783,0,0,1,-1
26358,第21部分,,2529,49,26338,0,26357,2,0,0,405914,0,0,1,-1
26360,第16部分,"$[!16

在英雄及更高难度下，熔岩漩涡会更频繁地爆发出熔岩波浪。",2525,16,26350,26572,26596,2,0,0,406160,0,2,8,0
26362,第18部分,,2525,6,26229,0,26660,2,0,0,405316,0,0,16,-1
26364,综述,"瓦坎和苟尔娜轮流获得能量，比拼谁能消灭更多的玩家。

瓦坎向随机玩家的位置位置投掷|cFF2959D3|Hspell:404176|h[黑暗吞噬]|h|r并召唤一个|cFF2959D3|Hspell:403948|h[酷热旋风]|h|r。

苟尔娜在随机玩家的位置引发|cFF2959D3|Hspell:403367|h[熔岩喷泉]|h|r喷发后持续对多名玩家造成火焰伤害。

能量满时，瓦坎会施展|cFF2959D3|Hspell:404517|h[焚天之蚀]|h|r，而苟尔娜会施放|cFF2959D3|Hspell:402983|h[万物尽焚]|h|r。

当一人被击败时，另一人宣告获胜，使法术的施法间隔缩短，并提高获得能量的速度。",2531,1,0,26366,26500,3,0,0,0,0,0,0,-1
26365,坦克,"$bullet;苟尔娜的|cFF2959D3|Hspell:402795|h[燃烧打击]|h|r会施加一层|cFF2959D3|Hspell:402824|h[灼烧之触]|h|r。
$bullet;瓦坎的|cFF2959D3|Hspell:403774|h[晦暗重击]|h|r会施加一层|cFF2959D3|Hspell:403779|h[燃烧之影]|h|r。
$bullet;当苟尔娜和瓦坎紧靠在一起时，他们会获得|cFF2959D3|Hspell:407563|h[强势竞逐]|h|r效果。",2531,4,26364,0,0,3,0,0,0,0,0,1,-1
26366,伤害输出者,"$bullet; 躲避苟尔娜的|cFF2959D3|Hspell:402983|h[万物尽焚]|h|r。
$bullet;躲避托比瓦坎的|cFF2959D3|Hspell:404517|h[焚天之蚀]|h|r。",2531,2,26364,0,26367,3,0,0,0,0,0,2,-1
26367,治疗者,"$bullet; 苟尔娜会令随机玩家叠加|cFF2959D3|Hspell:402824|h[灼烧之触]|h|r。
$bullet;瓦坎会令随机玩家叠加|cFF2959D3|Hspell:403779|h[燃烧之影]|h|r。",2531,3,26364,0,26365,3,0,0,0,0,0,4,-1
26368,第19部分,,2525,32,26229,0,0,2,0,0,406165,0,0,0,-1
26369,第1部分,"兹斯卡恩是操纵战场的大师，能够利用多种致命的陷阱来考验玩家。兹斯卡恩会创造多个龙火魔像协助自己，并激活附近的|cFF2959D3|Hspell:405462|h[龙火陷阱]|h|r焚烧附近的玩家。

兹斯卡恩会被动获得能量，能量达到100点时，附近的巨龙雕像会释放出|cFF2959D3|Hspell:405439|h[战术破袭]|h|r冲击波来重创玩家。",2532,1,0,26370,26373,3,0,0,0,0,0,0,-1
26370,坦克,"$bullet;|cFF2959D3|Hspell:406202|h[战术破袭]|h|r会从附近的巨龙雕像中释放数波对玩家致命的龙火波浪。
$bullet;|cFF2959D3|Hspell:404942|h[灼烧之爪]|h|r每一击都会对兹斯卡恩当前的目标造成更高的火焰伤害。
$bullet;如果无法及时应对，|cFF2959D3|Hspell:404955|h[散射炸弹]|h|r会对所有玩家造成巨额物理伤害。",2532,2,26369,0,26371,3,0,0,0,0,0,1,-1
26371,伤害输出者,"$bullet;|cFF2959D3|Hspell:406202|h[战术破袭]|h|r会从附近的巨龙雕像中释放数波对玩家致命的龙火波浪。
$bullet;|cFF2959D3|Hspell:403978|h[冲击波]|h|r会造成高额火焰伤害，并将玩家击退。
$bullet;龙火魔像会尝试激活更多|cFF2959D3|Hspell:405462|h[龙火陷阱]|h|r。",2532,3,26369,0,26372,3,0,0,0,0,0,2,-1
26372,治疗者,"$bullet;|cFF2959D3|Hspell:406202|h[战术破袭]|h|r会从附近的巨龙雕像中释放数波对玩家致命的龙火波浪。
$bullet;|cFF2959D3|Hspell:403978|h[冲击波]|h|r会造成高额火焰伤害，并将玩家击退。
$bullet;|cFF2959D3|Hspell:404007|h[不稳定的灰烬]|h|r会对多名玩家造成高额伤害，并使其对附近的盟友造成伤害。",2532,4,26369,0,0,3,0,0,0,0,0,4,-1
26373,第5部分,,2532,5,0,0,27103,2,0,0,405462,0,3,128,0
26374,瓦坎,,2531,6,0,26375,26383,1,110921,0,0,0,0,0,-1
26375,第6部分,,2531,7,26374,26376,26377,2,0,0,403774,0,0,1,-1
26376,第7部分,,2531,8,26375,0,0,2,0,0,403779,0,0,128,-1
26377,第8部分,,2531,9,26374,26378,26379,2,0,0,403855,0,0,0,-1
26378,第9部分,,2531,10,26377,0,0,2,0,0,403779,0,0,128,-1
26379,第10部分,,2531,11,26374,26381,26380,2,0,0,404176,0,0,32,-1
26380,第11部分,,2531,14,26374,26506,0,2,0,0,404517,0,0,0,-1
26381,第12部分,,2531,12,26379,26382,0,2,0,0,403948,0,0,0,-1
26382,第13部分,,2531,13,26381,0,0,2,0,0,404645,0,0,0,-1
26383,苟尔娜,,2531,16,0,26384,0,1,110919,0,0,0,0,0,-1
26384,第15部分,,2531,17,26383,26385,26386,2,0,0,402795,0,0,1,-1
26385,第16部分,,2531,18,26384,0,0,2,0,0,402824,0,0,128,-1
26386,第17部分,,2531,19,26383,26387,26388,2,0,0,402887,0,0,0,-1
26387,第18部分,,2531,20,26386,0,0,2,0,0,402824,0,0,128,-1
26388,第19部分,,2531,21,26383,26389,26392,2,0,0,403367,0,0,32,-1
26389,第20部分,,2531,22,26388,26390,0,2,0,0,403384,0,0,0,-1
26390,第21部分,,2531,23,26389,0,26391,2,0,0,403583,0,0,0,-1
26391,第22部分,,2531,24,26389,0,0,2,0,0,404676,0,0,0,-1
26392,第23部分,,2531,25,26383,26507,0,2,0,0,402983,0,0,0,-1
26394,第7部分,,2532,7,0,26395,26404,2,0,0,405812,0,0,2,-1
26395,第15部分,,2532,8,26394,0,26627,2,0,0,405886,0,0,64,-1
26396,第13部分,,2532,10,26394,26397,0,2,0,0,405592,0,0,32,-1
26397,第14部分,,2532,11,26396,0,0,2,0,0,405956,0,1,0,-1
26398,第8部分,,2532,16,0,0,26403,2,0,0,403978,0,0,4,-1
26399,第11部分,,2532,14,0,26718,26398,2,0,0,404007,0,2,8,0
26402,第10部分,,2532,13,0,0,26399,2,0,0,404955,0,2,1,0
26403,第6部分,,2532,17,0,0,0,2,0,0,404942,0,0,1,-1
26404,第16部分,,2532,12,0,0,26402,2,0,0,406202,0,0,16,-1
26405,第50部分,,2520,68,26145,0,26146,2,0,0,406428,0,0,0,-1
26406,第3部分,,2521,8,0,26408,26410,2,0,0,413105,0,1,16,-1
26407,第4部分,,2521,11,26406,0,0,2,0,0,405970,0,0,0,-1
26408,第5部分,,2521,9,26406,26409,26407,2,0,0,403486,0,2,4128,0
26409,第6部分,,2521,10,26408,0,0,2,0,0,417480,0,2,16,0
26410,第7部分,,2521,12,0,26411,26171,2,0,0,413013,0,0,5,-1
26411,第8部分,,2521,13,26410,0,0,2,0,0,413041,0,2,4224,0
26412,伤害输出者,"$bullet;|cFF2959D3|Hspell:401794|h[凋零沙池]|h|r形成时会造成伤害，随后封锁地面。
$bullet;|cFF2959D3|Hspell:413105|h[万古裂片]|h|r和由此产生的|cFF2959D3|Hspell:405970|h[万古碎片]|h|r会造成高额伤害。",2521,3,26415,0,27221,3,0,0,0,0,2,2,2
26413,治疗者,"$bullet; |cFF2959D3|Hspell:413013|h[裂时斩]|h|r会造成高额伤害并吸收治疗量。
$bullet; |cFF2959D3|Hspell:401794|h[凋零沙池]|h|r形成时会造成伤害，并封锁场地。",2521,5,26415,0,27222,3,0,0,0,0,2,4,2
26414,坦克,"$bullet; |cFF2959D3|Hspell:413013|h[裂时斩]|h|r会造成高额伤害并吸收治疗量。
$bullet; |cFF2959D3|Hspell:413105|h[万古裂片]|h|r和后续产生的|cFF2959D3|Hspell:405970|h[万古碎片]|h|r会造成巨额伤害。",2521,7,26415,0,0,3,0,0,0,0,2,1,2
26415,综述,克罗妮卡践踏地面并形成|cFF2959D3|Hspell:401794|h[凋零沙池]|h|r封锁区域。此外，她还会挥舞扭转时光的战斧，施展|cFF2959D3|Hspell:413013|h[裂时斩]|h|r。能量达到100点时，她会使出|cFF2959D3|Hspell:413105|h[万古裂片]|h|r扑向玩家，释放出时空碎片。,2521,1,0,27220,26406,3,0,0,0,0,0,2,-1
26416,第23部分,"$[!16

在史诗难度下，裂体奔袭的效果不会结束。$]",2530,8,26316,0,26317,2,0,0,406358,0,2,12320,0
26417,第18部分,,2530,14,26322,0,26734,2,0,0,405042,0,2,160,0
26420,第13部分,,2522,28,0,0,0,2,0,0,404744,0,0,1,-1
26421,第二阶段：腐化据心,,2523,27,0,26456,26422,0,0,0,0,0,1,0,-1
26422,第三阶段：现实崩塌,,2523,55,0,26432,0,0,0,0,0,0,1,0,-1
26426,第17部分,,2523,26,26776,0,0,2,0,0,403057,0,0,0,-1
26428,第19部分,,2523,42,26421,0,27117,2,0,0,404068,0,0,16,-1
26430,第6部分,,2523,9,26192,26786,26783,2,0,0,402115,0,0,0,-1
26431,第7部分,,2523,17,26192,26455,0,2,0,0,401022,0,0,1,-1
26432,第24部分,,2523,56,26422,26701,26534,2,0,0,403908,0,0,32,-1
26434,第14部分,,2523,6,26192,26435,26781,2,0,0,402902,0,1,32,-1
26435,第10部分,,2523,7,26434,0,0,2,0,0,402831,0,0,0,-1
26439,扭曲的畸变怪,"扭曲的畸变怪渴求血肉，它们无休无止地追逐生命，只求用锋锐的爪牙将其撕碎吞噬。

扭曲的畸变怪会因|cFF2959D3|Hspell:409876|h[不稳定突变]|h|r而逐渐增强。",2523,60,26432,26652,26944,1,94374,0,0,0,2,0,0
26444,第51部分,,2520,18,26150,0,26636,2,0,0,406989,0,0,0,-1
26449,第14部分,,2522,14,26240,0,27102,2,0,0,406530,0,0,0,-1
26450,第9部分,,2522,16,0,26451,26452,2,0,0,407069,0,2,0,0
26451,第10部分,,2522,17,26450,0,0,2,0,0,402421,0,0,0,-1
26452,第9部分,"$[!15  
在英雄和史诗难度下，痛苦射线会持续追逐玩家，直到被恐惧裂隙所吞噬。$]",2522,18,0,26707,26183,2,0,0,407069,0,3,8,0
26453,第10部分,,2522,20,26452,0,0,2,0,0,402421,0,0,0,-1
26454,第33部分,,2523,71,26194,26654,26957,2,0,0,401825,0,2,0,0
26455,第33部分,,2523,18,26431,26641,26951,2,0,0,401825,0,2,0,0
26456,彼岸之声,,2523,28,26421,26457,26780,1,90743,0,0,0,0,32,-1
26457,第47部分,,2523,29,26456,26946,26873,2,0,0,407039,0,0,32,-1
26494,第66部分,"$
$
只有受到腐蚀术影响的玩家才能攻击处于隐迹虚空中的彼岸之声。",2523,35,26456,26536,0,2,0,0,407036,0,2,0,0
26496,第24部分,,2530,12,26321,0,0,2,0,0,407302,0,1,0,-1
26497,第25部分,,2530,25,26328,0,0,2,0,0,407302,0,1,0,-1
26498,第26部分,,2530,33,26335,0,0,2,0,0,407302,0,1,0,-1
26499,第52部分,,2520,9,26147,0,0,2,0,0,407576,0,0,0,-1
26500,第24部分,,2531,5,0,0,26374,2,0,0,407563,0,0,32,-1
26501,第20部分,,2525,30,26560,0,26502,2,0,0,407547,0,0,1,-1
26502,第21部分,,2525,31,26560,0,0,2,0,0,407597,0,0,1,-1
26505,第25部分,"$[!16

在史诗难度下，时空畸体会施加时空解离。$]",2530,29,26329,26713,26334,2,0,0,407617,0,2,4096,0
26506,第26部分,,2531,15,26380,0,0,2,0,0,407787,0,0,0,-1
26507,第25部分,,2531,26,26392,0,0,2,0,0,407815,0,0,0,-1
26508,第22部分,,2529,45,26346,0,26509,2,0,0,405704,0,0,0,-1
26509,第23部分,,2529,46,26346,0,0,2,0,0,405645,0,0,0,-1
26510,综述,格罗玛什·地狱咆哮统率着部落大军，与联盟大军展开了永恒不息的战斗。格罗玛什挥舞着血吼，他将在敌人之中披荆斩棘，召集部队，使出浑身解数征服敌手。,2533,1,0,26511,26514,3,0,0,0,0,0,0,-1
26511,伤害输出者,"$bullet;|cFF2959D3|Hspell:418046|h[为了部落！]|h|r会召唤额外的敌方战斗员对抗玩家。
$bullet;|cFF2959D3|Hspell:410234|h[剑刃风暴]|h|r会追击一名被标记的玩家，并对附近区域造成伤害。
$bullet;|cFF2959D3|Hspell:408228|h[震荡波]|h|r会连续三次快速施放。",2533,2,26510,0,26512,3,0,0,0,0,0,2,-1
26512,治疗者,"$bullet;|cFF2959D3|Hspell:418046|h[为了部落！]|h|r会召唤额外的敌方战斗员对抗玩家。
$bullet;|cFF2959D3|Hspell:410234|h[剑刃风暴]|h|r会追击一名被标记的玩家，并对附近区域造成伤害。
$bullet;|cFF2959D3|Hspell:408228|h[震荡波]|h|r会连续三次快速施放。",2533,3,26510,0,26513,3,0,0,0,0,0,4,-1
26513,坦克,"$bullet;|cFF2959D3|Hspell:410254|h[斩首]|h|r会攻击两次，每次挥击都会施加|cFF2959D3|Hspell:410497|h[致死之伤]|h|r效果。
$bullet;|cFF2959D3|Hspell:418046|h[为了部落！]|h|r会召唤额外的敌方战斗员对抗玩家。
$bullet;|cFF2959D3|Hspell:408228|h[震荡波]|h|r会连续三次快速施放。",2533,4,26510,0,0,3,0,0,0,0,0,1,-1
26514,永恒战场,迷时战场上烽火不息，鏖战的部落和联盟大军会不断冲入场地。,2533,5,0,26515,26525,0,0,0,0,0,0,0,-1
26515,部落大军,,2533,6,26514,27206,0,0,0,0,0,0,1,0,-1
26525,格罗玛什·地狱咆哮,,2533,14,0,27246,0,1,0,0,0,0,1,0,-1
26526,第13部分,,2533,19,26525,0,26688,2,0,0,418046,0,0,0,-1
26529,第26部分,,2524,15,26209,0,26222,2,0,0,398938,0,0,32,-1
26530,第24部分,,2529,16,26336,0,26341,2,0,0,407640,0,2,8,0
26532,第8部分,,2523,44,26421,26533,26537,2,0,0,407221,0,0,0,-1
26533,第33部分,,2523,45,26532,26640,26784,2,0,0,401825,0,2,0,0
26534,第46部分,,2523,64,26422,0,26195,2,0,0,407917,0,0,16,-1
26535,第33部分,,2523,66,26195,26653,26955,2,0,0,401825,0,2,0,0
26536,第48部分,,2523,36,26494,0,0,2,0,0,408131,0,0,0,-1
26537,第47部分,,2523,49,26421,26538,0,2,0,0,407790,0,0,1,-1
26538,第48部分,,2523,50,26537,26539,0,2,0,0,407856,0,0,1,-1
26539,第33部分,,2523,51,26538,26954,26953,2,0,0,401825,0,2,0,0
26541,第25部分,,2529,47,26338,0,27111,2,0,0,408193,0,2,8,0
26542,综述,"迦拉克隆之荒在战斗期间涌出|cFF2959D3|Hspell:407057|h[荒芜浸渗]|h|r，并通过|cFF2959D3|Hspell:406886|h[腐蚀灌体]|h|r袭击玩家。荒芜会凭借|cFF2959D3|Hspell:407159|h[荒芜回收]|h|r重焕活力。

生命值降低至$415576s1%与$415576s2%时，荒芜会转移给新的宿主，并获得新的技能。",2535,1,0,27223,26547,3,0,0,0,0,0,2,-1
26543,伤害输出者,"$bullet;|cFF2959D3|Hspell:407406|h[腐蚀]|h|r会在接触到其他玩家时转移。
$bullet;|cFF2959D3|Hspell:408029|h[通灵之霜]|h|r很容易受到伤害。",2535,3,26542,0,27224,3,0,0,0,0,2,2,2
26544,治疗者,"$bullet; |cFF2959D3|Hspell:407406|h[腐蚀]|h|r会在接触到其他玩家时转移。
$bullet; |cFF2959D3|Hspell:407978|h[通灵啸风]|h|r会对随机玩家造成直接伤害。",2535,5,26542,0,26545,3,0,0,0,0,2,4,2
26545,坦克,"$bullet;|cFF2959D3|Hspell:407057|h[荒芜浸渗]|h|r会在受影响的生物处持续出现。
$bullet;|cFF2959D3|Hspell:407159|h[荒芜回收]|h|r会移除|cFF2959D3|Hspell:407406|h[腐蚀]|h|r。",2535,6,26542,0,0,3,0,0,0,0,0,1,-1
26546,第12部分,,2527,6,0,0,26790,2,0,0,408358,0,1,16,-1
26547,迦拉克隆之荒,迦拉克隆之荒会使用|cFF2959D3|Hspell:415097|h[恶怨转移]|h|r接管新的宿主。生命值降至$415576s1%时，它会转移给昂佐恩，并在生命值降至$415576s2%时转移给洛斯凯勒兹和达扎克。,2535,7,0,26561,26556,1,112066,0,0,0,1,0,-1
26548,第6部分,,2535,14,26547,0,0,2,0,0,407057,0,0,0,-1
26549,第19部分,,2522,10,26177,0,26285,2,0,0,408367,0,0,4,-1
26550,第20部分,,2522,22,26183,0,26708,2,0,0,408147,0,2,4096,0
26551,第20部分,,2522,12,26177,0,0,2,0,0,404789,0,0,0,-1
26552,综述,"莱修克处于长老导管之外时，会逐渐获得能量，达到100点时，莱修克会获得|cFF2959D3|Hspell:405316|h[远古之怒]|h|r，对所有玩家造成致命的暗影烈焰伤害。

莱修克势不可挡的|cFF2959D3|Hspell:405821|h[烧灼猛击]|h|r会产生|cFF2959D3|Hspell:406160|h[熔岩漩涡]|h|r，在整个房间里喷吐|cFF2959D3|Hspell:403556|h[熔岩波浪]|h|r。",2525,1,0,26553,26229,3,0,0,0,0,1,0,-1
26553,坦克,"$bullet;莱修克的能量达到100点时，他会获得|cFF2959D3|Hspell:405316|h[远古之怒]|h|r，对所有玩家释放致命的暗影烈焰脉动。
$bullet;莱修克位于|cFF2959D3|Hspell:401419|h[长老导管]|h|r时会瘫痪，逐渐失去能量。
$bullet;莱修克会在|cFF2959D3|Hspell:407641|h[贾鲁翁之怒]|h|r期间施展一系列致命的攻击。",2525,2,26552,0,26554,3,0,0,0,0,0,1,-1
26554,伤害输出者,"$bullet;|cFF2959D3|Hspell:405821|h[烧灼猛击]|h|r会在冲击位置产生|cFF2959D3|Hspell:406160|h[熔岩漩涡]|h|r。
$bullet;|cFF2959D3|Hspell:406152|h[末日烈焰]|h|r未能命中任何玩家的话，会对所有玩家造成高额暗影烈焰伤害。",2525,3,26552,0,26555,3,0,0,0,0,0,2,-1
26555,治疗者,"$bullet;莱修克位于|cFF2959D3|Hspell:401419|h[长老导管]|h|r时会用|cFF2959D3|Hspell:404445|h[炙烤热浪]|h|r对所有玩家造成大量伤害。
$bullet;|cFF2959D3|Hspell:405821|h[烧灼猛击]|h|r每施放一次，造成的伤害就会提高。",2525,4,26552,0,0,3,0,0,0,0,0,4,-1
26556,昂佐恩,迦拉克隆之荒生命值达到$415576s1%时会活化昂佐恩，获得|cFF2959D3|Hspell:407978|h[通灵啸风]|h|r。,2535,15,0,26566,27379,1,111245,0,0,0,0,0,-1
26557,洛斯凯勒兹,迦拉克隆之荒活化洛斯凯勒兹，获得|cFF2959D3|Hspell:408029|h[通灵之霜]|h|r。,2535,18,27379,26567,26558,1,103254,0,0,0,0,0,-1
26558,达扎克,"迦拉克隆之荒活化达扎克，获得|cFF2959D3|Hspell:408141|h[焚焰荒芜之息]|h|r和|cFF2959D3|Hspell:413590|h[猛毒喷射]|h|r。

达扎克会作为|cFF2959D3|Hspell:417469|h[洛斯凯勒兹的副手]|h|r。",2535,20,27379,26568,0,1,111284,0,0,0,0,0,-1
26560,第24部分,,2525,29,26229,26501,26368,2,0,0,407641,0,0,1,-1
26561,第11部分,,2535,8,26547,27226,26564,2,0,0,406886,0,1,0,-1
26562,第13部分,,2535,12,26561,0,0,2,0,0,407027,0,0,0,-1
26563,第12部分,,2535,11,26561,0,26562,2,0,0,407406,0,2,32,2
26564,第14部分,,2535,13,26547,0,26548,2,0,0,407159,0,0,1,-1
26565,第17部分,,2526,12,26256,0,0,2,0,0,408183,0,0,0,-1
26566,第15部分,,2535,16,26556,0,0,2,0,0,407978,0,0,4,-1
26567,第16部分,,2535,19,26557,0,0,2,0,0,408029,0,0,2,-1
26568,第17部分,,2535,21,26558,0,27137,2,0,0,408141,0,0,0,-1
26570,第53部分,,2520,50,26154,0,0,2,0,0,411238,0,0,0,-1
26571,第54部分,,2520,70,26146,0,0,2,0,0,408457,0,0,0,-1
26572,第22部分,,2525,17,26360,0,0,2,0,0,403543,0,0,0,-1
26573,综述,"米罗克在她周围塑造时间的结构，召唤出其他时间线里的她，给玩家带来|cFF2959D3|Hspell:403891|h[更多麻烦！]|h|r，并强迫他们与一些|cFF2959D3|Hspell:405279|h[熟悉的面容]|h|r交战。

米罗克没有从其他时间线召唤威胁时，还会制造许多|cFF2959D3|Hspell:406481|h[时光陷阱]|h|r，可以诱捕盟友和敌人。",2536,1,0,26574,26588,3,0,0,0,0,0,0,-1
26574,坦克,"$bullet;|cFF2959D3|Hspell:404916|h[沙尘爆裂]|h|r会对米罗克前方的直线范围造成巨额伤害。
$bullet;只有原版米罗克才能成功施放|cFF2959D3|Hspell:404365|h[龙息术]|h|r。仔细辨别谁才是真的米罗克。
$bullet;来自其他时间线的|cFF2959D3|Hspell:405279|h[熟悉的面容]|h|r只会攻击在这个时间线上对她们有反应的玩家。",2536,2,26573,0,26575,3,0,0,0,0,0,1,-1
26575,伤害输出者,"$bullet;只有原版米罗克才能成功施放|cFF2959D3|Hspell:404365|h[龙息术]|h|r。仔细辨别谁才是真的米罗克。
$bullet;来自其他时间线的|cFF2959D3|Hspell:405279|h[熟悉的面容]|h|r只会攻击在这个时间线上对她们有反应的玩家。",2536,3,26573,0,26576,3,0,0,0,0,0,2,-1
26576,治疗者,"$bullet;|cFF2959D3|Hspell:406481|h[时光陷阱]|h|r触发时，|cFF2959D3|Hspell:406100|h[时光反冲]|h|r会对所有玩家造成伤害。
$bullet;只有原版米罗克才能成功施放|cFF2959D3|Hspell:404365|h[龙息术]|h|r。仔细辨别谁才是真的米罗克。
$bullet;来自其他时间线的|cFF2959D3|Hspell:405279|h[熟悉的面容]|h|r只会攻击在这个时间线上对她们有反应的玩家。",2536,4,26573,0,0,3,0,0,0,0,0,4,-1
26577,综述,"身为|cFF2959D3|Hspell:409692|h[沉着战术家]|h|r，伊律迪孔会在削弱对手的同时积聚能量。能量达到100点后，他会集中精神施展|cFF2959D3|Hspell:414184|h[灾劫湮灭]|h|r。

在战斗中，伊律迪孔会以|cFF2959D3|Hspell:409261|h[根绝冲击]|h|r消耗克罗米的力量，再企图以|cFF2959D3|Hspell:414535|h[崩岩轰击]|h|r消灭她。",2537,1,0,27234,26642,3,0,0,0,0,0,0,-1
26578,伤害输出者,"$bullet;|cFF2959D3|Hspell:409456|h[大地奔涌]|h|r会在伊律迪孔维持护盾时放射出伤害能量波。
$bullet;|cFF2959D3|Hspell:409261|h[根绝冲击]|h|r会造成致命伤害，只有依靠克罗米的|cFF2959D3|Hspell:414330|h[时间线防护]|h|r才能抵挡。
$bullet;|cFF2959D3|Hspell:414535|h[崩岩轰击]|h|r会对克罗米造成致命伤害，玩家必须想办法削减它的强度。",2537,3,26577,0,27235,3,0,0,0,0,2,2,2
26580,坦克,"$bullet;|cFF2959D3|Hspell:414075|h[崩摧强袭]|h|r会快速提高伊律迪孔的目标受到的伤害。
$bullet;|cFF2959D3|Hspell:414535|h[崩岩轰击]|h|r会对克罗米造成致命伤害，玩家必须想办法削减它的强度。
$bullet;|cFF2959D3|Hspell:409456|h[大地奔涌]|h|r会在伊律迪孔维持护盾时放射出伤害能量波。",2537,6,26577,0,0,3,0,0,0,0,2,1,2
26581,综述,"戴欧斯开启永恒黎明，召唤出永恒守护者并维持稳定的时光裂隙，时空错位的步兵将从其他时间线入侵这条时间线。召唤4个永恒守护者后，戴欧斯飞上高空。

戴欧斯会在所有传送门关闭后降落，开始袭击诺兹多姆，其他始祖龙盟友会从空中攻击戴欧斯。

戴欧斯的生命值降至$416276s1%后，始祖龙盟友会降落并解救诺兹多姆，与戴欧斯迎面对决。",2538,1,0,26582,26751,3,0,0,0,0,0,0,-1
26582,坦克,"$bullet;让|cFF2959D3|Hspell:416139|h[恒时吐息]|h|r远离盟友。
$bullet;召唤出的永恒守护者会用|cFF2959D3|Hspell:411763|h[永恒震爆]|h|r轰击其主要目标。
$bullet;站在坠落的|cFF2959D3|Hspell:410904|h[永恒法球]|h|r下方可延缓|cFF2959D3|Hspell:410908|h[永恒新星]|h|r的易伤效果。",2538,2,26581,0,26583,3,0,0,0,0,0,1,-1
26583,伤害输出者,"$bullet;|cFF2959D3|Hspell:416139|h[恒时吐息]|h|r会在大范围内造成巨额伤害。
$bullet;击败召唤出的永恒守护者可以通过|cFF2959D3|Hspell:416261|h[时光裂隙塌缩]|h|r令戴欧斯落回地面。
$bullet;站在坠落的|cFF2959D3|Hspell:410904|h[永恒法球]|h|r下方可以错开|cFF2959D3|Hspell:410908|h[永恒新星]|h|r的易伤效果。",2538,3,26581,0,26584,3,0,0,0,0,0,2,-1
26584,治疗者,"$bullet;永恒守护者的|cFF2959D3|Hspell:412027|h[时序灼焚]|h|r会造成高额伤害。
$bullet;站在坠落的|cFF2959D3|Hspell:410904|h[永恒法球]|h|r下方可以错开|cFF2959D3|Hspell:410908|h[永恒新星]|h|r的易伤效果。
$bullet;|cFF2959D3|Hspell:416139|h[恒时吐息]|h|r会在大范围内造成巨额伤害。",2538,4,26581,0,0,3,0,0,0,0,0,4,-1
26587,第26部分,,2529,35,26338,26610,26620,2,0,0,409385,0,3,4096,0
26588,第5部分,,2536,5,0,0,26589,2,0,0,404916,0,0,1,-1
26589,第6部分,"$[8,23

所有米罗克都会开始施放|cFF2959D3|Hspell:404365|h[龙息术]|h|r。施法时间结束前，原版米罗克会把其他时间线的米罗克送回她们自己的时间线。$]",2536,6,0,26590,26591,2,0,0,403891,0,1,0,-1
26590,第7部分,,2536,7,26589,27380,0,2,0,0,404365,0,1,48,-1
26591,第8部分,"$; 

后续施放时，米罗克为仆从恢复全部生命值，并移除所有有害效果。",2536,9,0,26592,26594,2,0,0,405279,0,0,0,-1
26592,熟悉的面容,,2536,10,26591,27377,0,1,37925,0,0,0,0,0,-1
26593,第10部分,,2536,12,26592,0,0,2,0,0,412768,0,0,0,-1
26594,第11部分,,2536,13,0,27378,0,2,0,0,406481,0,0,0,-1
26595,第12部分,,2536,15,26594,0,0,2,0,0,429363,0,0,4,-1
26596,第24部分,,2525,18,26350,0,0,2,0,0,406161,0,0,16,-1
26604,第一阶段：突袭城垒,,2524,7,0,26737,26683,0,0,0,0,0,1,0,-1
26609,第30部分,,2524,21,26217,0,26220,2,0,0,409271,0,0,128,-1
26610,第19部分,"$[!16

在史诗难度下，与受到炽炎之热影响的玩家接触时会触发爆裂暗影烈焰，并施加萦绕暗影。$]",2529,36,26587,26611,26356,2,0,0,401809,0,0,0,-1
26611,第19部分,,2529,37,26610,0,26612,2,0,0,409328,0,2,4,0
26612,第19部分,,2529,38,26610,0,0,2,0,0,409299,0,2,0,0
26613,第19部分,,2529,40,26356,0,26354,2,0,0,409328,0,2,4,0
26614,第19部分,,2529,9,26336,0,26621,2,0,0,401809,0,2,32,0
26615,第18部分,,2529,19,26337,0,26624,2,0,0,402617,0,2,32,0
26620,第26部分,,2529,42,26338,0,26345,2,0,0,406780,0,0,36,-1
