ID,BaseTag,TagText_lang,Flags
49839,TUTORIAL_REAGENT_BAG_STEP_1,你获得了一个材料包！|n|n打开你的背包。,1
49840,TUTORIAL_REAGENT_BAG_STEP_2,装备你新到手的材料包！|n|n你拾取的所有制作材料都会进入这个包。,1
49841,TALENT_FRAME_APPLY_LOADOUT_BUTTON_TEXT,应用配置,1
49842,TALENT_FRAME_RESET_BUTTON_TOOLTIP_DESCRIPTION,如果只想重置一个天赋树，可以右键点击顶部行里习得的天赋。,1
49843,BARBERSHOP_CUSTOMIZATION_SOURCE_FORMAT,来源：%s,1
49845,TALENT_BUTTON_TOOLTIP_CLEAR_REPURCHASE_INSTRUCTIONS,右键点击清除所有历史节点,1
49846,ACTION_SPELL_EMPOWER_START,开始蓄力,1
49847,ACTION_SPELL_EMPOWER_START_FULL_TEXT,%1$s开始蓄力%2$s，目标为%4$s。,1
49848,ACTION_SPELL_EMPOWER_END,释放,1
49849,ACTION_SPELL_EMPOWER_END_FULL_TEXT,%1$s释放了%2$s，蓄力等级为%5$s。,1
49850,BINDING_NAME_TOGGLEREAGENTBAG1,打开/关闭材料包,1
49851,EMPOWERS_COMBATLOG_TOOLTIP,当蓄力法术开始或完成时显示信息。,1
49852,EMPOWERS,蓄力,1
49853,ARTISANS_CONSORTIUM,工匠商盟,1
49854,CRAFTING_ORDER_MAIL_CANCELED_BODY,你的制造订单已被取消。,1
49855,CRAFTING_ORDER_MAIL_EXPIRED_BODY,你的制造订单已过期。,1
49856,CRAFTING_ORDER_MAIL_ORDER_HEADER,订单：%s,1
49857,CRAFTING_ORDER_MAIL_FULFILLED_BY,完成者：|cnHIGHLIGHT_FONT_COLOR:%s|r,1
49858,PROFESSIONS_SLOT_CANT_CHANGE_IN_RECRAFT,再造一个订单时，无法改变附加材料。,1
49859,PROFESSIONS_ORDER_HAS_MINIMUM_QUALITY_FMT,此订单要求的最低品质是%s,1
49860,PROFESSIONS_CRAFTING_CANCEL_RECRAFT,取消再造,1
49861,PROFESSIONS_DECLINE_ORDER,拒绝订单,1
49862,PROFESSIONS_DECLINE_DIALOG_TITLE,拒绝订单,1
49863,PROFESSIONS_ORDER_DECLINE_NOTE_TITLE,拒绝原因：,1
49864,PROFESSIONS_ORDER_DECLINE_CONFIRMATION,你确定想拒绝此订单吗？,1
49865,CONSORTIUM_FULFILL_MAIL_SUBJECT_FMT,订单完成：%s,1
49866,CONSORTIUM_EXPIRE_MAIL_SUBJECT_FMT,订单过期：%s,1
49867,CONSORTIUM_CANCEL_MAIL_SUBJECT_FMT,订单取消：%s,1
49868,CONSORTIUM_REJECT_MAIL_SUBJECT_FMT,订单拒绝：%s,1
49869,CRAFTING_ORDER_MAIL_COMMISSION_PAID,已支付佣金：,1
49870,ACTION_SPELL_EMPOWER_INTERRUPT,被打断,1
49871,ACTION_SPELL_EMPOWER_INTERRUPT_FULL_TEXT,%1$s %2$s在蓄力等级%5$s被打断。,1
49872,CRAFTING_ORDER_MAIL_REJECTED_BY,|cnHIGHLIGHT_FONT_COLOR:%s|r决定不完成此订单。,1
49873,ACTION_SPELL_EMPOWER_INTERRUPT_POSSESSIVE,1,1
49874,PROFESSIONS_CURRENCY_AVAILABLE,你有%d点可用的%s。,1
49875,ERR_PROFESSIONS_RECIPE_DISCOVERY_S,你有了新发现：%s,1
49876,CRAFTING_ORDER_CONSORTIUM_CUT,财团分成：,1
49877,CRAFTING_ORDER_FINAL_TIP,你的分成：,1
49878,PROFESSIONS_ORDER_CANNOT_CLAIM_OWN_ORDER,你不能认领你自己的制造订单。,1
49879,SPELL_FAILED_CUSTOM_ERROR_816,你必须骑乘一头失窃的温顺的岩浆猛犸。,1
49880,HUD_EDIT_MODE_ERROR_DUPLICATE_NAME,该名称已被使用。,1
49881,VRN_REMOTE_DESKTOP_UNSUPPORTED,使用远程桌面时不支持,3
49882,VRN_DX11_UNSUPPORTED,不支持DirectX 11,3
49883,VIDEO_OPTIONS_NVIDIA_REFLEX_BOOST,NVIDIA Reflex + Boost,3
49884,VRN_LEGACY_UNSUPPORTED,不支持旧版后端,3
49885,OPTION_SHOW_ACTION_BAR6_TOOLTIP,额外的动作条，你可以在编辑模式中选择位置,1
49886,REPORT_CRAFTER,举报制作者,1
49887,OPTION_SHOW_ACTION_BAR7_TOOLTIP,额外的动作条，你可以在编辑模式中选择位置,1
49888,OPTION_SHOW_ACTION_BAR8_TOOLTIP,额外的动作条，你可以在编辑模式中选择位置,1
49889,BINDING_NAME_MULTIACTIONBAR5BUTTON1,动作条6按键1,1
49890,BINDING_NAME_MULTIACTIONBAR5BUTTON2,动作条6按键2,1
49891,BINDING_NAME_MULTIACTIONBAR5BUTTON3,动作条6按键3,1
49892,BINDING_NAME_MULTIACTIONBAR5BUTTON4,动作条6按键4,1
49893,BINDING_NAME_MULTIACTIONBAR5BUTTON5,动作条6按键5,1
49894,BINDING_NAME_MULTIACTIONBAR5BUTTON6,动作条6按键6,1
49895,BINDING_NAME_MULTIACTIONBAR5BUTTON7,动作条6按键7,1
49896,BINDING_NAME_MULTIACTIONBAR5BUTTON8,动作条6按键8,1
49897,BINDING_NAME_MULTIACTIONBAR5BUTTON9,动作条6按键9,1
49898,BINDING_NAME_MULTIACTIONBAR5BUTTON10,动作条6按键10,1
49899,BINDING_NAME_MULTIACTIONBAR5BUTTON11,动作条6按键11,1
49900,BINDING_NAME_MULTIACTIONBAR5BUTTON12,动作条6按键12,1
49901,BINDING_NAME_MULTIACTIONBAR6BUTTON1,动作条7按键1,1
49902,BINDING_NAME_MULTIACTIONBAR6BUTTON2,动作条7按键2,1
49903,BINDING_NAME_MULTIACTIONBAR6BUTTON3,动作条7按键3,1
49904,BINDING_NAME_MULTIACTIONBAR6BUTTON4,动作条7按键4,1
49905,BINDING_NAME_MULTIACTIONBAR6BUTTON5,动作条7按键5,1
49906,BINDING_NAME_MULTIACTIONBAR6BUTTON6,动作条7按键6,1
49907,BINDING_NAME_MULTIACTIONBAR6BUTTON7,动作条7按键7,1
49908,BINDING_NAME_MULTIACTIONBAR6BUTTON8,动作条7按键8,1
49909,BINDING_NAME_MULTIACTIONBAR6BUTTON9,动作条7按键9,1
49910,BINDING_NAME_MULTIACTIONBAR6BUTTON10,动作条7按键10,1
49911,BINDING_NAME_MULTIACTIONBAR6BUTTON11,动作条7按键11,1
49912,BINDING_NAME_MULTIACTIONBAR6BUTTON12,动作条7按键12,1
49913,BINDING_NAME_MULTIACTIONBAR7BUTTON1,动作条8按键1,1
49914,BINDING_NAME_MULTIACTIONBAR7BUTTON2,动作条8按键2,1
49915,BINDING_NAME_MULTIACTIONBAR7BUTTON3,动作条8按键3,1
49916,BINDING_NAME_MULTIACTIONBAR7BUTTON4,动作条8按键4,1
49917,BINDING_NAME_MULTIACTIONBAR7BUTTON5,动作条8按键5,1
49918,BINDING_NAME_MULTIACTIONBAR7BUTTON6,动作条8按键6,1
49919,BINDING_NAME_MULTIACTIONBAR7BUTTON7,动作条8按键7,1
49920,BINDING_NAME_MULTIACTIONBAR7BUTTON8,动作条8按键8,1
49921,BINDING_NAME_MULTIACTIONBAR7BUTTON9,动作条8按键9,1
49922,BINDING_NAME_MULTIACTIONBAR7BUTTON10,动作条8按键10,1
49923,BINDING_NAME_MULTIACTIONBAR7BUTTON11,动作条8按键11,1
49924,BINDING_NAME_MULTIACTIONBAR7BUTTON12,动作条8按键12,1
49925,ENABLE_INTERACT_SOUND_OPTION,交互按键音效提示,3
49926,UI_FRODRUM_TALENTS_COMPANION_APPEARANCES,伙伴外观,1
49927,UI_FRODRUM_TALENTS_HUNTING_TACTICS,席卡尔狩猎战术,1
49928,UI_FRODRUM_TALENTS_OHUNA,欧胡纳,1
49929,UI_FRODRUM_TALENTS_BAKAR,獒犬,1
49930,ENABLE_INTERACT_SOUND_OPTION_TOOLTIP,你变得可以或者不可以与一个目标互动时，播放音效提示。,3
49931,SPELL_FAILED_CUSTOM_ERROR_817,你必须飞行在激活的海象人鱼窝内的水面上方或熔岩上方。,1
49932,EJ_ITEM_CATEGORY_VERY_RARE,非常稀有,1
49933,EJ_ITEM_CATEGORY_EXTREMELY_RARE,极其稀有,1
49934,CONFIRM_SABELLIAN_CHOICE,萨贝里安的部队会为你提供获得声望的机会。你确定要选择萨贝里安吗？,1
49935,CONFIRM_WRATHION_CHOICE,拉希奥的部队会为你提供获得声望的机会。你确定要选择拉希奥吗？,1
49936,TUTORIAL_DRACTHYR_ESSENCE,|cFF00FFFF精华|r是一种资源，用于施展像|cFF00FFFF裂解|r这种法术。\n\n精华会随时间自然地回复。,1
49937,TUTORIAL_DRACTHYR_EMPOWERED_HOLD,你施放蓄力法术花费的时间越长，该法术就会变得越强大。\n\n|cFF00FFFF按住|r你的法术键开始施法，然后|cFF00FFFF松开|r按键即可将法术释放出去。,1
49938,TUTORIAL_DRACTHYR_EMPOWERED_TAP,你施放蓄力法术花费的时间越长，该法术就会变得越强大。\n\n|cFF00FFFF按下|r你的法术键开始施法，然后|cFF00FFFF再次按下|r此按键即可将法术释放出去。,1
49939,ENCHANT_TARGET_TOOLTIP_CLICK_TO_REPLACE,|cnDISABLED_FONT_COLOR:左键点击替换此物品|r,1
49940,ENCHANT_TARGET_TOOLTIP_CLICK_TO_ADD,左键点击选择一件物品来附魔,1
49943,PROFESSION_EQUIPMENT_NEWITEM_EQUIP_HELPTIP,Shift+右键点击打开你的专业面板。|n|n把它拖拽到专业装备栏即可进行装备。,1
49945,PROFESSIONS_REAGENT_SLOT_LOCKED_SPECIALIZATION_ONE_SOURCE,通过学习专精解锁：,1
49946,PROFESSIONS_REAGENT_SLOT_LOCKED_SPECIALIZATION_MULTI_SOURCE,通过学习下列专精之一解锁：,1
49947,CRAFTING_ORDERS_CLAIMS_REMAINING_TOOLTIP,你目前还能完成%d份公开订单。,1
49948,CRAFTING_ORDERS_CLAIMS_REMAINING_REFRESH_TOOLTIP,你目前还能完成%d份公开订单。%d小时后才有更多可用的订单。,1
49949,SPELL_FAILED_CUSTOM_ERROR_818,你已经够勇敢了，可以继续进行试验。,1
49950,PROFESSIONS_REAGENT_SLOT_LOCKED_SPECIALIZATION_SOURCE,%s - %s (%d),1
49951,PROFESSIONS_REAGENT_SLOT_LOCKED_SPECIALIZATION_SOURCE_ZERO_RANK,%s - %s,1
49952,TUTORIAL_DRACTHYR_SELF_CAST,按住|cFF00FFFF%s|r并施放|cFF00FFFF活化烈焰|r来治疗你自己,1
49953,CRAFTING_ORDERS_BROWSE_HEADER_ORDER_TYPE,订单类型,1
49954,PROFESSIONS_CRAFTING_ORDER_EXPIRED,已过期,1
49955,PROFESSIONS_CRAFTING_ORDER_COMPLETED,已完成,1
49956,PROFESSIONS_CRAFTING_ORDER_REJECTED,已拒绝,1
49957,PROFESSIONS_CRAFTING_ORDER_CANCELED,已取消,1
49958,CRAFTING_ORDER_FAILED_INVALID_TARGET,该玩家不存在。,1
49959,CRAFTING_ORDER_FAILED_TARGET_CANT_CRAFT,该玩家没有所需的专业来制作此订单。,1
49960,CRAFTING_ORDER_PENDING,*,1
49961,CRAFTING_ORDER_WONT_EXPIRE,此订单已被认领，要被制作者解除后才会过期。,1
49962,TRANSMOG_DRACTHYR_APPEARANCE_INVISIBLE,此外观在龙希尔形态下不可见,1
49963,ERR_OUT_OF_ESSENCE,精华不足,1
49964,ERR_SPELL_FAILED_CANT_FLY_HERE,你不能在此飞行。,1
49965,PROFESSIONS_UNSPENT_SPEC_POINTS_REMINDER,你有未使用的专业专精知识。,1
49967,PROFESSIONS_OUTPUT_INSPIRED_CREATION,获得灵感！,1
49968,WORLD_MAP_ACTIVITY_TRACKER_LIST_INTRO,在列表中选择主要阵营活动来对可用的活动进行追踪。,1
49969,WORLD_MAP_ACTIVITY_TRACKER_RING_TOOLTIP,<左键点击在可用活动间轮换>|n<右键点击取消追踪阵营>,1
49970,AUCTION_HOUSE_CRAFTING_REAGANT_QUALITY_FORMAT,%s %s,1
49971,SPELL_FAILED_CUSTOM_ERROR_819,你不知道如何修理此物品。,1
49972,ERR_CRAFTING_HOUSE_DISABLED,工匠商盟目前不接受制造订单。|n请稍后再来看看！,1
49973,CRAFTING_ORDER_RECIPE_PROFESSION_FMT,%s配方,1
49974,DRAGON_RIDING_CURRENCY_TUTORIAL,发现巨龙魔符并飞过它们，即可获得点数，可以花费在技能路线中。,1
49975,PROFESSIONS_ORDER_RECRAFT_TITLE_FMT,再造：%s,1
49976,ERR_TALENT_FAILED_IN_COMBAT,你不能在战斗中改变天赋,1
49977,ERR_TALENT_FAILED_IN_PVP_MATCH,你不能在比赛开始后改变天赋,1
49978,ERR_TALENT_FAILED_IN_MYTHIC_PLUS,你不能在史诗钥石地下城进行的途中改变天赋,1
49979,SETTINGS_SEARCH_TUTORIAL,使用新的搜索栏来寻找特定选项,3
49980,CRAFTING_ORDER_TIME_PENDING_FMT,%s （等待中）,1
49981,CRAFTING_ORDER_NOT_YET_CLAIMED,尚未被认领,1
49982,PROFESSIONS_CRAFTER_CANT_CLAIM_OWN,你不能认领你自己的订单。,1
49983,DRAGON_RIDING_SKILLS_TUTORIAL,通过完成巨龙群岛战役任务解锁新技能。,1
49984,DRAGON_RIDING_ACTIONBAR_TUTORIAL,你可以给你的驭龙术动作条添加普通技能，从而更快地下坐骑并进入战斗。,1
49985,PROFESSIONS_CRAFTING_ORDER_MAIL_REPORT_WARNING,这名玩家有你还未认领的物品。如果你在认领前举报这名玩家，你会失去所有这些物品。,1
49986,INTERACT_KEY_TUTORIAL,|cnNORMAL_FONT_COLOR:交互按键|n|r|cnHIGHLIGHT_FONT_COLOR:按下|r|cnNORMAL_FONT_COLOR:%s|r|cnHIGHLIGHT_FONT_COLOR:与附近的NPC和物体互动|r|n|n|cnNORMAL_FONT_COLOR:%d/2 - 与一名NPC或物体互动|r,1
49987,INTERACT_KEY_TUTORIAL_NO_INTERACT_KEY_ASSIGNED,|cnHIGHLIGHT_FONT_COLOR:|r|cnNORMAL_FONT_COLOR:交互按键|r|cnHIGHLIGHT_FONT_COLOR:让你可以使用一个按键与NPC和物体进行交互|n|n|r|cnRED_FONT_COLOR:在控制选项中分配一个交互按键的快捷键|r,1
49989,ENABLE_INTERACT_KEY_ERROR,你必须将一个键位分配给“开启交互按键”才能启用此功能,3
49990,ENABLE_INTERACT_SOUND_OPTION_ERROR,你必须将一个键位分配给“开启交互按键”才能启用此功能,3
49991,PROFESSIONS_CRAFTING_ORDER_ALREADYCLAIMED,此订单已被其他人认领。,1
49992,PROFESSIONS_RECRAFT_ORDER_INSTRUCTION,再造使你可以改变某些制造装备的附加材料和品质。,1
49993,PROFESSIONS_NEW_TUTORIAL,点击此处查看你的专精,1
49994,PROFESSIONS_NEW_TUTORIAL_TAB,点击此标签查看你的专业,1
49995,PROFESSIONS_NEW_TUTORIAL_ICON,点击查看你的配方，然后开始制作。你也可以拖拽此图标到动作条上，从而更方便地使用。,1
49996,PROFESSIONS_MISSING_REQUIREMENT,你不满足一个或更多的条件，不能制作此配方。,1
49997,PROFESSIONS_REQUIREMENT_TABLE,此配方要求你处于特殊的制作台附近。这些制作台一般可以在主城的制作区域找到。,1
49998,PROFESSIONS_REQUIREMENT_TOOL,此配方要求你持有特殊的工具，要么是在你的背包里，要么是装备在你的专业工具栏里。,1
49999,PROFESSIONS_TUTORIAL_REAGENT_QUALITY,使用更高品质的材料会提升你制作物品时的技能。|n|n点击改变使用的品质。,1
50000,PROFESSIONS_TUTORIAL_QUALITY_BAR,该制作条显示了你的制作物品的预期品质。|n|n你可以通过各种方式来提升品质，比如使用更高品质的材料，或者提高你的技能。,1
50001,PROFESSIONS_TUTORIAL_OPTIONAL_REAGENT,你有一个此配方可以使用的附加材料。|n|n附加材料让你可以自定义你的制作，但也可能会提高配方难度。,1
50002,PROFESSIONS_TUTORIAL_RECRAFT,你可以再造之前制造的装备来改变其附加材料，或者努力提高其品质。|n|n点击选择一个物品进行再造。,1
50003,PROFESSIONS_TUTORIAL_FINISHING_REAGENT,你已经解锁了一个成品材料栏。成品材料在你制作时可以提供增益。,1
50004,PROFESSIONS_CRAFTING_HELP_STATS,"这些是影响你的配方制作的主属性。

配方难度与你的技能的对比决定了你制作配方的品质。",1
50005,PROFESSIONS_GATHERING_JOURNAL_LIST_HELP,"小窍门：使用过滤器就能更方便地找到你想要的物品。

你也可以使用过滤器来寻找之前的内容更新里的物品。",1
50006,PROFESSIONS_GATHERING_JOURNAL_STATS_HELP,"这些是影响你采集的主属性。

主要材料难度与你的技能的对比决定了你采集到较高品质的材料的几率。",1
50007,PROFESSIONS_TAB_LOCKED_SPECIALIZATION,在%s中达到技能等级25即可解锁专精。,1
50008,PROFESSIONS_NEW_CHOICE_AVAILABLE_SPECIALIZATION,你现在可以选择一个新的%s专精。,1
50009,PROFESSIONS_NEW_CHOICE_AVAILABLE_SPECIALIZATION_TUTORIAL,"选择一个新的专精进行解锁。

你提升技能等级后，可以学习更多的专精。",1
50010,PROFESSIONS_NEW_CHOICE_SPECIALIZATION,你可以选择一个新的%s专精。,1
50011,CRAFTING_ORDER_TUTORIAL_REAGENTS,"使用更高品质的材料会帮助制作者把你的物品变为更高品质。

点击改变使用的品质。",1
50012,CRAFTING_ORDER_TUTORIAL_OPTIONAL_REAGENTS,"附加材料使你可以自定义你的物品。

添加附加材料可能导致你的物品的品质下降。",1
50013,CRAFTING_ORDER_VIEW_ORDERS,查看类似的订单。,1
50014,CRAFTING_ORDER_PLACED_TUTORIAL,"你的订单已经发布。点击浏览或取消你的订单。

订单完成后，属于你的制造物品会通过邮箱寄给你。",1
50015,ERR_CRAFTING_ORDER_PLACED,制造订单已发布。,1
50016,ERR_CRAFTING_ORDER_FULFILLED,一位制作者完成了你的%s的订单。,1
50017,CRAFTING_ORDER_TUTORIAL_RECRAFT,"你可以将已经制造完成的装备进行再造，从而改变附加材料或努力提高品质。

点击选择一个物品进行再造。",1
50018,CRAFTING_ORDER_RECRAFT_WARNING1,再造可能导致你的物品的品质下降。,1
50019,CRAFTING_ORDER_RECRAFT_WARNING2,"再造可能导致你的物品的品质下降。|n|n

你确定要发布此订单吗？",1
50020,ERR_CRAFTING_ORDER_RECEIVED,你收到了一个新的个人制造订单。,1
50021,CRAFTING_ORDER_RECRAFT_CANT_CRAFT,你不能在不改变任何附加材料的情况下发布最高品质的物品的再造订单。,1
50022,SPELL_FAILED_CUSTOM_ERROR_820,该握点没有更多的位置了。,1
50023,SPELL_FAILED_CUSTOM_ERROR_821,你必须通过完成一个日常任务来解锁这个位置。,1
50025,DRAGONFLIGHT_TOTHESKIES,巨龙时代：翱翔天际,2
50026,PROFESSIONS_CRAFTER_OUT_OF_CLAIMS_FMT,你目前无法认领更多的公开订单。%d小时后才有更多可用的订单。,1
50027,PROFESSIONS_RECRAFT_MAX_CANT_CRAFT,你不能在不改变任何附加材料的情况下再造最高品质的物品。,1
50028,TALENT_FRAME_RESET_BUTTON_TOOLTIP_LEFT_TREE,左侧天赋树,1
50029,TALENT_FRAME_RESET_BUTTON_TOOLTIP_RIGHT_TREE,右侧天赋树,1
50030,TALENT_FRAME_RESET_BUTTON_TOOLTIP_ALL,所有,1
50031,TALENT_FRAME_RESET_BUTTON_TOOLTIP_RESET_TALENTS,重置天赋,1
50032,GREAT_VAULT_RETIRE_WARNING_FINAL_WEEK,所有未领取的奖励都会在%s上线后消失。,1
50033,CRAFTING_ORDER_CANT_RECRAFT_CRAFTER,你不能再造最高品质的物品。,1
50035,PERKS_PROGRAM_UNCOLLECTED_TENDER,- 你的收集者的宝箱里有未收集的标币,1
50037,CONSORTIUM_AUTO_FULFILL_MAIL_SUBJECT_FMT,订单已发送：%s,1
50038,CRAFTING_ORDER_AUTO_FULFILL_BODY,嗨，%1$s，你完成了%3$s的%2$s的订单，但还没寄给对方。因为你的订单即将过期，所以我们在没有收取额外费用的情况下帮你寄出去了！附上你的佣金。,1
50039,CRAFTING_ORDER_MAIL_FULFILLED_TO,收件人：%s,1
50040,CRAFTING_ORDER_COMMISSION_ENCLOSED,附上佣金：,1
50041,PROFESSIONS_FIRST_CRAFT,首次制造,1
50042,PROFESSIONS_FIRST_CRAFT_DESCRIPTION,首次制造此配方会教会你某种新东西。,1
50043,CRAFTING_ORDERS_IGNORE_CONFIRMATION,你确定要屏蔽%s吗？,1
50044,MONTHLY_ACTIVITIES_THRESHOLD_TOOLTIP_REWARD,奖励： |cnHIGHLIGHT_FONT_COLOR:%d|r %s,1
50045,MONTHLY_ACTIVITIES_THRESHOLD_TOOLTIP_PENDING,|cnGREEN_FONT_COLOR:在商栈的收集者的宝箱里收集你的奖励|r,1
50046,SPELL_FAILED_CUSTOM_ERROR_822,你必须靠近冰洞才能那么做。,1
50047,PERKS_PROGRAM_ACTIVITIES_UNEARNED,- 你的旅行者日志里有未赢取的标币,1
50048,BLIZZARD_STORE_VAS_ERROR_HAS_CRAFTING_ORDERS,- 请处理完这个角色的所有等待中的和被认领的制造订单。,3
50049,CRAFTING_ORDERS_NUM_PERSONAL_FMT,你有%d个可用的个人订单。,1
50050,MONTHLY_ACTIVITIES_THRESHOLD_TOOLTIP_REWARDS,"奖励：
|cnHIGHLIGHT_FONT_COLOR:%d|r %s",1
50051,MONTHLY_ACTIVITIES_PENDING_REWARDS,拜访%s的商栈，获取你的奖励！,1
50052,MONTHLY_ACTIVITIES_UPDATED,旅行者日志已更新,1
50054,TALENT_BUTTON_TOOLTIP_PVP_TALENT_REQUIREMENT_ERROR,此PVP天赋没有激活，因为你缺少所需的天赋。,1
50055,TALENT_FRAME_CONFIRM_LEAVE_DEFAULT_LOADOUT,你如果不先将你当前的天赋配置储存下来，就会永远失去此配置。|n|n你确定要继续吗？,1
50056,PROFESSIONS_NO_JOURNAL_ENTRIES,你当前的搜索条件没有任何结果。,1
50058,PROFESSIONS_INSUFFICIENT_REAGENT_SLOTS,你尚未解锁必需的附加材料栏位。,1
50059,PROFESSIONS_MAX_ORDERS_REACHED,订单数量已达上限。,1
50060,TUTORIAL_PERKS_PROGRAM_FREEZE_ITEM,被冻结的物品在每个月都不会下架，直到被购买或替换为止,1
50061,TUTORIAL_PERKS_PROGRAM_NEW_COLLECTION_ITEM,你的藏品里有了新物品,1
50062,TUTORIAL_PERKS_PROGRAM_HIDE_ARMOR,点击切换你的护甲的可见度,1
50063,TUTORIAL_PERKS_PROGRAM_ACTIVITIES_OPEN,在旅行者日志里查看赢取标币的方法,1
50064,TUTORIAL_PERKS_PROGRAM_ACTIVITIES_INTRO,环游世界完成活动来获得|cFF00FFFF影响力|r,1
50065,TUTORIAL_PERKS_PROGRAM_ACTIVITIES_MAX_INFLUENCE,每月获得足够的|cFF00FFFF影响力|r即可在你的收集者的宝箱里赢取标币和一项特殊奖励,1
50066,TUTORIAL_PERKS_PROGRAM_ACTIVITIES_TRACKING,点击活动，在任务日志里进行追踪,1
50068,GENERIC_ITEM_CONVERSION_SLOT_TOOLTIP,插入可用的物品，将其转化为一件套装物品。,1
50069,PAPERDOLL_AUTO_EQUIP_BLACKSMITHING_ONLY,此处只能装备锻造装备。,1
50070,PAPERDOLL_AUTO_EQUIP_LEATHERWORKING_ONLY,此处只能装备制皮装备。,1
50071,PAPERDOLL_AUTO_EQUIP_ALCHEMY_ONLY,此处只能装备炼金装备。,1
50072,PAPERDOLL_AUTO_EQUIP_HERBALISM_ONLY,此处只能装备草药学装备。,1
50073,PAPERDOLL_AUTO_EQUIP_COOKING_ONLY,此处只能装备烹饪装备。,1
50074,PAPERDOLL_AUTO_EQUIP_MINING_ONLY,此处只能装备采矿装备。,1
50075,PAPERDOLL_AUTO_EQUIP_TAILORING_ONLY,此处只能装备裁缝装备。,1
50076,PAPERDOLL_AUTO_EQUIP_ENGINEERING_ONLY,此处只能装备工程学装备。,1
50077,PAPERDOLL_AUTO_EQUIP_FISHING_ONLY,此处只能装备钓鱼装备。,1
50078,PAPERDOLL_AUTO_EQUIP_ENCHANTING_ONLY,此处只能装备附魔装备。,1
50079,PAPERDOLL_AUTO_EQUIP_SKINNING_ONLY,此处只能装备剥皮装备。,1
50080,PAPERDOLL_AUTO_EQUIP_JEWELCRAFTING_ONLY,此处只能装备珠宝加工装备。,1
50081,PAPERDOLL_AUTO_EQUIP_INSCRIPTION_ONLY,此处只能装备铭文装备。,1
50082,PROFESSIONS_AUTO_EQUIP_BLACKSMITHING_ONLY,该物品只能被装备在锻造装备栏。,1
50083,PROFESSIONS_AUTO_EQUIP_LEATHERWORKING_ONLY,该物品只能被装备在制皮装备栏。,1
50084,PROFESSIONS_AUTO_EQUIP_ALCHEMY_ONLY,该物品只能被装备在炼金装备栏。,1
50085,PROFESSIONS_AUTO_EQUIP_HERBALISM_ONLY,该物品只能被装备在草药学装备栏。,1
50086,PROFESSIONS_AUTO_EQUIP_COOKING_ONLY,该物品只能被装备在烹饪装备栏。,1
50087,PROFESSIONS_AUTO_EQUIP_MINING_ONLY,该物品只能被装备在采矿装备栏。,1
50088,PROFESSIONS_AUTO_EQUIP_TAILORING_ONLY,该物品只能被装备在裁缝装备栏。,1
50089,PROFESSIONS_AUTO_EQUIP_ENGINEERING_ONLY,该物品只能被装备在工程学装备栏。,1
50090,PROFESSIONS_AUTO_EQUIP_ENCHANTING_ONLY,该物品只能被装备在附魔装备栏。,1
50091,PROFESSIONS_AUTO_EQUIP_FISHING_ONLY,该物品只能被装备在钓鱼装备栏。,1
50092,PROFESSIONS_AUTO_EQUIP_SKINNING_ONLY,该物品只能被装备在剥皮装备栏。,1
50093,PROFESSIONS_AUTO_EQUIP_JEWELCRAFTING_ONLY,该物品只能被装备在珠宝加工装备栏。,1
50094,PROFESSIONS_AUTO_EQUIP_INSCRIPTION_ONLY,该物品只能被装备在铭文装备栏。,1
50095,PROFESSIONS_CRAFTING_RECRAFTING,再造,1
50096,CRAFTING_ORDER_ILVL_DISPLAY_RANGE,%d - %d,1
50097,PROFESSIONS_OPTIONAL_REAGENTS_ILVL_DISCLAIMER,使用某些特殊材料或附加材料会提高某些配方制造出的物品等级。,1
50098,SPELL_FAILED_CUSTOM_ERROR_823,暗影烈焰太强了，无法承受。,1
50099,SLASH_TALENT_LOADOUT_BY_NAME1,/loadoutname,1
50100,SLASH_TALENT_LOADOUT_BY_NAME2,/配置名称,1
50101,SLASH_TALENT_LOADOUT_BY_NAME3,/lon,1
50102,SLASH_TALENT_LOADOUT_BY_NAME4,/lon,1
50103,SLASH_TALENT_LOADOUT_BY_INDEX1,/loadoutindex,1
50104,SLASH_TALENT_LOADOUT_BY_INDEX2,/配置索引,1
50105,SLASH_TALENT_LOADOUT_BY_INDEX3,/loi,1
50106,SLASH_TALENT_LOADOUT_BY_INDEX4,/loi,1
50107,SLASH_TALENT_SPEC_BY_NAME1,/specname,1
50108,SLASH_TALENT_SPEC_BY_NAME2,/专精名称,1
50109,SLASH_TALENT_SPEC_BY_NAME3,/spn,1
50110,SLASH_TALENT_SPEC_BY_NAME4,/spn,1
50111,SLASH_TALENT_SPEC_BY_INDEX1,/specindex,1
50112,SLASH_TALENT_SPEC_BY_INDEX2,/专精索引,1
50113,SLASH_TALENT_SPEC_BY_INDEX3,/spi,1
50114,SLASH_TALENT_SPEC_BY_INDEX4,/spi,1
50115,ERR_TALENT_FAILED_INSPECTING,你不能改变被观察的玩家的天赋,1
50116,ERR_TALENT_FAILED_NO_DATA,职业天赋数据尚未被读取,1
50117,ERR_TALENT_FAILED_COMMIT_IN_PROGRESS,你不能在改变天赋的过程中再改变天赋,1
50118,ERR_TALENT_FAILED_INVALID_CONFIG,未能找到你当前专精对应的配置,1
50119,ERR_TALENT_FAILED_INVALID_CONFIG_INDEX,配置索引在你当前专精的可用索引之外,1
50120,ERR_TALENT_FAILED_INVALID_CONFIG_NAME,无效的配置名,1
