Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
不息者秘教,不息者秘教從深淵召喚而來，受命取回三個蘊藏遠古之力的聖物，完全臣服於恩若司的意志。札克沙吉訴說著承諾和力量，法蘇爾則以莫大的力量擊潰所有對立之人。,0.506289,0.374214,2328,1177,2269,1,18966,1345,0,0,-1
『森林之王』伊弗斯,夜精靈在絕望的時刻下，就會召喚『森林之王』伊弗斯，以他強大的力量來對抗部落。現在他從奧特蘭克山谷歸來，挺身防禦家園，踩過每個造成威脅的人。,0.5,0.5,2329,1028,0,4,18991,0,0,24,-1
天選者衛隊,在祖達薩的深處有個房間，這裡供奉了六位最知名的羅亞，由他們最虔誠的勇士加以護衛。任何膽敢闖入這個聖地的入侵者，會被他們從未見識過的熾盛怒火所吞噬。,0.475405,0.67543,2330,1176,2268,4,19009,1354,0,0,-1
機械岡國王,機械岡國王頂尖的聰明才智只輸給它自己的瘋狂程度。但他鄙視所有的有機生命體。如今他的機械歸源器快要準備好啟動了，他認為沒人能阻礙他徹底移除艾澤拉斯的所有血肉詛咒，把全世界機械化。,0.212857,0.65054,2331,1178,2260,8,19041,1497,0,0,-1
『虛無使者』烏納特,艾薩拉女王在一萬年前和恩若司進行交易，把她手下最忠心的人送去服侍上古之神。如同星辰所示，烏納特和他那群蠕動的爪牙，象徵著他們主人的降臨。,0.267296,0.537736,2332,1177,2273,2,19051,1346,0,0,-1
聖光勇士,芙麗達‧鐵箱在達薩亞洛之戰的時候，率領著胸懷激情與信念的部隊衝鋒陷陣。她強悍的戰鬥力，以及對聖光的堅定信念，讓這支部隊成為戰場上的一支勁旅。,0.29558,0.377493,2333,1176,2265,0,19062,1358,923,8,-1
大工匠梅卡托克,傑爾賓‧梅卡托克的獨創發明，在聯盟襲擊達薩亞洛的行動中發揮相當大的功用。地精工程學最新、最致命的武器技術，全部體現在他身上那副走在時代尖端的先進護甲上面。,0.494302,0.317663,2334,1176,2276,7,19144,1352,67521,0,-1
神王拉斯塔哈,神王拉斯塔哈統治贊達拉帝國的時間已經超過兩百年。在瑞贊過世之後，他改為侍奉死亡羅亞伯昂撒姆第。他和死亡羅亞之間的黑暗交易，賦予他莫大力量，足以擊潰敵人…但是，代價是什麼？,0.473216,0.574074,2335,1176,2272,6,19160,1357,0,0,-1
暴力機兵,機械岡首屈一指的機械師會打造客製化的戰鬥機器人，來考驗他們的心力(和鋅鋰)。雖然這些坦克平常會為了榮耀和彼此決鬥，他們還是會同心協力，擊退膽敢踏進機械岡的愚蠢有機入侵者。,0.28012,0.707805,2336,1178,2257,5,19232,1491,0,0,-1
風暴屏障封鎖部隊,約瑟夫修士或凱瑟琳修女兩位相當虔誠，全心全意獻給大海。這兩位令人驕傲的庫爾提拉斯人甘冒生命危險，只為保護同胞。他們運用著古老強大的儀式來號令風暴與海洋，這幅景象讓人嘆為觀止。,0.493111,0.941594,2337,1176,2280,8,19252,1352,67521,0,-1
K.U.-J.0.機械犬,廢料底層是城市垃圾的囤積處，邦多的地精幫眾要偷值錢的機械零件時，都會將那裡當成首要目標。在垃圾回收員溫蒂‧輪金孜孜不倦地整理城市的垃圾時，她忠誠的看門狗K.U.-J.0.機械犬則負責趕走討厭的入侵者，不管是機械地精還是冒險家都一樣。,0.457831,0.387048,2339,1178,2258,6,19336,1494,0,0,-1
『復生者』葛隆,葛隆是隻強大的猩猩，他自願犧牲一切來幫助聯盟，如今被復活成不死生物，反過來對付他原本的朋友。為部落而戰讓他高尚的靈魂十分痛苦，現在只求一死得以解脫。,0.494302,0.311965,2340,1176,2284,2,19363,1352,67523,4,-1
碧火大師,雖然曼瑟洛伊和梅絲翠最近才開始一起訓練，不過他們的合作表現相當好、默契十足。他們會以火焰和鐵拳來擊退膽敢挑戰聯盟的蠢蛋。,0.489699,0.663745,2341,1176,2266,3,19384,1358,923,8,-1
金輝魔靈,很久很久以前，神王達薩對他金黃色的寶藏施法，讓它有能力自己應付正當擁有者以外的任何事物。許多大意的小偷死在他們垂涎的寶藏手上，有人想到王座房間內行竊時，不得不三思。,0.422127,0.514245,2342,1176,2271,3,19730,1353,0,0,-1
珍娜‧普勞德摩爾女士,聯盟艦隊從達薩亞洛撤退，珍娜‧普勞德摩爾則和一小部份庫爾提拉斯船艦斷後，阻止部落追兵。珍娜頭上頂著厚重暴風雲層，一步步把部落追兵誘入無盡之海，打算在那裡扭轉兵力上的劣勢。,0.653918,0.237138,2343,1176,2281,9,19462,1364,0,0,-1
聖光勇士,若瓦妮率領部隊擔任防守聯盟的第一道防線，他們誓死並肩作戰、保護城市，一面強化和治療彼此，一面對付進犯的敵軍。,0.494302,0.69972,2344,1176,2265,0,19465,1352,67523,4,-1
腐爛的伊弗斯,『森林之王』伊弗斯曾經是奧特蘭克山谷的堅定盟友，但在回防黑海岸的時候，他受到褻瀆屈服於部落之下。他的心靈受到黑暗魔法扭曲，現在他寧願被砍倒，也不想讓森林被部落佔據。,0.5,0.5,2345,1028,0,4,19585,0,0,20,-1
黑水巨鰻,這個來自未知深處的巨獸潛伏在極其黑暗的深淵裡，就連納迦也不敢冒險進入其中。只有艾薩拉自己能控制這頭巨獸，她馴服了牠，並讓牠忠實地守護自己的寶藏。,0.356926,0.19863,2347,1179,2289,2,19883,1514,0,0,-1
機械工花園,首席機械師火熔的金屬花園既美麗又危險，專為娛樂和報復而設計。只要把開關輕輕一按，田園風光就會變成死亡陷阱，任何闖入者都逃脫不了。,0.653597,0.486419,2348,1178,2259,7,19892,1497,0,0,-1
『奈奧羅薩使者』札奎爾,札奎爾是末日的使者，他扯碎了混亂世界中的最後一絲理智，為艾澤拉斯的新主人奠下了基礎。,0.177321,0.511416,2349,1179,2293,7,19911,1519,0,0,-1
歐格澤亞,歐格澤亞負責照顧艾薩拉的孵化室，她精心培育恐怖生物，為牠們被釋放到艾澤拉斯的那一天做準備。,0.749619,0.474886,2351,1179,2303,5,19949,1517,0,0,-1
深淵指揮官希瓦菈,作為武術和魔法藝術的大師，深淵指揮官希瓦菈心狠手辣，帶領艾薩拉的先鋒部隊取得了無數的勝利。,0.5,0.484018,2352,1179,2298,1,19995,1512,0,0,-1
艾薩拉光輝,艾薩拉接受了一名女僕的自願犧牲，讓自己力量大增，成為風暴和魔法的化身。這個怪物在忠誠女僕的靈魂強化之下，最後成為了艾薩拉光輝的化身。,0.471081,0.191781,2353,1179,2305,3,20017,1513,0,0,-1
艾胥凡女士,普莉希拉‧艾胥凡孜孜不倦地追求權力，這股欲望最終將她引到永恆宮殿，與艾薩拉女王達成了黑暗的協定。然而，艾胥凡的忠誠為她換來的回報，可能不是她有辦法應付的。,0.477169,0.682648,2354,1179,2304,4,20023,1513,0,0,-1
HK-8型空中壓制單位,空中的獵殺者HK-8型空中壓制單位在庭院上空轟鳴，執行它的主要指令：擊潰所有侵入者。配備堅不可摧的護甲和大量的致命武器，它殲滅了所有被它的陰影給壟罩的人。,0.563756,0.597713,2355,1178,2291,4,20033,1490,0,0,-1
勾巴馬克王,勾巴馬克王著迷於廢料中發現的危險技術，坐在一堆他的智力根本無法駕馭或理解的末日武器上。,0.580166,0.273389,2357,1178,2290,1,20101,1490,0,0,-1
髒克,機械岡的有毒廢物在多年的匯聚之下，形成了一個濃縮的污水池，也獲得了惡毒的感知。由於衛生系統已經關閉，髒克可以自由地滲透整個艾澤拉斯。,0.663936,0.649106,2358,1178,2292,2,20139,1490,0,0,-1
女王法庭,一萬年來，女王的侍臣一直一來都聽從艾薩拉的指揮。現在，女王最強大的僕臣已經準備就緒，要完成她最後的命令。,0.337139,0.479452,2359,1179,2311,6,20183,1518,0,0,-1
崔克西和奈洛,邦多的兩位菁英中尉：崔克西和奈洛之間的關係十分不和平。崔克西以無情的效率為榮，奈洛在駕駛座上時則是混亂的化身。喜歡無謂的暴力是他們唯一的共通點，只要遇見蠢到闖進他們領土的人，他們都會開心地施展這種暴力。,0.609494,0.402287,2360,1178,2312,3,20196,1490,0,0,-1
艾薩拉女王,身為納迦女王、納沙塔爾皇后，以及艾澤拉斯有史以來最強大的力量之一，艾薩拉計劃和密謀了數千年，為這個命運的時刻做準備。現在，隨著所有的布局都已經到位，終於到她揭開底牌的時候了。,0.481735,0.518265,2361,1179,2299,99,20242,1520,0,0,-1
『縛魂者』烏爾瑪斯,『縛魂者』烏爾瑪斯正試圖控制納沙塔爾騷動的靈魂。如果置之不理，它將會集結一股無人能敵的不死勢力，用它的邪惡意志操控他們。,0.5,0.5,2362,1028,2317,3,20377,0,0,0,-1
威克瑪拉,透過古老的納迦儀式，威克瑪拉從深淵之中再次被召喚，浮出海面準備大肆破壞。,0.5,0.5,2363,1028,2318,2,20435,0,0,0,-1
『掠心喪神』萊公,萊公英勇奮戰拯救心之室，結果卻被拉進奈奧羅薩，淪為恩若司腐化低語的受害者。他長期壓抑的絕望感終於輾碎了心中最後一絲的希望，徹底遭到腐化。如今這位前任至高守衛者將會不顧一切實現古神的願景。,0.642297,0.681357,2364,1180,2331,10,20523,1591,0,0,-1
默特,當古代亞基從沙漠竄出，他們的黑暗預言者便開始打造一座灌注了古神精華的黑曜石毀滅者。默特對魔法充滿無盡的渴望，因此在獲得生命的那一刻，就將那些預言者的魔法吞噬殆盡，並且任由他們的屍體在奧丹姆的烈日下曝曬腐爛。,0.192402,0.608455,2365,1180,2327,2,20551,1581,0,0,-1
恩若司的外殼,在奈奧羅薩在中心地帶矗立著一座恐怖的血肉巨山，由徹底腐化異變的肉塊、眼睛和觸鬚所構成。這團不斷扭動的物體散發出狂亂的魔力，若是肆意靠近，理智就會受到侵蝕。這是黑暗帝國的核心，恩若司的力量中樞，是古神的軀體。,0.480932,0.671961,2366,1180,2337,11,20554,1597,0,0,-1
『無盡飢餓』薩德哈,『無盡飢餓』薩德哈是恩若司麾下最恐怖的怪物，會啖食留在古神手下丟進牠巢穴裡的腐化屍體。薩德哈無時無刻都在承受飢餓之苦，而且每次吞噬屍體身體都會產生劇烈的異變。,0.530638,0.748161,2367,1180,2335,6,20607,1594,0,0,-1
『黑暗帝王』怒西昂,無論怒西昂如何謹慎，終究免不了屈服於同樣掌控了他父親的瘋狂。他的心智受到恩若司腐化，認定唯一能真正保護艾澤拉斯的方法，就是交由古神來統治。他已不再是黑龍王子，而是墮落的黑暗帝王。,0.51103,0.803307,2368,1180,2329,1,20623,1581,0,0,-1
預言者斯奇崔,斯奇崔樂於打破目標對現實的認知，將恐懼植入對方心中。要是無法看穿這些騙人把戲，就會永遠迷失在奈奧羅薩之中。,0.835784,0.612131,2369,1180,2334,3,20645,1581,0,0,-1
薇希歐娜,薇希歐娜痴狂擁抱恩若司賦予的力量，並且聚集了一群渴望虛無之力的信徒。薇希歐娜盤據在她黑暗帝國內的神殿頂端，使用虛無能量將她最忠誠的追隨者轉化成無可匹敵的恐怖怪物。,0.329656,0.509191,2370,1180,2336,9,20657,1593,0,0,-1
蟲群首腦,卡吉爾和鐵克里斯這兩隻蟲族將領會不斷競爭，從對方那裡奪取亞基蟲群的控制權。每當其中一方成功奪得控制權，忠誠的蟲群也會遵從新的命令而改採不同的戰術。,0.503677,0.538603,2372,1180,2333,5,20706,1590,0,0,-1
卓雷阿葛斯,卓雷阿葛斯是詭異的血肉混合體，在奈奧羅薩底下沉睡了萬千年之久，直到恩若司回歸才被喚醒。現在，她鑽出地面，如同即將爆裂的巨大膿瘡，隨時準備爆開來，把身上的瘟疫和腐毒散播到艾澤拉斯各地。,0.327346,0.572903,2373,1180,2343,7,20741,1595,0,0,-1
『腐化重生』伊蓋諾斯,伊蓋諾斯自從在翡翠夢魘戰敗後，就躲進奈奧羅薩深處恢復力量。在這裡，他和這座城市的建築融為一體，就像惡性腫瘤一樣在黑暗帝國各處蔓延開來。隨著伊蓋諾斯的腐化軀體越變越龐大，他的力量也越來越強。,0.487745,0.318015,2374,1180,2345,8,20749,1596,0,0,-1
『腐化者』恩若司,雖然恩若司被泰坦打造的監牢囚禁在深海底下，不過他耗費漫長的歲月，暗中在艾澤拉斯逐漸擴張自己的影響力。如今他重獲自由，展現『腐化者』的真正樣貌，準備執行他的最終計畫，實現黑暗帝國的願景。要是不阻止他，我們所知的一切都會被重塑，化為他永恆狂亂的一部份。,0.481618,0.261029,2375,1180,2344,12,20753,1597,0,0,-1
黑暗審判官克珊內絲,很少有人能抗拒古神的低語，而就算抗拒得了，也難逃黑暗審判官克珊內絲的「慈悲之舉」。克珊內絲殘虐成性，擅於折磨他人。她能一層一層剝除受害者的理智，逐漸將他們塑造成願意為恩若司無條件奉獻的信徒，並且以此為傲。,0.534314,0.457721,2377,1180,2328,4,20776,1592,0,0,-1
杉札拉女皇,隨著恩若司的覺醒，螳螂人女皇杉札拉誓言她的族人會臣服於古神的意志。為了實現主人的意志，她對恆春谷釋放她的大軍，要以恩若司之名佔領潘達利亞。,0.5,0.5,2378,1028,2351,1,21114,0,0,0,-1
『碎地者』巫克拉茲,預言者斯奇崔深入艾澤拉斯早被遺忘的深處，發現了一隻具毀滅力量的亞基，牠的名字叫『碎地者』巫克拉茲。如今，從地底沉睡中解脫的巫克拉茲，會把牠的破壞力轉向與恩若司敵對的人。,0.5,0.5,2381,1028,2353,1,21159,0,0,0,-1
艾可隆,這個強大的石源魔叫艾可隆，一直以輕蔑的目光看待外來者，特別是凡人。他從天空看著贖罪之殿，並碾碎試圖越界的任何人。,0.266056,0.541016,2387,1185,2380,2,21494,1663,0,0,-1
貪婪的奎西斯,貪婪的奎西斯感覺到了深藏在血紅深淵底下的靈魄，他對於能量的渴望使自己陷入了瘋狂。瑞文崔斯的地表近期出現裂痕，奎西斯也終於得以進入這些地下墓穴。他打算吸乾蘊藏在地底下的每一滴靈魄。,0.560449,0.181347,2388,1189,2360,1,21511,1675,0,0,-1
庫薩洛克,庫薩洛克精通死靈魔法，而且證明了不用靠蠻力也能脫穎而出。他的勝利之道是以魔法傳送門迷惑對手，然後藉機以死靈魔法發動攻擊。,0.71391,0.687063,2389,1187,2364,4,21515,1685,0,0,-1
『未逝者』薩夫,薩夫的手下敗將不計其數，想要與他一戰的人太多，因此他們得先打贏其他對手。只要有人能夠從中脫穎而出，薩夫也會不吝於賜教。,0.526346,0.766323,2390,1187,2366,3,21610,1684,0,0,-1
『收割者』亞瑪斯,亞瑪斯會乘著名為骨牙的不死怪物飛在戰場上空，監視屍體的採集作業。這位殘忍的指揮官殺死了勇氣之手，現在要對勇氣楷模下手。,0.205613,0.40378,2391,1182,2388,2,21530,1666,0,0,-1
縫補師縫肉,縫補師縫肉是這一切的幕後黑手，從佐拉慕斯的浮空堡壘中部署的駭人憎惡體就是他的精心傑作。他狂熱地全心投入自己的工作，用死去敵人的血肉打造出屍骸傀儡，然後派遣它們到戰場上為瑪卓薩斯效力。,0.509164,0.35567,2392,1182,2389,3,21539,1667,0,0,-1
石嘯翼蝠,石嘯翼蝠這頭盲目的怪物，身負看守納撒亞城入口大廳的職責，她利用不斷在牆壁間迴盪的恐怖尖嘯鎖定受害者。在宏偉步道上，入侵者聽到的最後聲音就是她朝獵物飛撲而下的恐怖尖嘯。,0.593264,0.810881,2393,1190,2398,1,21555,1735,0,0,-1
泥拳,泥拳誕生於納撒亞城下的泥濘基石，在等候戴納瑟斯王命令的時候會在大廳遊蕩。他震天動地的腳步聲在城堡內迴盪，隔了好幾個房間也知道他來了。,0.702264,0.815488,2394,1190,2399,8,21559,1735,0,0,-1
荒骨,這個碩大的血肉之軀稱之為荒骨，是由縫補師縫肉精心打造的傀儡。現在這個憎惡體渴望在勇氣神殿大肆破壞。,0.570089,0.395566,2395,1182,2387,1,21563,1666,0,0,-1
『霜縛者』納爾索,『霜縛者』納爾索從飛行通靈塔佐拉慕斯的頂端指揮大軍進攻昇靈堡。這個老謀深算的巫妖計畫對昇靈堡這塊聖潔之地降下冰霜魔法與死亡。,0.510838,0.438246,2396,1182,2390,4,21567,1668,0,0,-1
蔑視挑戰者,勇士的戰鬥與凡夫俗子截然不同。最頂端的爭奪者彼此捉對廝殺，一較高下。『斬首者』黛西亞、『劇毒者』帕瑟朗及『詛咒者』薩賽爾將各自不同的戰鬥風格融為一體，以打倒其他爭奪者。他們會毫不留情地抹殺阻擋他們邁向錦標賽的對手。,0.50499,0.520958,2397,1187,2391,1,21577,1683,0,0,-1
商人希夏,商人希夏是相當狡猾的收集狂，擅長運用數千年來收集的無數魔法裝置。她仰賴空間操控，藉此先發制人，解決與她有交易糾紛的無數仇家。,0.834482,0.57931,2398,1188,2400,3,21618,1677,0,0,-1
金塔拉,在靈魄乾旱期間，琪瑞安志士遲遲無法晉升，但他們也只能耐心等待。然而棄誓者卻沒有這方面的困擾，他們敢於賜予一對對忠誠的翅膀。金塔拉向黑暗的琪瑞安族證明了自己的能耐，並在晉升之後快速學會了稱霸天空的本領。只要她還沒有倒下，晉升之巔就是德沃絲的囊中物。,0.436704,0.570889,2399,1186,2357,0,21633,1693,0,0,-1
英拉馬洛克,佐司特因為受到詛咒而無法進入生與死的循環，他們想要趁此機會利用亞登曠野的重生機制改寫自己的命運。他們的征途帶領他們來到了特那希，並遇見了會使用邪惡魔法來統治當地居民的英拉馬洛克一幫人。,0.75585,0.187403,2400,1184,2397,1,21646,1669,0,0,-1
肉排,肉排對勝利的渴望等同於他對新零件的渴望，他已經準備好讓大家知道，傀儡家族可以打造出更強的戰士。自從來到瑪卓薩斯，他身上的每個部位都是他親手爭取而來，但是他依然想從挑戰者身上找到有用的新零件。,0.694731,0.635739,2401,1187,2365,2,21658,1687,0,0,-1
喚霧者,特那希除了有重兵防守之外，也是個迷幻的場所。愛嬉鬧的喚霧者會用迷霧讓入侵者陷入混亂和困惑。在佐司特的攻擊之下，喚霧者無法分辨敵我。你必須在破解她的謎題和遊戲之後，才能安然抵達特那希中心。,0.474799,0.486254,2402,1184,2392,2,21686,1669,0,0,-1
伊克思博士,瘟疫家族的毀滅和其後留下來的軟泥爆發，也阻擋不了伊克思博士那自大妄為的才華，還有他的危險實驗。,0.619761,0.44012,2403,1183,2384,2,21700,1674,0,0,-1
藩侯史特拉達瑪,大多數人都認為在那場摧毀家族的爆炸中，也害死了藩侯史特拉達瑪。真相是那場爆炸將她轉化成怪物般的全新型態，將她逼瘋，並且留在瘟疫家族傾倒廢墟的中心。,0.524951,0.784432,2404,1183,2386,4,21737,1697,0,0,-1
崔朵瓦,果姆一直在亞登曠野四下覓食，吞噬著死者乾枯的軀殼。其中一隻名為崔朵瓦的巨蟲吞下了一樣非常珍貴的東西，也就是知識的羅亞「拉克利」的野性種子。在崔朵瓦品嚐過了羅亞的力量和智慧之後，她所渴求的再也不僅止於生存。,0.154066,0.745705,2405,1184,2393,3,21746,1669,0,0,-1
『罪污巨人』哈奇厄斯,罪孽石原本只是記錄過往罪過的石頭。墮落汎希爾的陰謀卻讓一個名叫哈奇厄斯的巨大魔像，從棄置的罪孽石上汲取力量而茁壯。宮務大臣的部隊傾力鎮壓魔像，並把它的靈魄分割成好幾塊罪孽石魔像裂片。,0.529669,0.534143,2406,1185,2401,1,21754,1663,0,0,-1
凱厄將軍,凱厄將軍是戴納瑟斯王麾下的其中一名大將，負責替他監督在瑞文崔斯裡的行動。凱厄將軍身體強壯、動作敏捷而且詭計多端，她會加以利用自己的機動能力和灌注了靈魄的特質，消滅那些想要阻礙她主人的對手。,0.158031,0.173575,2407,1189,2363,4,21764,1676,0,0,-1
『奪魂者』哈卡,光是『奪魂者』哈卡的存在，就足以在艾澤拉斯造成混亂。暴力和瘟疫象徵著他的鮮血和無法衡量的力量。他的追隨者無論生前或死後，都一直為他而戰。他從來不會放棄力量，就算不是自身的力量也不例外。,0.252874,0.484483,2408,1188,2395,1,21789,1679,0,0,-1
曼納斯頓夫婦,絕對的誠實和信賴讓米歐菲瑟和米歐浩斯‧曼納斯頓成為一對所向無敵的伴侶。好吧，其實是誠實、信賴、驚人的魔法和實驗性的科技。將這四大要素完美地結合在一起，讓這兩個人成為最致命、最危險和破壞力最強的伴侶。,0.483908,0.668965,2409,1188,2394,2,21794,1678,0,0,-1
繆薩拉,繆薩拉是安眠之父、時間之子、夜晚之友，早在伯昂撒姆第做出第一筆交易之前，他已是艾澤拉斯的死亡使者。他知道神應該扮演統治者，而不是向僕從和追隨者搖尾乞憐。他在很久以前就做好重拾權力的計畫，只要他解決掉背叛的繼任者，就能實現他的野心。,0.508046,0.577586,2410,1188,2396,4,21799,1680,0,0,-1
至高判決者阿利茲,在贖罪之殿之中，穿過庭院與石像鬼，可以找到一座風格與艾澤拉斯截然不同的教堂。至高判決者阿利茲就在這個地方管理聚集的靈魂，對無可拯救者散播戴納瑟斯王的黑暗言語。,0.212485,0.501718,2411,1185,2403,3,21807,1664,0,0,-1
『猜疑楷模』德沃絲,德沃絲一直都是忠誠最好的象徵，直到某個有著不堪過往的靈魂來到昇靈堡。她敗給了自己內心的疑慮，並在暗影之境最邪惡的力量的協助下，公開發動叛變。佔領晉升之巔只是第一步的計畫，她很快就可以連同御靈者也一起摧毀了。,0.455899,0.628866,2412,1186,2359,4,21818,1695,0,0,-1
宮務大臣,宮務大臣在汎希爾族社會中以穩定無情的步伐不斷晉升，因協助逮捕造反的控罪者，而順利成為一位收割者。現在他掌管著控罪者的殿堂，囤積靈魄，並為了達到他的目標而扭曲贖罪的神聖程序。,0.142612,0.487973,2413,1185,2381,4,21841,1665,0,0,-1
奧利菲翁,奧利菲翁被忠誠楷模的守禦先鋒當作軍火使用。黑暗巨像身上那種以靈魄作為燃料的火砲，在入侵城市的過程中無往不利，現在則是無畏地守著御靈者座前的能量之泉。,0.530894,0.38294,2414,1186,2358,3,21865,1694,0,0,-1
處決者塔沃德,許多汎希爾人都把折磨別人，以及抽取罪孽和靈魄的差事，視為自己神聖的職責。名為處決者塔沃德的生物是監獄的看守者，而且被允許以泯滅人性的殘忍手段折磨囚犯，在在證明瑞文崔斯已經墮落腐敗到了極限。,0.477547,0.860104,2415,1189,2361,2,21876,1675,0,0,-1
溫圖納斯,溫圖納斯是棄誓者最致命的造物之一，原先的設計是用來考驗琪瑞安志士的勇氣。軍教官的行動迅捷無比，在敵人眼中就像瞬間消失一樣。,0.636312,0.448454,2416,1186,2356,2,21884,1693,0,0,-1
『不朽女皇』莫瑞莎,莫瑞莎身經百戰，並且百戰百勝，成功擊敗每一個挑戰她的對手。她生前就是黑暗魔法大師，死後來到瑪卓薩斯，這方面的造詣更是突飛猛進。她會是苦痛劇場等待已久的王者嗎？,0.466781,0.362543,2417,1187,2404,5,21897,1683,0,0,-1
工藝師希莫斯,並非每一個納撒亞城的人都對戴納瑟斯王忠心耿耿。有些人只是看到了讓自己飛黃騰達的機會，然後加以利用罷了。雖然工藝師希莫斯一直以來都有在跟戴納瑟斯合作，但是他最擔心的其實是自己能不能從中得利，這可能得要終結納撒亞的入侵者才能夠辦到。,0.653713,0.235751,2418,1190,2405,4,21912,1745,0,0,-1
葛洛格羅,或許我們永遠無法瞭解瘟疫家族覆滅時噴吐出來的軟泥和瘟疫的本質，但是由這些軟泥和血肉聚合而成的葛洛格羅，會狂熱地守護這個秘密。,0.50499,0.215569,2419,1183,2382,0,21920,1674,0,0,-1
茵娜瓦‧暗脈女士,靈魄是暗影之境的能量來源，而茵娜瓦‧暗脈女士則想要揭開靈魄的秘密。在戴納瑟斯的引導下，她認知到許多潛藏的秘密，可以用來對付他的敵人。她會從納撒亞的入侵者身上剝奪靈魄，並利用這些靈魄打造充滿黑暗的嶄新未來。,0.363558,0.443005,2420,1190,2406,6,22127,1744,0,0,-1
總監督者貝莉亞,只有為數不多的長者知道，總監督者貝莉亞那無情的研究方式是從瑞文崔斯學來的，還是她從未放下的罪孽。她把自己用來精進靈魄魔法的殘酷手段，轉移到了某位非常奇特的新囚犯，那魯吉雷麗的身上。她打算要駕馭這個生物的聖光，即便吉雷麗會因此而付出慘痛代價也在所不惜。,0.562176,0.699482,2421,1189,2362,3,21934,1676,0,0,-1
太陽之王的救贖,納撒亞城裡面暗藏罪惡，其中較為兇惡的罪孽是：透過折磨的手段來強化靈魂的罪孽，而非使靈魂能夠贖罪。傲慢的凱爾薩斯王子長期背負著其他人的罪孽，他的痛苦和憎恨在經過引導之後，成為了他的強大武器。這使得他的靈魂受到極大的威脅，我們必須拯救他的靈魂，否則將會有惡徒利用他的靈魂來對付暗影之境。,0.529361,0.746114,2422,1190,2402,3,22236,1746,0,0,-1
多米娜‧毒刃,多米娜‧毒刃認定藏在瘟疫之臨的武器，足以讓她為蛛眼家族的覆滅報一箭之仇。不管是她之前的盟友或者任何人，都無法阻止她取得潛藏在這片廢墟中的武器。,0.55489,0.754491,2423,1183,2385,3,21995,1674,0,0,-1
戴納瑟斯王,長久以來，戴納瑟斯王皆是死亡領域中的永恆者一員。但是在暗影之境最黑暗的時刻，他背叛了自己的神聖職責。他麾下有嗜血成性的活體利刃雷莫尼亞以及最死忠的仰慕者，他會撕碎所有膽敢反抗他的人，把他們的屍骸丟入恐怖的淵喉之中。,0.525907,0.523316,2424,1190,2407,10,22012,1747,0,0,-1
石源魔軍團將軍,古老的石源魔將軍「凱厄」和「葛拉薩」對雷納瑟王子的反叛軍窮追不捨。他們曾經是德瑞文將軍的學徒和導師，但如今，他們的力量、戰術和士兵卻反過來對付他以及其他膽敢反抗國王意志的人。,0.263385,0.518135,2425,1190,2417,9,22132,1747,0,0,-1
血之議會,血之議會負責管轄瑞文崔斯的宮廷相關事宜。守城將領尼克勞斯是位嚴謹的軍事指揮官，其意志堅定不移，身上護甲堅不可摧。史塔沃斯勛爵是位時髦的花花公子，帶動宮廷中的舞會，但他的刀刃依然無比致命。佛蕾妲女爵揮舞著威力強大的靈魄魔法，可以號令一旁待命的泥掘者…並享有整個宮廷的尊重。,0.702072,0.546632,2426,1190,2412,7,22139,1750,0,0,-1
飢餓破壞者,吞噬者一心一意只想要吞噬靈魄。暗影之境慘遭靈魄乾旱荼毒，也難怪最飢餓、最凶狠的吞噬者會找到儲藏著大量靈魄的納撒亞城地底深處。,0.358377,0.34715,2428,1190,2383,5,22172,1735,0,0,-1
獵人亞提默,戴納瑟斯王很少親自動手狩獵，但每當他心血來潮的時候，亞提默都一定會準備最上等的野獸供主人享受。瑪格雷、巴爾格和賀庫提司接受訓練的資歷，比大多數野獸的壽命都還要長。他們已經準備好在自己的地盤釋放獵人的怒火了。,0.676165,0.494819,2429,1190,2418,2,22305,1735,0,0,-1
瓦立諾，紀元光輝,瓦立諾是琪瑞安建造的百衛，實力十分堅強，專門用來考驗最強的戰士。後來瓦立諾落入棄誓者手中，並被植入猜疑之種，如今將所有敵人都視為挑戰者。,0.5,0.5,2430,1192,2411,1,22439,0,0,16,-1
莫塔尼斯,莫塔尼斯是祭儀家族最博學多聞的死靈法師，一直致力於將自己轉化成更強大的形態。如今他只差一點點就成功了。,0.5,0.5,2431,1192,2410,1,22449,0,0,16,-1
『恆枝』奧蘭諾莫諾斯,奧蘭諾莫諾斯曾是特那希最年長的守護者，如今卻隨著巨偉之樹一起凋零。她的靈魄所剩無幾，再加上果姆不斷啃食她凋零的身體，使得她陷入不分敵我的狀態。,0.5,0.5,2432,1192,2409,1,22456,0,0,16,-1
『淤泥化身』納苟許,納苟許由無數濕濕滑滑的泥掘者聚合而成，而且戴納瑟斯最優秀的巫士還使用黑暗魔法進行強化，他不是什麼最聰明的手下，不過卻能一拳粉碎城堡。,0.5,0.5,2433,1192,2408,1,22463,0,0,16,-1
