Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
燃燒巨像,,5606,2519,114136,0,3,739
哀嚎的靈魂,,5607,2519,68536,0,2,741
斯卡莫拉克,,5608,2579,118714,5907278,0,9
水晶裂片,,5609,2579,37518,0,1,9
口渴的顧客,,5618,2586,119017,0,1,9
釀酒大師阿迪爾,,5619,2586,116429,5907247,0,9
演說家克里維茲,,5620,2594,116692,5907271,0,9
薇克斯,,5621,2595,115017,0,1,9
倪克斯,,5622,2595,115776,5907260,0,9
『無上接合者』埃佐,,5623,2596,116701,5907265,0,9
戈蒂‧貝倫巴特,,5630,2589,118000,5907263,0,9
凝結聚合體,,5631,2600,117254,5907283,0,9
『收割者』祈卡托,,5632,2585,117473,5907266,0,9
奧核公主奇維扎,,5634,2601,117946,5907269,0,9
安蘇芮克女王,,5636,2602,118481,5907274,0,9
菈夏南,,5642,2609,118404,5907275,0,9
感染的幼蛛,,5643,2609,116084,0,1,9
酒水滴,,5644,2587,117828,0,1,9
伊帕,,5645,2587,117177,5907264,0,9
飢餓之子,,5646,2607,115708,0,1,9
『吞噬者』烏格拉斯,,5647,2607,117772,5907286,0,9
熾空,,5648,2559,115888,5907254,0,9
無邊黑暗,,5649,2561,117773,5907284,0,9
血縛之懼,,5651,2611,117669,5907281,0,9
飢饞之蟲,,5652,2612,115007,0,2,9
鮮血寄生蟲,,5653,2612,119696,0,3,9
幼蛛扭曲者歐維納斯,,5654,2612,118963,5907255,0,9
巨型蜘蛛,,5655,2612,112446,0,1,9
召喚的侍僧,,5656,2602,122687,0,6,9
幽影幼蛛,,5657,2602,118605,0,7,9
菈夏南,,5658,2593,118404,5907275,0,9
拉克佐,,5659,2613,14403,5875511,0,9
昂布里斯將軍,,5673,2617,118920,5907262,0,9
瓦莉歐娜,,5674,2618,31795,522276,1,9
德拉卡‧燃影者,,5675,2618,31792,522218,0,9
被喚來的暗焰靈魂,,5676,2618,116017,0,2,9
伊魯達克斯,,5678,2619,119801,5907259,0,9
暮光幼蟲,,5679,2619,119810,0,1,9
紡紗者塔卡茲,,5680,2608,119005,0,1,935
阿努巴拉許,,5681,2608,118997,5907285,0,9
廳室守衛,,5682,2602,119373,0,3,9
晉升虛無語者,,5683,2602,119348,0,1,9
腐蝕奔行者,,5684,2602,122689,0,5,9
虔誠的信徒,,5685,2602,119403,0,2,9
『船長』餅乾,,5686,2620,1305,522210,0,9
利普斯納爾上將,,5687,2621,35739,522189,0,9
敵人收割者5000型,,5688,2622,35606,522225,0,9
笨重的蠢蛋,,5689,2623,33003,523206,1,9
赫利克斯‧碎輪者,,5690,2623,33002,522234,0,9
格魯巴托克,,5691,2624,37410,522228,0,9
虛無石巨怪,,5692,2568,114324,5907287,0,597
風暴飛騎沃可瑪,,5693,2568,116266,0,3,9
虛無石覺醒者,,5695,2568,114860,0,2,9
代言者影冠,,5696,2580,114311,5907279,0,9
班克‧鳴蜂,,5697,2588,117818,5907253,0,9
小辛蒂,,5698,2588,119263,0,1,9
貪婪燼蜂,,5699,2588,113896,0,2,9
阿瓦諾克斯,,5700,2583,119793,5907251,0,9
密室驅逐者,,5701,2602,119968,0,4,9
歐爾塔,,5702,2625,119835,5907272,0,9
斯尼德的伐木機,,5703,2626,1269,5875512,0,9
鍛造大師瑟隆葛斯,,5704,2627,33429,522226,0,66
吉尼德,,5705,2628,7124,5875508,0,9
重拳先生,,5706,2629,2026,5875509,0,9
綠皮船長,,5707,2630,7113,5875505,0,9
艾德溫‧范克里夫,,5708,2631,2029,5875507,0,9
餅乾,,5709,2632,1305,5875506,0,9
阿拉希新兵,,5710,2573,115544,0,1,9
女院長莫普芮,,5711,2573,118877,5907273,0,9
伊雷娜‧安柏蘭茲,,5712,2571,118872,0,1,9
士官謝娜梅爾,,5713,2571,118870,0,2,9
德爾凱隊長,,5714,2571,118879,5907256,0,9
特納‧迪爾摩,,5715,2571,118873,0,3,9
布朗派克男爵,,5716,2570,118878,5907252,0,9
郵政局長瑪羅恩,,5717,2633,10669,5875510,0,9
斯尼德,,5718,2626,7125,5875512,1,9
盧茲魯,,5720,489,6687,607762,1,9
碎殼甲蟲,,5721,2608,116538,0,2,9
舒萊,,5724,2636,96784,5907276,0,64
溺水的阿拉希人,,5725,2636,115496,0,1,9
阿努扎克特,,5726,2584,115723,5907250,0,9
錫克朗,,5727,2599,116257,5907277,0,9
代言者朵利塔,,5728,2590,121903,5907261,0,9
代言者布洛克,,5729,2590,115818,0,1,9
寇達,,5730,2637,118472,5907267,0,9
分裂斯卡汀,,5731,2635,117974,0,1,9
恐懼聚合體,,5732,2635,119659,5907246,0,933
阿努比卡杰,,5733,2581,114315,5907249,0,9
失落的看守者,,5734,2611,27849,0,1,9
血懼,,5735,2611,92232,0,3,9
被遺忘的先驅者,,5736,2611,90742,0,2,9
深坑技師,,5741,2639,121716,0,3,9
滾輪助手,,5743,2644,124307,0,1,9
染血蟲網法師,,5744,2584,117870,0,1,9
飢餓的爬行者,,5745,2583,114552,0,1,9
薇克希‧滿喉,,5747,2639,122443,0,1,9
暗融機甲飛機,,5750,2648,121758,0,1,9
巨型M.O.M.M.A.,,5751,2648,122867,6389248,0,1008
姬薩‧迅融,,5752,2649,123036,6389247,0,9
布隆特,,5753,2649,122215,0,1,9
沼臉,,5754,2650,115575,6391303,0,9
基澤‧巨電,,5755,2651,124579,6391301,0,9
『暴風雨』托克,,5756,2640,122216,0,1,9
『狂怒者』弗雷倫多,,5757,2640,121214,6377879,0,9
齒輪幫車手,,5759,2639,122477,0,2,973
齒輪幫,,5760,2639,122476,6377934,0,9
喬巴‧紅鉤,,5761,2654,84821,2176717,0,9
史提克‧破爛咖,,5762,2642,122352,6377936,0,984
衛地彈殼蟹,,5763,2642,122917,0,3,9
不穩定的爬行者地雷,,5769,2645,49134,0,1,9
瑪格吉,,5770,2645,124110,6377881,0,9
獨臂強盜,,5771,2644,122886,6377919,0,978
垃圾射擊者,,5772,2642,123064,0,1,9
廢料場土狼,,5773,2642,121293,0,2,9
洛考爾領主,,5784,2663,120758,607697,0,9
達格蘭‧索瑞森大帝,,5789,2670,120764,607595,0,9
弗萊拉斯大使,,5790,2669,120761,522268,0,9
安格弗將軍,,5791,2668,120763,607610,0,9
杜姆雷爾,,5792,2667,122582,607587,0,9
瓦勒雷爾,,5793,2667,122586,0,6,9
多普雷爾,,5794,2667,122583,0,3,9
西斯雷爾,,5795,2667,122580,0,4,9
安格雷爾,,5796,2667,122581,0,1,9
格魯雷爾,,5797,2667,122584,0,2,9
黑特雷爾,,5798,2667,122585,0,5,9
茉艾拉‧銅鬚,,5799,2670,120765,0,1,9
魔像領主阿格曼奇,,5800,2666,120762,607618,0,9
熔岩號二型,,5801,2666,122309,0,1,9
烈毒號二型,,5802,2666,122311,0,3,9
雷電號二型,,5803,2666,122312,0,4,9
秘法號二型,,5804,2666,122310,0,2,9
烈焰噴泉,,5805,2665,122227,0,1,66
伊森迪奧斯領主,,5806,2665,120760,607694,0,945
貝爾加,,5807,2664,120759,607549,0,9
貝爾加的產物,,5808,2664,122126,0,1,66
巨型黑曜石元素,,5809,2663,122011,0,2,65
次級黑曜石元素,,5810,2663,122013,0,4,67
活體岩漿,,5811,2663,122014,0,5,86
洛考爾之子,,5812,2663,122010,0,1,64
黑曜石元素,,5813,2663,122012,0,3,66
黑鐵帝國守衛,,5814,2670,122759,0,3,9
拉格納羅斯化身,,5815,2670,122739,0,2,9
暮光之錘大使,,5816,2670,122741,0,4,9
火焰衛士摧毀者,,5817,2670,122758,0,5,945
小火焰,,5818,2670,122772,0,6,66
燃靈,,5819,2669,122592,0,3,86
喚焰者,,5820,2669,122591,0,1,9
縱火狂,,5821,2669,122593,0,2,66
鐵怒醫護兵,,5822,2668,122952,0,6,9
鐵怒軍官,,5823,2668,122954,0,5,9
鐵怒猛戰兵,,5824,2668,122950,0,4,9
鐵怒士兵,,5825,2668,122960,0,9,9
鐵怒砲手,,5826,2668,122948,0,3,9
烈焰使者,,5827,2668,122942,0,1,65
鐵怒工兵,,5828,2668,122958,0,8,9
鐵怒盜賊,,5829,2668,122956,0,7,9
影爐火焰守護者,,5830,2668,122970,0,2,9
志工火箭砲手,,5831,2645,123311,0,3,9
增幅器,,5832,2641,122299,0,1,954
里克‧李福伯,,5833,2641,123720,6377932,0,953
加樂宮暴徒,,5835,2645,126565,0,2,9
馬克II型電流震擊者,,5836,2645,121758,0,4,9
支援機,,5838,2639,121758,0,4,9
閃亮亮大王加里維克斯,,5856,2646,125492,6377935,0,9
哥布林教父,,5863,2683,123059,6393160,0,983
裝設好的爆炸爬行者,,5864,2683,49134,0,1,9
虛無石碎片,,5865,2568,121219,0,1,9
鏈販‧鎖貨,,5867,2653,122751,6377880,0,9
地怒者,,5868,2114,124456,0,1,9
光束砲塔,,5872,2653,125110,0,1,9
火箭發射器,,5873,2653,27101,0,2,9
超級磁鐵,,5874,2653,125878,0,3,945
虛無發射器,,5875,2653,122138,0,5,9
虛無砲塔,,5876,2653,125112,0,4,9
澤克維爾,,5926,2773,116968,0,0,9
