ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
613,找點樂子,最近謠言四起，說你沒辦法排出世上最長的康加舞行列。要不要證明他們錯了？,,,,7,104886,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
614,找點樂子,你知道每個星期日下午2點都會舉行每週釣魚比賽嗎？前往荊棘谷海角的藏寶海灣，跟其他釣魚好手一較高下！,,,,7,104887,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
615,找點樂子,今天似乎是帶寵物出門散步的好日子，要是你更有幹勁的話，也能參加幾場PvP寵物對戰！,,,,7,104888,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
616,找點樂子,你知道嗎？有些戰寵只有在特定季節才會出現，像是白色貓頭鷹。,,,,7,104889,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
617,找點樂子,艾澤拉斯隨時都有各式各樣的節慶和活動，像是啤酒節和偉大的諾姆瑞根路跑。打開行事曆，看看近期或甚至今天有什麼節慶和活動！,,,,7,104890,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
618,找點樂子,克羅米需要你幫助她逃離死亡的威脅！前往破碎群島，建立你的職業大廳，然後在達拉然中尋找克羅米的影像。拯救克羅米，你最終可能成為全能的時光領主！,,,,7,104891,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
619,找點樂子,覺得自己是位大師級馴獸師嗎？那就前往潘達利亞的永恆之島，找到那裡的天尊武道會，追求馴獸領域的最高境界！初學者勿入。,,,,7,104892,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
620,找點樂子,自己的外形有點過時了嗎？只要花點小錢，美容師很樂意幫你改變髮型、臉型或體型，化腐朽為神奇！任何主城中都能發現他們的蹤影。,,,,7,104893,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
621,找點樂子,有關超稀有坐騎的謠言層出不窮，像是「清晰夢魘」和「聚智巢腦」。詢問其他冒險者和社群成員，看看究竟哪裡才能找到它們！,,,,7,104894,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
622,找點樂子,有關超稀有寵物的謠言層出不窮，它們的名字包含「咩爾」、「烏娜」和「珍妮喵」。詢問其他冒險者和社群成員，看看究竟哪裡才能找到它們！,,,,7,104895,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
623,找點樂子,有關超稀有腰帶的謠言層出不窮，眾人稱之為「光陰」。詢問其他冒險者和社群成員，看看究竟哪裡才能找到它！,,,,7,104896,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
624,找點樂子,還維持去年的過時風格嗎？塑形師可以幫你改變裝備外觀，讓你煥然一新。聽說今年最流行尖刺造型。,,,,7,104897,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0
625,銅幣,你的冒險指南裡好像夾著一枚銅幣。,財源滾滾！,,,7,104916,0,3,237283,0,72743,0,0,0,0,0,0,0,0,0,0
626,銀幣,你的冒險指南裡好像夾著一枚銀幣。,財源滾滾！,,,7,104912,0,3,237282,0,72746,0,0,0,0,0,0,0,0,0,0
627,金幣,你的冒險指南裡好像夾著一枚金幣。,財源滾滾！,,,7,104913,0,3,237281,0,72747,0,0,0,0,0,0,0,0,0,0
628,一袋硬幣,你的冒險指南裡好像夾著一袋硬幣。,財源滾滾！,,,7,104914,0,3,133657,0,72748,0,0,0,0,0,0,0,0,0,0
629,神秘硬幣,你的冒險指南裡好像夾著一枚奇特的硬幣。,財源滾滾？,,,7,104915,0,3,133791,0,72749,0,0,0,0,0,0,0,0,0,0
630,殘暴野地,跟好友(或附近的陌生人)組隊，並且完成雍亞拉平原的殘暴野地任務線！,,完成此任務線可解鎖新的世界任務。,,7,104926,0,0,4672498,0,0,0,8,10,0,0,0,0,0,0,0
631,創新引擎,從沃卓肯出發，完成創新引擎任務線以獲得精妙火花。精妙火花能用來製作非常強大的物品！,,精妙火花可用來製作物品等級382以上的物品。範例物品：,,7,104926,1,0,4693221,0,0,0,8,10,0,0,0,0,0,0,0
632,重生育籃,到沃卓肯的寶庫附近與安圖卡交談，解鎖重生育籃。重生育籃可為你的武器和護甲注入提爾自身的智慧和力量！,,,,7,5703,0,0,4554462,0,0,0,8,10,0,0,0,0,0,0,0
634,事件：風暴之怒,在洪荒使者未來裡，協助時光行者反抗軍對抗洪荒使者可獲得史詩級的獎勵。,開始任務,,,7,106962,0,3,4687630,0,74436,0,2,6,0,0,0,0,0,0,0
635,事件：風暴之怒,在洪荒使者未來裡，協助時光行者反抗軍對抗洪荒使者可獲得獎勵。,,,,7,106963,0,0,4687630,0,0,0,2,6,0,0,0,0,0,0,0
636,事件：風暴之怒,在洪荒使者未來裡，協助時光行者反抗軍對抗洪荒使者可獲得史詩級的獎勵。,,,,7,106965,0,0,4687630,0,0,0,2,6,0,0,0,0,0,0,0
637,生命火花：禁忌之境,沃卓肯的卡祖爾向你下戰帖，要求你在PvP戰鬥中擊敗敵人。,接受任務,,,5,107128,0,3,4672496,0,74871,0,6,6,2797,8,0,0,0,0,0
638,貿易站，收藏箱,可在貿易站領取標幣了。,,,,7,104831,0,0,4696085,0,0,0,98,98,0,0,0,0,0,0,0
639,貿易站，正式開張,前往暴風城的T&W貿易站，瀏覽奇特物品並了解獲得方式。,接受任務,,,7,107533,0,3,4696085,0,66858,0,21,21,0,0,0,0,0,0,0
640,貿易站，正式開張,前往奧格瑪的贊卡拉貿易站，瀏覽奇特物品並了解獲得方式。,接受任務,,,7,107534,0,3,4696085,0,66959,0,21,21,0,0,0,0,0,0,0
641,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,107537,1,3,4696085,0,72681,0,99,99,0,0,0,0,0,0,0
642,貿易站，開張營業,拜訪暴風城或奧格瑪，看看這個月能購買哪些神秘魔法物品。記得查看旅行者日誌，了解本月能參加的活動。,,,,7,0,1,0,4696085,0,0,0,20,20,0,0,0,0,0,0,0
643,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,107836,1,3,4687630,0,75259,0,9,10,0,0,0,0,0,0,0
644,神秘遺產,探究半龍人在逃難時留下的謎題。,接受任務,,,7,107837,0,3,4687630,0,74381,0,10,11,0,0,0,0,0,0,0
645,獸人傳承護甲,協助伊崔格重現德拉諾的古老祭典克許哈格，並證明自己是一族真正的勇士！,接受任務,,,7,107838,0,3,4898329,0,73703,0,9,12,0,0,0,0,0,0,0
646,人類傳承護甲,軍情七處和意想不到的盟友需要你的協助，以便揭露遭竊文物的秘密！到暴風要塞後方找馬迪亞斯‧肖爾大師，尋找線索…,接受任務,,,7,107839,0,3,4893169,0,72644,0,9,12,0,0,0,0,0,0,0
647,學術援助,協助索諾瓦‧雪山破譯冬毛熊怪的獨特方言並取得他們的信任，同時學習並最終能流利使用他們的語言。,接受任務,,,7,107840,0,3,4905324,0,72546,0,2,5,0,0,0,0,0,0,0
649,澤斯克拉密庫：亞茲,探索奈薩里奧的失落密庫，尋找答案…和寶藏！,接受任務,,,7,107842,0,3,4909720,0,72953,0,6,6,0,0,0,0,0,0,0
650,澤斯克拉密庫：優爾,探索奈薩里奧的失落密庫，尋找答案…和寶藏！,接受任務,,,7,107843,0,3,4909720,0,72952,0,6,6,0,0,0,0,0,0,0
651,澤斯克拉密庫：伊克斯,探索奈薩里奧的失落密庫，尋找答案…和寶藏！,接受任務,,,7,107844,0,3,4909720,0,72954,0,6,6,0,0,0,0,0,0,0
652,澤斯克拉密庫：基克斯,探索奈薩里奧的失落密庫，尋找答案…和寶藏！,接受任務,,,7,107845,0,3,4909720,0,72955,0,6,6,0,0,0,0,0,0,0
653,澤斯克拉密庫,探索奈薩里奧的失落密庫，尋找答案…和寶藏！,接受任務,,,7,107846,0,3,4909720,0,72956,0,6,6,0,0,0,0,0,0,0
654,宿怨,貝恩獨自前往雍亞拉平原，尋找失蹤的朋友，梅拉‧高嶺很擔心他。去沃卓肯找梅拉以便了解詳情。,,,,7,108156,0,0,236555,0,0,0,2,5,0,0,0,0,0,0,0
655,生命火花：扎拉萊克洞窟,沃卓肯的布菈姆向你下戰帖，要求你在PvP戰鬥中擊敗敵人。,接受任務,,,5,107899,0,3,4672499,0,75305,0,6,6,2797,8,0,0,0,0,0
656,宿怨,貝恩獨自前往雍亞拉平原，尋找失蹤的朋友，梅拉‧高嶺很擔心他。去沃卓肯找梅拉以便了解詳情。,,,,7,108157,0,0,236555,0,0,0,2,5,0,0,0,0,0,0,0
657,宿怨,貝恩獨自前往雍亞拉平原，尋找失蹤的朋友，梅拉‧高嶺很擔心他。去沃卓肯找梅拉以便了解詳情。,,,,7,108158,0,0,236555,0,0,0,2,5,0,0,0,0,0,0,0
658,『朧影實驗場』亞貝魯斯,為了追求力量，意圖爭奪奈薩里奧遺產的各方勢力掠奪了他的實驗室。英雄必須深入黑暗，確保實驗場的試驗目標不會落入惡人手中。,尋求隊伍,,,6,110438,2,6,5161748,0,0,0,8,10,0,0,0,0,0,0,0
659,隨機團隊：廢棄作品區,奈薩里奧的造物已棄置數千年並扭曲成可怕的東西。如果坐視不管，將會為巨龍群島帶來難以想像的大災難。,加入團隊,,,6,108405,2,2,5161744,2399,0,0,8,10,0,0,0,0,0,0,0
660,隨機團隊：巨人的狂怒,薩克利戰隊對實驗場發動毀滅性的攻擊，企圖找出他們失蹤的長老並救出他們。,加入團隊,,,6,108407,2,2,5161752,2400,0,0,8,10,0,0,0,0,0,0,0
661,奈薩里奧的幻影,黑暗中有什麼正蠢蠢欲動…那股力量曾經腐蝕大地守護者，如今正渴望抓到新的受害者。,加入團隊,,,6,108408,2,2,5161747,2401,0,0,8,10,0,0,0,0,0,0,0
662,隨機團隊：虛無邊際,沙卡瑞斯站在深淵的邊緣，渴望取得力量，以及奈薩里奧所留下的一切。,加入團隊,,,6,108409,2,2,5161750,2402,0,0,8,10,0,0,0,0,0,0,0
663,恆龍黎明,恆龍軍團入侵青銅神殿。協助諾茲多姆和克羅米奪回時間之道！,加入隊伍,,,6,112019,2,6,5221804,2430,0,0,7,8,0,0,0,0,0,0,0
664,藍龍,跟卡雷苟斯見面並幫助他讓藍龍重聚。,接受任務,,,7,109228,0,3,134155,0,72900,0,6,6,0,0,0,0,0,0,0
665,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,109169,1,3,4687630,0,75860,0,9,10,0,0,0,0,0,0,0
666,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,109167,1,3,4687630,0,75859,0,9,10,0,0,0,0,0,0,0
667,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,109168,1,3,4687630,0,75861,0,9,10,0,0,0,0,0,0,0
668,奈薩里奧的餘燼：第1章,跟厄比西昂談話，說服他冒險深入扎拉萊克洞窟。,接受任務,,,7,109231,0,3,5140835,0,72975,0,6,6,0,0,0,0,0,0,0
669,奈薩里奧的餘燼：第4章,跟厄比西昂談話，說服他返回扎拉萊克洞窟。,接受任務,,,7,109232,0,3,5140835,0,72987,0,6,6,0,0,0,0,0,0,0
670,菲拉卡襲擊,趁菲拉卡在巨龍群島四處縱火時打敗他的部隊。,接受任務,,,7,109236,0,3,4914672,0,75887,0,0,0,0,0,0,0,0,2,5
671,奈薩里奧的餘燼：第6章,跟厄比西昂談話，說服他繼續與你在扎拉萊克洞窟冒險。,,,,7,109239,0,0,5140835,0,0,0,6,6,0,0,0,0,0,0,0
672,提爾之殞,到提爾堡與諾茲多姆會面，取回提爾的最後回憶。,,,,7,109892,0,0,4529128,0,0,0,2,5,0,0,0,0,0,0,0
673,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110052,0,3,4696085,0,76103,0,99,99,0,0,0,0,0,0,0
674,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110056,0,3,4696085,0,76104,0,99,99,0,0,0,0,0,0,0
675,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110058,0,3,4696085,0,76105,0,99,99,0,0,0,0,0,0,0
676,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110059,0,3,4696085,0,76106,0,99,99,0,0,0,0,0,0,0
677,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110060,0,3,4696085,0,76107,0,99,99,0,0,0,0,0,0,0
678,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110062,0,3,4696085,0,76108,0,99,99,0,0,0,0,0,0,0
679,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110064,0,3,4696085,0,76112,0,99,99,0,0,0,0,0,0,0
680,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110065,0,3,4696085,0,76113,0,99,99,0,0,0,0,0,0,0
681,貿易站，新品到貨,貿易站有全新活動和商品。,接受任務,,,7,110066,0,3,4696085,0,76114,0,99,99,0,0,0,0,0,0,0
682,戰鬥本身就是獎勵,沃卓肯的柯莫拉想要你完成英雄難度的巨龍崛起地城。,接受任務,,,7,110071,1,3,4295888,0,76122,0,6,6,0,0,0,0,0,0,0
683,時間裂隙,協助青銅龍軍團擊退來自其他時間線的入侵者！時間裂隙會週期性地出現在沃卓肯東方的提爾堡蓄水池，請隨時留意地圖。,接受任務,,,7,111937,0,3,236395,0,77236,0,2,6,0,0,0,0,0,0,0
684,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,111931,1,3,4687630,0,77254,0,9,10,0,0,0,0,0,0,0
686,克羅米的多重宇宙,來自另一條時間線的克羅米正在侵略薩爪祖斯！她們為什麼來這裡？幕後主使者又是誰？在時限內，跟克羅米一起解開謎題！,,,,7,112617,0,0,5221804,0,0,0,2,5,0,0,0,0,0,0,0
687,紀元邊境,跟酒保鮑伯交談，協助解決紀元邊境的時空問題。,接受任務,,,7,112403,0,3,4622478,0,77437,0,6,6,0,0,0,0,0,0,0
688,幼鱗托育所,可愛的生命即將在晶紅生命之池誕生！跟亞美拉交談，幫助幼鱗托育所，不要讓那裡的情況失控。,接受任務,,,7,112469,0,3,4509421,0,72664,0,6,6,0,0,0,0,0,0,0
689,索芮朵蜜友誼等級,完成時間裂隙與恆龍黎明，並幫助紀元邊境的居民，藉以獲得索芮朵蜜的認可。完成以後到沃卓肯東邊的提爾堡蓄水池找索芮朵蜜回報。,,,,7,112882,0,0,922527,0,0,0,2,6,0,0,0,0,0,0,0
690,火焰聯軍,查明菲拉卡想在盧恩丹做些什麼。,接受任務,,,7,113184,0,3,443393,0,76982,0,10,11,0,0,0,0,0,0,0
691,被遺忘者傳承護甲,老敵人再次現身，對最近奪回的羅德隆廢墟帶來威脅，你和荒寂議會不得不守護被遺忘者的家園。,接受任務,,,7,113188,0,3,5046205,0,76530,0,9,12,0,0,0,0,0,0,0
692,紅通通,預言者費倫看到了可怕的預示，開始擔心同胞的未來。到阿古斯去找他，發掘其所代表的意義。,,德萊尼可使用的曼那瑞埃雷達爾自訂外觀選項,,7,113193,0,0,236559,0,0,0,2,5,0,0,0,0,0,0,0
693,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,113342,1,3,4687630,0,77976,0,9,10,0,0,0,0,0,0,0
694,重鑄提爾的衛士,與崔瓦一同重組提爾的衛士，接著再隨著提爾的衛士尋找提爾圓盤的位置。,接受任務,,,7,113420,0,3,5172995,0,75632,0,9,12,0,0,0,0,0,0,0
695,夜精靈傳承護甲,一支哨兵小隊在費伍德森林中失蹤了。與看守者們合作來確認他們的生死，並奪回這片古老大地。,接受任務,,,7,113473,0,3,255141,0,75890,0,9,12,0,0,0,0,0,0,0
696,生命火花：翡翠夢境,沃卓肯的傑芬恩向你下戰帖，要求你在PvP戰鬥中擊敗敵人。,接受任務,,,5,113945,0,3,5390645,0,78097,0,6,6,2797,8,0,0,0,0,0
697,恆龍黎明：葛拉克朗殞命之地,恆龍軍團入侵青銅神殿。協助諾茲多姆和克羅米奪回時間之道！,加入隊伍,,,6,114374,0,1,5221804,2431,0,0,7,8,0,0,0,0,0,0,0
698,恆龍黎明：姆多茲諾崛起之地,姆多茲諾現身了。與克羅米一起跟時間賽跑，修正過去！,加入隊伍,,,6,114375,0,1,5221804,2432,0,0,7,8,0,0,0,0,0,0,0
699,『夢境希望』埃達希爾,艾澤拉斯的勇士必須團結一致，迎戰菲拉卡和他的火焰盟友，阻止他吞噬埃達希爾之心，避免他將那股力量納為己有。,尋求隊伍,,,6,114927,2,6,5342929,2502,0,0,92,92,0,0,0,0,0,0,0
704,翡翠夢境戰役：第6章,與泰蘭妲交談，見證埃達希爾開花。,接受任務,,,7,5793,0,3,5342929,0,77780,0,6,6,0,0,0,0,0,0,0
705,隨機團隊：熔火入侵,拉羅達被烈焰扭曲，企圖讓翡翠夢境陷入火海。一旦被他得逞，一切事物都會化成灰燼。,加入團隊,,,6,114930,6,2,5342927,2468,0,0,94,94,0,0,0,0,0,0,0
706,隨機團隊：埃達希爾的命運,菲拉卡已經抵達埃達希爾之心，威脅要吞噬掉這股力量納為己用。,加入團隊,,,6,114929,6,2,5342925,2469,0,0,96,96,0,0,0,0,0,0,0
707,隨機團隊：翠綠之織,奈木在編織翡翠夢境的迷人圖案。結果被我們的入侵打斷，我們必須處理這件事。,加入團隊,,,6,114928,6,2,5342920,2467,0,0,95,95,0,0,0,0,0,0,0
708,隨機團隊：洪荒化身甦醒,斯莫德隆強行進入翡翠夢境。如果袖手旁觀，他的部隊將會燒光沿途上的一切事物。,加入團隊,,,6,114931,6,2,5342930,2466,0,0,93,93,0,0,0,0,0,0,0
709,戰場閃擊戰,與兩個陣營的成員一起進行任務，在戰場上證明自己。對戰加速！,開始任務,,,5,114958,1,3,1713483,0,78128,1101,97,97,1602,110,0,0,0,0,0
710,夢境守護者：第1章,與麥琳瑟拉交談來深入翡翠夢境。,接受任務,,,7,115434,0,3,5244643,0,76317,0,7,7,0,0,0,0,0,0,0
711,提爾的回歸,和提爾的衛士前往暗夜堡，取回提爾圓盤，然後把圓盤交給諾茲多姆，好讓泰坦守衛者恢復運作。,接受任務,,,7,115433,0,3,5245774,0,77339,0,9,12,0,0,0,0,0,0,0
712,夢境守護者：第4章,菲拉卡和他的大軍仍在攻擊翡翠夢境。去埃達希爾與麥琳瑟拉和伊瑟拉重新會合。,,,,7,115446,0,0,5244643,0,0,0,7,7,0,0,0,0,0,0,0
713,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,114982,1,3,4687630,0,78446,0,9,10,0,0,0,0,0,0,0
714,支援協調者,贏得巨龍群島陣營的名望可獲得獎勵。,接受任務,,,7,114995,1,3,4687630,0,78447,0,9,10,0,0,0,0,0,0,0
715,不合群的龍,怒西昂和維蘭諾斯正在召集其他巨龍軍團，加入他們的行列來護衛世界之樹。,,,,7,115457,0,0,5175569,0,0,0,6,6,0,0,0,0,0,0,0
716,支援協調者,選擇如何支援巨龍群島的陣營，從而獲得獎勵。,選擇任務,,,7,107832,0,3,4687630,0,78861,0,9,10,0,0,0,0,0,0,0
717,收復吉爾尼斯,聯盟受召前來協助吉恩‧葛雷邁恩收復吉爾尼斯，讓王國回到吉爾尼斯人手中。,接受任務,,,7,116386,0,3,462338,0,78596,0,9,12,0,0,0,0,0,0,0
718,收復吉爾尼斯,莉莉安‧佛斯和卡莉雅‧米奈希爾要求部落勇士協助深入吉爾尼斯，展開秘密行動。,接受任務,,,7,116387,0,3,462338,0,78597,0,9,12,0,0,0,0,0,0,0
719,王冠化學製藥公司,藥劑師胡默爾和他的手下製作了有毒的香水！同心協力把他們解決掉吧。,尋求隊伍,,,4,116635,0,1,135447,288,0,0,6,12,0,0,0,0,0,0,0
720,德萊尼傳承護甲,為了歡慶德萊尼邁向全新紀元，決定重現一種古老的祭典。羅穆爾在駐暴風城大使館落下一件包裹，想請你幫忙。,接受任務,,,7,116822,0,3,4912586,0,78068,0,9,12,0,0,0,0,0,0,0
721,暗矛食人妖傳承護甲,暗矛與其羅亞之間的連結非常脆弱。伯昂撒姆第已經抵達回音群島，向這群食人妖提出要求。,接受任務,,,7,116824,0,3,5212672,0,77869,0,9,12,0,0,0,0,0,0,0
722,重大挖掘：背叛者之眠,與其他文物管理員一起弄髒雙手，發掘背叛者之眠背後的真相！隨時留意你的地圖，重大挖掘會定期出現在蒼藍高地。,接受任務,,,7,117824,0,3,5221397,0,79226,0,3,7,0,0,0,0,0,0,0
723,文庫需要你！,首席文物管理員愛德威‧達凜格需要像你這樣的人，協助艾澤拉斯文庫解開巨龍群島的謎團！,接受任務,,,7,117825,0,3,5221397,0,77325,0,3,7,0,0,0,0,0,0,0
724,繁盛綻放,在杉冠復原翡翠夢境時保障他的安全，並讓他保持清醒！這個公共活動會定期在埃達希爾底部發生。,接受任務,,,7,117857,0,3,306845,0,78319,0,2,6,0,0,0,0,0,0,0
725,夢境湧現,協助艾澤拉斯的德魯伊處理在巨龍群島各地爆發的夢境能量！,接受任務,,,7,117857,0,3,132840,0,77251,0,2,6,0,0,0,0,0,0,0
726,寶貴的盟友：夢境守望者,加強你與翡翠夢境的夢境守望者的羈絆，建立你的名望。,接受任務,,,7,117859,0,3,5246410,0,78444,0,2,6,0,0,0,0,0,0,0
727,寶貴的盟友：洛姆鼴鼠人,加強你與扎拉萊克洞窟的鼴鼠人的羈絆，建立你的名望。,接受任務,,,7,117860,0,3,5045060,0,75665,0,2,6,0,0,0,0,0,0,0
728,綻放的夢境種子,在翡翠夢境各地播種…然後收集花苞中的寶藏！,接受任務,,,7,117861,0,3,348548,0,78821,0,2,6,0,0,0,0,0,0,0
729,貴族花園,拿起籃子，徜徉於貴族花園吧！前往你的主城，了解更多詳細資訊。,,,,4,117911,0,0,236570,0,0,0,6,12,0,0,0,0,0,0,0
730,貴族花園,拿起籃子，徜徉於貴族花園吧！前往你的主城，了解更多詳細資訊。,,,,4,117912,0,0,236570,0,0,0,6,12,0,0,0,0,0,0,0
731,獵殺先驅者,在達拉然與卡德加和艾蘭里亞‧風行者會合，開始調查神秘的先驅者和她的黑暗之心。,接受任務,,,7,120155,0,3,4913234,0,79009,0,10,11,0,0,0,120155,0,0,0
732,奈幽巴宮殿,斷裂絲線的成員以死相抗，試圖暗地推翻安蘇芮克女王的政權。,尋找隊伍,,,6,122358,2,6,5779391,0,0,0,92,92,0,0,0,0,0,0,0
736,姊姊的罪孽,有個夜精靈希望將家人安葬在埃達希爾，不過她姊姊曾是背叛族人的叛徒，因此事情陷入兩難。到貝拉梅斯與瑪法里恩‧怒風談話，了解詳情。,,,,7,122641,0,0,236449,0,0,0,2,5,0,0,0,0,0,0,0
737,地心之戰,前往希利蘇斯調查艾澤拉斯各處的人所體驗到的異象之謎。,接受任務,,,7,122640,0,3,2967100,0,78713,0,9,12,0,0,0,0,0,0,0
738,地心之戰,前往希利蘇斯調查艾澤拉斯各處的人所體驗到的異象之謎。,接受任務,,,7,122638,0,3,2967100,0,81930,0,9,12,0,0,0,0,0,0,0
739,戰場閃擊戰,與雙方陣營的成員一起進行任務，在戰場上證明自己。對戰加速！,加入戰鬥！,,,5,123331,0,8,1713483,0,0,1101,97,97,0,0,0,33559,0,4,0
740,礦運深谷,加入礦運深谷的戰鬥。,開始任務,,,5,123365,0,3,236396,0,82748,0,9,10,0,0,0,0,0,0,0
741,斷裂絲線,前往織絲者巢穴並選擇一個合約，藉此解鎖阿茲-卡罕特的多項活動。,,,,7,124433,0,0,5770809,0,0,0,9,10,0,0,0,0,0,0,0
742,散布光芒,在聖落之地點亮聖焰，以擊退黑暗勢力。,,,,7,124435,0,0,5770810,0,0,0,9,10,0,0,0,0,0,0,0
743,甦醒機械,前往剛達加茲，協助機語者喚醒古老機器。,,,,7,127836,0,0,5770812,0,0,0,9,10,0,0,0,0,0,0,0
744,劇團,前往舞臺來協助土靈訴說一段他們的歷史故事。,接受任務,,,7,124437,0,3,5770811,0,83240,0,9,10,0,0,0,0,0,0,0
745,英雄地城,挑戰《地心之戰》的英雄難度地城，考驗你的本事，並且獲得更好的獎勵！,加入隊伍,,,6,124816,0,1,5899333,2517,0,0,7,8,0,0,0,0,0,0,0
746,隨機地城,參加一場隨機的《地心之戰》地城冒險，升級你的裝備！,加入隊伍,,,6,124817,0,1,5899331,2516,0,0,7,8,0,0,0,0,0,0,0
747,傳奇鑰石,在傳奇難度的地城入口使用傳奇鑰石，嘗試更高的挑戰與獎勵！,尋找隊伍,,,6,124818,0,6,4352494,0,0,0,7,8,0,0,0,0,0,0,0
748,傳奇地城,挑戰《地心之戰》的傳奇難度地城，考驗你的本事，並且獲得更好的獎勵！,尋找隊伍,,,6,124819,0,6,5899328,0,0,0,7,8,0,0,0,0,0,0,0
749,催化器,在多恩諾加的熔爐地與管理者庫勃交談來解鎖催化器。催化器可為你的武器與護甲灌注強大的力量！,,,,7,124820,0,0,5770811,0,0,0,8,10,0,0,0,0,0,0,0
750,世界之魂活動,在多恩諾加與法林交談來選擇你幫助卡茲阿爾加的方式，並藉此獲得獎勵。,,,,7,125237,0,0,5891368,0,0,0,9,10,3028,1,0,0,0,0,0
751,文庫：第一張圓盤,在多恩諾加與布琳瑟交談來協助修復文庫，並藉此獲得獎勵。,接受任務,,,7,125238,0,3,4631317,0,82678,0,9,10,3028,1,0,0,0,0,0
752,探究：奈幽蟲族威脅,在多恩諾加與布萊恩‧銅鬚交談來深入卡茲阿爾加探究，並藉此獲得獎勵。,接受任務,,,7,125239,0,3,5315246,0,82708,0,9,10,3028,1,0,0,0,0,0
753,『回音之城』厄拉卡拉,多恩諾加的畢爾果絲希望你潛入『回音之城』厄拉卡拉地城。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125240,0,3,5899326,0,83465,0,6,6,0,0,0,0,0,0,0
754,燼釀酒莊,多恩諾加的畢爾果絲希望你在燼釀酒莊地城中殲滅風險投資公司。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125241,0,3,5899327,0,83436,0,6,6,0,0,0,0,0,0,0
755,蛛絲城,多恩諾加的畢爾果絲希望你在蛛絲城地城中殲滅輔臣的敵人。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125242,0,3,5899328,0,83469,0,6,6,0,0,0,0,0,0,0
756,暗焰裂縫,多恩諾加的畢爾果絲希望你在暗焰裂縫地城中面對黑暗。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125243,0,3,5899329,0,83443,0,6,6,0,0,0,0,0,0,0
757,聖焰隱修院,多恩諾加的畢爾果絲希望你前往聖焰隱修院地城，並幫助伊特娜‧布雷茲修女。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125244,0,3,5899331,0,83458,0,6,6,0,0,0,0,0,0,0
758,破曉者號,多恩諾加的畢爾果絲希望你在破曉者號地城中維持儀式進行。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125245,0,3,5899330,0,83459,0,6,6,0,0,0,0,0,0,0
759,培育所,多恩諾加的畢爾果絲希望你在培育所地城中終結斯卡汀的威脅。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125246,0,3,5899332,0,83432,0,6,6,0,0,0,0,0,0,0
760,石庫,多恩諾加的畢爾果絲希望你在石庫地城中終結斯卡汀腐化。,接受任務,成功後可獲得你所選擇的地心之戰陣營名望！,,7,125247,0,3,5899333,0,83457,0,6,6,0,0,0,0,0,0,0
761,文庫：尋覓歷史,在多恩諾加與布琳瑟交談來協助修復文庫，並藉此獲得獎勵。,接受任務,,,7,125249,0,3,4631317,0,82679,0,9,10,3028,1,0,0,0,0,0
