Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
達納蘇斯,1324,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
藍謎島,1325,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
艾克索達,1326,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
血謎島,1327,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
海加爾山,1328,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
南貧瘠之地,1329,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
奧丹姆,1330,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
艾克索達,1331,1209,0,2,3,0,0,0,0,0,0,0,0,0,0
黑海岸,1332,12,0,0,6,0,0,0,0,0,0,0,0,0,0
黑海岸,1333,12,0,0,6,0,0,0,0,0,0,0,733,0,0
冬握湖,1334,0,0,0,3,0,0,0,0,0,0,0,0,0,0
不可能的飪物,1335,0,0,0,3,0,0,0,0,0,0,0,0,0,0
寧靜森林,1336,0,0,0,3,0,0,0,0,0,0,0,0,0,0
尤倫達爾,1337,0,0,0,3,0,0,0,0,0,0,0,0,0,0
黑海岸,1338,12,0,0,6,0,0,0,0,0,0,0,0,0,0
戰歌峽谷,1339,10,0,0,3,0,0,0,0,0,0,0,0,0,0
8.1 Darkshore Outdoor Final Phase,1343,0,0,0,6,0,1,0,0,1,0,0,0,0,0
風暴邪淵,1345,942,0,0,4,0,0,0,0,0,0,0,0,0,0
風暴邪淵,1346,942,0,0,4,0,0,0,0,0,0,0,0,0,0
贊達拉寶庫,1347,0,0,0,3,0,0,0,0,0,0,0,0,0,0
贊達拉寶庫,1348,862,0,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,1349,895,68,0,6,0,0,0,0,0,0,0,0,0,0
托達戈爾,1350,895,64,0,4,0,0,0,0,0,0,0,0,0,0
托達戈爾,1351,895,64,0,4,0,0,0,0,0,0,0,0,0,0
達薩亞洛之戰,1352,862,0,0,4,0,5,0,0,0,0,0,0,0,0
達薩亞洛之戰,1353,862,0,0,4,0,5,0,0,0,0,0,0,0,0
達薩亞洛之戰,1354,862,0,0,4,0,5,0,0,0,0,0,0,0,0
納沙塔爾,1355,947,6,0,3,10,1,0,0,0,0,0,690,0,0
達薩亞洛之戰,1356,862,0,0,4,0,5,0,0,0,0,0,0,0,0
達薩亞洛之戰,1357,862,0,0,4,0,5,0,0,0,0,0,0,0,0
達薩亞洛之戰,1358,862,0,0,4,0,5,0,0,0,0,0,0,0,0
冰冠城塞,1359,118,64,0,4,0,0,0,0,0,0,0,0,0,0
冰冠城塞,1360,118,64,0,4,0,0,0,0,0,0,0,0,0,0
舊鐵爐堡,1361,87,0,0,4,0,0,0,0,0,0,0,0,0,0
風暴聖壇,1362,0,0,0,3,0,0,0,0,0,0,0,0,0,0
風暴邪淵,1363,942,0,0,4,0,0,0,0,0,0,0,0,0,0
達薩亞洛之戰,1364,862,2,0,4,0,5,0,0,0,0,0,0,0,0
阿拉希盆地,1366,0,0,0,6,0,0,0,0,0,0,0,0,0,0
達薩亞洛之戰,1367,862,128,0,4,0,5,0,0,0,0,0,0,0,0
諾姆瑞根A區,1371,27,0,0,4,0,0,0,0,0,0,0,0,0,0
諾姆瑞根B區,1372,27,0,0,4,0,0,0,0,0,0,0,0,0,0
諾姆瑞根D區,1374,27,0,0,4,0,0,0,0,0,0,0,0,0,0
石之大廳,1375,120,0,0,4,0,0,0,0,0,0,0,0,0,0
8.3 Visions of N'Zoth - Prototype,1379,0,0,0,3,0,0,0,0,0,0,0,0,0,0
諾姆瑞根C區,1380,27,0,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1381,863,0,0,4,0,0,0,0,0,0,0,0,0,0
奧迪爾,1382,863,0,0,4,0,0,0,0,0,0,0,0,0,0
阿拉希盆地,1383,14,0,0,6,0,5,0,0,0,0,0,0,0,0
北裂境,1384,0,4,2,2,0,4,0,0,0,5350,0,0,0,0
北風凍原,1396,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
龍骨荒野,1397,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
灰白之丘,1398,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
凜風峽灣,1399,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
寒冰皇冠,1400,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
休拉薩盆地,1401,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
風暴群山,1402,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
祖爾德拉克,1403,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
冬握湖,1404,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
水晶之歌森林,1405,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
赫魯斯加臺地,1406,1384,0,2,3,0,0,0,0,0,0,0,0,0,0
墨黑牢獄,1407,896,0,0,4,0,0,0,0,0,0,0,0,0,0
艾斯蘭,1408,0,0,0,3,0,0,0,0,0,0,0,0,0,0
放逐之境,1409,0,0,0,6,0,0,0,0,0,0,0,0,0,0
機械岡島,1462,876,6,0,3,0,3,0,0,0,0,0,713,0,0
血色大廳,1465,18,0,0,4,0,5,0,0,0,0,0,0,0,0
外域,1467,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
幻夢之林,1468,641,0,0,6,0,0,0,0,0,0,0,0,0,0
奧格瑪幻象,1469,12,0,0,6,0,0,0,0,0,0,0,0,0,0
暴風城幻象,1470,13,0,0,6,0,0,0,0,0,0,0,0,0,0
翡翠夢途,1471,747,0,0,6,0,0,0,0,0,0,0,0,0,0
龍脊,1472,650,0,0,6,0,0,0,0,0,0,0,0,0,0
心之室,1473,81,64,0,4,10,0,0,0,1,0,0,0,0,0
大漩渦 - 艾澤拉斯之心,1474,948,0,0,6,0,0,0,0,0,0,0,0,0,0
翡翠夢境,1475,747,0,0,6,0,0,0,0,0,0,0,0,0,0
暮光高地,1476,13,0,0,6,0,0,0,0,0,0,0,0,0,0
艾斯蘭,1478,572,0,0,6,0,0,0,0,0,0,0,0,0,0
解救貝恩,1479,556,0,0,6,0,0,0,0,0,0,0,0,0,0
機械岡,1490,876,0,0,4,0,5,0,0,0,0,0,0,0,0
機械岡,1491,876,0,0,4,0,5,0,0,0,0,0,0,0,0
機械岡,1493,876,0,0,4,0,5,0,0,0,0,0,0,0,0
機械岡,1494,876,0,0,4,0,5,0,0,0,0,0,0,0,0
機械岡,1497,876,0,0,4,0,5,0,0,0,0,0,0,0,0
辛艾薩拉,1499,1355,0,0,5,0,0,0,0,2,0,0,0,0,0
,1500,1355,0,0,5,0,0,0,0,0,0,0,0,0,0
冠殞島,1501,876,0,0,6,0,0,0,0,0,0,0,0,0,0
雪綻村,1502,424,0,0,6,0,0,0,0,0,0,0,0,0,0
納沙塔爾,1504,0,4,2,2,0,4,0,0,0,5350,0,0,0,0
斯坦索姆,1505,23,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1512,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1513,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1514,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1515,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1516,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1517,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1518,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1519,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
永恆宮殿,1520,1355,0,0,4,0,0,0,0,0,0,0,0,0,0
卡拉贊地下墓穴,1521,0,0,0,6,0,0,0,0,0,0,0,0,0,0
崩塌洞穴,1522,1462,0,0,5,0,0,0,0,0,0,0,0,0,0
Solesa Naksu [DNT],1523,0,0,0,3,0,0,0,0,0,0,0,0,0,0
,1524,1355,0,0,5,0,0,0,0,0,0,0,0,0,0
瑞文崔斯,1525,1550,6,0,3,0,0,0,0,0,0,0,746,0,0
奧丹姆,1527,12,326,0,3,10,0,0,75731,0,0,1,703,0,0
納沙塔爾,1528,947,68,0,6,0,0,0,0,3,0,0,0,0,0
恆春谷,1530,424,70,0,3,10,1,0,71889,0,0,2,703,0,0
廢坑市集,1531,194,64,0,6,0,0,0,0,0,0,0,0,0,0
廢坑市集,1532,194,0,0,6,0,4,0,0,4,0,0,0,0,0
昇靈堡,1533,1550,6,0,3,0,0,0,0,0,0,0,743,0,0
奧格瑪,1534,12,0,0,6,0,5,0,0,0,0,0,0,0,0
杜洛塔,1535,12,0,0,6,0,0,0,0,0,0,0,70,0,0
瑪卓薩斯,1536,1550,6,0,3,0,4,0,0,4,0,0,745,0,0
奧特蘭克山谷,1537,25,0,0,6,0,0,0,0,0,0,0,0,0,0
黑翼陷窟,1538,36,0,0,4,0,0,0,0,0,0,0,0,0,0
黑翼陷窟,1539,36,0,0,4,0,0,0,0,0,0,0,0,0,0
起源大廳,1540,249,0,0,4,0,0,0,0,0,0,0,0,0,0
起源大廳,1541,249,0,0,4,0,0,0,0,0,0,0,0,0,0
起源大廳,1542,249,0,0,4,0,0,0,0,0,0,0,0,0,0
淵喉,1543,1550,6,0,3,0,0,0,80614,0,0,6,2098,0,0
魔古山宮,1544,390,0,0,4,0,0,0,0,0,0,0,0,0,0
魔古山宮,1545,390,0,0,4,0,0,0,0,0,0,0,0,0,0
魔古山宮,1546,390,0,0,4,0,0,0,0,0,0,0,0,0,0
魔古山寶庫,1547,390,0,0,4,0,0,0,0,0,0,0,0,0,0
魔古山寶庫,1548,390,0,0,4,0,0,0,0,0,0,0,0,0,0
魔古山寶庫,1549,390,0,0,4,0,0,0,0,0,0,0,0,0,0
暗影之境,1550,946,2304,0,2,0,0,0,0,0,0,0,807,0,0
時光之穴,1552,71,0,0,4,0,0,0,0,0,0,0,0,0,0
時光之穴,1553,71,0,0,4,0,0,0,0,0,0,0,0,0,0
毒蛇神殿洞穴,1554,102,0,0,4,0,0,0,0,0,0,0,0,0,0
風暴要塞,1555,109,0,0,4,0,0,0,0,0,0,0,0,0,0
海加爾山之巔,1556,198,0,0,6,0,0,0,0,0,0,0,0,0,0
納克薩瑪斯,1557,23,0,0,4,0,0,0,0,0,0,0,0,0,0
冰冠城塞,1558,118,0,0,6,0,0,0,0,0,0,0,0,0,0
暮光堡壘,1559,241,0,0,6,0,0,0,0,0,0,0,0,0,0
黑翼之巢,1560,36,0,0,6,0,0,0,0,0,0,0,0,0,0
火源之界,1561,367,0,0,6,0,0,0,0,0,0,0,0,0,0
十字軍試煉,1563,118,0,0,6,0,0,0,0,0,0,0,0,0,0
亞登曠野,1565,1550,6,0,3,0,0,0,0,0,0,0,744,0,0
昇靈堡,1569,1647,16384,2,3,0,0,0,0,0,0,0,0,0,0
恆春谷,1570,424,0,0,6,0,0,0,73968,0,0,4,0,0,0
奧丹姆,1571,12,70,0,6,0,0,0,74633,0,0,3,0,0,0
機械岡城,1573,876,0,0,4,0,0,0,0,0,0,0,0,0,0
機械岡城,1574,876,0,0,4,0,0,0,0,0,0,0,0,0,0
深風峽谷,1576,376,0,0,6,0,0,0,0,0,0,0,0,0,0
吉爾尼斯城,1577,13,0,0,3,0,0,0,0,0,0,0,0,0,0
黑石深淵,1578,32,0,0,4,0,0,0,0,0,0,0,0,0,0
力量之池,1579,1530,0,0,5,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1580,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1581,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1582,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1590,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1591,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1592,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1593,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1594,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1595,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1596,947,0,0,4,0,0,0,0,0,0,0,0,0,0
奈奧羅薩,1597,947,0,0,4,0,0,0,0,0,0,0,0,0,0
亞煞拉懼穹殿,1600,1530,0,0,5,0,0,0,0,0,0,0,0,0,0
冰冠城塞,1602,118,0,0,4,0,0,0,0,0,0,0,0,0,0
亞登曠野,1603,1550,68,0,6,0,0,0,0,0,0,0,0,0,0
心之室,1604,81,64,0,4,0,0,0,0,0,0,0,0,0,0
暗槌城塞,1609,1409,0,0,4,0,0,0,0,0,0,0,0,0,0
暗槌城塞,1610,1409,0,0,4,0,0,0,0,0,0,0,0,0,0
Dark Citadel,1611,0,0,0,4,0,0,0,0,0,0,0,0,0,0
JT_New_A,1614,0,0,0,4,0,0,0,0,0,0,0,0,0,0
TG10_Floor [Deprecated],1615,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
TG11_Floor [Deprecated],1616,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
TG12_Floor [Deprecated],1617,1543,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1618,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1619,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1620,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1621,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1623,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1624,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1627,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1628,1543,2,0,6,0,4,0,0,4,0,0,0,0,0
托迦司,1629,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1630,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1631,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1632,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1635,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1636,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1641,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
維爾薩拉,1642,619,0,0,6,0,0,0,0,0,0,0,332,0,0
亞登曠野,1643,0,0,2,3,0,0,0,0,0,0,0,0,0,0
餘燼宴會,1644,1525,0,0,6,0,0,0,0,1,0,0,0,0,0
托迦司,1645,0,4,2,2,0,0,0,0,0,5350,0,0,0,0
暗影之境,1647,0,8192,2,2,0,0,0,0,1,5350,0,0,0,0
淵喉,1648,1550,70,0,6,0,0,0,0,0,0,0,742,0,0
乙太寶庫,1649,1536,0,0,5,0,0,0,0,0,0,0,0,0,0
盲目要塞,1650,1536,0,0,5,0,0,0,0,0,0,0,0,0,0
熔岩熔爐,1651,1536,0,0,5,0,0,0,0,0,0,0,0,0,0
萬魂殿,1652,1536,0,0,5,0,0,0,0,0,0,0,0,0,0
Torghast - Map Floor 10 [Deprecated],1656,1550,0,0,6,0,0,0,0,0,0,0,0,0,0
Alpha_TG_R02,1658,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Alpha_TG_R03,1659,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
Alpha_TG_R05,1661,1550,0,0,4,0,0,0,0,0,0,0,0,0,0
女王的栽培園,1662,1565,0,0,6,0,0,0,0,0,0,0,0,0,0
贖罪之殿,1663,1525,0,0,4,0,0,0,0,0,0,0,0,0,0
贖罪之殿,1664,1525,0,0,4,0,0,0,0,0,0,0,0,0,0
贖罪之殿,1665,1525,0,0,4,0,0,0,0,0,0,0,0,0,0
死靈戰地,1666,1533,0,0,4,0,0,0,0,0,0,0,0,0,0
死靈戰地,1667,1533,128,0,4,0,0,0,0,0,0,0,0,0,0
死靈戰地,1668,1533,128,0,4,0,0,0,0,0,0,0,0,0,0
特那希迷霧,1669,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
奧睿博司,1670,1550,98304,0,4,0,0,0,0,0,0,0,0,0,0
奧睿博司,1671,1550,65540,0,4,0,0,0,0,0,0,0,0,0,0
奧睿博司,1672,1550,65536,0,4,0,0,0,0,0,0,0,0,0,0
奧睿博司,1673,1550,65536,0,4,0,0,0,0,0,0,0,0,0,0
瘟疫之臨,1674,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
血紅深淵,1675,1525,0,0,4,0,0,0,0,0,0,0,0,0,0
血紅深淵,1676,1525,0,0,4,0,0,0,0,0,0,0,0,0,0
彼界境地,1677,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
彼界境地,1678,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
彼界境地,1679,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
彼界境地,1680,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
冰冠城塞,1681,118,0,0,4,0,0,0,0,0,0,0,0,0,0
冰冠城塞,1682,118,0,0,4,0,0,0,0,0,0,0,0,0,0
苦痛劇場,1683,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
苦痛劇場,1684,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
苦痛劇場,1685,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
苦痛劇場,1686,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
苦痛劇場,1687,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
瑞文崔斯,1688,1550,2,0,6,0,0,0,0,0,0,0,0,0,0
瑪卓薩斯,1689,1550,4162,0,6,0,0,0,0,0,0,0,0,0,0
志士區,1690,1533,0,0,5,0,0,0,0,0,0,0,0,0,0
破碎林地,1691,905,0,0,6,0,0,0,0,0,0,0,0,0,0
晉升之巔,1692,1533,0,0,4,0,0,0,0,0,0,0,0,0,0
晉升之巔,1693,1533,0,0,4,0,0,0,0,0,0,0,0,0,0
晉升之巔,1694,1533,0,0,4,0,0,0,0,0,0,0,0,0,0
晉升之巔,1695,1533,0,0,4,0,0,0,0,0,0,0,0,0,0
瘟疫之臨,1697,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
統御者之座,1698,1536,64,0,4,0,0,0,0,0,0,0,0,0,0
罪殞城,1699,1525,68,0,4,0,0,0,0,0,0,0,0,0,0
罪殞城,1700,1525,0,0,4,0,0,0,0,0,0,0,0,0,0
森林之心,1701,1565,4,0,4,0,0,0,0,0,0,0,0,0,0
森林之心,1702,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
森林之心,1703,1565,0,0,4,0,0,0,0,0,0,0,0,0,0
托迦司 - 入口,1705,0,0,0,6,0,0,0,0,0,0,0,0,0,0
樂土堡,1707,1533,4,0,4,0,0,0,0,0,0,0,0,0,0
樂土堡,1708,1533,0,0,4,0,0,0,0,0,0,0,0,0,0
亞登曠野,1709,1565,0,0,6,0,0,0,0,0,0,0,0,0,0
晉升競技場,1711,1533,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1712,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
智慧之路,1713,1533,0,0,5,0,0,0,0,0,0,0,0,0,0
卡莉歐普第三大廳,1714,1533,0,0,5,0,0,0,0,0,0,0,0,0,0
永恆門廊,1715,905,0,0,6,0,0,0,0,0,0,0,0,0,0
Torghast - Map Floor 22,1716,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
凝寒之境,1717,905,0,0,6,0,0,0,0,0,0,0,0,0,0
Covenant_Ard_Torghast,1720,1543,0,0,4,0,0,0,0,0,0,0,0,0,0
托迦司,1721,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
佛崔克西斯,1724,1536,0,0,4,0,0,0,0,0,0,0,0,0,0
北海,1726,0,128,0,6,0,0,0,0,0,0,0,0,0,0
北海,1727,0,128,0,6,0,0,0,0,0,0,0,0,0,0
符刻師,1728,0,0,0,6,0,0,0,0,0,0,0,0,0,0
瑞文崔斯,1734,1550,128,2,6,0,0,0,0,0,0,0,0,0,0
納撒亞城,1735,1525,66,0,4,0,0,0,0,0,0,0,0,0,0
托迦司,1736,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
瑞文崔斯,1738,1647,0,2,6,0,0,0,0,0,0,0,746,0,0
亞登曠野,1739,1647,0,2,6,0,0,0,0,0,0,0,744,0,0
亞登曠野,1740,1647,16384,2,3,0,0,0,0,0,0,0,744,0,0
瑪卓薩斯,1741,1647,16384,2,3,0,4,0,0,4,0,0,745,0,0
瑞文崔斯,1742,1647,16384,2,3,0,0,0,0,0,0,0,0,0,0
納撒亞城,1744,1525,64,0,4,0,0,0,0,0,0,0,0,0,0
納撒亞城,1745,1525,64,0,4,0,0,0,0,0,0,0,0,0,0
納撒亞城,1746,1525,64,0,4,0,0,0,0,0,0,0,0,0,0
納撒亞城,1747,1525,64,0,4,0,0,0,0,0,0,0,0,0,0
納撒亞城,1748,1525,64,0,4,0,0,0,0,0,0,0,0,0,0
托迦司,1749,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
納撒亞城,1750,1525,64,0,4,0,0,0,0,0,0,0,0,0,0
托迦司,1751,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1752,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1753,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1754,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
納撒亞城,1755,1525,0,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1756,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1757,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1758,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1759,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1760,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1761,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
『譴罪之塔』托迦司,1762,0,128,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1763,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1764,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1765,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1766,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1767,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1768,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1769,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1770,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1771,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1772,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1773,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1774,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1776,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1777,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1778,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1779,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1780,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1781,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1782,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1783,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1784,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1785,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1786,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1787,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1788,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1789,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1791,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1792,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1793,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1794,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1795,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1796,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1797,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1798,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1799,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1800,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1801,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1802,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1803,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1804,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1805,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1806,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1807,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1808,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1809,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1810,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1811,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
托迦司,1812,1543,2,0,6,0,0,0,0,0,0,0,0,0,0
昇靈堡,1813,1647,0,2,6,0,0,0,0,0,0,0,743,0,0
瑪卓薩斯,1814,1647,0,2,6,0,4,0,0,4,0,0,745,0,0
利爪之緣,1816,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
特那瓦勒,1818,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
真菌邊界,1819,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
苦痛陷坑,1820,1543,0,0,5,0,0,0,0,0,0,0,0,0,0
苦痛陷坑,1821,1543,0,0,5,0,0,0,0,0,0,0,0,0,0
抽取者的療養所,1822,1543,0,0,5,0,0,0,0,0,0,0,0,0,0
統御祭壇,1823,1543,0,0,5,0,0,0,0,0,0,0,0,0,0
族母巢穴,1824,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
深根地窖,1825,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
深根地窖,1826,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
深根地窖,1827,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
,1829,1565,0,0,5,0,0,0,0,0,0,0,0,0,0
托迦司,1833,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 24,1834,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 25,1835,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 26,1836,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 27,1837,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 41,1838,1543,2,3,6,0,4,0,0,4,0,0,0,0,0
托迦司 - 地圖樓層 28,1839,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 40,1840,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 39,1841,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
托迦司 - 地圖樓層 29,1842,1543,2,3,6,0,0,0,0,0,0,0,0,0,0
