Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
套裝：飛龍降伏者鎖甲,3312,0,0,273,0,0,0,1,9,0,4150,0
套裝：飛龍降伏者皮甲,3313,0,0,273,0,0,0,1,9,0,4150,0
套裝：鱗衛皮甲,3314,0,0,273,0,0,0,1,9,0,4150,0
套裝：飛龍降伏者布甲,3315,0,0,273,0,0,0,1,9,0,4150,0
套裝：鱗衛布甲,3316,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者刺錘,3317,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者棒錘,3318,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者棒錘,3319,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者小刀,3320,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者戰刃,3321,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者之斧,3322,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者盾牌,3323,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者矛戟,3324,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者巨劍,3325,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者護杖,3326,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者副手,3327,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者魔杖,3328,0,0,273,0,0,0,1,9,0,4150,0
武器庫：飛龍降伏者火槍,3329,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛火槍,3330,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛魔杖,3331,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛副手,3332,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛護杖,3333,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛巨劍,3334,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛矛戟,3335,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛盾牌,3336,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛之斧,3337,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛戰刃,3338,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛匕首,3339,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛釘錘,3340,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛棒錘,3341,0,0,273,0,0,0,1,9,0,4150,0
武器庫：鱗衛短劍,3342,0,0,273,0,0,0,1,9,0,4150,0
風暴飛騎的風暴戰錘,3343,0,78822,67,0,0,0,1,9,100107,1640,0
林地赭色背飾,3344,0,78829,3,0,0,0,1,9,100200,9050,0
低語神殿之刃,3345,0,78840,65,0,0,0,1,9,100200,1640,0
失落安伯瑞之擁,3346,0,78841,6,228,14015,0,1,0,100207,10,38254
特爾哈曼神廟之毅,3347,0,78843,6,228,14097,3346,1,0,100207,10,38254
失落安伯瑞的其他信物,3348,0,78844,7,0,0,0,1,0,100207,10,38254
特爾哈曼的其他信物,3349,0,78845,7,0,0,0,1,0,100207,10,38254
暗矛的誓盟,3350,0,78913,10,228,14125,0,1,0,100207,10,56823
吉爾尼斯貴族套裝,3351,0,80080,2,250,0,0,1,9,100205,4150,0
外域飛龍競速騎師絲質服,3352,0,0,0,227,14105,3054,1,9,100205,10,0
艾澤拉斯晶紅騎士外袍,3353,0,79142,3,0,0,0,1,9,100205,10,0
驚懼領主影禍護甲,3354,0,79207,2,229,14107,0,1,9,100205,10,0
驚懼領主毒禍護甲,3355,0,79208,2,229,14108,3354,1,9,100205,10,0
愛情女巫裝束,3356,0,79209,2,231,14143,0,1,9,100205,10,0
天空女巫裝束,3357,0,79210,2,231,14144,3356,1,9,100205,10,0
暮光女巫裝束,3358,0,79211,2,231,14107,3356,1,9,100205,10,0
奎爾賽拉天裔之刃,3359,0,79314,3,198,0,0,1,9,100205,1670,0
春日狂歡者薰衣草系列,3360,0,79467,2,241,14138,0,1,9,100205,10,0
春日狂歡者薰衣草系列,3361,0,79468,2,241,14138,0,1,9,100205,10,0
黑暗遊俠將軍裝備,3362,0,79517,258,242,0,0,1,9,100205,10,0
寒冰飛龍競速騎師絲質服,3363,0,0,0,227,14106,3054,1,9,100206,10,0
艾澤拉斯冰霜騎士外袍,3364,0,79702,3,0,0,0,1,9,100205,10,0
微風守縛者法衣,3365,400,79733,256,243,14121,0,1,4,50000,1021,0
微光堅定正義重擔,3366,0,79708,2,246,14133,3305,1,9,100200,10299,0
月光堅定正義重擔,3367,0,79709,2,246,14132,3305,1,9,100200,10299,0
寧靜法衣,3368,16383,79904,258,244,14120,3439,1,4,50000,1001,0
微風守縛者法衣,3369,400,79734,256,243,14015,3365,1,4,50000,1021,0
微風守縛者法衣,3370,400,79735,256,243,13965,3365,1,4,50000,1021,0
喚魂者法衣,3371,400,79736,256,244,13967,0,1,4,50000,1011,0
喚魂者法衣,3372,400,79737,256,244,13968,3371,1,4,50000,1011,0
喚魂者法衣,3373,400,79738,256,244,13965,3371,1,4,50000,1011,0
霧行者法衣,3374,400,79739,256,244,13967,3375,1,4,50000,1012,0
霧行者法衣,3375,400,79740,256,244,14121,0,1,4,50000,1012,0
霧行者法衣,3376,400,79741,256,244,14120,3375,1,4,50000,1012,0
永恆王朝法衣,3377,400,79769,256,244,13966,0,1,4,50000,1013,0
永恆王朝法衣,3378,400,79770,256,244,13967,3377,1,4,50000,1013,0
永恆王朝法衣,3379,400,79771,256,244,14122,3377,1,4,50000,1013,0
影潘面罩,3380,16383,79772,258,244,14123,0,1,4,50000,1004,0
影潘面罩,3381,16383,79773,258,244,14121,3380,1,4,50000,1004,0
魔古破壞者戰裝,3382,3592,79774,256,243,13966,3383,1,4,50000,1021,0
魔古破壞者戰裝,3383,3592,79775,256,243,14121,0,1,4,50000,1021,0
魔古破壞者戰裝,3384,3592,79776,256,243,13965,3383,1,4,50000,1021,0
魔古破壞者戰裝,3385,3592,79777,256,243,14122,3383,1,4,50000,1021,0
雷爪戰裝,3386,3592,79778,256,244,14123,3388,1,4,50000,1011,0
雷爪戰裝,3387,3592,79779,256,244,14126,3388,1,4,50000,1011,0
雷爪戰裝,3388,3592,79780,256,244,14121,0,1,4,50000,1011,0
雷爪戰裝,3389,3592,79781,256,244,13965,3388,1,4,50000,1011,0
霧紗皮甲,3390,3592,79782,256,244,13966,0,1,4,50000,1012,0
霧紗皮甲,3391,3592,79783,256,244,14125,3390,1,4,50000,1012,0
霧紗皮甲,3392,3592,79784,256,244,13984,3390,1,4,50000,1012,0
霧紗皮甲,3393,3592,79785,256,244,14124,3390,1,4,50000,1012,0
天僧寺服飾,3394,16383,79786,258,244,13967,0,1,4,50000,1001,0
天僧寺服飾,3395,16383,79787,256,244,13965,3394,1,4,50000,1001,0
天僧寺服飾,3396,16383,79788,256,244,14120,3394,1,4,50000,1001,0
雪迅戰裝,3397,3592,79816,256,244,13967,0,1,4,50000,1013,0
雪迅戰裝,3398,3592,79817,256,244,14125,3397,1,4,50000,1013,0
雪迅戰裝,3399,3592,79818,256,244,13965,3397,1,4,50000,1013,0
魔古領主戰衣,3400,4164,79819,256,243,13966,0,1,4,50000,1021,0
魔古領主戰衣,3401,4164,79820,256,243,14130,3400,1,4,50000,1021,0
魔古領主戰衣,3402,4164,79821,256,243,14129,3400,1,4,50000,1021,0
柯爾克隆薩滿法衣,3403,16383,79822,258,244,14128,3405,1,4,50000,1003,0
柯爾克隆薩滿法衣,3404,16383,79823,258,244,14127,3405,1,4,50000,1003,0
柯爾克隆薩滿法衣,3405,16383,79824,258,244,14122,0,1,4,50000,1003,0
尋蹤者札甲,3406,4164,79825,256,244,13966,0,1,4,50000,1011,0
尋蹤者札甲,3407,4164,79826,256,244,14130,3406,1,4,50000,1011,0
尋蹤者札甲,3408,4164,79827,256,244,13968,3406,1,4,50000,1011,0
尋蹤者札甲,3409,4164,79828,256,244,14120,3406,1,4,50000,1011,0
黎明看守者鱗甲,3410,4164,79829,256,244,13967,0,1,4,50000,1012,0
黎明看守者鱗甲,3411,4164,79830,256,244,14015,3410,1,4,50000,1012,0
黎明看守者鱗甲,3412,4164,79831,256,244,13965,3410,1,4,50000,1012,0
太陽珍珠服飾,3413,16383,79832,256,244,13968,0,1,4,50000,1001,0
太陽珍珠服飾,3414,16383,79833,256,244,13965,3413,1,4,50000,1001,0
太陽珍珠服飾,3415,16383,79834,258,244,14122,3413,1,4,50000,1001,0
翠玉守護者戰衣,3416,4164,79853,256,244,13967,0,1,4,50000,1013,0
翠玉守護者戰衣,3417,4164,79854,256,244,14125,3416,1,4,50000,1013,0
翠玉守護者戰衣,3418,4164,79855,256,244,13965,3416,1,4,50000,1013,0
翠玉守護者戰衣,3419,4164,79856,256,244,14122,3416,1,4,50000,1013,0
蟲群破壞者戰甲,3420,35,79857,256,243,14123,3422,1,4,50000,1021,0
蟲群破壞者戰甲,3421,35,79858,256,243,14126,3422,1,4,50000,1021,0
蟲群破壞者戰甲,3422,35,79859,256,243,14121,0,1,4,50000,1021,0
魂衛戰鎧,3423,35,79860,256,244,13967,0,1,4,50000,1011,0
魂衛戰鎧,3424,35,79861,256,244,14130,3423,1,4,50000,1011,0
魂衛戰鎧,3425,35,79862,256,244,14131,3423,1,4,50000,1011,0
衫織戰鎧,3426,35,79863,256,244,13968,0,1,4,50000,1012,0
衫織戰鎧,3427,35,79864,256,244,14015,3426,1,4,50000,1012,0
衫織戰鎧,3428,35,79865,256,244,13965,3426,1,4,50000,1012,0
衫織戰鎧,3429,35,79866,256,244,14122,3426,1,4,50000,1012,0
碎門者戰甲,3430,35,79894,256,244,13966,0,1,4,50000,1013,0
碎門者戰甲,3431,35,79895,256,244,13967,3430,1,4,50000,1013,0
碎門者戰甲,3432,35,79896,256,244,13968,3430,1,4,50000,1013,0
碎門者戰甲,3433,35,79897,256,244,13965,3430,1,4,50000,1013,0
寂靜沉思長袍,3434,16383,79898,258,244,14125,3436,1,4,50000,1002,0
寂靜沉思長袍,3435,16383,79899,258,244,13968,3436,1,4,50000,1002,0
寂靜沉思長袍,3436,16383,79900,258,244,13965,0,1,4,50000,1002,0
寂靜沉思長袍,3437,16383,79901,258,244,14122,3436,1,4,50000,1002,0
寧靜法衣,3438,16383,79903,258,244,13968,3439,1,4,50000,1001,0
寧靜法衣,3439,16383,79902,258,244,13967,0,1,4,50000,1001,0
響亮鐘聲戰甲,3440,1,79732,258,31,14119,444,1,4,50003,4829,0
蒼翠鬥士威望披風,3441,0,0,19,0,0,0,1,9,100206,1550,0
龍族鬥士外袍,3442,0,0,19,0,0,0,1,9,100206,10,0
強襲之王華服,3443,0,0,2,247,13965,0,1,9,100206,1,0
春日狂歡者蒲公英系列,3444,0,80059,2,241,14137,3361,1,9,100205,10,0
春日狂歡者蒲公英系列,3445,0,80060,2,241,14137,3360,1,9,100205,10,0
春日狂歡者綠松石系列,3446,0,80061,2,241,13992,3361,1,9,100205,10,0
春日狂歡者綠松石系列,3447,0,80064,2,241,13992,3360,1,9,100205,10,0
春日狂歡者穗絲系列,3448,0,80065,2,241,14139,3361,1,9,100205,10,0
春日狂歡者穗絲系列,3449,0,80066,2,241,14139,3360,1,9,100205,10,0
鬥士的破舊護甲,3451,0,80171,2,249,14107,0,1,9,100206,10,0
鬥士的殘破護甲,3452,0,80172,2,249,13978,3451,1,9,100206,10,0
遊俠隊長之弓,3453,0,80199,3,0,0,0,1,0,100207,10,0
強襲之王海軍府折邊帽,3454,0,0,3,0,0,0,1,9,100206,10,0
強襲之王馬甲(216735),3455,0,0,3,0,0,0,1,9,100206,10,0
強襲之王刮泥靴,3456,0,0,3,0,0,0,1,9,100206,10,0
強襲之王黃金繫腰,3457,0,0,3,0,0,0,1,9,100206,10,0
強襲之王腕輪,3458,0,0,3,0,0,0,1,9,100206,10,0
強襲之王神偷手套,3459,0,0,3,0,0,0,1,9,100206,10,0
強襲之王花俏長褲,3460,0,0,3,0,0,0,1,9,100206,10,0
強襲之王披氅,3461,0,0,3,0,0,0,1,9,100206,10,0
強襲之王流蘇肩甲,3462,0,0,3,0,0,0,1,9,100206,10,0
強襲之王鑲金符印,3463,0,0,3,0,0,0,1,9,100206,10,0
強襲之王精緻細劍,3464,0,0,3,0,0,0,1,9,100206,10,0
強襲之王銀彎劍,3465,0,0,3,0,0,0,1,9,100206,10,0
強襲之王斷頭斧,3466,0,0,3,0,0,0,1,9,100206,10,0
強襲之王手持火砲,3467,0,0,3,0,0,0,1,9,100206,10,0
致命匕首,3468,0,0,3,0,0,0,1,9,100206,10,0
鈣化巨刃劍,3469,0,0,3,0,0,0,1,9,100206,10,0
黑鋼軍刀,3470,0,0,3,0,0,0,1,9,100206,10,0
血腥鐵製斬斧,3471,0,0,3,0,0,0,1,9,100206,10,0
銅火炮,3472,0,0,3,0,0,0,1,9,100206,10,0
神奇霰彈槍,3473,0,0,3,0,0,0,1,9,100206,10,0
水兵手套,3474,0,0,3,0,0,0,1,9,100206,10,0
騙子露指手套,3475,0,0,3,0,0,0,1,9,100206,10,0
防潑水披氅,3476,0,0,3,0,0,0,1,9,100206,10,0
潛藏者披風,3477,0,0,3,0,0,0,1,9,100206,10,0
棉紡襯衣,3478,0,0,3,0,0,0,1,9,100206,10,0
棉襯馬褲,3479,0,0,3,0,0,0,1,9,100206,10,0
手織長褲,3480,0,0,3,0,0,0,1,9,100206,10,0
穩固長靴,3481,0,0,3,0,0,0,1,9,100206,10,0
無聲皮靴,3482,0,0,3,0,0,0,1,9,100206,10,0
風暴船長帽,3483,0,0,3,0,0,0,1,9,100206,10,0
暖毛帽,3484,0,0,3,0,0,0,1,9,100206,10,0
精美赤紅窄衣,3485,0,0,3,0,0,0,1,9,100206,10,0
強襲之王華服,3486,0,0,3,251,0,0,1,9,990000,1,0
無畏海盜裝,3487,0,80335,2,252,14142,2340,1,9,100206,1640,0
虛無之觸武器,3488,0,80450,3,0,0,0,1,9,100207,10,0
奎格瓦侍徒的工具,3489,0,80483,323,0,0,0,1,9,100207,10,0
奎格瓦侍徒之迫,3490,0,80482,323,0,0,0,1,9,100207,10,0
灼風鴉獵人之喜,3491,0,80481,323,0,0,0,1,9,100207,10,0
灼風鴉獵人的偽裝,3492,0,80480,323,0,0,0,1,9,100207,10,0
黃金貯者之寶,3493,0,80479,323,0,0,0,1,9,100207,10,0
黃金貯者鱗甲,3494,0,80478,323,0,0,0,1,9,100207,10,0
辛多雷博學者附魔,3495,0,80477,323,0,0,0,1,9,100207,10,0
辛多雷博學者戰衣,3496,0,80476,323,0,0,0,1,9,100207,10,0
羅網魂鑄武器庫,3497,0,80475,323,0,0,0,1,9,100207,10,0
羅網魂鑄外裝甲,3498,0,80474,323,0,0,0,1,9,100207,10,0
狂熱勇士之侵略,3499,0,80473,323,0,0,0,1,9,100207,10,0
狂熱勇士戰利品,3500,0,80472,323,0,0,0,1,9,100207,10,0
惑人呼喚器械,3501,0,80471,323,0,0,0,1,9,100207,10,0
惑人呼喚珠寶,3502,0,80470,323,0,0,0,1,9,100207,10,0
影潘看守者武裝,3503,0,80469,323,0,0,0,1,9,100207,10,0
影潘看守者裝束,3504,0,80468,323,0,0,0,1,9,100207,10,0
奧達奇瀆神者戰刃組,3505,0,80467,323,0,0,0,1,9,100207,10,0
奧達奇瀆神者之焰,3506,0,80466,323,0,0,0,1,9,100207,10,0
艾拉洛杉復生賜福,3507,0,80465,323,0,0,0,1,9,100207,10,0
艾拉洛杉復生法衣,3508,0,80464,323,0,0,0,1,9,100207,10,0
火成瑪瑙制服,3509,0,80463,323,0,0,0,1,9,100207,10,0
深淵教派絲服,3510,0,80462,323,0,0,0,1,9,100207,10,0
火成瑪瑙刀刃,3511,0,80461,323,0,0,0,1,9,100207,10,0
深淵教派秘密,3512,0,80460,323,0,0,0,1,9,100207,10,0
神聖復仇者武裝,3513,0,80459,323,0,0,0,1,9,100207,10,0
神聖復仇者鎧甲,3514,0,80458,323,0,0,0,1,9,100207,10,0
暗矛的忠誠,3515,0,80503,10,228,13965,3350,1,0,100207,10,56823
盧考的面具,3516,0,80542,11,0,0,0,1,0,100207,10,56823
盧考的面具,3517,0,80543,11,0,0,0,1,0,100207,10,56823
遠征阿拉希裝束,3518,0,0,0,253,13591,0,1,10,110000,10,0
榮譽議員的命令,3519,0,0,0,254,13591,0,1,10,110000,10,0
集會華服,3520,0,0,0,0,13591,0,1,10,110000,10,0
持絲者甲殼,3521,0,0,0,0,13591,0,1,10,110000,10,0
緋紅教師的知識,3522,0,81517,0,261,13965,3525,1,10,110000,10,0
紫丁香教師的知識,3523,0,81519,0,261,14015,3525,1,10,110000,10,0
青葉教師的知識,3524,0,81520,0,261,13968,3525,1,10,110000,10,0
鈷藍教師的知識,3525,0,81521,0,261,13967,0,1,10,110000,10,0
午夜教師的知識,3526,0,81522,0,261,13966,3525,1,10,110000,10,0
黃棕休閒穿著,3527,0,81523,0,260,14122,3530,1,10,110000,10,0
褐紫休閒穿著,3528,0,81524,0,260,13965,3530,1,10,110000,10,0
土黃休閒穿著,3529,0,81525,0,260,13968,3530,1,10,110000,10,0
棕褐休閒穿著,3530,0,81526,0,260,14125,0,1,10,110000,10,0
褐灰休閒穿著,3531,0,81527,0,260,13967,3530,1,10,110000,10,0
朱紅庇護人的優雅,3532,0,81528,0,259,13965,3534,1,10,110000,10,0
皇家庇護人的優雅,3533,0,81529,0,259,14015,3534,1,10,110000,10,0
碧綠庇護人的優雅,3534,0,81530,0,259,13968,0,1,10,110000,10,0
星穹庇護人的優雅,3535,0,81531,0,259,13967,3534,1,10,110000,10,0
法庭庇護人的優雅,3536,0,81532,0,259,13966,3534,1,10,110000,10,0
萬能小販的飾品,3537,0,81533,0,258,14145,0,1,10,110000,10,0
秘法小販的飾品,3538,0,81534,0,258,14015,3537,1,10,110000,10,0
古怪小販的飾品,3539,0,81535,0,258,13968,3537,1,10,110000,10,0
奇特小販的飾品,3540,0,81536,0,258,13967,3537,1,10,110000,10,0
神秘小販的飾品,3541,0,81537,0,258,13966,3537,1,10,110000,10,0
辛勞者的卡其制服,3542,0,81539,0,257,13965,3545,1,10,110000,10,0
辛勞者的赭色制服,3543,0,81540,0,257,13968,3545,1,10,110000,10,0
辛勞者的酒紅制服,3544,0,81541,0,257,14146,3545,1,10,110000,10,0
辛勞者的米黃制服,3545,0,81542,0,257,14125,0,1,10,110000,10,0
辛勞者的藏青制服,3546,0,81543,0,257,13967,3545,1,10,110000,10,0
塑形工匠的天賦,3547,0,81544,0,256,13965,0,1,10,110000,10,0
交織工匠的天賦,3548,0,81545,0,256,14015,3547,1,10,110000,10,0
澆鑄工匠的天賦,3549,0,81546,0,256,13968,3547,1,10,110000,10,0
髒污工匠的天賦,3550,0,81547,0,256,13967,3547,1,10,110000,10,0
髒黑工匠的天賦,3551,0,81548,0,256,13966,3547,1,10,110000,10,0
藏紅製圖師的定位,3552,0,81549,0,255,14122,0,1,10,110000,10,0
海洋製圖師的定位,3553,0,81550,0,255,14145,3552,1,10,110000,10,0
赤紅製圖師的定位,3554,0,81551,0,255,13965,3552,1,10,110000,10,0
深淵製圖師的定位,3555,0,81552,0,255,14015,3552,1,10,110000,10,0
青苔製圖師的定位,3556,0,81553,0,255,13968,3552,1,10,110000,10,0
龍族鬥士絲質護甲,3558,128,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3559,128,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3560,128,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3561,128,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3562,128,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3563,16,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3564,16,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3565,16,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3566,16,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3567,16,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3568,256,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3569,256,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3570,256,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3571,256,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士絲質護甲,3572,256,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3573,1024,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3574,1024,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3575,1024,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3576,1024,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3577,1024,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3578,2048,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3579,2048,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3580,2048,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3581,2048,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3582,2048,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3583,512,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3584,512,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3585,512,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3586,512,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3587,512,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3588,8,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3589,8,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3590,8,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3591,8,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士皮甲護甲,3592,8,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3593,4096,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3594,4096,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3595,4096,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3596,4096,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3597,4096,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3598,4,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3599,4,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3600,4,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3601,4,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3602,4,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3603,64,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3604,64,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3605,64,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3606,64,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鍊甲護甲,3607,64,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3608,32,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3609,32,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3610,32,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3611,32,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3612,32,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3613,2,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3614,2,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3615,2,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3616,2,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3617,2,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3618,1,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3619,1,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3620,1,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3621,1,0,19,0,0,0,1,9,100206,3820,0
龍族鬥士鎧甲護甲,3622,1,0,19,0,0,0,1,9,100206,3820,0
強襲之王單片眼鏡,3623,0,0,3,0,0,0,1,9,100206,10,0
強襲之王外袍,3624,0,0,3,0,0,0,1,9,100206,10,0
深淵風暴飛騎裝束,3625,0,81991,2,233,14155,3128,1,9,100107,1640,121328
狂亂深淵風暴飛騎裝束,3626,0,81992,2,233,14148,3128,1,9,100107,1640,0
勇士風暴飛騎裝束,3627,0,81991,2,233,14156,3128,1,9,100107,1640,121328
閃光勇士風暴飛騎裝束,3628,0,81992,2,233,14149,3128,1,9,100107,1640,0
白銀風暴飛騎裝束,3629,0,81991,2,233,14153,3128,1,9,100107,1640,121328
懾人白銀風暴飛騎裝束,3630,0,81992,2,233,14150,3128,1,9,100107,1640,0
風暴飛騎的黑暗風暴戰錘,3631,0,81996,67,0,0,0,1,9,100207,1640,0
風暴飛騎的青銅風暴戰錘,3632,0,81997,67,0,0,0,1,9,100207,1640,0
風暴飛騎的青銅風暴戰錘,3633,0,81998,67,0,0,0,1,9,100207,1640,0
綠色偎鰭魚人連身裝,3634,0,82027,2,262,13968,0,1,9,100207,1640,0
紫色偎鰭魚人連身裝,3635,0,82031,2,262,14015,3634,1,9,100207,1640,0
黑色熱帶套裝,3636,0,82137,2,263,13966,0,1,9,100207,10,0
藍色熱帶套裝,3637,0,82138,2,263,13967,3636,1,9,100207,10,0
粉紅熱帶套裝,3638,0,82139,2,263,14151,3636,1,9,100207,10,0
晴朗熱帶海灘裝,3639,0,82140,2,263,14122,3636,1,9,100207,10,0
探究者布甲,3640,400,0,0,264,14152,0,1,10,110000,10,0
探究者皮甲,3641,3592,0,0,264,14152,0,1,10,110000,10,0
探究者鎖甲,3642,4164,0,0,264,14152,0,1,10,110000,10,0
探究者鎧甲,3643,35,0,0,264,14152,0,1,10,110000,10,0
黑色熱帶泳裝套裝,3644,0,82198,2,265,13966,0,1,9,100207,10,0
熱帶日出泳裝,3645,0,82231,2,265,13967,3644,1,9,100207,10,0
粉紅熱帶泳裝套裝,3646,0,82232,2,265,14151,3644,1,9,100207,10,0
晴朗熱帶泳裝,3647,0,82233,2,265,14122,3644,1,9,100207,10,0
熾炎魔火武裝,3648,0,82247,3,0,0,0,1,8,90002,1670,0
深淵潛水者服裝,3649,0,82261,2,266,13967,0,1,9,100207,10,0
最深淵潛水者服裝,3650,0,82267,2,266,14123,3649,1,9,100207,10,0
綠色潛水者服裝,3651,0,82269,2,266,13968,3649,1,9,100207,10,0
銅色潛水者服裝,3652,0,82270,2,266,14162,3649,1,9,100207,10,0
奎爾塞拉海生之刃,3653,0,82318,3,198,0,0,1,9,100207,1670,0
奎爾塞拉火育之刃,3654,0,82319,3,198,0,0,1,9,100207,1670,0
聖落之地鎧甲,3655,35,0,0,267,13990,0,1,10,110000,10,0
