ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
207616,擊敗阿奇卡,207615,1,0,103509,0,0
207617,擊敗塔巴特和阿瓦茲,207615,1,0,103510,1,0
207618,擊敗撰魂師,207615,0,0,103511,2,0
207619,11.2地城 - 秘境（傳奇）,0,0,4,0,0,0
207620,擊敗阿奇卡,207619,1,0,103509,0,0
207621,擊敗塔巴特和阿瓦茲,207619,1,0,103510,1,0
207622,擊敗撰魂師,207619,1,0,103511,2,0
207625,摧毀腐化的蘇芮基蟲卵,207606,1,0,103513,0,0
207649,收集輻光殘骸,0,1000,9,0,0,0
207650,收集輻光殘骸並丟進小型鑰炎,207649,1,0,103521,0,0
207651,收集下列探究者的哥布林奔走者造型。,0,0,4,0,0,0
207652,魚叉,207651,1,0,103522,0,16
207653,火焰噴射器,207651,1,0,103523,1,16
207654,氣球,207651,1,0,103524,2,16
207655,管線,207651,1,0,103525,3,16
207656,綠色,207651,1,0,103526,4,16
207661,可重複事件 - 殘虐雙煞 - 威尼選項 - 有名,0,0,4,0,0,0
207662,與威尼‧斯威茲談談名氣的事,207661,1,0,103781,0,0
207663,殘虐雙煞 - 雙煞寵兒,0,0,4,0,0,0
207664,與威尼‧斯威茲談談雙煞寵兒的事,207663,1,0,103530,1,0
207665,獲得雙煞黑馬成就,207663,1,0,103531,0,0
207666,殘虐雙煞 - 雙煞寵兒、黑馬,0,0,4,0,0,0
207667,在殘虐雙煞對戰中死亡3次，然後贏得對戰。,207666,1,0,103531,0,0
207740,11.1 War Within - Bonus Event Weekend - Timewalking (BFA),0,5,5,0,0,4096
207741,,207740,5,0,103586,0,2
207742,,207740,5,0,103587,1,2
207743,,207740,5,0,103588,2,2
207744,,207740,5,0,103589,3,2
207745,,207740,5,0,103590,4,2
207746,,207740,5,0,103591,5,2
207754,11.1 War Within - Bonus Event Weekend - Timewalking (BFA) - Low Level,0,5,5,0,0,4096
207755,,207754,5,0,103592,0,2
207756,,207754,5,0,103593,1,2
207757,,207754,5,0,103594,2,2
207758,,207754,5,0,103595,3,2
207759,,207754,5,0,103596,4,2
207760,,207754,5,0,103597,5,2
207761,可重複事件 - 殘虐雙煞 - 威尼選項 - 連結,0,0,4,0,0,2048
207762,摧毀殘虐雙煞道具。,207761,10,0,103529,0,2048
207763,,168645,1,0,103598,20,0
207764,,168645,1,0,103599,21,0
207765,,206922,0,0,103600,5,32
207766,,206696,0,0,103601,0,0
207767,讓一名夥伴升級至等級80。,0,0,4,0,0,0
207768,,207767,0,0,103602,0,0
207769,地心之戰第2季強韌鑰石12,0,0,4,0,0,0
207770,暗焰裂縫,207769,1,0,103603,0,0
207771,培育所,207769,1,0,103604,1,0
207772,燼釀酒莊,207769,1,0,103605,2,0
207773,聖焰隱修院,207769,1,0,103606,3,0
207774,水閘行動,207769,1,0,103607,4,0
207775,苦痛劇場,207769,1,0,103608,5,0
207776,機械岡行動 - 工坊,207769,1,0,103609,6,0
207777,晶喜鎮！,207769,1,0,103610,7,0
207778,在恐怖幻象沙漏中解鎖所有研究物品。,0,0,4,0,0,0
207783,11.2 Delves - Fungarians01 - V04 - Nuts and Bolts Collected (Hufton),0,0,4,0,0,0
207784,收集螺帽和螺栓,207783,0,0,103686,0,32
207785,地心之戰第2季強韌鑰石13,0,0,4,0,0,0
207786,暗焰裂縫,207785,1,0,103615,0,0
207787,培育所,207785,1,0,103616,1,0
207788,燼釀酒莊,207785,1,0,103617,2,0
207789,聖焰隱修院,207785,1,0,103618,3,0
207790,水閘行動,207785,1,0,103619,4,0
207791,苦痛劇場,207785,1,0,103718,5,0
207792,機械岡行動 - 工坊,207785,1,0,103620,6,0
207793,晶喜鎮！,207785,1,0,103621,7,0
207794,地心之戰第2季強韌鑰石14,0,0,4,0,0,0
207795,暗焰裂縫,207794,1,0,103622,0,0
207796,培育所,207794,1,0,103623,1,0
207797,燼釀酒莊,207794,1,0,103624,2,0
207798,聖焰隱修院,207794,1,0,103625,3,0
207799,水閘行動,207794,1,0,103626,4,0
207800,苦痛劇場,207794,1,0,103627,5,0
207801,機械岡行動 - 工坊,207794,1,0,103628,6,0
207802,晶喜鎮！,207794,1,0,103629,7,0
207803,地心之戰第2季強韌鑰石15,0,0,4,0,0,0
207804,暗焰裂縫,207803,1,0,103630,0,0
207805,培育所,207803,1,0,103631,1,0
207806,燼釀酒莊,207803,1,0,103632,2,0
207807,聖焰隱修院,207803,1,0,103633,3,0
207808,水閘行動,207803,1,0,103634,4,0
207809,苦痛劇場,207803,1,0,103635,5,0
207810,機械岡行動 - 工坊,207803,1,0,103636,6,0
207811,晶喜鎮！,207803,1,0,103637,7,0
207812,地心之戰第2季強韌鑰石16,0,0,4,0,0,0
207813,暗焰裂縫,207812,1,0,103638,0,0
207814,培育所,207812,1,0,103639,1,0
207815,燼釀酒莊,207812,1,0,103640,2,0
207816,聖焰隱修院,207812,1,0,103641,3,0
207817,水閘行動,207812,1,0,103642,4,0
207818,苦痛劇場,207812,1,0,103643,5,0
207819,機械岡行動 - 工坊,207812,1,0,103644,6,0
207820,晶喜鎮！,207812,1,0,103645,7,0
207821,地心之戰第2季強韌鑰石17,0,0,4,0,0,0
207822,暗焰裂縫,207821,1,0,103646,0,0
207823,培育所,207821,1,0,103647,1,0
207824,燼釀酒莊,207821,1,0,103648,2,0
207825,聖焰隱修院,207821,1,0,103649,3,0
207826,水閘行動,207821,1,0,103650,4,0
207827,苦痛劇場,207821,1,0,103651,5,0
207828,機械岡行動 - 工坊,207821,1,0,103652,6,0
207829,晶喜鎮！,207821,1,0,103653,7,0
207830,地心之戰第2季強韌鑰石18,0,0,4,0,0,0
207831,暗焰裂縫,207830,1,0,103654,0,0
207832,培育所,207830,1,0,103655,1,0
207833,燼釀酒莊,207830,1,0,103656,2,0
207834,聖焰隱修院,207830,1,0,103657,3,0
207835,水閘行動,207830,1,0,103658,4,0
207836,苦痛劇場,207830,1,0,103659,5,0
207837,機械岡行動 - 工坊,207830,1,0,103660,6,0
207838,晶喜鎮！,207830,1,0,103661,7,0
207839,地心之戰第2季強韌鑰石19,0,0,4,0,0,0
207840,暗焰裂縫,207839,1,0,103662,0,0
207841,培育所,207839,1,0,103663,1,0
207842,燼釀酒莊,207839,1,0,103664,2,0
207843,聖焰隱修院,207839,1,0,103665,3,0
207844,水閘行動,207839,1,0,103666,4,0
207845,苦痛劇場,207839,1,0,103667,5,0
207846,機械岡行動 - 工坊,207839,1,0,103668,6,0
207847,晶喜鎮！,207839,1,0,103669,7,0
207848,地心之戰第2季強韌鑰石20,0,0,4,0,0,0
207849,暗焰裂縫,207848,1,0,103670,0,0
207850,培育所,207848,1,0,103671,1,0
207851,燼釀酒莊,207848,1,0,103672,2,0
207852,聖焰隱修院,207848,1,0,103673,3,0
207853,水閘行動,207848,1,0,103674,4,0
207854,苦痛劇場,207848,1,0,103675,5,0
207855,機械岡行動 - 工坊,207848,1,0,103676,6,0
207856,晶喜鎮！,207848,1,0,103677,7,0
207857,地心之戰第2季強韌鑰石21,0,0,4,0,0,0
207858,暗焰裂縫,207857,1,0,103678,0,0
207859,培育所,207857,1,0,103679,1,0
207860,燼釀酒莊,207857,1,0,103680,2,0
207861,聖焰隱修院,207857,1,0,103681,3,0
207862,水閘行動,207857,1,0,103682,4,0
207863,苦痛劇場,207857,1,0,103683,5,0
207864,機械岡行動 - 工坊,207857,1,0,103684,6,0
207865,晶喜鎮！,207857,1,0,103685,7,0
207866,地心之戰第2季強韌鑰石22,0,0,4,0,0,0
207867,暗焰裂縫,207866,1,0,103687,0,0
207868,培育所,207866,1,0,103688,1,0
207869,燼釀酒莊,207866,1,0,103689,2,0
207870,聖焰隱修院,207866,1,0,103690,3,0
207871,水閘行動,207866,1,0,103691,4,0
207872,苦痛劇場,207866,1,0,103692,5,0
207873,機械岡行動 - 工坊,207866,1,0,103693,6,0
207874,晶喜鎮！,207866,1,0,103694,7,0
207875,地心之戰第2季強韌鑰石23,0,0,4,0,0,0
207876,暗焰裂縫,207875,1,0,103695,0,0
207877,培育所,207875,1,0,103696,1,0
207878,燼釀酒莊,207875,1,0,103697,2,0
207879,聖焰隱修院,207875,1,0,103698,3,0
207880,水閘行動,207875,1,0,103699,4,0
207881,苦痛劇場,207875,1,0,103700,5,0
207882,機械岡行動 - 工坊,207875,1,0,103701,6,0
207883,晶喜鎮！,207875,1,0,103702,7,0
207884,地心之戰第2季強韌鑰石24,0,0,4,0,0,0
207885,暗焰裂縫,207884,1,0,103703,0,0
207886,培育所,207884,1,0,103704,1,0
207887,燼釀酒莊,207884,1,0,103705,2,0
207888,聖焰隱修院,207884,1,0,103706,3,0
207889,水閘行動,207884,1,0,103707,4,0
207890,苦痛劇場,207884,1,0,103708,5,0
207891,機械岡行動 - 工坊,207884,1,0,103709,6,0
207892,晶喜鎮！,207884,1,0,103710,7,0
207893,地心之戰第2季強韌鑰石25,0,0,4,0,0,0
207894,暗焰裂縫,207893,1,0,103711,0,0
207895,培育所,207893,1,0,103712,1,0
207896,燼釀酒莊,207893,1,0,103713,2,0
207897,聖焰隱修院,207893,1,0,103714,3,0
207898,水閘行動,207893,1,0,103715,4,0
207899,苦痛劇場,207893,1,0,103716,5,0
207900,機械岡行動 - 工坊,207893,1,0,103719,6,0
207901,晶喜鎮！,207893,1,0,103717,7,0
207920,摧毀虛無腐化殘骸,0,1000,9,0,0,0
207921,摧毀虛無腐化殘骸,207920,1,0,103720,0,0
207930,,207778,1,0,103729,0,2
207933,獲得50點至暗之夜採礦技能點數,0,0,4,0,0,0
207934,,207933,50,0,103732,0,2
207935,獲得25點至暗之夜採礦技能點數,0,0,4,0,0,0
207936,,207935,25,0,103732,0,2
207937,獲得75點至暗之夜採礦技能點數,0,0,4,0,0,0
207938,,207937,75,0,103732,0,2
207939,12.0 Z4 - Level Up Campaign - Ch 3 - Q11 - Enter Silvermoon,0,0,4,0,0,4096
207940,,207939,1,0,103733,0,0
207941,,205853,5000,0,71621,1,0
207943,玩家在背包銀行或收藏中沒有坐騎,0,0,4,0,0,0
207944,,207943,0,0,103736,0,0
207945,帶受傷的新兵去找阿拉希牧師,0,1000,9,0,0,0
207946,帶受傷的新兵去找阿拉希牧師,207945,1,0,103737,0,0
207947,11.0 探究- 奈幽蟲族02- V05 - 暗融補給品50%已摧毀（Hufton）,0,0,4,0,0,0
207948,摧毀暗融補給品,207947,15,0,71619,0,32
207949,11.0 探究- 狗頭人02- V05 - 壓力閥50%已修復（Hufton）,0,0,4,0,0,0
207950,修理壓力閥,207949,9,0,71254,0,32
207951,11.1 探究- 黑夜教團 - V05 - 大多儲物箱已奪回（Hufton）,0,0,4,0,0,0
207952,奪回儲物箱,207951,6,0,70883,0,32
207953,11.2 K'aresh - Epilogue - Dungeon - Defeat Last Encounter (YGR),0,1,5,0,0,4096
207954,,207953,1,0,103738,0,0
207955,11.1 探究- 哥不林01 - V01 - 大多金幣堆已摧毀（Hufton）,0,0,4,0,0,0
207956,摧毀附魔金幣堆,207955,3,0,71470,0,32
207957,11.1 探究- 哥不林 01 - V02 - 大多被綁架的技師已被救回（Hufton）,0,0,4,0,0,0
207958,拯救被綁架的技師,207957,4,0,71479,0,32
207965,11.0 Delves - Fungarians01 - V02 - - rgrg (DTM),0,0,4,0,0,0
207966,rgrg,207965,0,0,103742,0,32
207967,釋放被網住的斥候,0,1000,9,0,0,0
207968,釋放被網住的斥候,207967,1,0,103743,0,0
207969,,207400,0,0,103786,1,0
207971,,164057,0,0,103746,12,32
207972,,164057,0,0,103747,13,32
207973,在夜暮激戰事件中擊殺的生物：,0,250,5,0,0,4097
207975,獲得成就 - 11.0.7強襲風暴中賺取5k掠奪 && Be 11,0,0,4,0,0,0
207976,從不,207975,1,0,490,0,0
207977,,207973,250,0,103749,0,0
208014,,163813,3,0,103784,1,0
208019,11.0 Delves - Fungarians01 - V04 - Repair Power Pylon (Hufton),0,0,4,0,0,0
208020,修復能量水晶塔,208019,0,0,103789,0,32
208021,通關任一賽季地城,0,4,8,0,0,4096
208022,,208021,0,0,103790,0,0
208023,,208021,0,0,103791,1,0
208024,,208021,0,0,103792,2,0
208025,,208021,0,0,103793,3,0
208026,,208021,0,0,103794,4,0
208027,,208021,0,0,103795,5,0
208028,,208021,0,0,103796,6,0
208029,,208021,0,0,103797,7,0
208030,,208021,0,0,103798,8,0
208031,,208021,0,0,103799,9,0
208032,,208021,0,0,103800,10,0
208033,,208021,0,0,103801,11,0
208034,,208021,0,0,103802,12,0
208035,,208021,0,0,103803,13,0
208036,,208021,0,0,103804,14,0
208037,,208021,0,0,103805,15,0
208038,,208021,0,0,103806,16,0
208039,,208021,0,0,103807,17,0
208040,,208021,0,0,103808,18,0
208041,,208021,0,0,103809,19,0
208042,,208021,0,0,103810,20,0
208043,,208021,0,0,103811,21,0
208044,,208021,0,0,103812,22,0
208045,,208021,0,0,103813,23,0
208046,,208021,0,0,103814,24,0
208047,,208021,0,0,103815,25,0
208048,,208021,0,0,103816,26,0
208049,,208021,0,0,103817,27,0
208050,,208021,0,0,103818,28,0
208051,,208021,0,0,103819,29,0
208052,,208021,0,0,103820,30,0
208063,擊敗任一團隊副本首領,0,4,5,0,0,4096
208064,擊敗團隊副本首領,208063,4,0,103824,0,0
208065,<Hidden> 11.1.5 Mid-Season - Raid Count (YGR),0,0,4,0,0,0
208066,,208065,6,0,103825,0,0
208067,玩家擁有1條以太之絲,0,0,4,0,0,0
208068,,208067,1,0,103826,0,0
208069,玩家擁有2條以太之絲,0,0,4,0,0,0
208070,,208069,2,0,103826,0,0
208071,玩家擁有3條以太之絲,0,0,4,0,0,0
208072,,208071,3,0,103826,0,0
208073,玩家擁有4條以太之絲,0,0,4,0,0,0
208074,,208073,4,0,103826,0,0
208075,玩家擁有5條以太之絲,0,0,4,0,0,0
208076,,208075,5,0,103826,0,0
208077,玩家擁有6條以太之絲,0,0,4,0,0,0
208078,,208077,6,0,103826,0,0
208079,玩家擁有7條以太之絲,0,0,4,0,0,0
208080,,208079,7,0,103826,0,0
208081,玩家擁有8條以太之絲,0,0,4,0,0,0
208082,,208081,8,0,103826,0,0
208083,玩家擁有9條以太之絲,0,0,4,0,0,0
208084,,208083,9,0,103826,0,0
208085,玩家擁有10條以太之絲,0,0,4,0,0,0
208086,,208085,10,0,103826,0,0
208087,玩家擁有11條以太之絲,0,0,4,0,0,0
208088,,208087,11,0,103826,0,0
208089,玩家擁有12條以太之絲,0,0,4,0,0,0
208090,,208089,12,0,103826,0,0
208091,玩家擁有13條以太之絲,0,0,4,0,0,0
208092,,208091,13,0,103826,0,0
208093,玩家擁有14條以太之絲,0,0,4,0,0,0
208094,,208093,14,0,103826,0,0
208095,玩家擁有15條以太之絲,0,0,4,0,0,0
208096,,208095,15,0,103826,0,0
208097,玩家擁有16條以太之絲,0,0,4,0,0,0
208098,,208097,16,0,103826,0,0
208099,玩家擁有17條以太之絲,0,0,4,0,0,0
208100,,208099,17,0,103826,0,0
208101,玩家擁有18條以太之絲,0,0,4,0,0,0
208102,,208101,18,0,103826,0,0
208120,摧毀蘇芮基投影儀,0,1000,9,0,0,0
208121,摧毀蘇芮基投影儀,208120,1,0,103843,0,0
208124,11.1 Delves - Goblins01 - V01 - Weaken the Gold Elemental (STM),0,0,4,0,0,0
208125,削弱黃金元素,208124,0,0,103845,0,32
208126,12.0 Z1 - Level Up Campaign - Ch 3 - Q07a - Puzzle - Solved (SH) NOT USED NOT WORKING,0,0,4,0,0,4096
208127,,208126,1,0,103846,0,0
208128,,206104,0,0,103847,2,32
208129,,206104,0,0,103848,3,32
208130,,206104,0,0,103849,4,32
208131,,206104,0,0,103850,5,32
208132,,206104,0,0,103851,6,32
208133,,206104,0,0,103852,7,32
208136,在綠洲贏得兩場挑戰模式競賽,0,0,4,0,0,0
208137,在挑戰競速中擊敗石背首領,208136,1,0,103854,0,0
208138,在挑戰競速中擊敗暴衝的死靈魟魚,208136,1,0,103855,1,0
208145,完成偉南的結界,0,0,4,0,0,4096
208146,,208145,0,0,103859,0,0
208147,11.1 Delves - Nerubians01 - V05 - Stuck Goblins Mostly Saved (Hufton),0,0,4,0,0,0
208148,拯救困住的哥布林,208147,4,0,71244,0,32
208163,在動盪的時間之道III中獲得時間之道精通持續5週,0,1,8,0,0,0
208164,在動盪的時間之道III中獲得時間之道精通持續5週,208163,5,0,103867,0,1
208165,12.0 Z4 - Level Up Campaign - Ch 3 - Q06b - Gather Void Bait and Slay Berserkers (HCR),0,0,4,0,0,4096
208166,,208165,5,0,103868,0,0
208173,11.1.5 Visions of N'zoth - Stormwind - Step 01,0,0,4,0,0,0
208174,與怒西昂的影像交談。,208173,1,0,44998,0,0
208175,11.1.5 Visions of N'zoth - Stormwind - Defeat Boss,0,0,4,0,0,0
208176,擊敗恩若司的侍徒,208175,1,0,46474,0,0
208177,11.1.5 Visions - Stormwind - Scenario Complete,0,0,4,0,0,0
208178,領取獎勵並退出幻象,208177,1,0,47101,0,0
208179,11.1.5 Visions of N'zoth - Orgimmar - Intro - Enter Orgrimmar,0,0,4,0,0,0
208180,與怒西昂的影像交談。,208179,1,0,103871,0,0
208181,11.1.5 Visions of N'Zoth - Orgrimmar - Defeat Boss,0,0,4,0,0,0
208182,擊敗腐化的索爾,208181,1,0,44866,0,0
208183,11.1.5 Visions - Orgrimmar - Scenario Complete,0,0,4,0,0,0
208184,領取獎勵並退出幻象,208183,1,0,47101,0,0
208185,社區登記簽名,0,0,4,0,0,6144
208186,獲得25點至暗之夜剝皮技能點數,0,0,4,0,0,0
208187,,208186,25,0,103872,0,2
208188,獲得50點至暗之夜剝皮技能點數,0,0,4,0,0,0
208189,,208188,50,0,103872,0,2
208190,獲得60點至暗之夜剝皮技能點數,0,0,4,0,0,0
208191,,208190,60,0,103872,0,2
208192,統計：已獲得陳舊幽坑城紋章,0,0,4,0,0,0
208193,,208192,0,0,103873,0,0
208194,統計：已獲得雕刻幽坑城紋章,0,0,4,0,0,0
208195,,208194,0,0,103874,0,0
208196,統計：已獲得符文幽坑城紋章,0,0,4,0,0,0
208197,,208196,0,0,103875,0,0
208198,統計：已獲得鍍金幽坑城紋章,0,0,4,0,0,0
208199,,208198,0,0,103876,0,0
208200,完成環保任務一次,0,0,4,0,0,0
208201,,208200,1,0,103877,0,0
208202,滿等名望的加樂宮忠誠獎勵,0,0,4,0,0,0
208203,,208202,20,0,105346,0,1
208204,擊敗薇克希和齒輪幫,0,0,4,0,0,0
208205,,208204,1,0,71696,0,2
208206,擊敗兇殘大鍋,0,0,4,0,0,0
208207,,208206,1,0,71697,0,2
208208,擊敗里克‧李福伯,0,0,4,0,0,0
208209,,208208,1,0,71698,0,2
208210,擊敗史提克‧邦江克,0,0,4,0,0,0
208211,,208210,1,0,71699,0,2
208212,擊敗鏈販‧鎖貨,0,0,4,0,0,0
208213,,208212,1,0,71700,0,2
208214,擊敗獨臂強盜,0,0,4,0,0,0
208215,,208214,1,0,71701,0,2
208216,擊敗『保全領頭』瑪格吉,0,0,4,0,0,0
208217,,208216,1,0,71702,0,2
208218,擊敗閃亮亮大王加里維克斯,0,0,4,0,0,0
208219,,208218,1,0,71703,0,2
208220,11.2 Delves - Fungarians01 - V04 - Kill Worms + Repair Pylons (Hufton),0,0,4,0,0,0
208221,擊敗巨大的幼蟲,208220,3,0,103879,0,32
208222,回收螺帽和螺栓,208220,3,0,103686,1,32
208223,修復能量水晶塔,208220,3,0,103789,2,32
208224,11.2 Delves - Fungarians01 - V04 - Rewards Cutoff (Hufton),0,0,4,0,0,0
208225,,208224,3,0,103789,0,0
208226,12.0 Achievement - Level Up Campaign - Eversong (ZTO),0,0,4,0,0,0
208228,暮光中的低語,208226,0,0,103880,0,16
208230,12.0 Achievement - Level Up Campaign - Zul'Aman (ZTO),0,0,4,0,0,0
208231,這是我們的土地,208230,0,0,103884,0,16
208232,哈謝之道,208230,0,0,103885,1,16
208233,阿曼尼永不消亡,208230,0,0,103886,3,16
208234,12.0 Achievement - Level Up Campaign - Harandar (ZTO),0,0,4,0,0,0
208235,洞穴與育所,208234,0,0,103887,0,16
208236,女神的呼喚,208234,0,0,103888,1,16
208237,浮現,208234,0,0,112985,2,16
208238,12.0 Achievement - Level Up Campaign - Arator (ZTO),0,0,4,0,0,0
208239,聖光之道,208238,0,0,103890,0,16
208240,過去的悔恨,208238,0,0,103891,1,16
208241,12.0 Achievement - Level Up Campaign - Voidstorm (ZTO),0,0,4,0,0,0
208242,潛入深淵,208241,0,0,103892,0,16
208243,夜幕,208241,0,0,103893,1,16
208244,決勝之晨,208241,0,0,103894,2,16
208245,Complete Wey'nan's Ward - Tale 02,0,0,4,0,0,4096
208246,,208245,0,0,103895,0,0
208252,11.0.7 Void Zone - Plunderstorm Plunder Tracker - Mainline Power - Fixup Criteria,0,1,4,0,0,0
208254,,208252,1,1,103897,1,0
208255,獲得或早已擁有5000個劫掠品,208252,1,8,0,0,0
208256,,208255,5000,0,103734,0,0
208257,,208255,5000,0,71621,1,0
208258,Complete Wey'nan's Ward - Tale 03,0,0,4,0,0,4096
208259,,208258,0,0,103898,0,0
208265,11.2 - Faction Feature - Achievement - Foundation Questlines - (POC),0,0,4,0,0,0
208266,蟲蟲腿影,208265,0,4,0,0,8208
208267,,208266,0,0,103905,0,0
208268,到處亂跑,208265,0,4,0,1,8208
208269,,208268,0,0,103906,0,0
208270,狐狸之絆,208265,0,4,0,2,8208
208271,,208270,0,0,103907,0,0
208272,小看門蟲,208265,0,4,0,3,8208
208273,,208272,0,0,103908,0,0
208274,日光下的魟魚,208265,0,4,0,4,8208
208275,,208274,0,0,103909,0,0
208276,奈辛瓦里的必需品,208265,0,4,0,5,8208
208277,,208276,0,0,103910,0,0
208278,堅硬的卡洛克,208265,0,4,0,6,8208
208279,,208278,0,0,103912,0,0
208280,蛇行,208265,0,4,0,7,8208
208281,,208280,0,0,103913,0,0
208282,11.2 - Faction Feature - Achievement - Foundation Dailies - (POC),0,0,4,0,0,0
208283,蜜蜂,208282,1,8,0,0,8208
208284,,208283,0,0,103914,0,0
208285,,208283,0,0,103915,1,0
208286,,208283,0,0,103917,2,0
208287,,208283,0,0,103916,3,0
208288,石背,208282,0,8,0,1,8208
208289,,208288,0,0,103918,0,0
208290,,208288,0,0,103919,1,0
208291,,208288,0,0,103920,2,0
208292,,208288,0,0,103921,3,0
208293,狐狸之絆,208282,0,8,0,2,8208
208294,,208293,0,0,103922,0,0
208295,小看門蟲,208282,0,8,0,3,8208
208296,,208295,0,0,103927,0,0
208297,日光下的魟魚,208282,0,8,0,4,8208
208298,,208297,0,0,103931,0,0
208299,,208293,0,0,103924,2,0
208300,,208293,0,0,103923,1,0
208301,堅硬的卡洛克,208282,0,8,0,5,8208
208302,,208301,0,0,103935,0,0
208303,蛇行,208282,0,8,0,6,8208
208304,,208303,0,0,103940,0,0
208305,,208293,0,0,103925,3,0
208306,,208293,0,0,103926,4,0
208307,,208295,0,0,103928,1,0
208308,,208295,0,0,103929,2,0
208309,,208295,0,0,103930,3,0
208310,,208297,0,0,103932,1,0
208311,,208297,0,0,103933,2,0
208312,,208297,0,0,103934,3,0
208313,,208301,0,0,103936,1,0
208314,,208301,0,0,103937,2,0
208315,,208301,0,0,103938,3,0
208316,,208301,0,0,103939,4,0
208317,,208303,0,0,103941,1,0
208318,,208303,0,0,103942,2,0
208321,,168965,7,0,103944,19,0
208322,,168965,5,0,103945,20,0
208323,,168965,1,0,103946,21,0
208326,向葛麗塔回報,0,0,4,0,0,0
208327,與葛麗塔‧釀石談話，選擇角色,208326,1,0,103948,0,0
208328,勝者的領獎台,0,0,4,0,0,0
208329,召喚勝者的領獎台,208328,1,0,103949,0,16
208330,獲得測量值：最高分數,208328,1,0,103950,1,16
208331,獲得測量值：平均物品等級,208328,1,0,103951,2,16
208332,招募專家,0,0,4,0,0,0
208333,植物學家,208332,0,4,0,0,0
208334,,208333,0,0,103952,0,0
208335,野生動物專家,208332,0,4,0,1,0
208336,,208335,0,0,103910,0,0
208337,香氛專家,208332,0,4,0,2,0
208338,,208337,0,0,103953,0,0
208339,11.2 - Faction Feature - Achievement - Raise Creatures to Max Level - (POC),0,0,4,0,0,0
208340,蜜蜂,208339,1,8,0,0,8208
208341,,208340,0,0,103954,0,0
208342,石背,208339,0,4,0,1,8208
208343,,208342,0,0,103955,0,0
208344,狐狸之絆,208339,0,4,0,2,8208
208345,,208344,0,0,103956,0,0
208346,小看門蟲,208339,0,4,0,3,8208
208347,,208346,0,0,103957,0,0
208348,日光下的魟魚,208339,0,4,0,4,8208
208349,,208348,0,0,103958,0,0
208350,堅硬的卡洛克,208339,0,4,0,5,8208
208351,,208350,0,0,103959,0,0
208352,蛇行,208339,0,4,0,6,8208
208353,,208352,0,0,103960,0,0
208354,11.2 - Oasis Achievements,0,0,4,0,0,0
208355,,208354,0,0,103961,0,32
208356,,208354,0,0,103962,1,32
208357,,208354,0,0,103963,2,32
208358,,208354,0,0,103964,3,32
208359,,208354,0,0,103965,4,32
208360,新兵訓練營,0,1,8,0,0,4096
208361,[DNT] Camp 002,208360,1,0,103967,0,0
208362,[DNT] Camp 004,208360,1,0,103968,1,0
208363,[DNT] Camp 007,208360,1,0,103969,2,0
208364,[DNT] Camp 021,208360,1,0,103970,3,0
208365,[DNT] Camp 023,208360,1,0,103971,4,0
208366,[DNT] Camp 024,208360,1,0,103972,5,0
208367,聖焰防衛,0,0,4,0,0,4096
208368,[DNT] Scenario - Kill Credit,208367,1,0,103973,0,0
208370,完成劫掠任務「你應得的戰利品」,0,0,4,0,0,0
208371,,208370,0,0,103896,0,0
208372,消滅光綻,0,100,9,0,0,1
208373,,208372,3,0,103974,0,32
208374,,208372,5,0,103975,1,32
208375,Central Zone Runestone - Lightbloom - Boss Kill,0,0,4,0,0,0
208376,擊敗『侵擾者』液喉,208375,1,0,103976,0,0
208380,[DNT] Arrive in Mount Hyjal,0,0,4,0,0,12290
208381,,208380,0,0,103977,0,0
208386,Complete Wey'nan's Ward - Tale 04,0,0,4,0,0,4096
208387,,208386,0,0,103978,0,0
208388,11.1 Delves - OldGod - V4 - Talk to the Goblin Chef,0,0,4,0,0,0
208389,與廚師卡爾交談,208388,0,0,103979,0,32
208390,11.1 Delves - OldGod - V4 - Defeat Boss,0,0,4,0,0,0
208391,擊敗「共體者」席拉涅,208390,1,0,70950,0,32
208392,11.1 Delves - OldGod - V4 - Collect Meat,0,100,4,0,0,0
208394,觸手肉,208392,144,0,103980,0,0
208400,11.1.7 Faerin - Complete Faerin Chain Alliance (JDS),0,1,4,0,0,32
208401,完成紅色黎明的崛起故事線。,208400,0,0,103981,0,0
208402,11.1.7 Faerin - Complete Faerin Chain Horde (JDS),0,1,4,0,0,32
208403,完成紅色黎明的崛起故事線。,208402,0,0,103981,0,0
208404,,208185,1,0,103982,0,0
208414,社區已建立,0,0,4,0,0,4096
208415,,208414,1,0,103984,0,0
208416,[DNT] Maw of Souls Mythic Difficulty,0,1,8,0,0,4096
208417,,208416,0,0,103985,0,0
208418,,208416,0,0,103986,1,0
208419,引導靈魄,0,0,4,0,0,4096
208420,,208419,1,0,103987,0,0
208421,12.0 Dungeon - Lightbloom (Normal),0,0,4,0,0,0
208422,擊敗光綻三人組,208421,1,0,103988,0,0
208423,擊敗『聖光獵人』伊庫茲,208421,1,0,103989,1,0
208424,擊敗護光者魯亞,208421,1,0,103990,2,0
208425,擊敗齊克特,208421,1,0,103991,3,0
208426,12.0 Dungeon - Lightbloom (Heroic),0,0,4,0,0,0
208427,擊敗光綻三人組,208426,1,0,103988,0,0
208428,擊敗『聖光獵人』伊庫茲,208426,1,0,103989,1,0
208429,擊敗護光者魯亞,208426,1,0,103990,2,0
208430,擊敗齊克特,208426,1,0,103991,3,0
