ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
9761,TheDrownedReef,水下暗礁,1945,9734,8404,0,11,567,675,192,0,0,0,0,0.15,15,-1,0,0,0,1206,1073758272,0,0,0,0,0
9762,ArathiBfACircleofEastBinding,東部禁錮法陣,1945,9734,8405,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,1206,1073758272,0,0,0,0,0
9763,TheRustyBlade,鏽刃旅店,1643,9042,8406,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1111490624,8192,0,0,0,0
9764,ThrostheBlightedLands,瑟洛斯，荒疫之原,1643,0,8407,0,0,1874,675,2168,0,0,0,0,0.15,15,-1,25,25,0,187,20544,256,0,0,0,0
9765,BoralusAcademy,普勞德摩爾軍校,1643,8567,8408,0,0,0,0,2163,0,1413,0,0,0.15,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9766,StormsongHubInn,金酒瓶,1643,9042,8409,0,0,1634,675,0,0,0,0,0,0.6,15,-1,0,0,0,188,1082146880,8192,0,0,0,0
9767,StormsongDungeonExteriorFinale,風暴聖壇,1643,9042,8410,0,0,1877,675,2082,0,1374,0,0,0.6,15,-1,0,0,13,188,1075855424,8192,0,0,0,0
9768,VulturesNest,禿鷹巢,1642,8501,8411,0,0,0,0,2098,0,0,0,0,0.6,15,-1,0,0,0,191,1142964288,8448,0,0,0,0
9769,KulTirasSeapriestChapelArchives,修道院圖書館,1643,8567,8412,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9770,AitwensCave,艾特文的洞窟,1643,9042,8413,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9771,KulTirasCapitalSlums,普勞德摩爾兵營,1643,8567,8414,0,0,1644,675,2070,0,1413,0,0,0.15,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9772,ZebahariShip,拉斯塔哈之力,1642,8499,8415,0,0,1640,675,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9773,DevilsaurCave,瑞贊巢穴,1642,8499,8416,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9774,WesternWatch,西哨,1643,8721,8417,0,0,1612,675,0,0,0,0,0,0.15,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9775,RedrockCavern,紅岩洞穴,1642,8501,8418,0,0,0,0,0,0,0,0,0,0.6,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9776,ForwardCamp,前線營地,1642,8501,8419,0,0,0,0,0,0,0,0,0,0.6,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9777,TheTuskPools,獠牙湖群,1642,8499,8420,0,0,1570,675,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9778,UnchartedIslandScenario,蠻荒之島,1955,0,8421,0,0,1715,675,2039,0,1360,0,0,0.15,13,-1,0,0,0,289,20480,0,0,0,0,0
9779,SwiftwindPost,疾風哨站,1643,8721,8422,0,0,0,675,0,0,0,0,0,0.15,15,-1,25,25,0,187,1075855424,8448,0,0,0,0
9780,TheSirensCall,海妖之喚,1642,8964,8423,0,0,0,0,0,0,0,0,0,0.6,15,-1,0,0,0,191,1140867072,0,0,0,0,0
9781,KunzaKunza,坤札坤札,1955,9778,8424,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,289,1073741888,0,0,0,0,0
9782,AbandonedRuin,荒棄廢墟,1642,8500,8425,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9783,ShrineofBones,骸骨聖壇,1642,8500,8426,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9784,BackwaterCove,黑水海灘,1642,8499,8427,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9785,SirenSands,腐食沙灘,1643,9042,8428,0,0,1877,675,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9786,GorgrondScenario,格古隆德,1917,0,8429,86,0,1182,675,2146,0,1427,0,0,0.6,15,-1,25,25,0,517,81984,0,0,0,0,0
9788,SavagelandsPterrordax,裂天者龍巢,1642,8499,8431,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9789,SavagelandsSouth,餵食場,1642,8499,8432,0,0,1570,675,2175,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9793,CarapaceRidge,岩殼山脊,1642,8501,8436,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,191,1073741888,8192,0,0,0,0
9794,RvBAllianceWatchPoint,牧羊人高地,1643,9042,8437,0,0,1634,675,0,0,0,0,0,0.6,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9795,MangroveShore,紅樹林海岸,1642,8500,8438,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9796,WolfsDen,狼穴,1643,8567,8439,0,0,1619,675,0,0,0,0,0,0.15,15,-1,25,25,0,186,1075855424,8192,0,0,0,0
9797,BilgewaterBonanza,污水富礦,1642,8499,8440,0,0,1640,675,2118,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9798,BeaconHill,信標之丘,1643,9042,8441,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9799,Lonsome,咆哮高地,1643,9042,8442,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9800,GreatSeaWarCampaignAlliance,無盡之海,1954,0,8443,0,0,1873,675,2186,0,0,0,0,0.15,13,-1,0,0,0,467,20544,0,0,0,0,0
9801,KulTirasCapitalHubTavern,口袋港小酒館,1643,8717,8444,0,0,0,675,2115,0,1413,0,0,0,15,-1,25,25,0,186,1082146824,8448,0,0,0,0
9802,KulTirasCapitalHubHarbormastersOffice,港口統領辦公室,1643,8717,8445,0,0,1707,675,2164,0,0,0,0,0,15,-1,25,25,0,186,1082146824,8448,0,0,0,0
9803,RvBAllianceIslands,咆哮群島,1643,9042,8446,0,0,1877,675,2082,0,1374,0,0,0.6,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9804,Crestfall,暴雨之峰,1643,9042,8447,0,0,0,0,0,0,1373,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9805,Takulubridge,塔庫魯大橋,1642,8500,8448,0,0,1651,675,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9806,RedfieldsWatch,瑞德菲爾德哨站,1642,8500,8449,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,190,1084227648,8192,0,0,0,0
9807,AltarofRot,腐壞地坑,1642,8500,8450,0,0,1651,675,2173,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9808,EasternKingdoms,東部王國,0,0,8451,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,825,16384,0,0,0,0,0
9809,Voldun,沃魯敦,1642,8501,8452,0,0,0,0,0,0,0,0,0,0.6,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9810,TheWhisperingCrag,颯風峭壁,1642,8501,8453,0,0,0,0,2109,0,0,0,0,0.6,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9811,SandyCap,沙塵營地,1643,9042,8454,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,0,0,0,0,0
9812,PlainsofTojek,托劫克平原,1642,8500,8455,0,0,1639,675,2090,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9813,StonefistWatch,石拳哨站,1643,8567,8456,0,0,1644,675,0,0,0,0,0,0.15,15,-1,25,25,0,186,1075855424,8448,0,0,0,0
9814,VestibuleoftheFaithelss,無信者之室,1877,9527,8457,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,500,1073745920,12,0,0,0,0
9815,EchoingWarrens,回聲地洞,1877,9527,8458,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,500,1073745920,12,0,0,0,0
9816,ClutchoftheGreatMother,崇母之巢,1877,9527,8459,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,500,1073745920,12,0,0,0,0
9817,TheGalvanizedGrotto,流電岩窟,1877,9527,8460,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,500,1073745920,12,0,0,0,0
9818,TheBazaarofWatchfulEyes,凝目市集,1877,9527,8461,0,0,0,0,2183,0,0,0,0,0.15,0,-1,0,0,0,500,1073745920,12,0,0,0,0
9819,AtriumofSethraliss,瑟沙利斯中庭,1877,9527,8462,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,500,1073745920,12,0,0,0,0
9820,CollapsedTunnel,崩塌坑道,1642,8500,8463,0,0,1666,675,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8192,0,0,0,0
9824,MudfisherCove,泥漁海灣,1643,8721,8467,0,0,0,675,0,0,0,0,0,0.15,15,-1,25,25,0,187,1075855424,8448,0,0,0,0
9825,StormsongFishingVillageWater,黑淵河區,1643,9042,8468,0,0,1877,675,2077,0,1429,0,0,0.6,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9826,TutorialAllianceGunship80,黎明之劍,1949,0,8469,84,0,1172,675,1430,0,0,0,2,0.15,0,-1,0,0,0,774,540672,0,0,0,0,0
9827,SeashellBeach,漂木海岸,1643,8567,8470,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9828,TrollForestCafe,食人妖林咖啡,1642,8499,8471,0,0,1639,675,0,0,0,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9829,WindfallCavern,落風洞穴,1643,9042,8472,0,0,0,0,2080,0,0,0,0,0.15,15,-1,0,0,0,188,1075839040,8192,0,0,0,0
9830,TutorialHordeGunship80,風暴之吼,1950,0,8473,84,0,1172,675,1430,0,0,0,2,0.15,0,-1,0,0,0,774,540672,0,0,0,0,0
9831,TheSirensDaughter,海妖之女號,1643,8567,8474,0,0,1619,675,1898,0,0,0,0,0.15,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9832,TheValorousRose,英勇玫瑰號,1643,8567,8475,0,0,1619,675,1898,0,0,0,0,0.15,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9833,DiretuskHollow,惡牙谷地,1643,9042,8476,0,0,0,0,2080,0,0,0,0,0.15,15,-1,0,0,0,188,1075839040,8192,0,0,0,0
9836,HillcrestPasture,丘冠牧場,1643,9042,8479,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1075839040,8192,0,0,0,0
9838,WarfrontsArathiAllianceBoulderfistHall,石拳大廳,1943,9679,8481,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,290,1073741824,0,0,0,0,0
9935,TerraceofCrafters,工匠臺地,1642,8499,8578,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9936,RuinsofLordaeronScenario,雄獅覺醒,1760,8950,8579,0,11,1719,675,2073,0,1368,0,0,0.15,15,-1,0,0,0,494,1073758272,8192,0,0,0,0
9937,GreatSeaWarCampaignHorde,無盡之海,2066,0,8580,0,0,1873,675,2186,2182,0,0,0,0.15,13,-1,0,0,0,467,20544,0,0,0,0,0
9938,StonemaulArenaScenario,石槌,1917,9786,8581,84,0,0,0,2146,0,1427,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9939,HellsreachCitadelScenario,獄境城塞,1917,9786,8582,84,0,0,0,2146,0,1427,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9940,TheBrokenSpineScenario,破碎山脊,1917,9786,8583,84,0,0,0,1475,0,0,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9941,SulfurBasinScenario,硫磺盆地,1917,9786,8584,84,0,0,0,2146,0,1427,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9942,AfflictionRidgeScenario,苦痛山脊,1917,9786,8585,84,0,0,0,2146,0,1427,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9943,BeastwatchScenario,獸望崗哨,1917,9786,8586,84,0,0,0,2147,0,1434,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9944,RazorbloomFallowScenario,剃刀茂林荒地,1917,9786,8587,84,0,0,0,2147,0,1434,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9945,EvermornHoldScenario,永晨要塞,1917,9786,8588,84,0,0,0,2148,0,1436,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9946,BrimstoneSpringsScenario,硫磺湧泉,1917,9786,8589,84,0,0,0,2146,0,1427,0,0,0.15,15,-1,0,0,0,517,1073741888,0,0,0,0,0
9947,StonetuskWatch,石牙守望,1643,9042,8590,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1075839040,8192,0,0,0,0
9948,XibalaShallows,席帕拉淺灘,1642,8499,8591,0,0,1640,675,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9949,TirisfalGladesTheBlight,提里斯法林地：荒疫之地,0,85,8592,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
9950,ArathiBfABouldergor,博多戈爾,1945,9734,8593,0,11,31,675,0,0,0,0,0,0.15,15,-1,0,0,0,1206,1073758272,0,0,0,0,0
9951,XibalaOcean,南海,1642,8499,8594,0,0,1640,675,2186,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9952,RoamingHills,高脊山丘,1643,9042,8595,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9955,StormsongDungeonCove,遺忘海灣,1643,9042,8598,0,0,1877,675,2082,0,1374,0,0,0.6,15,-1,0,0,13,188,1073758272,8192,0,0,0,0
9956,IronmaulOverlook,鋼錘瞰臺,1643,9042,8599,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1075839040,8192,0,0,0,0
9957,GralsCall,格拉爾之喚 - 船員休息室,1642,8499,8600,0,0,1640,675,0,0,0,0,0,0,15,-1,0,0,0,189,1073745984,8192,0,0,0,0
9958,GralsCall,格拉爾之喚 - 船上其他地方,1642,8499,8601,0,0,1640,675,0,0,0,0,0,0,15,-1,0,0,0,189,1073745984,8192,0,0,0,0
9959,RuinsofLordaeronScenario,幽暗城,1760,8950,8602,0,11,1825,675,0,0,0,0,0,0.15,15,-1,0,0,0,494,1073758272,8192,0,0,0,0
9960,80IslandsShipPlayerAllianceKulTirasMedium01WithGangplank,8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank,1921,0,8603,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,289,0,0,0,0,0,0
9961,VeiledGrotto,帷幕岩洞,1642,8499,8604,0,0,1640,675,0,0,0,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9962,WatertuskInn,水牙旅店,1642,8499,8605,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1077936192,8192,0,0,0,0
9963,FontsofCleansing,淨化之泉,1864,9525,8606,0,0,0,0,2085,0,0,0,0,0.15,13,-1,0,0,13,500,1342177280,12,0,0,0,0
9964,FontsofCleansing,潮水聖所,1864,9525,8607,0,0,0,0,2085,0,1381,0,0,0.15,13,-1,0,0,13,500,1342177280,12,0,0,0,0
9965,UlfarsDen,烏爾法洞穴,1643,8721,8608,0,0,1612,675,0,0,0,0,0,0.15,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9966,MugambaOverlook,穆賈巴守望,1642,8499,8609,0,0,1639,675,0,0,0,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9967,Sprucewood,雲杉林地,1643,9042,8610,0,0,0,0,2171,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9968,Muckwallow,淤泥堆,1643,9042,8611,0,0,0,0,2078,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9969,WidowsPeak,美人尖之峰,1643,9042,8612,0,0,0,0,0,0,1373,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9970,PyramidMicro,力量大廳,1642,8499,8613,0,0,1639,675,0,0,0,0,0,0,15,-1,0,0,0,189,1075855424,8192,0,0,0,0
9971,ForlornSands,弦月海灣,1643,9042,8614,0,0,1877,675,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9972,BerylMeadow,碧晶牧原,1643,9042,8615,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9973,TwinRivers,雙子河,1643,9042,8616,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9974,MistvineLedge,霧藤斷崖,1642,8499,8617,0,0,0,0,0,0,0,0,0,0.6,15,-1,0,0,0,189,1142964288,8192,0,0,0,0
9975,AmberWavesQuilboarCaves,棘背地穴,1643,9042,8618,0,0,1634,675,0,0,0,0,0,0.6,15,-1,0,0,0,188,1140867136,8192,0,0,0,0
9976,LifestoneCavern,生命石洞穴,1642,8500,8619,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8192,0,0,0,0
9977,GnarlrootCleft,瘤根斷崖,1642,8500,8620,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8192,0,0,0,0
9978,Grimwattscrash,格林瓦特的失事地點,1642,8500,8621,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,190,1084227648,8192,0,0,0,0
9979,KulTirasCapitalDrustvarDistrict,唐威克管區,1643,8567,8622,0,0,1644,675,2067,0,1413,0,0,0.15,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9980,KulTirasCapitalAshvaneDocks,艾胥凡碼頭,1643,8567,8623,0,0,1644,675,2070,0,1413,0,0,0.15,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9981,Darkshore,黑海岸,1,148,8624,0,0,575,675,867,0,0,0,2,0.6,15,-1,3,6,0,5,1073823808,0,0,0,0,0
9982,TradewindsMarket,信風市場,1822,9354,8625,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,501,1342181376,12,0,0,0,0
9983,DampwickWard,唐威克管區,1822,9354,8626,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,501,1342181376,12,0,0,0,0
9984,AshvaneCompanyYards,艾胥凡公司場地,1822,9354,8627,0,0,0,0,0,0,1385,0,0,0.15,13,-1,0,0,0,501,1342181376,12,0,0,0,0
9985,UnitySquare,聯合廣場,1822,9354,8628,0,0,0,0,0,0,1386,0,0,0.15,13,-1,0,0,0,501,1342181376,12,0,0,0,0
9986,KrakensBreach,海怪突入點,1822,9354,8629,0,0,0,675,2092,0,1387,0,0,0.15,13,-1,0,0,0,501,1342181376,12,0,0,0,0
9988,StormsongDungeonCoveEstate,廢棄的莊園,1643,9042,8631,0,0,1634,675,2082,0,1374,0,0,0.6,15,-1,0,0,13,188,1073758272,8192,0,0,0,0
9992,MugambalaArena,穆干巴拉,1911,0,8632,0,0,1849,0,2131,0,1255,0,0,0.15,13,-1,0,0,0,969,65664,0,0,0,0,0
9993,TheSandBar,海砂酒吧,1642,8499,8633,0,0,0,0,2180,0,0,0,0,0,7,-1,0,0,0,189,1073741888,0,0,0,0,0
9994,ChamberofRezan,瑞贊之廳,1642,8499,8634,0,0,1639,675,2128,0,1405,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9995,TheLostScroll,落錨酒吧,1643,9042,8635,0,0,0,0,2180,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,0,0,0,0,0
9996,TheDrunkTank,爛醉如坦,1643,8567,8636,0,0,0,0,2180,0,0,0,0,0.15,15,-1,0,0,0,186,1073741888,0,0,0,0,0
9997,AnchorsDown,遺失卷軸,1643,8721,8637,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,187,1073741888,0,0,0,0,0
9998,TheSunkenKeg,沉沒酒桶,1643,8721,8638,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,187,1073741888,0,0,0,0,0
9999,SinknSwim,沉游酒海,0,9479,8639,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,187,1073741888,0,0,0,0,0
10000,TheDiveBar,深水酒吧,1642,8499,8640,0,0,0,0,2180,0,0,0,0,0,15,-1,0,0,0,189,1086324800,8192,0,0,0,0
10001,HeymansHideaway,賀曼的隱匿酒館,1642,8501,8641,0,0,0,0,2180,0,0,0,0,0.15,7,-1,0,0,0,191,1086324800,0,0,0,0,0
10002,KulTirasMountain,寇提斯山,1643,8721,8642,0,0,0,675,0,0,0,0,0,0.15,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
10003,FontsofCleansing,暗影邪壇,1864,9525,8643,0,0,1888,675,2087,0,0,0,0,0.15,13,-1,0,0,13,500,1342177280,12,0,0,0,0
10004,StormsongIslandCliffs,滅絕峭崖,1643,9042,8644,0,0,1634,675,2082,0,1374,0,0,0.6,15,-1,0,0,13,188,1073758272,8192,0,0,0,0
10005,RaimondsLaboratory,萊蒙德的實驗室,1643,9042,8645,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
10006,HouseofJol,酋爾的房子,1642,8499,8646,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1086324800,8192,0,0,0,0
10007,TheShrunkenHead,乾縮頭顱,1642,8499,8647,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,189,1077936192,8192,0,0,0,0
10008,WatertuskInn,水牙旅店,1642,8499,8648,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,0,189,1077936192,8192,0,0,0,0
10009,BeastcallerInn,喚獸者旅店,1642,8499,8649,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,189,1077936192,8192,0,0,0,0
10010,DarkIronForwardCamp,黑鐵矮人前線營地,1642,8499,8650,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,0,189,1082130496,8192,0,0,0,0
10011,NightborneForwardCamp,夜裔精靈前線營地,1642,8499,8651,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,0,189,1077936192,8192,0,0,0,0
10012,TheHozenThrone,猴人王座,1642,8499,8652,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,189,1086324800,8192,0,0,0,0
10013,TheScreamingPit,哀嚎陷坑,1643,9042,8653,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,0,0,0,0,0
10014,TorgasTavern,托加的旅店,1642,8500,8654,0,0,0,0,2180,0,0,0,0,0.15,15,-1,0,0,0,190,1086341184,0,0,0,0,0
10015,KulTirasPrisonIslandEntrance,托達戈爾,1643,0,8655,0,0,1673,675,2093,0,0,0,0,0.15,15,-1,25,25,0,830,2113608,8448,0,0,0,0
10016,DavenportResidence,達文波特居所,1643,9042,8656,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,0,0,0,0,0
10017,KulTirasCapitalHubPortalRoom,賢者聖所,1643,8717,8657,0,0,1645,675,0,0,0,0,0,0,15,-1,25,25,0,186,1082146824,8448,0,0,0,0
10018,KulTirasCapitalHubBank,信風會計室,1643,8717,8658,0,0,1645,675,0,0,0,0,0,0,15,-1,25,25,0,186,1082146824,8448,0,0,0,0
10020,UnderrotSanctuaryofBlood,鮮血聖所,1841,9391,8660,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,500,1073741824,12,0,0,0,0
10021,UnderrotRuinsOfXalvor,薩爾沃廢墟,1841,9391,8661,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,500,1073741824,12,0,0,0,0
10022,DarkIronFirelands,火源之界,2076,0,8662,0,0,733,0,2144,0,1425,0,0,0.15,13,-1,0,0,0,674,4160,0,0,0,0,0
10024,QuilboarTownCliffs,刺針丘,1643,9042,8664,0,0,1634,675,2078,0,0,0,0,0.6,15,-1,0,0,0,188,1140867136,8192,0,0,0,0
10025,ProudmooreFamilyTomb,海軍總帥之眠,1643,8567,8665,0,0,0,0,2099,0,1413,0,0,0.15,15,-1,25,25,0,186,1073741888,8192,0,0,0,0
10026,TiragardeSoundSubArea,提拉加德海灣,1643,8567,8666,0,0,1653,0,0,0,0,0,0,0.15,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
10027,TheWaywardCask,漂泊木桶,1643,8567,8667,0,0,1645,675,0,0,0,0,0,0.15,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
10028,AlliedBlackrockDepthsHub,黑石深淵,2081,0,8668,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,674,8388640,4,0,0,0,0
10029,TheScarabDais2,甲蟲之台,1,9310,8669,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,36,1073758272,0,0,0,0,0
10030,TheScarabWall2,甲蟲之牆,1,9310,8670,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
10031,ValorsRest2,勇士之墓,1,9310,8671,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
10033,StormsongDungeonExteriorBridge,風暴之徑,1643,9042,8673,0,0,1634,675,2076,0,1374,0,0,0.6,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
10034,BoralusOrangeTreeDistrict,厄普頓鎮,1643,8567,8674,0,0,0,0,2070,0,1413,0,0,0.15,15,-1,25,25,0,186,1073741888,8192,0,0,0,0
10035,LairofXaklar,撒卡拉的巢穴,1642,8500,8675,0,0,1611,675,0,0,0,0,0,0.15,15,-1,0,0,0,190,1073741888,8192,0,0,0,0
10036,82Dungeon,機械岡行動,2097,10225,8676,0,0,1924,675,0,0,0,0,0,0.6,13,-1,0,0,0,501,1342177280,12,0,0,0,0
10037,UptonBorough,厄普頓鎮,1822,9354,8677,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,501,1342181376,12,0,0,0,0
10038,TheRumQuarterFreehold,蘭姆酒區,1754,9164,8678,0,0,0,0,1670,0,0,0,0,0.15,13,-1,0,0,0,500,1073741824,12,0,0,0,0
10039,TheCourtOfCrossbonesFreehold,叉骨法庭,1754,9164,8679,0,0,0,0,1670,0,0,0,0,0.15,13,-1,0,0,0,500,1073741824,12,0,0,0,0
10040,SweetesLandingFreehold,史威特登陸地,1754,9164,8680,0,0,0,0,1670,0,0,0,0,0.15,13,-1,0,0,0,500,1073741824,12,0,0,0,0
10041,TheBattleforStromgardeChat,激流堡之役,1876,0,0,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,290,64,128,0,0,0,0
10042,StormsongSkiLodge,布萊斯頓小屋,1643,9042,8681,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
10043,PrisonDungeonChatOnly,托達戈爾,1771,0,0,0,0,1673,0,2093,0,0,0,0,0.15,13,-1,0,0,0,500,268435456,132,0,0,0,0
