Description_lang,Title_lang,ID,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
獵殺西南流瀑的生物。,西南流瀑狩獵,5240,2070,136108,70908,0,0,10,0,0,0
清除飛翼獵鷹之巢。,過度築巢,5241,2070,136128,70908,0,0,9,0,0,0
擊敗攻擊溪岸食草者的鐮螳螂。,猛襲的鐮刀,5242,2070,136148,70908,0,0,11,0,0,0
找到並擊敗恩根。,外帶點餐,5243,2070,136168,70908,0,0,12,0,0,0
與斥候托姆爾交談，並吹響大狩獵號角，結束大狩獵。,結束狩獵,5244,2070,135930,70907,0,0,13,0,0,0
和斥候托姆爾並吹響大狩獵號角。,開始狩獵,5245,2071,135912,0,0,0,0,0,0,0
,[DNT]Step 2,5246,2071,135952,0,0,0,1,0,0,634
,[DNT]Step 3,5247,2071,135972,0,0,0,2,0,0,634
,[DNT]Step 4,5248,2071,135992,0,0,0,3,0,0,634
,[DNT]Step 5,5249,2071,136012,0,0,0,4,0,0,634
,[DNT]Step 6,5250,2071,136032,0,0,0,5,0,0,634
,[DNT]Step 7,5251,2071,136052,0,0,0,6,0,0,634
,[DNT]Step 8,5252,2071,136072,0,0,0,7,0,0,634
,[DNT]Step 9,5253,2071,136092,0,0,0,8,0,0,634
,[DNT]Step 10,5254,2071,136110,0,0,0,9,0,0,634
,[DNT]Step 11,5255,2071,136130,0,0,0,10,0,0,634
,[DNT]Step 12,5256,2071,136150,0,0,0,11,0,0,634
,[DNT]Step 13,5257,2071,136170,0,0,0,12,0,0,634
和斥候托姆爾並吹響大狩獵號角。,結束狩獵,5258,2071,135932,0,0,0,13,0,0,0
與斥候托姆爾交談，並吹響大狩獵號角，展開大狩獵。,開始狩獵,5259,2072,135914,0,0,0,0,0,0,0
狩獵野生動物通道南方地帶的生物。,南部通道狩獵,5260,2072,135954,70908,0,0,2,0,0,0
從群聚的甲蟲群中救出被包圍的席卡巴卡犬！,巴卡「圍」機,5261,2072,135974,70908,0,0,1,0,0,0
清除毀滅元龍。,毀滅級侵略者,5262,2072,135994,70908,0,0,3,0,0,0
找到並獵殺索柯。,特級甲蟲,5263,2072,136014,70908,0,0,4,0,0,0
狩獵野生動物通道上方地帶的生物。,通道上方狩獵,5264,2072,136034,70908,0,0,6,0,0,0
驅趕該區域的迷失的蓬毛小羊。,毛茸茸漫遊者,5265,2072,136054,70908,0,0,5,0,0,0
清除群聚山甲蟲。,嗡嗡蟲害,5266,2072,136074,70908,0,0,7,0,0,0
獵殺默爾奇。,石化追擊者,5267,2072,136174,70908,0,0,8,0,0,0
狩獵野生動物通道北方地帶的生物。,北部通道狩獵,5268,2072,136112,70908,0,0,10,0,0,0
摧毀飛翼獵鷹之巢。,鷹群闖入者,5269,2072,136132,70908,0,0,9,0,0,0
清除暴怒蓬毛母羊。,毛茸茸的騷動,5270,2072,136152,70908,0,0,11,0,0,0
獵殺迪魯。,不速之客,5271,2072,136172,70908,0,0,12,0,0,0
與斥候托姆爾交談，並吹響大狩獵號角，結束大狩獵。,結束狩獵,5272,2072,135934,70907,0,0,13,0,0,0
從諾庫德氏族手中救出雍亞拉！,諾庫德進攻據點,5273,2073,136372,0,0,0,0,0,0,0
清理蕨皮谷！,蕨皮谷,5274,2074,136377,0,0,0,0,0,0,0
清理蕨皮谷！,蕨皮谷,5275,2075,136382,0,0,0,0,0,0,0
清理蕨皮谷！,蕨皮谷,5276,2076,136387,0,0,0,0,0,0,0
調查灌注迴廊。,灌注迴廊,5277,2077,136392,0,0,0,0,0,0,0
調查灌注迴廊。,灌注迴廊,5278,2078,136397,0,0,0,0,0,0,0
調查灌注迴廊。,灌注迴廊,5279,2079,136402,0,0,0,0,0,0,0
清理奈薩魯斯堡。,奈薩魯斯堡,5280,2080,136407,0,0,0,0,0,0,0
清理奈薩魯斯堡。,奈薩魯斯堡,5281,2081,136412,0,0,0,0,0,0,0
清理奈薩魯斯堡。,奈薩魯斯堡,5282,2082,136417,0,0,0,0,0,0,0
調查晶紅生命之池。,晶紅生命之池,5283,2083,136422,0,0,0,0,0,0,0
調查晶紅生命之池。,晶紅生命之池,5284,2084,136426,0,0,0,0,0,0,0
調查晶紅生命之池。,晶紅生命之池,5285,2085,136430,0,0,0,0,0,0,0
修復阿爾蓋薩學院。,阿爾蓋薩學院,5286,2086,136434,0,0,0,0,0,0,0
修復阿爾蓋薩學院。,阿爾蓋薩學院,5287,2087,136439,0,0,0,0,0,0,0
修復阿爾蓋薩學院。,阿爾蓋薩學院,5288,2088,136444,0,0,0,0,0,0,0
調查蒼藍密庫。,蒼藍密庫,5289,2089,136452,0,0,0,0,0,0,0
調查蒼藍密庫。,蒼藍密庫,5290,2090,136457,0,0,0,0,0,0,0
調查蒼藍密庫。,蒼藍密庫,5291,2091,136462,0,0,0,0,0,0,0
為了提爾的圓盤，調查奧達曼！,奧達曼：提爾的遺產,5292,2092,136467,0,0,0,0,0,0,0
為了提爾的圓盤，調查奧達曼！,奧達曼：提爾的遺產,5293,2093,136473,0,0,0,0,0,0,0
為了提爾的圓盤，調查奧達曼！,奧達曼：提爾的遺產,5294,2094,136479,0,0,0,0,0,0,0
站到共用湯鍋附近，等待大仔金努克的指示。,廚房工作,5295,2095,137471,0,0,0,0,0,0,663
可以跟鍋子東邊的金酷杜購買鹽漬魚塊。,鹽漬食材,5299,2096,137934,0,0,0,0,0,0,663
可以從伊斯凱拉周遭的多個巨牙海民與烹調鍋裡獲得香料魚。,香料食材,5300,2097,137938,0,0,0,0,0,0,663
可以沿著伊斯凱拉的海岸在不同的地點發現不同的海藻。,海藻食材,5301,2098,137940,0,0,0,0,0,0,663
你可以從伊斯凱拉西南方的裘卡拉齊克那裡購買脂肪塊。,油脂食材,5302,2099,137942,0,0,0,0,0,0,663
你可以跟旅店老闆納帕購買茶。,茶香食材,5303,2100,137944,0,0,0,0,0,0,663
你可以向伊斯凱拉中央帳篷的圖卡尼特購買灼熱虎鯨乳。,奶油食材,5304,2101,137946,0,0,0,0,0,0,663
你可以在鍋子西邊的亞芙附近取得鯷魚。,鯷魚,5305,2102,137948,0,0,0,0,0,0,663
你可以在伊斯凱拉西南部的巨神海蛇屍骸上發現骨頭。,豐味的食材,5306,2103,137950,0,0,0,0,0,0,663
你可以在伊斯凱拉的北部海岸捕捉到棍魚。,沈重的食材,5309,2106,137952,0,0,0,0,0,0,663
你可以在伊斯凱拉的東北海岸捕捉到葛藍勾魚。,簡單的食材,5310,2107,137954,0,0,0,0,0,0,663
你可以在伊斯凱拉的東北海岸捕捉到寒背牛尾魚。,清涼的食材,5311,2108,137956,0,0,0,0,0,0,663
你可以在伊斯凱拉的東北海岸捕捉到拉卡穆克黏魚。,魚味的食材,5312,2109,137958,0,0,0,0,0,0,663
你可以在伊斯凱拉的東北海岸捕捉到魔法吞噬魚。,刺刺的食材,5313,2110,137960,0,0,0,0,0,0,663
打擊橡膠魚頭讓它軟化。,簡直就是橡皮！,5314,2111,137599,70925,0,0,0,0,0,663
打擊不夠軟的魚肉讓它軟化。,還不夠軟！,5315,2112,137601,70925,0,0,0,0,0,663
打擊堅韌的鯉魚讓它軟化。,太韌了！,5316,2113,137603,70925,0,0,0,0,0,663
跳進鍋裡然後攪拌！,攪拌鍋子,5317,2114,137605,70925,0,0,0,0,0,663
嚐嚐看湯再告訴大仔金努克還需要什麼。,品嚐湯,5318,2115,137607,72079,0,0,0,0,0,663
如果你失去了湯品監管員的身份，而且想取回，就去找大仔金努克談談。,湯品監管員,5319,2116,137609,70925,0,0,0,0,0,663
把那些魚踢回鍋子裡！,防止損失,5320,2117,137611,70925,0,0,0,0,0,663
在牠們毀了湯之前把牠們踩死！,苦殼寄居蟹,5321,2118,137613,70925,0,0,0,0,0,663
跳進鍋裡然後攪拌！,攪拌鍋子,5322,2119,137692,0,0,0,0,0,0,663
把那些魚踢回鍋子裡！,防止損失,5323,2120,137694,0,0,0,0,0,0,663
在牠們毀了湯之前把牠們踩死！,苦殼寄居蟹,5324,2121,137696,0,0,0,0,0,0,663
把鹽漬魚塊丟進鍋子裡！,鹽漬魚塊,5325,2096,137366,74382,0,0,1,0,0,663
把牠們丟進鍋子裡！,辣味魚,5335,2097,137453,74382,0,0,1,0,0,663
把它們丟進鍋子裡！,什錦海藻,5336,2098,137455,74382,0,0,1,0,0,663
把它丟進鍋子裡！,脂肪塊,5337,2099,137457,74382,0,0,1,0,0,663
把它倒進鍋子裡！,納帕的名茶,5338,2100,137459,74382,0,0,1,0,0,663
把它倒進鍋子裡！,灼熱虎鯨乳,5339,2101,137461,74382,0,0,1,0,0,663
把牠們丟進鍋子裡！,鯷魚！,5340,2102,137463,74382,0,0,1,0,0,663
把它丟進鍋子裡！,迷你巨神海蛇骨,5341,2103,137465,74382,0,0,1,0,0,663
把牠丟進鍋子裡！,棍魚,5342,2106,137589,74382,0,0,1,0,0,663
把牠丟進鍋子裡！,葛藍勾魚,5343,2107,137591,74382,0,0,1,0,0,663
把牠丟進鍋子裡！,寒背牛尾魚,5344,2108,137593,74382,0,0,1,0,0,663
把牠丟進鍋子裡！,拉卡穆克黏魚,5345,2109,137595,74382,0,0,1,0,0,663
把牠丟進鍋子裡！,魔法吞噬魚,5346,2110,137597,74382,0,0,1,0,0,663
艾拉格氏族已經開始移動到下一個地點，會需要額外的防禦。,防衛艾拉格氏族,5347,2123,137998,0,0,0,0,0,0,0
兇猛的野獸被車隊吸引過來了！清除牠們！,野獸伏擊！,5348,2123,138030,70922,0,0,1,0,0,0
艾拉格氏族已經開始移動到下一個地點，會需要額外的防禦。,防衛艾拉格氏族,5349,2123,138002,0,0,0,2,0,0,0
兇猛的野獸被車隊吸引過來了！清除牠們！,野獸伏擊！,5350,2123,138032,70922,0,0,3,0,0,0
艾拉格氏族已經開始移動到下一個地點，會需要額外的防禦。,防衛艾拉格氏族,5351,2123,138034,0,0,0,4,0,0,0
艾拉格氏族引發了一隻強大野獸的怒火。保護車隊！,最後的襲擊,5352,2123,138010,66578,0,0,5,4,0,0
艾拉格氏族引發了一隻強大野獸的怒火。保護車隊！,最後的襲擊,5353,2123,138013,70920,0,0,5,4,0,0
艾拉格氏族引發了一隻強大野獸的怒火。保護車隊！,最後的襲擊,5354,2123,138015,70921,0,0,5,4,0,0
洪荒議會在山中強化了他們的防禦。為了阻止洪荒化身重獲自由，必須擊潰他們的部隊。,洪荒壁壘,5355,2124,138115,0,0,0,0,0,0,0
庫洛格‧恐怖圖騰準備要釋放兇惡的元素生物，摧毀那些膽敢抵抗他的人。,灌注洞穴,5356,2125,138119,0,0,0,0,0,0,0
菈薩葛絲的怒火會摧毀她手足的監獄。如果她成功的話，洪荒化身將會為艾澤拉斯帶來浩劫。,風暴之怒,5357,2126,138123,0,0,0,0,0,0,0
元素開始翻湧。,準備,5358,2127,138237,0,0,0,0,0,0,0
承受元素的襲擊。,存活,5359,2127,138244,0,0,0,1,0,0,0
承受元素的襲擊。,存活,5365,2127,138385,0,0,0,2,0,0,0
承受元素的襲擊。,存活,5366,2127,138387,0,0,0,3,0,0,0
開啟洪流寶箱。,成功,5369,2127,138309,0,0,0,4,0,0,0
調查晶紅生命之池。,晶紅生命之池,5370,2128,138486,0,0,0,0,0,0,0
大地震動，寒風在呼嚎。附近的洞穴有東西正在騷動。,準備,5376,2130,138578,0,0,0,0,0,0,0
承受元素的襲擊。,存活,5377,2130,138580,0,0,0,1,0,0,0
承受元素的襲擊。,存活,5378,2130,138582,0,0,0,2,0,0,0
承受元素的襲擊。,存活,5379,2130,138584,0,0,0,3,0,0,0
開啟元素寶箱。,成功,5380,2130,138586,0,0,0,4,0,0,0
修復阿爾蓋薩學院。,阿爾蓋薩學院,5381,2131,138731,0,0,0,0,0,0,0
從諾庫德氏族手中救出雍亞拉！,諾庫德進攻據點,5382,2132,138740,0,0,0,0,0,0,0
調查蒼藍密庫。,蒼藍密庫,5383,2133,138749,0,0,0,0,0,0,0
[DNT]Description,[DNT]Storm Prototype Final Step,5384,2134,140640,0,0,0,0,0,0,0
[DNT]Description,[DNT]Major Storm Mini Bosses Step,5385,2135,140642,0,0,0,0,0,0,0
[DNT]Description,[DNT]Major Storm Boss Step,5386,2135,140644,0,0,0,1,0,0,0
將維酷人從血肉魔物的魔掌中拯救出來。,東部林地,5387,2136,140708,0,0,0,0,0,0,0
你已經與伊崔格一起抵達霜狼勢力範圍。你應該跟他一起去見德雷克塔爾。,家人來訪,5388,2137,140747,0,0,0,0,0,0,0
你和伊崔格、索爾、阿格拉及兩人的孩子齊聚在霜狼要塞。該來討論如何重現克許哈格祭典了。,重要事件,5389,2137,140749,0,0,0,1,0,0,0
德雷克塔爾給你一個挑戰！擊敗杜洛斯和崔坎，證明你有資格成為第一個完成新儀式的人。,德雷克塔爾的考驗,5390,2137,140751,0,0,0,2,0,0,0
,Null script only,5391,2138,0,0,0,0,0,0,0,0
,All possible null fields,5392,2138,0,0,0,0,1,0,0,0
關閉元素傳送門,風暴之怒,5394,2139,142292,0,0,0,0,0,0,0
擊敗洪荒使者怪物！,洪荒使者進軍,5395,2139,142294,74378,0,0,1,0,0,0
你擊敗了德雷克塔爾的狼群，但他對你的考驗還沒結束！,先知的力量,5396,2137,142821,0,0,0,3,0,0,0
擊敗元素生物，削弱風暴。,在狂風前線,5398,2140,142595,0,0,0,0,0,0,0
擊敗元素生物，削弱風暴。,堅守陣地,5399,2141,142599,0,0,0,0,0,0,0
擊敗元素生物，削弱風暴。,熱血交流,5400,2142,142603,0,0,0,0,0,0,0
擊敗元素生物，削弱風暴。,恐懼之雨,5401,2143,142607,0,0,0,0,0,0,0
擊敗任何在這片森林中的上古之神部隊，並集結維酷人。,現在是克希斯,5402,2136,142563,0,0,0,1,0,0,0
協助艾隆納亞與阿札達斯擊敗克希斯。,盟軍編年史,5403,2136,142564,0,0,0,2,0,0,0
清除任何在這片森林中的上古之神殘餘部隊，並集結維酷人。,幽暗林地,5404,2136,142565,0,0,0,3,0,0,0
面對扎卡茲。,提爾的最後戰役,5405,2136,142566,0,0,0,4,0,0,0
擊敗扎卡茲的幻象。,扎卡茲的守護巨龍,5406,2136,142567,0,0,0,5,0,0,0
擊敗扎卡茲。見證提爾的最終犧牲。,提爾之殞,5407,2136,142568,0,0,0,6,0,0,0
瑪里苟斯與辛德拉苟莎的精華已經移到蒼藍密庫當中。是時候將它們釋放出來了！,與卡雷苟斯交談,5410,2145,142577,0,0,0,0,0,0,0
承受辛德拉苟莎的怒火！,擊敗辛德拉苟莎,5411,2145,142579,0,0,0,1,0,0,0
辛德拉苟莎與瑪里苟斯緩和了下來。,與卡雷苟斯交談,5412,2145,144721,0,0,0,2,0,0,0
擊敗韓蘇兒。,暴風眼,5414,2140,142593,0,0,0,1,0,0,0
擊敗琪娜‧崖心。,暴風眼,5415,2141,142589,0,0,0,1,0,0,0
擊敗菲林。,暴風眼,5416,2142,142587,0,0,0,1,0,0,0
擊敗蘇可蘿‧馴流者。,暴風眼,5417,2143,142581,0,0,0,1,0,0,0
扎拉萊克洞窟裡都是洪荒使者！,表面之下,5418,2146,142625,0,0,0,0,0,0,0
殺死塑峰者洛拉克,利爪下的螻蟻,5420,2146,142629,0,0,0,3,0,0,0
你已經證明自己有資格成為第一個完成新儀式的人。可以開始籌備克許哈格祭典了！,準備工作,5422,2137,142360,0,0,0,4,0,0,0
菲拉卡正與他的侍徒飛向元素灌能營地。做好準備！,菲拉卡就要來了！,5423,2148,142854,0,0,0,0,0,0,0
擊敗菲拉卡的侍徒。,火焰之怒,5424,2148,142852,0,0,0,1,0,0,0
元素開始翻湧,準備,5425,2149,142856,0,0,0,0,0,0,0
為閃電導雷管充能,充能,5426,2149,142858,0,0,0,1,0,0,0
擊敗充能的飛龍,威脅！,5427,2149,142860,0,0,0,2,0,0,0
拾取風暴寶箱,成功,5428,2149,142862,0,0,0,3,0,0,0
擊敗碎裂火焰軍巡邏兵。,麻煩的開端,5459,2152,143235,0,0,0,0,0,0,0
清除西南方的泰坦封鎖部隊。,清除封鎖,5460,2152,143239,74906,0,0,1,0,0,756
碎裂火焰軍已遭擊敗。現在可以放心通知瑞南，他的研究員可以帶著收集的資料撤退了。,逃出生天,5463,2152,143237,74905,0,0,21,0,0,0
擊敗地之洪荒使者部隊與護壁者鮑達尼。,大地業餘人士,5464,2146,143185,0,0,0,1,0,0,0
你抵達了大漩渦。與諾茲多姆交談來了解接下來的事。,與諾茲多姆交談,5469,2154,143358,0,0,0,0,0,0,0
使用鍛造手套來取得死亡之翼最後的黑龍精華。,吸收死亡之翼的精華,5470,2154,143459,0,0,0,1,0,0,0
有個上古之神化身從死亡之翼當中現身了！,擊敗無面者,5471,2154,143461,0,0,0,2,0,0,0
再度嘗試取得死亡之翼的精華。,取得死亡之翼的精華,5472,2154,143467,0,0,0,3,0,0,0
可向朱尼克購買千咬食人魚頸肉，她人就在鍋子南側的帳篷附近。,致命的東西,5473,2155,143363,0,0,0,0,0,0,663
在鍋中投入千咬食人魚頸肉！,千咬食人魚頸肉,5474,2155,143411,74382,0,0,1,0,0,663
可向派楚購買一大袋碎魚塊，她人就在鍋子南側的帳篷附近。,便宜的東西,5475,2156,143365,0,0,0,0,0,0,663
在鍋中投入一大袋碎魚塊！,一大袋碎魚塊,5476,2156,143413,74382,0,0,1,0,0,663
可向亞維克購買斯闊格肝油，他人就在鍋子西側的帳篷附近。,苦澀的東西,5477,2157,143367,0,0,0,0,0,0,663
在鍋中倒入斯闊格肝油！,斯闊格肝油,5478,2157,143415,74382,0,0,1,0,0,663
可向諾魯克購買諾魯克的「萬用」魚粉，他人就在鍋子西側的帳篷附近。,神秘的東西,5479,2158,143369,0,0,0,0,0,0,663
在鍋中灑入諾魯克的「萬用」魚粉！,諾魯克的「萬用」魚粉,5480,2158,143417,74382,0,0,1,0,0,663
可向塔杜奇卡購買發酵鯖魚肉醬，她人就在鍋子南側的帳篷附近，在猛瑪象的後面。,惡臭的東西,5481,2159,143371,0,0,0,0,0,0,663
在鍋中擠入發酵鯖魚肉醬！,發酵鯖魚肉醬,5482,2159,143419,74382,0,0,1,0,0,663
可向洛庫圖克購買深海魷魚墨汁，他人就在鍋子南側的碼頭附近。,黑黑的東西,5483,2160,143373,0,0,0,0,0,0,663
在鍋中倒入深海魷魚墨汁！,深海魷魚墨汁,5484,2160,143421,74382,0,0,1,0,0,663
可向提庫克購買島嶼螃蟹肉乾，他人就在城鎮西南方角落的碼頭附近。,美味的東西,5485,2161,143375,0,0,0,0,0,0,663
在鍋中投入島嶼螃蟹肉乾！,島嶼螃蟹肉乾,5486,2161,143423,74382,0,0,1,0,0,663
可向哈努購買鱸魚之眼，她人就在鍋子西側的帳篷附近。,強烈的東西,5487,2162,143377,0,0,0,0,0,0,663
在鍋中投入鱸魚之眼！,鱸魚之眼,5488,2162,143425,74382,0,0,1,0,0,663
可向卡琳‧多圖購買七香麋牛，她正在鍋子南側的小徑上巡邏。,香辣的東西,5489,2163,143379,0,0,0,0,0,0,663
在鍋中投入七香麋牛！,七香麋牛,5490,2163,143427,74382,0,0,1,0,0,663
可向卡琳‧多圖購買龍焰阿戈利羊排，她正在鍋子南側的小徑上巡邏。,火辣的東西,5491,2164,143381,0,0,0,0,0,0,663
在鍋中投入龍焰阿戈利羊排！,龍焰阿戈利羊排,5492,2164,143429,74382,0,0,1,0,0,663
可向卡琳‧多圖購買三次火烤猛瑪象肋排，她正在鍋子南側的小徑上巡邏。,焦黑的東西,5493,2165,143383,0,0,0,0,0,0,663
在鍋中投入三次火烤猛瑪象肋排！,三次火烤猛瑪象肋排,5494,2165,143431,74382,0,0,1,0,0,663
可向卡琳‧多圖購買「火山」鴨，她正在鍋子南側的小徑上巡邏。,易爆的東西,5495,2166,143385,0,0,0,0,0,0,663
在鍋中投入「火山」鴨！,「火山」鴨,5496,2166,143433,74382,0,0,1,0,0,663
可向葛瑞克斯購買綠莓，他正在鍋子上方的山脊巡邏。,酸酸的東西,5497,2167,143387,0,0,0,0,0,0,663
在鍋中投入綠莓！,綠莓,5498,2167,143435,74382,0,0,1,0,0,663
可向葛瑞克斯購買新鮮龍果，他正在鍋子上方的山脊巡邏。,甜甜的東西,5499,2168,143389,0,0,0,0,0,0,663
在鍋中投入新鮮龍果！,新鮮龍果,5500,2168,143437,74382,0,0,1,0,0,663
可向葛瑞克斯購買多汁的灌木果，他正在鍋子上方的山脊巡邏。,多汁的東西,5501,2169,143391,0,0,0,0,0,0,663
在鍋中投入多汁的灌木果！,多汁的灌木果,5502,2169,143439,74382,0,0,1,0,0,663
可向葛瑞克斯購買乾燥的冰鉗箭葉草，他正在鍋子上方的山脊巡邏。,綠綠的東西,5503,2170,143393,0,0,0,0,0,0,663
在鍋中投入乾燥的冰鉗箭葉草！,乾燥的冰鉗箭葉草,5504,2170,143441,74382,0,0,1,0,0,663
可向艾如苟莎購買特選的雍亞拉馬鈴薯，她人就在鍋子旁。,營養的東西,5505,2171,143395,0,0,0,0,0,0,663
在鍋中投入特選的雍亞拉馬鈴薯！,特選的雍亞拉馬鈴薯,5506,2171,143443,74382,0,0,1,0,0,663
可向艾如苟莎購買酥皮麵團，她人就在鍋子旁。,滑順的東西,5507,2172,143397,0,0,0,0,0,0,663
在鍋中投入酥皮麵團！,酥皮麵團,5508,2172,143445,74382,0,0,1,0,0,663
可向艾如苟莎購買薩爪祖斯黑可可粉，她人就在鍋子旁。,奢華的東西,5509,2173,143399,0,0,0,0,0,0,663
在鍋中灑入薩爪祖斯黑可可粉！,薩爪祖斯黑可可粉,5510,2173,143447,74382,0,0,1,0,0,663
可向艾如苟莎購買起司四重奏，她人就在鍋子旁。,發臭的東西,5511,2174,143401,0,0,0,0,0,0,663
在鍋中灑入起司四重奏！,起司四重奏,5512,2174,143449,74382,0,0,1,0,0,663
可向大廚史塔克購買配給：蠍肉大餐，他人就在鍋子北側的橋旁。,可疑的東西,5513,2175,143403,0,0,0,0,0,0,663
在鍋中投入配給：蠍肉大餐！,配給：蠍肉大餐,5514,2175,143451,74382,0,0,1,0,0,663
可向大廚史塔克購買配給：幽坑城蛤蜊濃湯，他人就在鍋子北側的橋旁。,乳脂的東西,5515,2176,143405,0,0,0,0,0,0,663
在鍋中倒入配給：幽坑城蛤蜊濃湯！,配給：幽坑城蛤蜊濃湯,5516,2176,143453,74382,0,0,1,0,0,663
可向大廚史塔克購買配給：西部荒野燉肉，他人就在鍋子北側的橋旁。,撫慰的東西,5517,2177,143407,0,0,0,0,0,0,663
在鍋中倒入配給：西部荒野燉肉！,配給：西部荒野燉肉,5518,2177,143455,74382,0,0,1,0,0,663
可向大廚史塔克購買配給：龍息辣肉醬，他人就在鍋子北側的橋旁。,嗆辣的東西,5519,2178,143409,0,0,0,0,0,0,663
在鍋中倒入配給：龍息辣肉醬！,配給：龍息辣肉醬,5520,2178,143457,74382,0,0,1,0,0,663
納茲烏洛是你的了！,嶄新的遺贈,5521,2154,143469,0,0,0,4,0,0,0
攻擊巨大的獅子魚或與其互動，盡可能獲得最多魚肉！,巨大的獅子魚,5524,2179,143496,70925,0,0,0,0,0,663
攻擊巨大的角魟魚或與其互動。盡可能獲得最多魚肉！,巨大的角魟魚,5525,2180,143502,70925,0,0,0,0,0,663
攻擊巨大的長尾鯊或與其互動。盡可能獲得最多魚肉！,巨大的長尾鯊,5526,2181,143504,70925,0,0,0,0,0,663
擊敗漩渦尖塔的首領,漩渦尖塔,5529,2184,143614,0,0,0,0,0,0,0
基本步驟描述1,事件開始1A,5530,2185,143669,0,0,0,0,0,0,0
清理蕨皮谷！,蕨皮谷,5532,2187,143773,0,0,0,0,0,0,0
為了提爾的圓盤，調查奧達曼！,奧達曼：提爾的遺產,5533,2188,143778,0,0,0,0,0,0,0
清理奈薩魯斯堡。,奈薩魯斯堡,5534,2189,143784,0,0,0,0,0,0,0
調查灌注迴廊。,灌注迴廊,5535,2190,143789,0,0,0,0,0,0,0
基本步驟描述2,事件開始1B,5536,2185,143796,0,0,0,0,0,0,0
基本步驟描述2,事件2,5537,2185,144181,0,0,0,1,0,0,0
清除擋住主要控制臺的巨石。收集泰坦零件，好讓葛蕾塔修理控制臺。,封鎖亂象,5538,2152,143894,74906,0,0,2,0,0,756
擊敗泰坦封鎖部隊，讓葛蕾塔有時間收集資料。,泰坦反擊,5539,2152,143896,74906,0,0,9,0,0,0
碎裂火焰軍增援已經抵達，守住營地，為研究者爭取撤退的時間。,顯然我們不受歡迎,5540,2152,143904,74906,0,0,19,0,0,0
碎裂火焰軍的領袖瑞卡爾隊長正在行軍，打算親自殺死瑞南。,火焰領袖,5541,2152,143900,74906,0,0,20,0,0,0
擊敗洪荒使者部隊與守門者辛布拉。,菲拉卡與磺石,5542,2146,144009,0,0,0,2,0,0,0
將奇異的礦石樣本放入礦石處理器，協助葛蕾塔中和污染。,中和污染物,5546,2152,144237,74906,0,0,6,0,0,756
我們和泰坦部隊之間的衝突激怒了當地的野生動物。,敵對調查者,5547,2152,144240,74906,0,0,3,0,0,756
闖入洞穴，找到污染物。,洞穴崩裂,5548,2152,144241,74906,0,0,4,0,0,756
防止被污染的野生動物逃離該區域。,受影響的野生動物,5549,2152,144244,74906,0,0,7,0,0,756
最後一點殘留的污染物結合成一個敵對元素生物，我們必須摧毀它。,劇烈反應,5550,2152,144247,74906,0,0,8,0,0,756
保護這地區不受危險的野生動物侵襲。,怒火,5551,2152,144252,74906,0,0,10,0,0,805
一隻剝石怪族母從洞穴頂部飛了下來，企圖摧毀我們的營地！,洞穴崩垮者,5552,2152,144254,74906,0,0,11,0,0,805
薩克利廢墟已經被充滿敵意的野生動物佔據。清理該區域，讓研究員能夠進行調查。,壓制紀念,5553,2152,144256,74906,0,0,12,0,0,805
協助塞林修復古老的薩克利柱子。,高聳的柱子,5554,2152,144258,74906,0,0,13,0,0,805
在塞林準備元素儀式的時候，清除該地區的熔岩爪。,為柱子提供能量,5555,2152,144263,74906,0,0,14,0,0,789
擊敗巨大的熔岩爪鉗擊怪，保護塞林！,兇惡熔岩爪,5556,2152,144265,74906,0,0,15,0,0,805
協助塞林修復薩克利祭壇。,祭壇服務,5557,2152,144267,74906,0,0,16,0,0,805
保護我們的研究員不受薩克利加拉登傷害！,加拉登洪水,5558,2152,144270,74906,0,0,17,0,0,805
有一名薩克利祭儀大師正接近祭壇。阻止他，不然他就要把他的怒火加在我們身上了。,升溫,5559,2152,144272,74906,0,0,18,0,0,805
"受困了10,000年的泰坦看守者已經被污染了。",隔離受損,5560,2152,144297,74906,0,0,5,0,0,756
摧毀奈薩里奧危險的半龍人化身。,廢棄作品區,5561,2193,144315,0,0,0,0,0,0,0
在拉修克摧毀實驗場之前擊敗他。,巨人的狂怒,5562,2194,144319,0,0,0,0,0,0,0
破壞奈薩里奧釋放黑暗的計畫。,奈薩里奧的幻影,5563,2195,144341,0,0,0,0,0,0,0
阻止沙卡瑞斯奪下亞貝魯斯。,虛無邊際,5564,2196,144344,0,0,0,0,0,0,0
回收特殊蠟燭以解鎖大門,回收蠟燭以開門,5577,2208,144656,0,0,0,0,0,0,0
放置蠟燭以開門,放置蠟燭,5578,2208,144659,0,0,0,1,0,0,0
,擊敗最後首領,5579,2208,144662,0,0,0,2,0,0,0
再次測試！,步驟3,5595,2034,146208,0,0,0,2,0,0,0
與索芮朵蜜交談，讓她知道你能幫忙。,報到,5596,2222,144583,0,0,0,0,8,0,792
,設法進入鬥技場,5623,2246,146258,0,0,0,0,0,0,842
,硬幣收藏家挑戰,5624,2246,146262,0,0,0,1,0,0,842
測試,步驟1,5625,2034,156556,0,0,0,0,16,0,0
,擊敗阿拉索雙子,5632,2246,146297,0,0,0,2,0,0,0
,調查兇殺案,5645,2246,146305,0,0,0,3,0,0,0
