ID,FullName_lang,ShortName_lang,GroupFinderCategoryID,OrderIndex,GroupFinderActivityGrpID,Flags,MinGearLevelSuggestion,PlayerConditionID,MapID,DifficultyID,AreaID,MaxPlayers,DisplayType,Field_11_0_7_57361_013,Field_11_0_7_57361_014,Field_11_0_7_57361_015,Field_11_0_7_57361_016,OverrideContentTuningID,MapChallengeModeID
1277,暗焰裂縫(傳奇),傳奇難度,2,3,322,99,330,120231,2651,23,0,5,1,0,0,0,0,0,0
1278,『回音之城』厄拉卡拉(普通),普通難度,2,1,323,99,0,114336,2660,1,0,5,1,0,0,0,0,0,0
1279,『回音之城』厄拉卡拉(英雄),英雄難度,2,2,323,99,567,115171,2660,2,0,5,1,0,0,0,0,0,0
1280,『回音之城』厄拉卡拉(傳奇),傳奇難度,2,3,323,99,330,124938,2660,23,0,5,1,0,0,0,0,0,0
1281,聖焰隱修院(傳奇鑰石),傳奇鑰石難度,2,9,324,194,50,120230,2649,8,0,5,1,0,0,0,0,0,0
1282,暗焰裂縫(傳奇鑰石),傳奇鑰石難度,2,3,322,99,330,120231,2651,8,0,5,1,0,0,0,0,0,0
1283,培育所(傳奇鑰石),傳奇鑰石難度,2,4,325,99,330,120232,2648,8,0,5,1,0,0,0,0,0,0
1284,『回音之城』厄拉卡拉(傳奇鑰石),傳奇鑰石難度,2,4,323,227,330,120233,2660,8,0,5,1,0,0,0,0,0,0
1285,破曉者號(傳奇鑰石),傳奇鑰石難度,2,4,326,227,330,120234,2662,8,0,5,1,0,0,0,0,0,0
1286,燼釀酒莊(傳奇鑰石),傳奇鑰石難度,2,3,327,99,330,120235,2661,8,0,5,1,0,0,0,0,0,0
1287,石庫(傳奇鑰石),傳奇鑰石難度,2,4,328,227,330,120236,2652,8,0,5,1,0,0,0,0,0,0
1288,蛛絲城(傳奇鑰石),傳奇鑰石難度,2,4,329,227,0,120237,2669,8,0,5,1,0,0,0,0,0,0
1289,世界首領(地心之戰),世界首領,3,0,0,803,0,128613,2601,0,0,40,0,0,0,0,0,0,0
1290,格瑞姆巴托(傳奇鑰石),傳奇鑰石難度,2,4,56,227,0,120783,670,8,0,5,1,0,0,0,0,0,0
1291,破曉者號(傳奇),傳奇難度,2,3,326,99,330,124935,2662,23,0,5,1,0,0,0,0,0,0
1292,石庫(傳奇),傳奇難度,2,3,328,99,330,124932,2652,23,0,5,1,0,0,0,0,0,0
1293,蛛絲城(傳奇),傳奇難度,2,3,329,99,0,123668,2669,23,0,5,1,0,0,0,0,0,0
1294,格瑞姆巴托(傳奇),傳奇難度,2,3,56,99,0,127178,670,23,0,5,1,0,0,0,0,0,0
1295,菌菇愚行(級別1),級別1,121,1,331,162,0,118387,2664,208,14957,5,4,0,0,0,0,0,0
1296,克里格瓦之眠(級別1),級別1,121,1,332,162,0,118387,2681,208,15000,5,4,0,0,0,0,0,0
1297,地行礦坑(級別1),級別1,121,1,333,162,0,118387,2680,208,14999,5,4,0,0,0,0,0,0
1298,澤克維爾巢穴(級別??),級別？？,121,1,334,162,0,128164,2682,208,15001,5,4,0,0,0,0,0,0
1299,水力發電壩(級別1),級別1,121,1,335,162,0,118387,2683,208,15002,5,4,0,0,0,0,0,0
1300,恐怖地穴(級別1),級別1,121,1,336,162,0,118387,2684,208,15003,5,4,0,0,0,0,0,0
1301,夜暮聖所(級別1),級別1,121,1,337,162,0,118387,2686,208,15005,5,4,0,0,0,0,0,0
1302,真菌法師洞窟(級別1),級別1,121,1,338,162,0,118387,2679,208,14998,5,4,0,0,0,0,0,0
1303,陷坑(級別1),級別1,121,1,339,162,0,118387,2687,208,15175,5,4,0,0,0,0,0,0
1304,奔蛛裂層(級別1),級別1,121,1,340,162,0,118387,2685,208,15004,5,4,0,0,0,0,0,0
1305,深淵堡(級別1),級別1,121,1,341,162,0,118387,2690,208,15009,5,4,0,0,0,0,0,0
1306,塔克-瑞桑深淵(級別1),級別1,121,1,342,162,0,118387,2689,208,15327,5,4,0,0,0,0,0,0
1307,迴繞地道(級別1),級別1,121,1,343,162,0,118387,2688,208,15007,5,4,0,0,0,0,0,0
1308,培育所(普通),普通難度,2,1,325,99,0,114336,2648,1,0,5,1,0,0,0,0,0,0
1309,培育所(英雄),英雄難度,2,2,325,99,567,115171,2648,2,0,5,1,0,0,0,0,0,0
1310,培育所(傳奇),傳奇難度,2,3,325,99,330,120232,2648,23,0,5,1,0,0,0,0,0,0
1311,翠玉林,翠玉林,1,0,71,258,0,0,0,0,5785,0,4,0,0,0,0,0,0
1312,四風峽,四風峽,1,0,71,258,0,0,0,0,5805,0,4,0,0,0,0,0,0
1313,喀撒朗蠻荒,喀撒朗蠻荒,1,0,71,258,0,0,0,0,6134,0,4,0,0,0,0,0,0
1314,朦朧天梯,朦朧天梯,1,0,71,258,0,0,0,0,6006,0,4,0,0,0,0,0,0
1315,崑萊峰,崑萊峰,1,0,71,258,0,0,0,0,5841,0,4,0,0,0,0,0,0
1316,螳螂荒原,螳螂荒原,1,0,71,258,0,0,0,0,5842,0,4,0,0,0,0,0,0
1317,悚然荒野,悚然荒野,1,0,71,258,0,0,0,0,6138,0,4,0,0,0,0,0,0
1318,恆春谷,恆春谷,1,0,71,258,0,0,0,0,5840,0,4,0,0,0,0,0,0
1319,巨獸島,巨獸島,1,0,71,258,0,0,0,0,6661,0,4,0,0,0,0,0,0
1320,雷王島,雷王島,1,0,71,258,0,0,0,0,6507,0,4,0,0,0,0,0,0
1321,永恆之島,永恆之島,1,0,71,258,0,0,0,0,6757,0,4,0,0,0,0,0,0
1322,魔古山寶庫(英雄10人),英雄10人,3,0,80,35,0,0,1008,5,0,10,0,0,0,0,0,0,0
1323,魔古山寶庫(普通10人),普通10人,3,0,80,35,0,0,1008,3,0,10,0,0,0,0,0,0,0
1324,恐懼之心(英雄10人),英雄10人,3,0,81,35,0,0,1009,5,0,10,0,0,0,0,0,0,0
1325,恐懼之心(普通10人),普通10人,3,0,81,35,0,0,1009,3,0,10,0,0,0,0,0,0,0
1326,豐泉台(英雄10人),英雄10人,3,0,82,35,0,0,996,5,0,10,0,0,0,0,0,0,0
1327,豐泉台(普通10人),普通10人,3,0,82,35,0,0,996,3,0,10,0,0,0,0,0,0,0
1328,雷霆王座(英雄10人),英雄10人,3,3,83,35,0,0,1098,5,0,10,0,0,0,0,0,0,0
1329,雷霆王座(普通10人),普通10人,3,1,83,35,0,0,1098,3,0,10,0,0,0,0,0,0,0
1330,圍攻奧格瑪(傳奇),傳奇,3,0,1,35,0,0,1136,16,0,20,0,0,0,0,0,0,0
1331,圍攻奧格瑪(英雄),英雄,3,0,1,35,0,0,1136,15,0,30,0,0,0,0,0,0,0
1332,圍攻奧格瑪(普通),普通,3,0,1,35,0,0,1136,14,0,30,0,0,0,0,0,0,0
1333,玉蛟寺(英雄),英雄,2,0,61,98,0,0,960,2,0,5,1,0,0,0,0,0,0
1334,玉蛟寺(普通),普通,2,0,61,98,0,0,960,1,0,5,1,0,0,0,0,0,0
1335,血色大廳(英雄),英雄,2,0,30,98,0,0,1001,2,0,5,1,0,0,0,0,0,0
1336,血色大廳(普通),普通,2,0,30,98,0,0,1001,1,0,5,1,0,0,0,0,0,0
1337,血色修道院(英雄),英雄,2,0,31,98,0,0,1004,2,0,5,1,0,0,0,0,0,0
1338,血色修道院(普通),普通,2,0,31,98,0,0,1004,1,0,5,1,0,0,0,0,0,0
1339,通靈學院(英雄),英雄,2,0,18,98,0,0,1007,1,0,5,1,0,0,0,0,0,0
1340,通靈學院(普通),普通,2,0,18,98,0,0,1007,1,0,5,1,0,0,0,0,0,0
1341,風暴烈酒酒坊(英雄),英雄,2,0,62,98,0,0,961,2,0,5,1,0,0,0,0,0,0
1342,風暴烈酒酒坊(普通),普通,2,0,62,98,0,0,961,1,0,5,1,0,0,0,0,0,0
1343,影潘僧院(英雄),英雄,2,0,63,98,0,0,959,2,0,5,1,0,0,0,0,0,0
1344,影潘僧院(普通),普通,2,0,63,98,0,0,959,1,0,5,1,0,0,0,0,0,0
1345,圍攻怒兆寺(英雄),英雄,2,0,65,98,0,0,1011,2,0,5,1,0,0,0,0,0,0
1346,圍攻怒兆寺(普通),普通,2,0,65,98,0,0,1011,1,0,5,1,0,0,0,0,0,0
1347,魔古山宮(英雄),英雄,2,0,64,98,0,0,994,2,0,5,1,0,0,0,0,0,0
1348,魔古山宮(普通),普通,2,0,64,98,0,0,994,1,0,5,1,0,0,0,0,0,0
1349,落陽關(英雄),英雄,2,0,66,98,0,0,962,2,0,5,1,0,0,0,0,0,0
1350,落陽關(普通),普通,2,0,66,98,0,0,962,1,0,5,1,0,0,0,0,0,0
1351,綠石村(普通),普通,5,0,344,34,0,0,1024,12,0,3,1,0,0,0,0,0,0
1353,雷電佳釀(英雄),英雄,5,0,102,34,0,0,1005,11,0,3,1,0,0,0,0,0,0
1354,雷電佳釀(普通),普通,5,0,102,34,0,0,1005,12,0,3,1,0,0,0,0,0,0
1355,仰加印古(普通),普通,5,0,346,34,0,0,1048,12,0,3,1,0,0,0,0,0,0
1356,殲滅競技場(普通),普通,5,0,347,34,0,0,1031,12,0,3,1,0,0,0,0,0,0
1357,酒月節(普通),普通,5,0,348,34,0,0,1051,12,0,3,1,0,0,0,0,0,0
1358,遺忘諸王墓穴(普通),普通,5,0,105,34,0,0,1030,12,0,3,1,0,0,0,0,0,0
1359,遺忘諸王墓穴(英雄),英雄,5,0,105,34,0,0,1030,11,0,3,1,0,0,0,0,0,0
1360,襲擊贊斐斯(普通),普通,5,0,351,34,0,0,1050,12,0,3,1,0,0,0,0,0,0
1361,暗箭難防(普通),普通,5,0,352,546,0,924,1095,12,0,3,1,0,0,0,0,0,0
1362,暗箭難防(普通),普通,5,0,352,546,0,923,1095,12,0,3,1,0,0,0,0,0,0
1363,耐心試煉(普通),普通,5,0,353,546,0,923,1104,12,0,3,1,0,0,0,0,0,0
1364,耐心試煉(普通),普通,5,0,353,546,0,923,1104,12,0,3,1,0,0,0,0,0,0
1365,制霸岬(普通),普通,5,0,354,546,0,923,1102,12,0,3,1,0,0,0,0,0,0
1366,雄獅灘(普通),普通,5,0,355,546,0,924,1102,12,0,3,1,0,0,0,0,0,0
1367,怒海之戰(英雄),英雄,5,0,103,546,0,924,1099,11,0,3,1,0,0,0,0,0,0
1368,怒海之戰(普通),普通,5,0,103,546,0,924,1099,12,0,3,1,0,0,0,0,0,0
1369,怒海之戰(普通),普通,5,0,103,546,0,923,1099,12,0,3,1,0,0,0,0,0,0
1370,怒海之戰(英雄),英雄,5,0,103,546,0,923,1099,11,0,3,1,0,0,0,0,0,0
1371,塞拉摩攻防戰(普通),普通,5,0,86,546,0,924,1000,12,0,3,1,0,0,0,0,0,0
1372,塞拉摩攻防戰(普通),普通,5,0,86,546,0,923,999,12,0,3,1,0,0,0,0,0,0
1373,血染滄雪(普通),普通,5,0,104,34,0,0,1130,12,0,3,1,0,0,0,0,0,0
1374,血染滄雪(英雄),英雄,5,0,104,34,0,0,1130,11,0,3,1,0,0,0,0,0,0
1375,潘達利亞的黑暗之心(普通),普通,5,0,106,34,0,0,1144,12,0,3,1,0,0,0,0,0,0
1376,潘達利亞的黑暗之心(英雄),英雄,5,0,106,34,0,0,1144,11,0,3,1,0,0,0,0,0,0
1377,怒焰之秘(普通),普通,5,0,108,34,0,0,1131,12,0,3,1,0,0,0,0,0,0
1378,怒焰之秘(英雄),英雄,5,0,108,34,0,0,1131,11,0,3,1,0,0,0,0,0,0
1382,蛛絲城(普通),普通難度,2,1,329,99,0,117312,2669,1,0,5,1,0,0,0,0,0,0
1383,蛛絲城(英雄),英雄難度,2,2,329,99,567,123301,2669,2,0,5,1,0,0,0,0,0,0
1384,菌菇愚行(級別2),級別2,121,2,331,162,0,121491,2664,208,14957,5,4,0,0,0,0,0,0
1385,克里格瓦之眠(級別2),級別2,121,2,332,162,0,121491,2681,208,15000,5,4,0,0,0,0,0,0
1386,地行礦坑(級別2),級別2,121,2,333,162,0,121491,2680,208,14999,5,4,0,0,0,0,0,0
1387,水力發電壩(級別2),級別2,121,2,335,162,0,121491,2683,208,15002,5,4,0,0,0,0,0,0
1388,恐怖地穴(級別2),級別2,121,2,336,162,0,121491,2684,208,15003,5,4,0,0,0,0,0,0
1389,夜暮聖所(級別2),級別2,121,2,337,162,0,121491,2686,208,15005,5,4,0,0,0,0,0,0
1390,真菌法師洞窟(級別2),級別2,121,2,338,162,0,121491,2679,208,14998,5,4,0,0,0,0,0,0
1391,陷坑(級別2),級別2,121,2,339,162,0,121491,2687,208,15175,5,4,0,0,0,0,0,0
1392,奔蛛裂層(級別2),級別2,121,2,340,162,0,121491,2685,208,15004,5,4,0,0,0,0,0,0
1393,深淵堡(級別2),級別2,121,2,341,162,0,121491,2690,208,15009,5,4,0,0,0,0,0,0
1394,塔克-瑞桑深淵(級別2),級別2,121,2,342,162,0,121491,2689,208,15327,5,4,0,0,0,0,0,0
1395,迴繞地道(級別2),級別2,121,2,343,162,0,121491,2688,208,15007,5,4,0,0,0,0,0,0
1396,菌菇愚行(級別3),級別3,121,3,331,162,0,118382,2664,208,14957,5,4,0,0,0,0,0,0
1397,克里格瓦之眠(級別3),級別3,121,3,332,162,0,118382,2681,208,15000,5,4,0,0,0,0,0,0
1398,地行礦坑(級別3),級別3,121,3,333,162,0,118382,2680,208,14999,5,4,0,0,0,0,0,0
1399,水力發電壩(級別3),級別3,121,3,335,162,0,118382,2683,208,15002,5,4,0,0,0,0,0,0
1400,恐怖地穴(級別3),級別3,121,3,336,162,0,118382,2684,208,15003,5,4,0,0,0,0,0,0
1401,夜暮聖所(級別3),級別3,121,3,337,162,0,118382,2686,208,15005,5,4,0,0,0,0,0,0
1402,真菌法師洞窟(級別3),級別3,121,3,338,162,0,118382,2679,208,14998,5,4,0,0,0,0,0,0
1403,陷坑(級別3),級別3,121,3,339,162,0,118382,2687,208,15175,5,4,0,0,0,0,0,0
1404,奔蛛裂層(級別3),級別3,121,3,340,162,0,118382,2685,208,15004,5,4,0,0,0,0,0,0
1405,深淵堡(級別3),級別3,121,3,341,162,0,118382,2690,208,15009,5,4,0,0,0,0,0,0
1406,塔克-瑞桑深淵(級別3),級別3,121,3,342,162,0,118382,2689,208,15327,5,4,0,0,0,0,0,0
1407,迴繞地道(級別3),級別3,121,3,343,162,0,118382,2688,208,15007,5,4,0,0,0,0,0,0
1408,菌菇愚行(級別4),級別4,121,4,331,162,0,118383,2664,208,14957,5,4,0,0,0,0,0,0
1409,克里格瓦之眠(級別4),級別4,121,4,332,162,0,118383,2681,208,15000,5,4,0,0,0,0,0,0
1410,地行礦坑(級別4),級別4,121,4,333,162,0,118383,2680,208,14999,5,4,0,0,0,0,0,0
1411,水力發電壩(級別4),級別4,121,4,335,162,0,118383,2683,208,15002,5,4,0,0,0,0,0,0
1412,恐怖地穴(級別4),級別4,121,4,336,162,0,118383,2684,208,15003,5,4,0,0,0,0,0,0
1413,夜暮聖所(級別4),級別4,121,4,337,162,0,118383,2686,208,15005,5,4,0,0,0,0,0,0
1414,真菌法師洞窟(級別4),級別4,121,4,338,162,0,118383,2679,208,14998,5,4,0,0,0,0,0,0
1415,陷坑(級別4),級別4,121,4,339,162,0,118383,2687,208,15175,5,4,0,0,0,0,0,0
1416,奔蛛裂層(級別4),級別4,121,4,340,162,0,118383,2685,208,15004,5,4,0,0,0,0,0,0
1417,深淵堡(級別4),級別4,121,4,341,162,0,118383,2690,208,15009,5,4,0,0,0,0,0,0
1418,塔克-瑞桑深淵(級別4),級別4,121,4,342,162,0,118383,2689,208,15327,5,4,0,0,0,0,0,0
1419,迴繞地道(級別4),級別4,121,4,343,162,0,118383,2688,208,15007,5,4,0,0,0,0,0,0
1420,菌菇愚行(級別5),級別5,121,5,331,162,0,118384,2664,208,14957,5,4,0,0,0,0,0,0
1421,克里格瓦之眠(級別5),級別5,121,5,332,162,0,118384,2681,208,15000,5,4,0,0,0,0,0,0
1422,地行礦坑(級別5),級別5,121,5,333,162,0,118384,2680,208,14999,5,4,0,0,0,0,0,0
1423,水力發電壩(級別5),級別5,121,5,335,162,0,118384,2683,208,15002,5,4,0,0,0,0,0,0
1424,恐怖地穴(級別5),級別5,121,5,336,162,0,118384,2684,208,15003,5,4,0,0,0,0,0,0
1425,夜暮聖所(級別5),級別5,121,5,337,162,0,118384,2686,208,15005,5,4,0,0,0,0,0,0
1426,真菌法師洞窟(級別5),級別5,121,5,338,162,0,118384,2679,208,14998,5,4,0,0,0,0,0,0
1427,陷坑(級別5),級別5,121,5,339,162,0,118384,2687,208,15175,5,4,0,0,0,0,0,0
1428,奔蛛裂層(級別5),級別5,121,5,340,162,0,118384,2685,208,15004,5,4,0,0,0,0,0,0
1429,深淵堡(級別5),級別5,121,5,341,162,0,118384,2690,208,15009,5,4,0,0,0,0,0,0
1430,塔克-瑞桑深淵(級別5),級別5,121,5,342,162,0,118384,2689,208,15327,5,4,0,0,0,0,0,0
1431,迴繞地道(級別5),級別5,121,5,343,162,0,118384,2688,208,15007,5,4,0,0,0,0,0,0
1432,菌菇愚行(級別6),級別6,121,6,331,162,0,118385,2664,208,14957,5,4,0,0,0,0,0,0
1433,克里格瓦之眠(級別6),級別6,121,6,332,162,0,118385,2681,208,15000,5,4,0,0,0,0,0,0
1434,地行礦坑(級別6),級別6,121,6,333,162,0,118385,2680,208,14999,5,4,0,0,0,0,0,0
1435,水力發電壩(級別6),級別6,121,6,335,162,0,118385,2683,208,15002,5,4,0,0,0,0,0,0
1436,恐怖地穴(級別6),級別6,121,6,336,162,0,118385,2684,208,15003,5,4,0,0,0,0,0,0
1437,夜暮聖所(級別6),級別6,121,6,337,162,0,118385,2686,208,15005,5,4,0,0,0,0,0,0
1438,真菌法師洞窟(級別6),級別6,121,6,338,162,0,118385,2679,208,14998,5,4,0,0,0,0,0,0
1439,陷坑(級別6),級別6,121,6,339,162,0,118385,2687,208,15175,5,4,0,0,0,0,0,0
1440,奔蛛裂層(級別6),級別6,121,6,340,162,0,118385,2685,208,15004,5,4,0,0,0,0,0,0
1441,深淵堡(級別6),級別6,121,6,341,162,0,118385,2690,208,15009,5,4,0,0,0,0,0,0
1442,塔克-瑞桑深淵(級別6),級別6,121,6,342,162,0,118385,2689,208,15327,5,4,0,0,0,0,0,0
1443,迴繞地道(級別6),級別6,121,6,343,162,0,118385,2688,208,15007,5,4,0,0,0,0,0,0
1444,菌菇愚行(級別7),級別7,121,7,331,162,0,118386,2664,208,14957,5,4,0,0,0,0,0,0
1445,克里格瓦之眠(級別7),級別7,121,7,332,162,0,118386,2681,208,15000,5,4,0,0,0,0,0,0
1446,地行礦坑(級別7),級別7,121,7,333,162,0,118386,2680,208,14999,5,4,0,0,0,0,0,0
1447,水力發電壩(級別7),級別7,121,7,335,162,0,118386,2683,208,15002,5,4,0,0,0,0,0,0
1448,恐怖地穴(級別7),級別7,121,7,336,162,0,118386,2684,208,15003,5,4,0,0,0,0,0,0
1449,夜暮聖所(級別7),級別7,121,7,337,162,0,118386,2686,208,15005,5,4,0,0,0,0,0,0
1450,真菌法師洞窟(級別7),級別7,121,7,338,162,0,118386,2679,208,14998,5,4,0,0,0,0,0,0
1451,陷坑(級別7),級別7,121,7,339,162,0,118386,2687,208,15175,5,4,0,0,0,0,0,0
1452,奔蛛裂層(級別7),級別7,121,7,340,162,0,118386,2685,208,15004,5,4,0,0,0,0,0,0
1453,深淵堡(級別7),級別7,121,7,341,162,0,118386,2690,208,15009,5,4,0,0,0,0,0,0
1454,塔克-瑞桑深淵(級別7),級別7,121,7,342,162,0,118386,2689,208,15327,5,4,0,0,0,0,0,0
1455,迴繞地道(級別7),級別7,121,7,343,162,0,118386,2688,208,15007,5,4,0,0,0,0,0,0
1456,菌菇愚行(級別8),級別8,121,8,331,162,0,121446,2664,208,14957,5,4,0,0,0,0,0,0
1457,克里格瓦之眠(級別8),級別8,121,8,332,162,0,121446,2681,208,15000,5,4,0,0,0,0,0,0
1458,地行礦坑(級別8),級別8,121,8,333,162,0,121446,2680,208,14999,5,4,0,0,0,0,0,0
1459,水力發電壩(級別8),級別8,121,8,335,162,0,121446,2683,208,15002,5,4,0,0,0,0,0,0
1460,恐怖地穴(級別8),級別8,121,8,336,162,0,121446,2684,208,15003,5,4,0,0,0,0,0,0
1461,夜暮聖所(級別8),級別8,121,8,337,162,0,121446,2686,208,15005,5,4,0,0,0,0,0,0
1462,真菌法師洞窟(級別8),級別8,121,8,338,162,0,121446,2679,208,14998,5,4,0,0,0,0,0,0
1463,陷坑(級別8),級別8,121,8,339,162,0,121446,2687,208,15175,5,4,0,0,0,0,0,0
1464,奔蛛裂層(級別8),級別8,121,8,340,162,0,121446,2685,208,15004,5,4,0,0,0,0,0,0
1465,深淵堡(級別8),級別8,121,8,341,162,0,121446,2690,208,15009,5,4,0,0,0,0,0,0
1466,塔克-瑞桑深淵(級別8),級別8,121,8,342,162,0,121446,2689,208,15327,5,4,0,0,0,0,0,0
1467,迴繞地道(級別8),級別8,121,8,343,162,0,121446,2688,208,15007,5,4,0,0,0,0,0,0
1468,菌菇愚行(級別9),級別9,121,9,331,162,0,121447,2664,208,14957,5,4,0,0,0,0,0,0
1469,克里格瓦之眠(級別9),級別9,121,9,332,162,0,121447,2681,208,15000,5,4,0,0,0,0,0,0
1470,地行礦坑(級別9),級別9,121,9,333,162,0,121447,2680,208,14999,5,4,0,0,0,0,0,0
1471,水力發電壩(級別9),級別9,121,9,335,162,0,121447,2683,208,15002,5,4,0,0,0,0,0,0
1472,恐怖地穴(級別9),級別9,121,9,336,162,0,121447,2684,208,15003,5,4,0,0,0,0,0,0
1473,夜暮聖所(級別9),級別9,121,9,337,162,0,121447,2686,208,15005,5,4,0,0,0,0,0,0
1474,真菌法師洞窟(級別9),級別9,121,9,338,162,0,121447,2679,208,14998,5,4,0,0,0,0,0,0
1475,陷坑(級別9),級別9,121,9,339,162,0,121447,2687,208,15175,5,4,0,0,0,0,0,0
1476,奔蛛裂層(級別9),級別9,121,9,340,162,0,121447,2685,208,15004,5,4,0,0,0,0,0,0
1477,深淵堡(級別9),級別9,121,9,341,162,0,121447,2690,208,15009,5,4,0,0,0,0,0,0
1478,塔克-瑞桑深淵(級別9),級別9,121,9,342,162,0,121447,2689,208,15327,5,4,0,0,0,0,0,0
1479,迴繞地道(級別9),級別9,121,9,343,162,0,121447,2688,208,15007,5,4,0,0,0,0,0,0
1480,菌菇愚行(級別10),級別10,121,10,331,162,0,121448,2664,208,14957,5,4,0,0,0,0,0,0
1481,克里格瓦之眠(級別10),級別10,121,10,332,162,0,121448,2681,208,15000,5,4,0,0,0,0,0,0
1482,地行礦坑(級別10),級別10,121,10,333,162,0,121448,2680,208,14999,5,4,0,0,0,0,0,0
1483,水力發電壩(級別10),級別10,121,10,335,162,0,121448,2683,208,15002,5,4,0,0,0,0,0,0
1484,恐怖地穴(級別10),級別10,121,10,336,162,0,121448,2684,208,15003,5,4,0,0,0,0,0,0
1485,夜暮聖所(級別10),級別10,121,10,337,162,0,121448,2686,208,15005,5,4,0,0,0,0,0,0
1486,真菌法師洞窟(級別10),級別10,121,10,338,162,0,121448,2679,208,14998,5,4,0,0,0,0,0,0
1487,陷坑(級別10),級別10,121,10,339,162,0,121448,2687,208,15175,5,4,0,0,0,0,0,0
1488,奔蛛裂層(級別10),級別10,121,10,340,162,0,121448,2685,208,15004,5,4,0,0,0,0,0,0
1489,深淵堡(級別10),級別10,121,10,341,162,0,121448,2690,208,15009,5,4,0,0,0,0,0,0
1490,塔克-瑞桑深淵(級別10),級別10,121,10,342,162,0,121448,2689,208,15327,5,4,0,0,0,0,0,0
1491,迴繞地道(級別10),級別10,121,10,343,162,0,121448,2688,208,15007,5,4,0,0,0,0,0,0
1492,菌菇愚行(級別11),級別11,121,11,331,162,0,121468,2664,208,14957,5,4,0,0,0,0,0,0
1493,克里格瓦之眠(級別11),級別11,121,11,332,162,0,121468,2681,208,15000,5,4,0,0,0,0,0,0
1494,地行礦坑(級別11),級別11,121,11,333,162,0,121468,2680,208,14999,5,4,0,0,0,0,0,0
1495,水力發電壩(級別11),級別11,121,11,335,162,0,121468,2683,208,15002,5,4,0,0,0,0,0,0
1496,恐怖地穴(級別11),級別11,121,11,336,162,0,121468,2684,208,15003,5,4,0,0,0,0,0,0
1497,夜暮聖所(級別11),級別11,121,11,337,162,0,121468,2686,208,15005,5,4,0,0,0,0,0,0
1498,真菌法師洞窟(級別11),級別11,121,11,338,162,0,121468,2679,208,14998,5,4,0,0,0,0,0,0
1499,陷坑(級別11),級別11,121,11,339,162,0,121468,2687,208,15175,5,4,0,0,0,0,0,0
1500,奔蛛裂層(級別11),級別11,121,11,340,162,0,121468,2685,208,15004,5,4,0,0,0,0,0,0
1501,深淵堡(級別11),級別11,121,11,341,162,0,121468,2690,208,15009,5,4,0,0,0,0,0,0
1502,塔克-瑞桑深淵(級別11),級別11,121,11,342,162,0,121468,2689,208,15327,5,4,0,0,0,0,0,0
1503,迴繞地道(級別11),級別11,121,11,343,162,0,121468,2688,208,15007,5,4,0,0,0,0,0,0
1504,奈幽巴宮殿(傳奇),傳奇難度,3,3,362,35,597,122606,2657,16,0,20,0,0,0,0,0,0,0
1505,奈幽巴宮殿(普通),普通難度,3,1,362,35,571,122606,2657,14,0,30,0,0,0,0,0,0,0
1506,奈幽巴宮殿(英雄),英雄難度,3,2,362,35,584,122606,2657,14,0,30,0,0,0,0,0,0,0
1507,燼釀酒莊(普通),普通難度,2,1,327,99,0,117308,2661,1,0,5,0,0,0,0,0,0,0
1508,燼釀酒莊(英雄),英雄難度,2,2,327,99,567,117308,2661,2,0,5,1,0,0,0,0,0,0
1509,燼釀酒莊(傳奇),傳奇難度,2,3,327,99,0,120235,2661,23,0,5,1,0,0,0,0,0,0
1510,聖焰隱修院(普通),普通難度,2,1,324,99,0,114336,2649,1,0,5,1,0,0,0,0,0,0
1511,聖焰隱修院(英雄),英雄難度,2,2,324,99,567,115171,2649,2,0,5,1,0,0,0,0,0,0
1512,聖焰隱修院(傳奇),傳奇難度,2,3,324,99,330,120230,2649,23,0,5,1,0,0,0,0,0,0
1513,鳴響深淵,鳴響深淵,1,0,363,258,0,0,0,0,14795,0,4,0,0,0,0,0,0
1518,破曉者號(普通),普通難度,2,1,326,99,0,117309,2662,1,0,5,1,0,0,0,0,0,0
1519,破曉者號(英雄),英雄難度,2,2,326,99,567,123300,2662,2,0,5,1,0,0,0,0,0,0
1520,澤克維爾巢穴(級別?),級別?,121,1,334,162,0,128163,2682,208,15001,5,4,0,0,0,0,0,0
1521,石庫(英雄),英雄難度,2,2,328,99,567,123297,2652,2,0,5,1,0,0,0,0,0,0
1535,石庫(普通),普通難度,2,1,328,99,0,117306,2652,1,0,5,1,0,0,0,0,0,0
1536,阿茲-卡罕特,阿茲-卡罕特,1,0,363,258,0,0,0,0,14752,0,4,0,0,0,0,0,0
1537,聖落之地,聖落之地,1,0,363,258,0,0,0,0,14838,0,4,0,0,0,0,0,0
1538,多恩島,多恩島,1,0,363,258,0,0,0,0,14717,0,4,0,0,0,0,0,0
1551,黑石深淵(普通),普通,3,0,372,34,591,129707,2792,14,15913,15,0,0,0,0,0,0,0
1552,黑石深淵(英雄),英雄,3,0,372,34,604,129707,2792,15,15913,15,0,0,0,0,0,0,0
