ID,NameSubtext_lang,Description_lang,AuraDescription_lang
338554,,獲得罪淵的武器附魔外觀。,
338555,,,
338556,,,
338557,,,
338558,,,
338559,,,
338560,,$@spelldesc338488,
338561,,,
338562,,,
338563,,這個靈魂已經被折磨到不成人形。,這個靈魂已經被折磨到不成人形。
338564,,,
338565,,,
338566,,惡性瘟疫的持續時間延長${$s2/1000}秒，造成的傷害提高|cFFFFFFFF${$s1}.1%|r。,
338567,,,
338568,,標記為生命吞噬者的餌食。,標記為生命吞噬者的餌食。
338569,,,
338570,,吸收$m1點傷害。,吸收$m1點傷害。
338571,,,
338572,,,
338573,,,
338574,,,
338575,,,
338576,,躲藏起來，計劃你的下一個惡作劇。,正在計劃她的下一個惡作劇。
338577,,,"淨化香爐的薰香會提高法力和生命力的恢復速度。

免疫瘋狂音調的效果。"
338578,,$@spelldesc173006,
338579,,,淨化香爐的薰香會提高法力和生命力的恢復速度。
338580,,,似乎有些不對勁…
338581,,,
338582,,在傳奇難度下，被淨化痛苦擊中的玩家會對$338581A1碼範圍內的盟友造成$s1點暗影傷害。受到罪孽重擔影響的盟友失去${$s2} $L層:層;，並召喚罪孽回音。,
338583,,保留當前的倒影。,
338584,,把化妝鏡收起來。,
338585,,拉出化妝鏡，以魔法捕捉獲邀賓客的影像。,欣賞你的倒影。
338586,,,
338587,,,
338588,,,
338589,,$@spelldesc338589,
338590,,$@spelldesc338589,每$t1秒造成暗影傷害。
338591,,擊中時造成暗影傷害，並留下死靈能量池，每$338590t1秒對待在其中的敵人造成暗影傷害。,
338592,,,
338593,,賀庫提司使玩家被$@spellname335114擊中，對$a1碼範圍內的所有玩家造成$s1點自然傷害。,
338594,,,
338595,,,
338596,,你不會在一次攻擊中，受到超過你生命力上限$s2%的傷害。,你不會在一次攻擊中，受到超過你生命力上限$s2%的傷害。
338598,,,
338599,,當前敵方目標的腳下地面爆炸，對衝擊範圍內的敵人造成暗影傷害。,
338600,,火焰籠罩凱爾薩斯，吸收$s1點受到的治療效果，並使凱爾薩斯施放$@spellname337865。移除$@spellname337859會中斷凱爾薩斯。,吸收$w1點治療。
338601,,$@spelldesc338599,
338602,,,
338603,,,
338604,,$@spelldesc338612,
338605,,改善此賓客的心情。,
338606,,$@spelldesc338504,肢解助理正跟著你！
338607,,,
338608,,"厚皮、星界效應、豹之迅捷和伊瑟拉的贈禮效果提高$s1%。

變身為共鳴形態時，你每$338643d會獲得$s2秒的野性之心。",
338609,,"巴加斯特使玩家被$@spellname335114擊中，在其位置召喚刺穿的靈魂，並飄向亞提默。

此靈魂的初始生命力百分比等同於被$@spellname335114擊中後的該名玩家生命力百分比。

若靈魂抵達亞提默，會獲得$@spellname334884，持續$334884d。",$@spellname335114召喚刺穿的靈魂。
338610,,$@spelldesc338504,"造成的傷害提高$s3%。

移動速度降低$s2%。"
338611,,,
338612,,召喚一顆冰霜之球投向一名敵人，對碰撞到的目標造成冰霜傷害並使其定身，持續$d。,定身。
338613,,,
338614,,飢餓破壞者選擇最多$s1名玩家並朝其所在位置釋放一道筆直的能量，造成$334228s1點暗影傷害。,你被$@spellname338614鎖定了。
338615,,瑪格雷強化$@spellname335114以造成$335116s2點物理傷害，由被擊中的所有目標平均分攤。,$@spellname335114造成$335116s2點物理傷害，由被擊中的所有目標平均分攤。
338616,,你的攻擊有一定機率對目標附上腐螢蟲幼蟲，每$338620t1秒造成$338620s1點自然傷害，持續$338620d。當此效果結束時，幼蟲會從目標身上孵化，為你而戰。,你的攻擊有一定機率對目標附上腐螢蟲幼蟲，每$338620t1秒造成$338620s1點自然傷害，持續$338620d。當此效果結束時，幼蟲會從目標身上孵化，為你而戰。
338617,,,
338618,,雷納瑟王子以護盾保護其盟友，使受到的所有傷害降低$s1%，持續$d。,受到的所有傷害降低$s1%。
338619,,$@spelldesc338614,
338620,,$@spelldesc338616,每$t1秒造成$s1點自然傷害。
338621,,$@spelldesc338614,
338622,,$@spelldesc338488,
338623,,,
338624,,,
338625,,,大幅降低所有控場效果。
338626,,,免疫掉落傷害。
338627,,,
338628,,靈霧繚繞的閃躲機率提高$s2%，傷害提高|cFFFFFFFF${$s1}.1%|r。,
338630,,$@spelldesc338633,充能完成，可即刻使用！
338631,,你的身體變得更像是聚集的蟲群，敵人命中你的機率降低$s1%。,你的身體變得更像是聚集的蟲群，敵人命中你的機率降低$s1%。
338632,,,
338633,,"輕鬆將敵人轉化成非敵人！

效果不盡相同。",神智不清。
338634,,,
338635,,靠近助理的夥伴可使造成的所有傷害提高$s1%。,靠近另一名助理可使造成的所有傷害提高$s1%。
338636,,施法者對當前目標造成$s1點物理傷害。,
338637,,,
338638,,,
338639,,召喚一道靈魄盾牌，使所有遠程攻擊偏斜，並擋住從前方而來的所有近戰攻擊。,使來自前方的攻擊偏斜。
338640,,,
338641,,,
338642,,,
338643,,$@spelldesc338608,你最近已從德魯伊長老的誓約獲得野性之心效果。
338644,,,
338645,,,
338646,,,
338647,,,
338648,,撒網捕捉附近的餘燼蚊蚋。(|CFF34cceb+整潔|R),
338649,,,
338650,,,
338651,,憎惡體外肢造成的傷害提高|cFFFFFFFF${$s1}.1%|r。,
338652,,,
338653,,對敵方目標造成$s1點物理傷害。,
338655,,消滅附近的餘燼蚊蚋，使它們爆炸。(|CFF34cceb+混亂|R),
338656,,將骸骨手舉到欄杆外，讓巴爾米達活化它。,控制活化的手。
338657,,你的持續性傷害效果的傷害間隔時間縮短$s1%，你的持續性治療效果的治療間隔時間縮短$s2%。,
338658,,當月火術、掃擊、撕扯或回春術作用於單一目標時，其效果提高$s1%。,
338659,,跳上套上鞍轡的暗影獵犬，盡可能抓緊騎在它身上！,"騎乘一頭憤怒的套上鞍轡的暗影獵犬。
移動速度提高$s3%。"
338660,,,
338661,,星湧術有$s1%機率讓星殞術不消耗星能。星殞術有$s2%機率讓星湧術不消耗星能。,
338662,,,
338663,,,
338664,,劣者枷鎖的持續時間延長${$s2/1000}秒，造成的傷害提高|cFFFFFFFF${$s1}.1%|r。,
338665,,在敵人身上引導，每$t1秒造成暗影傷害，持續$d。,每$t1秒造成暗影傷害。
338666,,扭曲目標的心智，牢抓其最深的慾望，使其無法行動。,無法行動。
338667,,,
338668,,每消耗$s1點星能可賦予$s2秒的星穹連線。,
338669,,,
338670,,跳上套上鞍轡的暗影獵犬，盡可能抓緊騎在它身上！,"騎乘一頭憤怒的套上鞍轡的暗影獵犬。
移動速度提高$s3%。"
338671,,$?c1[殘影][魔化破滅]的冷卻時間縮短|cFFFFFFFF${$s1/-1000}秒|r。,
338672,,讓目標穿著正式裝束。,穿得光鮮亮麗。
338673,,讓目標穿著休閒裝束。,穿得…低調一點。
338674,,在餘燼宴會建造泥掘者水池和警衛室，讓你能選擇宴會的裝飾主及雇用護衛。,
338675,,,
338676,,完全強化後會與縛魂者束縛在一起。,與縛魂者束縛在一起。
338677,,$@spelldesc338683,
338678,,,
338679,,,
338680,,,
338681,,,
338682,,惡魔結界$?c2[也][]會使受到的魔法傷害$?c1[額外][]降低|cFFFFFFFF${$s1}.1%|r。,
338683,,"舉行向戴納瑟斯致敬的黑暗儀式，每$338677t1秒對附近$a1碼範圍內的玩家造成$s1點暗影傷害。

罪灼女士造成的傷害提高$s2%，持續$d。此效果可堆疊。",來自罪灼女士的傷害提高$s2%。
338684,,$@spelldesc338685,
338685,,"舉行向戴納瑟斯致敬的黑暗儀式，每$338684t1秒對附近$a1碼範圍內的玩家造成$s1點暗影傷害。

恆影領主造成的傷害提高$s2%，持續$d。此效果可堆疊。",來自恆影領主的傷害提高$s2%。
338686,,$@spelldesc338687,
338687,,"舉行向戴納瑟斯致敬的黑暗儀式，每$338686t1秒對附近$a1碼範圍內的玩家造成$s1點暗影傷害。

暮谷男爵造成的傷害提高$s2%，持續$d。此效果可堆疊。",來自暮谷男爵的傷害提高$s2%。
338688,,$@spelldesc338689,
338689,,"舉行向戴納瑟斯致敬的黑暗儀式，每$338688t1秒對附近$a1碼範圍內的玩家造成$s1點暗影傷害。

鬱幕女伯爵造成的傷害提高$s2%，持續$d。此效果可堆疊。",來自鬱幕女伯爵的傷害提高$s2%。
338690,,,
338691,,學會猛烈撞擊技能。,學會猛烈撞擊技能。
338692,,學會使用靈巧衝刺。,學會使用靈巧衝刺。
338693,,,
338695,,$@spelldesc338697,
338696,,$@spelldesc338697,
338697,,對半徑$A1碼範圍內的所有敵人造成$s1點暗影傷害並將其擊退。,
338698,,,
338699,,,
338700,,,
338701,,,
338702,,,
338703,,,
338704,,,
338705,,"你的護甲值提高$s1%。
",你的護甲值提高$s1%。
338706,,,
338707,,,
338708,,,
338709,,,
338710,,釋放目標。,
338711,,,
338712,,跳至指定的目的地。,
338713,,,
338714,,,受到的傷害降低$s1%。
338715,,一種哥布林精煉藥劑，可使你的智力提高$s1點，持續$d。,智力提高$w1點。
338716,,,
338717,,,
338718,,,在這把火炬燒完之前點燃保護火盆！
338719,,昏迷,昏迷。
338720,,,
338721,,,
338722,,從一名敵人身上吸取能量，並將能量導入能量轉化模組。,敵人死去後，能量會導入能量轉化模組。
338723,,,
338724,,"每$t1秒收集$s1%能量。

此效果可堆疊$u層。",將能量傳送至能量轉化模組。
338725,,,
338726,,,
338727,,,
338728,,,"拿著爆燃百衛機兵核心。
拿著越久，核心就會變得越燙。"
338729,,有害的靈魄進入玩家體內，使移動速度降低$s1%。,移動速度降低$s1%。
338730,,易變靈魄向外噴發，對8碼範圍內的所有目標造成$s1點傷害。,
338731,,有害的靈魄進入玩家體內，使移動速度降低$s1%，同時每$t2秒造成$s2點秘法傷害，持續$d。,"移動速度降低$s1%。

每$t2秒造成$s2點秘法傷害。"
338733,,"你對昏迷效果免疫。
",你對昏迷效果免疫。
338734,,,
338735,,,
338736,,丟進冒泡的爛泥池。,
338737,,,
338738,,"施放憤怒後，房間中的鏡子開始扭曲。

在此期間穿過鏡子的玩家會面臨什麼下場，只有戴納瑟斯自己才知道。",你成為了自己過往的倒影。
338739,,,
338740,,脫離戰鬥時，在聖杯區宣傳失落聖杯樂團。,聖杯區的汎希爾族容忍你在此宣傳他們最愛的樂團。
338741,,每當你受到傷害，聖盾術的剩餘冷卻時間縮短$s2秒。此效果每|cFFFFFFFF${$s1}.1秒|r只能觸發一次。,
338742,,狂怒地連續擊打，造成物理傷害。,
338743,,"受到來自玩家或精英敵人的大量傷害後，你的傷害和治療會提高相當於該傷害量的$338746s1%，最多可提高$s2%，持續$338746d。

此效果每$s3秒只能觸發一次。",
338744,,,即將爆炸。
338745,,宣傳失落聖杯樂團以招募附近的汎希爾族和泥掘者。,大聲宣傳失落聖杯樂團。
338746,,$@spelldesc338743,傷害和治療提高$w1%。
338748,,每當你受到傷害，聖盾術的冷卻時間會縮短5秒。此效果每|cFFFFFFFF$s1|r秒只能觸發一次。,
338749,,,
338750,,,
338751,,召喚噬魂者在戰鬥中協助你。,召喚噬魂者在戰鬥中協助你。
338752,,,
338753,,變形成一頭高貴符文雄鹿。,
338755,,,
338756,,,"昏迷。
每秒受到$s1點傷害。"
338757,,,
338759,,,
338760,,,被淤泥覆蓋並且滴得到處都是！
338761,,,
338762,,,
338763,,,
338764,,,
338765,,,
338766,,,
338767,,,
338768,,,
338769,,,
338770,,,
338771,,,
338772,,,
338773,,,
338774,,,
338775,,,
338776,,,
338777,,,
338778,,,
338779,,,
338780,,,
338781,,,
338783,,易變靈魄向外噴發，對8碼範圍內的所有目標造成$s1點傷害。,
338784,,讓使用者隱形，並顯示隱藏在墮滅堡各處的結界。,"隱形。
使墮滅堡的隱藏結界現形。"
338785,,,
338786,,,
338787,,施放榮耀聖言會賦予你可減免相當於其治療量|cFFFFFFFF${$s1}.1%|r的傷害護盾，持續$338788d。,
338788,,$@spelldesc338787,吸收$w1點傷害。
338789,,造成$s1點秘法傷害。,
338790,,造成$s1點秘法傷害。,
338792,,,
338793,,粉碎靈魂的治療量提高|cFFFFFFFF${$s1}.1%|r。,
338794,,,
338795,,,
338796,,因中斷而感到煩悶，為接下來的協助請求做好萬全的準備。,沒興趣幫助失落聖杯樂團。
338797,,對宣傳者印象深刻，成為了失落聖杯樂團的瘋狂粉絲。,瑞文崔斯最佳樂團的忠誠粉絲！
338798,,對宣傳者印象深刻，成為了失落聖杯樂團的設備管理員。,為了瑞文崔斯最佳樂團永遠也不會累的助手！
338799,,$?c1[魔化衝刺][煉獄轟擊]會使你的移動速度提高|cFFFFFFFF$s1%|r，持續$338804d。,
338800,,進行破壞力強大的衝鋒，對敵方目標造成物理傷害。,
338801,,,
338802,,補充生命力。加速提高$s2%。,"恢復生命。
加速提高$s2%。"
338803,,$@spelldesc340740,
338804,,,移動速度提高$w1%。
338805,,,
338806,,,
338807,,,
338808,,,
338809,,,
338810,,,
338811,,,
338812,,,
338813,,,
338814,,,
338815,,,
338816,,,
338817,,,
338818,,,
338819,,,
338820,,,
338821,,,
338822,,,
338823,,,
338824,,,
338825,,$@spelldesc338668,原初秘術脈衝星體收集了${$w1~}點星能。
338826,,,
338827,,,
338828,,$@spelldesc338668,
338829,,迅癒不再消耗持續性治療效果，並且使你對目標造成的持續性治療效果時間延長$s1秒。,
338830,,,
338831,,同一時間內生命之花能作用於兩個目標身上，但是生命之花的治療效果會降低$s1%。,
338832,,回春術治療時有$@switch<$s2>[${$s1/10}%][${$s1/10}.1%]機率對附近一名目標施加新的回春術。,
338833,,"至死方休的決鬥！

你和你的決鬥夥伴對彼此造成的傷害提高$m1%。","至死方休的決鬥！

你和你的決鬥夥伴對彼此造成的傷害提高$w1%。"
338834,,,
338835,,吞噬魔法有|cFFFFFFFF$s1%|r機率額外移除一個目標身上的增益魔法效果。,
338836,,『霧刃』娜迪亞穿過暗影，然後在目的地爆炸，對位在她附近$A1碼範圍內的所有敵人造成暗影傷害，並使其陷入困惑。,困惑。
338837,,$@spelldesc338836,
338838,,『霧刃』娜迪亞愛好戰鬥，加速提高$s1%，持續$d。,加速提高$s1%。
338839,,,
338840,,,
338841,,,
338842,,,
338843,,,
338844,,$@spelldesc338840,$@spellaura338840
338845,,在被莫塔尼斯及他的死靈法師包圍的區域內，他會持續召喚骷髏，攻擊他的敵人。,
338846,,劈砍施法者面前的所有目標，造成的物理傷害由目標平均分攤。,
338847,,陷入狂亂，加速提高$s1%。,加速提高$s1%。
338848,,召喚一條脊刺骨柱，對施法者面前一直線上的敵人造成物理傷害。,
338849,,召喚一些生氣的骸骨，使地面爆發一區不斷擴張的暗影傷害。,
338850,,召喚所有亡者的骸骨，在戰場上的各處產生蠻橫骸骨，並縮短脊刺蠕行的冷卻時間。,脊刺蠕行的冷卻時間縮短。
338851,,把尖嘯顱骨附在一名敵人身上，在$d後爆炸造成暗影傷害，由目標附近的所有敵人平均分攤。,$d後造成暗影傷害，由附近盟友平均分攤。
338852,,"在目標體內植入根鬚，立刻造成自然傷害，且每$t2秒額外造成自然傷害。此效果會堆疊。
",每$t2秒受到自然傷害。
338853,,以快速生長的根鬚困住敵人，使其定身，且每$t2秒造成自然傷害，持續$d。,"定身。
每$t2秒受到自然傷害。"
338854,,,
338855,,撒下一片種子，對附近所有敵人造成大量自然傷害。,
338856,,唱出一首攝人的旋律，每$t1秒對所有敵人造成大量自然傷害並降低其移動速度。,
338857,,立即治療施法者，之後每$t2提供額外治療，持續$d。,每$t2秒恢復生命力。
338858,,強力攻擊目標，造成物理傷害。,
338859,,,
338860,,,
338861,,,
338862,,收割附近所有敵人的嫉妒，對施法者面前錐形範圍內所有敵人造成暗影傷害，且每命中一名敵人都會為施法者治療生命力。,
338863,,使出強力踐踏，對附近所有敵人造成物理傷害。,
338864,,用岩石裂片衝擊一塊區域，造成物理傷害。,
338865,,施法者消失在暗影中並於一名目標的周圍傳送，以多次攻擊造成物理傷害。,
338866,,在天譴戰爭機器上安裝爆裂物。,
338867,,投擲一大堆重型岩石，對遠處的敵人造成物理傷害。,
338868,,小睡片刻，每$t1秒恢復生命力，持續$d。,每$t1秒恢復生命力。
338869,,,
338870,,,
338871,,$@spelldesc338865,
338872,,硬化淤泥使造成的物理傷害提高$s1%，但攻擊速度降低$s2%。此效果會堆疊。,"造成的物理傷害提高$s1%。
攻擊速度降低$s2%。"
338873,,,
338874,,$@spelldesc338862,
338875,,施法者傳送到目標身後並以刀刃旋風攻擊，對$327315A碼附近的敵人造成$327315s1點物理傷害。,
338876,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338877,,$@spelldesc320080,
338878,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338879,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338880,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338881,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338882,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338883,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338884,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338885,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338886,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338887,,修復一面破損的鏡子。需要手工鏡子修復工具組。,
338888,,$@spelldesc320080,
338889,,產生爆發，每$t1秒對附近$a1碼範圍內的敵人造成自然傷害，持續$d。,每$t1秒造成自然傷害。
338890,,$@spelldesc320080,
338891,,$@spelldesc320080,
338892,,$@spelldesc320080,
338893,,$@spelldesc320080,
338894,,$@spelldesc320080,
338895,,$@spelldesc320080,
338896,,$@spelldesc320080,
338897,,$@spelldesc320080,
338898,,$@spelldesc320080,
338899,,,
338900,,,
338901,,,
338902,,軟泥怪撲向敵人所在位置，造成自然傷害，並使$338905a1碼範圍內敵人的加速降低$338905s2%。,
338903,,宮務大臣用$@spellname323437標記目標，每$t1秒造成$s1點暗影傷害，持續$d。每次造成傷害會使傷害提高$323441s1%。,每$t1秒造成$s1點傷害。
338904,,狂怒地連續擊打，造成物理傷害。,
338905,,$@spelldesc321935,加速降低$s2%。
338906,,閻獄之主的鎖鍊會導致無法調整裝備、天賦和專精。,閻獄之主的鎖鍊會導致無法調整裝備、天賦和專精。
338907,,,"你可以在這個區域變更裝備、天賦與專精。敵人比較不容易發現你。

抑制|cFF00AA99牢塔折磨|r和|cFF00AA99閻獄之主的鎖鍊|r效果。"
338908,,,
338909,,,資源恢復速度提高10%。
338910,,受到的物理傷害降低$s1%。,受到的物理傷害降低$s1%。
338911,,,"生命力上限提高$s2%。

每$t1秒恢復生命力上限的$s1%。"
338912,,,"造成的傷害提高$s1%。

致命一擊提高$s2%。"
338913,,迅速連續發動三次攻擊，造成物理傷害。,
338914,,對一名敵人造成火焰傷害。,
338915,,,
338916,,在目標體內植入根鬚，立刻造成自然傷害，且每$t2秒額外造成自然傷害。此效果會堆疊。,每$t2秒受到自然傷害。
338917,,朝目標射出一道秘法能量。,
338918,,,
338919,,,
338920,,裝備個人濾氣裝置。,穿戴個人濾氣裝置。短時間內不受瘟疫空氣影響。
338921,,對一名目標造成自然傷害，並使其移動速度降低$s2%，持續$d。,移動速度降低$s2%。
338922,,你的攻擊有一定機率在你附近產生一處靈魂強化區域。任何玩家皆可利用它進行強化，使造成的傷害和治療提高$338928s1%，且移動速度提高$338928s2%，持續$338928d。,你的攻擊有一定機率在你附近產生一處靈魂強化區域。任何玩家皆可利用它進行強化，使造成的傷害和治療提高$338928s1%，且移動速度提高$338928s2%，持續$338928d。
338923,,向敵人射出黑暗魔法箭，造成暗影傷害。,
338924,,,
338925,,對$A1碼內的所有敵人造成$s1點秘法傷害。,
338926,,釋放哀痛，對$a1碼範圍內的敵人造成暗影傷害，並使其陷入恐懼，持續$d。,陷入恐懼。
338927,,治療$A1碼範圍內所有盟友的$s1%生命力上限。,
338928,,$@spelldesc338922,"造成的傷害提高$s1%。
移動速度提高$s2%。"
338929,,,
338930,,,
338931,,,
338932,,"朝目標地點投擲錘子，每1秒對附近$338925A1碼範圍內的所有敵人造成$338925s1點秘法傷害，持續$338931d。
該地點附近$338927A1碼範圍內的盟友每1秒恢復相當於其生命力上限$338927s1%的生命力。",
338933,,施法者朝敵人噴吐。,
338934,,射出一枚靈魄之箭，造成$s1點自然傷害。這個靈魄會彈射並在附近地點產生一個可收集的球體。,
338935,,造成物理傷害並每隔$t1秒額外造成物理傷害，持續$d。,每$t2秒造成物理傷害。
338936,,釋放一陣強風，對施法者面前的所有敵人造成物理傷害，並將其擊退。,
338937,,,
338938,,,
338939,,,
338940,,,
338941,,每$338940t1秒對施法者面前的敵人造成物理傷害，持續$338940d。,
338942,,,
338943,,,
338944,,,
338945,,,
338946,,解鎖暗影之境的世界任務。,
338947,,控罪者用她的印記烙印目標，每$t1秒造成暗影傷害，持續$d。,每$t1秒造成一次暗影傷害。
338948,,你的攻擊有一定機率使你漸隱，使你的威脅值降低，持續$338949d。當你受到此效果影響時，你的致命一擊機率提高$338949s2%。,你的攻擊有一定機率使你漸隱，使你的威脅值降低，持續$338949d。當你受到此效果影響時，你的致命一擊機率提高$338949s2%。
338949,,$@spelldesc338948,"降低威脅等級。
造成致命一擊的機率提高$s2%。"
338950,,使敵人思考自身罪孽，使其昏迷，持續$d。,昏迷。
338951,,,
338952,,,
338953,,,
338954,,在墮滅堡內驅散一個隱蔽的結界。,
338955,,,"每$t1秒造成$w1點自然傷害。
移動速度降低$w2%。"
338956,,,
338957,,$@spelldesc337037,
338958,,,
338959,,使脊刺從隨機敵人的腳下爆發，對$320519a1碼範圍內的敵人造成自然傷害，並將其擊飛。,
338960,,,
338961,,,
338962,,施法者朝一名目標飛去，造成$338967s1點自然傷害。,
338963,,$@spelldesc338959,
338964,,從敵人身上逼出告解，每$t1秒對該目標與附近所有敵人造成暗影傷害，持續$d。,每$t1秒對所有盟友造成暗影傷害。
338965,,,每$t1恢復$s1點生命力，持續$d。
338966,,使目標造成的傷害提高$s1%，持續$d。,造成的傷害提高$s1%。
338967,,,
338968,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338969,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338970,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338971,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338972,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338973,,,
338974,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338975,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338976,,製作一件有資格灌注必要的力量以成為傳說級物品的鎧甲。,
338977,,製作一件有資格灌注必要的力量以成為傳說級物品的珠寶。,
338978,,製作一件有資格灌注必要的力量以成為傳說級物品的珠寶。,
338979,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338980,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338981,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338982,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338983,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338984,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338985,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338986,,製作一件足以灌注必要的力量，以成為傳說級物品的皮甲。,
338987,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338988,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338989,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338990,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338991,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338992,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338993,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338994,,製作一件足以灌注必要的力量，以成為傳說級物品的鎖甲。,
338995,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
338996,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
338997,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
338998,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
338999,,$@spelldesc338964,
339000,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
339001,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
339002,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
339003,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
339004,,製作一件有資格灌注必要的力量以成為傳說級物品的布甲。,
339005,,$@spelldesc338964,
339006,,施法者的身體彷彿失去實體，使受到的物理傷害降低$s1%，但受到的魔法傷害提高$s2%。,"受到的物理傷害降低$s1%。
受到的魔法傷害提高$s2%。"
339007,,對附近敵人造成物理傷害，並使其移動速度降低$s2%，持續$d。,移動速度降低$s2點。
339008,,,
339009,,,
339010,,施法者的身體變得具有反射效果但容易脆裂，使受到的魔法傷害降低$s1%，受到的物理傷害提高$s2%。,"受到的魔法傷害降低$s1%。
受到的物理傷害提高$s2%。"
339011,,,
339012,,使地面裂開，對附近所有敵人造成物理傷害並將其擊飛。,
339013,,放出衝擊強風，造成物理傷害，且擊退德瑞文將軍面前一直線上的所有敵人。,
339014,,德拉卡插下她的戰旗，提高附近盟友造成的傷害，持續$d。,
339015,,用持續時間很長的詛咒對$A1碼範圍內的敵人施法，每$t1秒造成暗影傷害，持續$d。,每$t1秒造成一次暗影傷害。
339016,,以暗影能量衝擊敵人，造成暗影傷害。,
339017,,,
339018,,你的攻擊和技能對共鳴之箭範圍內的敵人造成的傷害提高|cFFFFFFFF${$s1}.1%|r。,
339019,,保護施法者，使受到的傷害降低$s1%。,接下來受到的傷害降低$s1%。
339020,,,
339021,,,
339022,,$@spelldesc339014,傷害提高$s1%。
339023,,唱出一首攝人的旋律，對所有敵人造成大量自然傷害並降低其移動速度。,"每$338856t1秒受到一次自然傷害。
移動速度降低$s2%。"
339024,,"你受到的物理傷害降低$s1%，但受到的魔法傷害提高$s2%。
","受到的物理傷害降低$s1%。
受到的魔法傷害提高$s2%。"
339025,,,
339026,,"你受到的魔法傷害降低$s1%，但受到的物理傷害提高$s2%。
","受到的魔法傷害降低$s1%。
受到的物理傷害提高$s2%。"
339027,,,
339028,,$@spelldesc339031,
339029,,用護盾保護自己並修復翅膀！,
339030,,發射飛彈彈幕，對命中位置$A1碼範圍內的所有敵人造成$339025s1點秘法傷害。,
339031,,施法者撕咬一名敵人，造成$s1點物理傷害並治療自己，持續$339028s1。,
339032,,$@spelldesc339035,"每$t1秒造成暗影傷害。
移動速度降低$s2%。"
339033,,,
339034,,$@spelldesc339035,加速提高$s1%。
339035,,衡量附近敵人的靈魂與其作為。若被判有罪，$@spellname每$339032t1秒造成暗影傷害，持續$d。若被判無罪，敵人獲得$339034s1%加速，持續$339034d。,
339036,,解鎖你所屬誓盟的使命任務。,
339037,,解鎖所屬誓盟的使命任務。,
339038,,解鎖所屬誓盟的使命任務。,
339039,,,
339040,,強風每$t1秒造成自然傷害，並使命中機率降低$s2%。,"每$t1秒受到一次自然傷害。
命中機率降低$s2%。"
339041,,解鎖所屬誓盟的使命任務。,
339042,,集結附近的豎果幼蟲，使其加速提高$s1%。,加速提高$s1%。
339043,,暗夜妖精誓盟技能。,
339044,,$@spelldesc31884,你的下一個$?c1[神聖震擊]?c3[聖殿騎士之裁決或神性風暴][榮耀聖言]會造成致命一擊。
339045,,對一名敵人投擲火炬，造成火焰傷害。,
339046,,用手觸碰敵人注入暗影能量，造成暗影傷害並使其受到的傷害提高$s2%，持續$d。,受到的傷害提高$s2%。
339047,,結合統御蝕刻：痛、統御蝕刻：失，以及統御蝕刻：哀，製造出統御的呼喚。,
339048,,敵人脫離你的囚禁後，移動速度降低$339051s1%，持續|cFFFFFFFF${$s1/1000}.1秒|r。,
339049,,用護盾保護自己並修復翅膀！,
339050,,,
