ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
2024,細嚼慢嚥,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

吞噬目標，造成[StandardDamage(1,1)]點[School()]傷害，如果施放者的速度比目標還慢，會額外造成150%傷害。",3860419,6,3,0,0
2025,狂野投擲,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

丟出一顆石頭，造成[StandardDamage(1,1)]點[School()]傷害。",237477,6,0,0,0
2026,狼吞虎嚥,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

吞噬目標，造成[StandardDamage(1,1)]點[School()]傷害，如果施放者的速度比目標還快，會額外造成150%傷害。",3732243,6,3,0,0
2027,迴避潛獵,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

丟出一顆石頭，造成[StandardDamage(1,1)]點[School()]傷害。",237477,6,0,0,0
2028,熱力提高,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

丟出一顆石頭，造成[StandardDamage(1,1)]點[School()]傷害。",237477,6,0,0,0
2029,最後一碰,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

丟出一顆石頭，造成[StandardDamage(1,1)]點[School()]傷害。",237477,6,0,0,0
2058,纏繞蛇,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使目標昏迷[duration(1,1)]輪。",132211,7,5,0,2
2059,塵霧之雲,"使你迴避攻擊的機率提高[abs(abilityStateMod( 73, 2060 ))]%。

持續：[duration(1,1)]4輪。",463521,7,4,0,2
2060,閃躲,使你閃躲攻擊的機率提高[abs(abilityStateMod( 732060 ))]%。,136205,-1,0,974,2
2061,纏繞蛇,無法對此寵物下命令。,135860,-1,0,975,3
2062,污水爆發,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在敵方寵物底下形成一個骯髒污穢的噴發口。

在兩輪後，對手寵物會受到[StandardDamage(3,1,2063)]點[School()]傷害，且被定身[duration(3,2,2063)]輪。",236271,5,3,0,0
2063,污水爆發,"[StandardAccuracy(3,1)]|cffffffff命中機率|r

當此效果結束時，你當前的寵物受到[StandardDamage(3,1)]點[School()]傷害，且無法逃離戰場，持續[duration(3,2)]輪。",236271,5,0,1118,0
2064,茶會,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在眨眼間攻擊敵人，對所有敵方寵物造成[StandardDamage(1,7)]點[School()]傷害。",132802,3,0,0,0
2065,小睡時間,"陷入沉睡，第一輪恢復[StandardHealing(1,1,2066)]點生命力，第二輪恢復[StandardHealing(2,1,2066)]點生命力，然後第三輪恢復[StandardHealing(3,1, 2066)]點生命力。

在休眠期間，你無法切換寵物。",132156,7,5,0,2
2066,小睡一下,"小睡一下。
每輪持續提高恢復的生命力。",132156,-1,0,45,2
2067,箝擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以巨螯夾住目標，造成[StandardDamage(1,1)]點[petTypeName(abilityPetType())]傷害。

每次使用可使傷害提高[FormatDamage(pointsincreaseperuse(1,1)*AttackBonus())]點。最多[FormatDamage(pointsmax(1,1)*AttackBonus())]點[School()]傷害。",1508496,8,0,0,0
2068,咬臉,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

跳到目標臉上，立即造成[StandardDamage(1,1)]點[School()]傷害，並使你的速度提高[abs(abilityStateMod( 25, 544 ))]%，持續[duration(1,2)]輪。",538039,7,0,0,0
2069,剛克光環,"每次你造成傷害，恢復[StandardHealing(1,1)]點生命力。若你的生命力低於[threshold(1,1)]%，恢復兩倍的生命力。",797327,7,0,0,18
2070,剛克光環,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

獲得剛克光環，讓你的戰寵每次造成傷害時，恢復[StandardHealing(1,1,2069)]點生命力，持續[duration(1,1)]輪。若你的戰寵生命力低於[threshold(1,1,2069)]%，額外恢復[modifier(1,1,2069)]%的生命力。

此技能開場時為冷卻中狀態。",797327,7,8,0,50
2071,亡者咆哮,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

吼出一聲令人打顫的咆哮使目標受驚嚇，使其從下次攻擊受到的傷害提高100%，持續[duration(1,1)]輪。",136147,3,3,0,2
2073,Aura of Team Heal,"每輪最後造成的傷害，會治療[point(1,1)]點生命力。",1387611,7,0,0,18
2074,Aura of Team Heal,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Gain the Aura of Team Heal, causing your pets to heal for [StandardHealing(1,1,2069)] based on the last damage dealt at the end of the round for [duration(1,1)] rounds.",1387611,7,6,0,18
2075,Aura of Enemy Self Reflect,"每輪最後造成的傷害，會反彈並造成[point(1,1)]%的傷害。",136104,7,0,0,18
2076,Aura of Enemy Self Reflect,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Apply an aura of reflection to the enemy team, causing them to suffar damage equal to [points(1,1,2075)]% of the last damage dealt that pet dealt at the end of the round for [duration(1,1)] rounds.",136104,7,6,0,18
2077,刺脊的尖利長牙,"每輪結束時，刺脊會反彈她所承受的最後一次傷害[power(1,1)]%的傷害。",134172,-1,0,0,18
2082,強風斬擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

一陣銳利的強風立即造成[StandardDamage(1,1)]點[School()]傷害 ，並且每輪造成[StandardDamage(1,1,2085)]點[School()]傷害，持續[duration(1,2)]輪。交換寵物後效果仍然有效。",132845,3,0,0,0
2083,木乃伊裹布,"你將會格擋下一次命中你的攻擊。
速度降低[abs(abilityStateMod(25,505))]%。",454027,-1,0,111,2
2084,木乃伊裹布,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並使你格擋一次攻擊的機率提高100%。

持續[duration(1,2)]|4輪:輪;。",454027,3,3,0,2
2085,強風斬擊,"當前寵物每輪受到[StandardDamage(1,1)]點[School()]傷害 。",132845,3,0,627,1
2086,烈焰火砲,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立刻對所有敵方戰寵造成[StandardDamage(1,1)]點[petTypeName(abilityPetType())]傷害。

有機會故障。",135807,9,3,0,0
2087,震動鑽孔機,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立刻對所有敵方戰寵造成[StandardDamage(1,1)]點[petTypeName(abilityPetType())]傷害。

有機會故障。",132996,9,3,0,0
2088,火箭彈幕,"火箭雞對空射出一股無法控制的火箭彈幕，對任何命中的戰寵造成[StandardDamage(1,1)]點[petTypeName(abilityPetType())]傷害。

有機會故障。",369278,9,0,153,0
2089,大傢伙,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

火箭雞射出「大傢伙」，對敵方隊伍造成[StandardDamage(1,1)]點[petTypeName(abilityPetType())]傷害。

有機會故障。",369278,9,2,0,0
2090,全隊維修,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立刻復活並將所有隊伍成員的生命力修復至上限的200%，傷害提升500%，持續至「錯誤：不可除以零」輪。

有機會故障。",369278,9,2,0,0
2091,恐慌,"降低造成的傷害[abs(abilityStateMod(23,470))]%。
速度降低[abs(abilityStateMod(25,470))]%。",653219,-1,0,0,3
2092,恐嚇,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害並使目標速度降低[abs(abilityStateMod(25,2091))]%，傷害降低[abs(abilityStateMod(23,2091))]%，持續[duration(1,2)]輪。

有機會故障。",237568,9,2,0,0
2093,多重戳刺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使用你的許多條腿戳刺目標多次，造成[StandardDamage(1,1)]點[School()]傷害。

有機會故障。",133832,9,0,0,0
2094,電流衝擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

釋放所有能量，對目標放出電能箭，造成[StandardDamage(1,1)]點[School()]傷害。

有機會故障。",136099,9,3,0,0
2095,Random Weather Aura Pad Effect,在每輪結束時天候會隨機變化。,237588,7,0,0,18
2096,Aura of Ranzomize Weather,apply aura to the pad that ranzomizes weather at the end of the round.,1387611,7,6,0,18
2097,艾澤萊晶岩刺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以純粹的艾澤萊晶岩刺穿目標，造成[StandardDamage(1,1)]點[School()]傷害。",2032607,6,4,0,0
2098,艾澤萊晶岩箭,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人造成[StandardDamage(1,1)]點[School()]傷害。",2032580,6,1,0,0
2099,釘刺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將刺針直接刺入敵人的胸腔，造成[StandardDamage(1,1)]點[School()]傷害。

然後光榮戰死。",134298,2,10,0,32
2100,蜂群,"每輪對當前寵物造成[StandardDamage(1,1)]點[School()]傷害。",2027853,4,0,219,0
2101,蜂群,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

蜂群攻擊敵方啟用的戰寵，每輪造成[StandardDamage(1,1,2100)]點[School()]傷害，持續[duration(1,1)]輪。交換寵物後效果仍然有效。",2027853,4,0,0,0
2102,虛無龍捲風,"製造一個颶風，每輪有[accuracy(1,1,2103)]%的機率對敵方隊伍造成[StandardDamage(1,1,2103)]點[School()]傷害。

持續[duration(1,1)]輪。",1386548,5,5,0,0
2103,虛無龍捲風,"每輪對我方隊伍造成[StandardDamage(1,1)]點[School()]傷害。

[StandardAccuracy(1,1)]|cffffffff命中機率|r",1386548,5,0,994,0
2104,巨齒鯊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

從深海呼喚巨齒鯊，對所有敵方戰寵造成[StandardDamage(1,1)]點[School()]傷害。",294472,8,4,0,0
2105,堅固外殼,"奇塔拉的堅固外殼受到傷害時會越來越脆弱。

受到的傷害降低100%，直到奇塔拉的外殼承受了[abs(abilityStateMod(74,2105))]次攻擊為止。 ",134964,-1,0,660,18
2106,奇塔拉的堅固外殼,"奇塔拉的外殼變硬，堅固無比。承受的傷害降低[abs(abilityStateMod(71,2105))]。

持續[duration(1,1)]輪。",134964,7,50,0,18
2107,超堅固外殼,"奇塔拉的超堅固外殼受到傷害時會越來越脆弱。

受到的傷害降低100%，直到奇塔拉的外殼再承受[abs(abilityStateMod(74,2107))]次攻擊為止。 ",134964,-1,0,660,18
2108,有些裂痕但還是堅固的外殼,"奇塔拉那有些裂痕但還是堅固的外殼，受到傷害時會越來越脆弱。

受到的傷害降低100%，直到奇塔拉的外殼再承受[abs(abilityStateMod(74,2107))]次攻擊為止。 ",134964,-1,0,660,18
2109,快要損壞但還是堅固的外殼,"奇塔拉那快要損壞但還是堅固的外殼，受到傷害時會越來越脆弱。

受到的傷害降低100%，直到奇塔拉的外殼再承受[abs(abilityStateMod(74,2109))]次攻擊為止。 ",134964,-1,0,660,18
2110,幾乎粉碎但還是堅固的外殼,"奇塔拉那幾乎粉碎但還是堅固的外殼，受到傷害時會越來越脆弱。

受到的傷害降低100%，直到奇塔拉的外殼再承受[abs(abilityStateMod(74,2110))]次攻擊為止。 ",134964,-1,0,660,18
2111,破損外殼,"奇塔拉的外殼破損了！

受到的傷害提高[abs(abilityStateMod(24,2111))]%。

造成的傷害提高[abs(abilityStateMod(23,2111))]%。",451165,-1,0,44,18
2112,劇毒傷口,"嚴重的持續性傷害效果，每次都會額外造成[abs(abilityStateMod(202,2112))*AttackBonus()]點傷害。",136067,7,0,25,3
2113,毒性撕咬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即造成[StandardDamage(1,1)]點[School()]傷害，並產生嚴重的持續性傷害效果，每次都會額外造成[abs(abilityStateMod(202,2112))*AttackBonus()]點傷害，持續[duration(1,2)]輪。",132103,7,0,0,0
2205,嚎叫,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

一陣遙遠的嚎叫使目標受驚嚇，使其從下次攻擊受到的傷害提高100%，持續[duration(1,1)]輪。",538568,7,3,0,2
2206,吃蒼蠅,"恢復[StandardHealing(1,1)]點生命力。若你的生命力低於[threshold(1,1)]%，額外恢復[modifier(1,1)]%的生命力。",538518,8,3,0,2
2207,進化撕咬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

撕咬敵人，造成[StandardDamage(1,1)]點[School()]傷害。

每次使用可使傷害提高[FormatDamage(10*AttackBonus())]點。最多[FormatDamage(500 *AttackBonus())]點[School()]傷害。",2011119,8,0,0,0
2208,進化,若血牙殺死一名敵人，則其生命力回滿，並獲得額外50%速度和25%強度。,2011119,-1,0,0,2
2209,爆發,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立刻殺死施法者，對當前的敵人造成相當於施法者總生命力[FormatDamage(points(1,1))]%的傷害。",1029738,4,0,0,2
2210,咩絕無辜,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立刻殺死敵方戰寵。",1020342,5,0,0,0
2211,昏迷啄擊,無法對此寵物下命令。,135860,-1,0,103,3
2212,昏迷啄擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使目標昏迷，持續[duration(1,1)]輪。並強制將對手生命力最低的戰寵交換到場上。

為什麼總是會碰到海鷗？",133707,2,15,0,0
2213,干擾孢子,"鞭笞者的孢子會干擾敵人的注意力，技能會因此鎖定無法使用，持續[lockduration(1,1)]輪。",2027888,6,0,0,2
2214,龍尾潰擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並強迫對手生命力最低的寵物被交換進入戰鬥。",237408,7,4,0,0
2215,溫馴,"卡卡看起來很冷靜，但我們知道有些恐角龍在生命力低於[healthpercentthreshold(1,1)]%時會抓狂。",840402,6,0,0,2
2216,恐角龍狂怒,"卡卡陷入狂怒，額外造成[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 604 ))]%傷害。",648206,-1,0,1100,2
2223,咩絕無辜,"以穢邪魔法轟炸目標，造成相當於目標生命力[points(1,1)]%的傷害。",1020342,5,3,0,0
2225,煩人護盾,"煩人機器人原型機啟動防禦程序，用一道無法穿透的護盾保護自己，抵擋所有傷害。

持續[duration(1,1)]輪。

此技能總是優先發動。",524354,9,4,0,18
2226,煩人護盾,煩人機器人原型機正用一道無法穿透的護盾保護自己。,524354,-1,0,1104,18
2227,自動重建機器人6001型,"粉碎機器人6001型內建諾姆瑞根原型機科技，在戰鬥中被擊敗後，會自我修復至生命力全滿。

結果未經測試，請先行斟酌是否嘗試。",465878,-1,0,0,18
2228,音波衝擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對目標放出一道音波能量，造成[StandardDamage(1,1)]點[School()]傷害。",252188,9,0,0,0
2229,音波炸彈,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

朝目標投擲音波炸彈，對敵人造成[StandardDamage(1,1)]點[School()]傷害，並且在引爆時對其他敵人造成[StandardDamage(1,2)]點[School()]傷害。",1345087,9,3,0,0
2230,音波衝擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對目標放出一道音波能量，造成[StandardDamage(1,1)]點[School()]傷害。",252188,6,0,0,0
2231,音波炸彈,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

朝目標投擲音波炸彈，對敵人造成[StandardDamage(1,1)]點[School()]傷害，並且在引爆時對其他敵人造成[StandardDamage(1,2)]點[School()]傷害。",1345087,9,3,0,0
2232,劇毒噴霧,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即造成[StandardDamage(1,1)]點[School()]傷害，並產生嚴重的持續性傷害效果，每次都會額外造成[abs(abilityStateMod(202,2112))*AttackBonus()]點傷害，持續[duration(1,2)]輪。",132104,8,0,0,0
2233,劇毒噴霧,"嚴重的持續性傷害效果，每次都會額外造成[abs(abilityStateMod(202,2112))*AttackBonus()]點傷害。",132104,8,0,25,3
2234,冰凍噴霧,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

冰凍目標，造成[StandardDamage(1,1)]點[School()]傷害。",135781,8,0,0,0
2235,不穩定的工程科技,"使隊伍成員的致命一擊機率提高[abs(abilityStateMod(40,2235))]%，但是同時使命中機率降低[abs(abilityStateMod(41, 2235))]%。",133035,-1,0,320,2
2236,不穩定的工程科技,"使隊伍成員的致命一擊機率提高[abs(abilityStateMod(40,2235))]%，但是同時使命中機率降低[abs(abilityStateMod(41, 2235))]%，持續[duration(1,1)]輪。",133035,9,0,0,2
2237,利刃爪,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

每次對目標攻擊造成[abs(abilityStateMod(71,918))*AttackBonus()]點額外傷害。

持續[duration(1,1)]輪。",132935,9,0,0,2
2238,利刃爪,"每次對目標攻擊造成[abs(abilityStateMod(71,918))*AttackBonus()]點額外傷害。",132935,-1,0,530,3
2239,煙霧彈,"使你迴避攻擊的機率提高[abs(abilityStateMod( 73, 2060 ))]%。

持續：[duration(1,1)]4輪。",463521,9,4,0,2
2240,鑽擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

鑽擊目標，造成[StandardDamage(1,1)]點[School()]傷害。",132283,9,0,0,0
2241,全力痛擊,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

用雙臂重擊你的敵人，造成4次[StandardDamage(1,1)]點[School()]傷害。",133509,9,3,0,0
2242,伐木鋸刃,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

朝敵人發射致命的伐木鋸刃，造成[StandardDamage(1, 1)]點[School()]傷害。",134427,9,0,0,0
2243,元素格林機關槍,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

發射格林機關槍，造成[StandardDamage(1,1)*6]點[School()]傷害。",236201,8,2,0,0
2244,痲瘋病,"感染嚴重麻瘋病。於戰鬥中被擊殺時，敵人會立即受到致命傷害。

魔法、機械與不死單位仍然會受到此致命傷害的效果。",2126350,4,0,0,2
2245,痲瘋病,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即感染並且殺死目標。

魔法、機械與不死單位仍然會受到此致命傷害的效果。",132131,4,0,0,2
2246,砂鍋大的錘子,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並強迫對手生命力最低的寵物被交換進入戰鬥。",1278390,9,4,0,0
2247,千斤錘,"[StandardAccuracy(1,2)] |cffffffff命中機率|r

對敵方寵物造成[StandardDamage(1,2)*4]點[School()]傷害。

千斤錘會粉碎敵方目標的固定減傷效果。",1278390,9,0,0,0
2248,冷卻液噴濺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對主要敵方寵物造成[StandardDamage(1,1)]點[School()]傷害，並且使其定身，持續[duration(1,4)]輪，同時對其他敵方寵物造成[StandardDamage(1,2)]點[School()]傷害。

此外使所有敵方寵物緩速[abs(abilityStateMod(25, 928))]%，持續[duration(1,5)]輪。",252174,8,2,0,0
2249,冷卻液外洩,"自動重建機器人6001型冷卻液外洩。

攻擊者每次造成傷害時，會受到[StandardDamage(1,1)]點[School()]傷害，此外在攻擊時，有[StandardAccuracy(2,1)]的命中機率可對敵方目標額外造成[StandardDamage(1,1)]點[School()]傷害。

造成的所有傷害提高[abs(abilityStateMod(23, 2249))]%。",135784,8,0,515,18
2250,亞昆達之怒,"[StandardAccuracy(1,2)]|cffffffff命中機率|r

對敵方造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵方寵物平均分攤。

使用亞昆達之怒時，受到的所有傷害提高[abilityStateMod(24,516)]%。

亞昆達之怒持續[numTurns()]輪。",839983,6,5,0,0
2251,奎格瓦之怒,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵方寵物平均分攤，並強迫對手生命力最低的寵物被交換進入戰鬥。",2399289,8,4,0,0
2252,自動重建機器人6001型,"粉碎機器人6001型內建諾姆瑞根原型機科技，在戰鬥中被擊敗後，會自我修復至生命力全滿。

結果未經測試，請先行斟酌是否嘗試。",465878,-1,0,0,10
2253,影遁,"使你的速度降低30%，且你在[duration(1,1)]輪內的下一次攻擊造成的傷害提高150%。",514640,2,5,0,2
2254,影遁,"速度降低30%。
傷害提高150%。",514640,-1,0,320,2
2255,腐化地面,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

每輪對敵方啟用的寵物造成[StandardDamage(1,1,2256)]點[School()]傷害，持續[duration(1,1)]|4輪:輪;。交換寵物後效果仍然有效。",651097,6,0,0,0
2256,腐化地面,"每輪對當前寵物造成[StandardDamage(1,1)]點元素傷害。",651097,6,0,1121,0
2257,腐化之觸,"每輪造成[StandardDamage(1,1)]點[School()]傷害。",651090,6,0,1123,1
2258,腐化之觸,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使目標失去所有希望，受到[StandardDamage(1,1,2251)]點[School()]傷害，每輪額外受到[StandardDamage(1,1,2257)]點[School()]傷害，持續[duration(1,2)]|4輪:輪。",651090,6,0,0,0
2259,物種攻擊,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

對敵人啟動致命的伐木鋸刃，造成[StandardDamage(1, 1)]點[School()]傷害。隊伍裡每多一隻跟施法者相同種類的寵物就會額外造成[FormatDamage(3*AttackBonus())]點傷害。",134427,9,0,0,0
2260,物種治療,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

為使用者恢復[StandardHealing(1, 1)]點生命力。隊伍裡每多一隻跟施法者相同種類的寵物就會額外恢復[FormatDamage(2*AttackBonus())]點生命力。",134427,9,0,0,2
2261,亡域之觸,黑暗魔法已掌控一切。,2576090,3,0,1146,2
2262,亡域重組,"黑暗魔法把黑鬃重組成可怕的生物。

黑鬃現在是不死生物，而且能力也強化了。",2576090,3,0,1125,2
2263,折磨,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

對所有敵方目標造成相當於其目前生命力[points(1,1)]%的傷害，並恢復相當於該傷害量[points(1,2)]%的生命力。",134427,9,0,0,2
2264,轉移,轉移中,651097,6,0,1121,0
2265,轉移,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

施加轉移光環",134427,9,0,0,2
2266,heal test,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

對所有敵方目標造成相當於其目前生命力[points(1,1)]%的傷害，並恢復相當於該傷害量[points(1,2)]%的生命力。",134427,9,0,0,2
2280,test attack,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

對敵人啟動致命的伐木鋸刃，造成[StandardDamage(1, 1)]點[School()]傷害。隊伍裡每多一隻跟施法者相同種類的寵物就會額外造成[FormatDamage(3*AttackBonus())]點[School()]傷害。",134427,0,0,0,0
2281,intercept aura,贏得遊戲,132090,-1,0,0,2
2282,攔截,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

贏得遊戲",134427,9,0,0,2
2283,龍之召喚,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

你的飛行寵物會對敵人發出刺耳的叫聲，造成[StandardDamage(1, 1)]點[School()]傷害。隊伍裡每多一隻跟施法者相同種類的寵物就會額外造成[FormatDamage(7*AttackBonus())]點[School()]傷害。",1394891,1,3,0,0
2284,攔截,跳躍,236171,7,0,0,2
2285,Test Aura,,611418,-1,0,0,0
2288,咕咕,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

大聲地嘎嘎叫，造成[StandardDamage(1,1)]點[School()]傷害，並使目標造成的傷害降低25%，持續[duration(1,2)]輪。",135996,2,2,0,0
2289,肉鉤,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並強迫對手生命力最低的寵物被交換進入戰鬥。",1373906,3,2,0,0
2290,淤泥,"每輪對當前寵物造成[StandardDamage(1,1)]點[School()]傷害。

|cFF1EFF00中毒|r。",236271,3,0,1133,0
2291,淤泥噴射,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將戰場變得又臭又黏，造成[StandardDamage(1,1)]點[School()]傷害。

強酸持續使敵人|cFF1EFF00中毒|r，每輪造成[StandardDamage(1,1, 2290)]點[School()]傷害，持續[duration(1,2)]輪。",136182,3,1,0,0
2292,折磨,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

對所有敵方目標造成相當於其目前生命力[points(1,1)]%的傷害，並恢復相當於該傷害量[points(1,2)]%的生命力。",236300,5,5,0,2
2293,恐懼顫抖,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並使其速度降低[abs(abilityStateMod(25,928))]%，傷害降低[abs(abilityStateMod(23,494))]%，持續[duration(1,2)]輪。

對所有其他敵方寵物造成[StandardDamage(1,2)]點[School()]傷害。",136184,5,3,0,0
2294,靈魂偷取,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

造成[StandardDamage(1,1)]點不死傷害並恢復使用者相當於造成傷害量[points(1,3)]%的生命力。",2576086,3,0,0,0
2295,生命通道,所有治療效果會轉移至此單位身上。,460699,3,0,1138,2
2296,黑暗魔法,黑暗魔法逼近。,460699,3,0,0,2
2297,治療裹布,"為使用者恢復[StandardDamage(1,1)]點生命力。",960692,8,2,0,2
2298,復活的盟友,"召喚骷髏爪牙攻擊敵方隊伍前排寵物，每輪造成[FormatDamage(SimpleDamage(1,1,2299))]點[School()]傷害。

每個爪牙可持續[duration(1,1)]輪。",136119,3,2,0,0
2299,復活的僕從,"每輪對敵人前排寵物造成[FormatDamage(SimpleDamage(1,1))]點[School()]傷害。",1390947,3,0,1141,0
2300,亡域炸彈,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並以死靈術光環褻瀆該區域。

在[duration(1,2)]輪後，該區域會引爆死靈能量，對所有敵方寵物造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED, 2301),1,2301)]點[School()]傷害，並為施法者恢復相當於傷害量[points(1,2,2301)]%的生命力。",2576095,3,3,0,0
2301,亡域炸彈,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在3輪後，對所有敵方寵物造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)]點[School()]傷害，並使施法者恢復相當於傷害量[points(1,2)]%的生命力。",2576095,3,0,0,0
2302,馬蹄重擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

踐踏敵人，造成[(StandardDamage(1, 1)*2)]點[School()]傷害。",132368,7,0,0,0
2303,野馬,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

召喚一群戰馬踐踏敵方隊伍，對主要敵方寵物造成[FormatDamage(SimpleDamage(1,1))]點[School()]傷害，並對所有後排寵物造成[FormatDamage(SimpleDamage(1,3))]點傷害。",1720723,7,3,0,0
2304,夢魘,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

召喚復活夢魘踐踏敵方隊伍，對主要敵方寵物造成[FormatDamage(SimpleDamage(1,1))]點[School()]傷害，並對兩個後排寵物造成[FormatDamage(SimpleDamage(1,3))]點[School()]傷害，另外會對每個敵人額外造成其生命力[points(1,2)]%的傷害。",2238268,3,2,0,0
2305,疾病之雲,"每輪對當前寵物造成[StandardDamage(1,1)]點[School()]傷害。",136128,3,0,219,0
2306,瘟疫馬蹄,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

踐踏敵人，造成[(StandardDamage(1, 1)*2)]點[School()]傷害，並以一大群染病昆蟲群將你包圍，每輪造成[StandardDamage(1,1,2305)]點傷害，持續[duration(1,3)]輪。交換寵物後效果仍然有效。",132103,3,0,0,0
2307,深淵之爪,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

從深淵爪擊敵人，造成[StandardDamage(1, 1)]點[petTypeName(abilityPetType())]傷害。",1508491,8,0,0,0
2308,黏液痕跡,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

留下一道黏液痕跡，造成[StandardDamage(1,1)]點[School()]傷害，並使其因包覆黏液而無法逃離戰場，持續[duration(1,2)]|4輪:輪。",136007,4,0,0,0
2309,海嘯X,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方寵物造成[StandardDamage(1,1)]點[School()]傷害。

摧毀雙方隊伍製造的物件。",237590,8,2,0,0
