SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200任務：|r微光飛行|n|cFFFFD200區域：|r昇靈堡,1063,177951,0,1
|cFFFFD200專業：|r 工程學,1064,172924,2,3
|cFFFFD200掉落：|r歐羅菲亞|n|cFFFFD200區域：|r淵喉,1065,181794,0,0
|cFFFFD200寶藏：|r醒目軟泥缸|n|cFFFFD200區域：|r瑪卓薩斯,1066,181825,0,0
|cFFFFD200寶藏：|r厚實的巨龍羽毛|n|cFFFFD200區域：|r亞登曠野,1068,182729,0,0
|cFFFFD200寶藏：|r死靈寶典|n|cFFFFD200區域：|r瑪卓薩斯,1069,182732,0,0
|cFFFFD200誓盟：|r死靈領主|n|cFFFFD200商人：|r蘇‧澤泰|n|cFFFFD200區域：|r瑪卓薩斯|n|cFFFFD200花費：|r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,1070,182773,0,-1
|cFFFFD200寶藏：|r時尚遮陽傘|n|cFFFFD200區域：|r瑞文崔斯,1071,182694,0,0
|cFFFFD200寶藏：|r女伯爵的貢品|n|cFFFFD200交情：|r朋友|n|cFFFFD200地點：|r餘燼宴會 |n,1072,182696,0,0
|cFFFFD200成就：|r陽傘達人|n|cFFFFD200類別：|r暗影之境,1073,182695,0,5
|cFFFFD200誓盟：|r死靈領主|n|cFFFFD200任務：|r兵貴慎重|n|cFFFFD200區域：|r瑪卓薩斯,1074,183847,0,1
|cFFFFD200任務：|r內心平靜的大師|n|cFFFFD200區域：|r女王的栽培園,1075,183856,0,1
|cFFFFD200商人：|r彌海菈女士|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200陣營：|r收割者廷衛 - 尊敬|n|cFFFFD200花費：|r1350|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1076,183900,4,2
|cFFFFD200寶藏：|r被遺忘的釣竿|n|cFFFFD200區域：|r瑞文崔斯|n,1078,180993,0,0
|cFFFFD200寶藏：|r流亡者的淤泥池烹調鍋|n|cFFFFD200區域：|r 瑞文崔斯|n|n,1079,182780,0,0
|cFFFFD200商人：|r伊琳卡女士|n|cFFFFD200誓盟活動：|r餘燼宴會|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1080,183876,0,-1
|cFFFFD200汎希爾戰役任務：|r不請自來的入侵|n|cFFFFD200世界任務|r萬萬稅|n|cFFFFD200區域：|r瑞文崔斯,1081,180947,0,-1
|cFFFFD200掉落：|r拉迪納斯王|n|cFFFFD200區域：|r瑞文崔斯,1082,180873,0,0
|cFFFFD200寶藏：|r嫉妒慾望寶箱|n|cFFFFD200區域：|r瑞文崔斯,1083,179393,0,0
|cFFFFD200商人：|r文獻管理員賈尼拉|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200陣營：|r誓復者 - 崇敬|n|cFFFFD200花費：|r500|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h,1084,182890,4,2
|cFFFFD200成就：|r調和大師|n|cFFFFD200類別：|r暗影之境,1085,183903,0,5
|cFFFFD200商人：|r賽事長穆卓拉格|n|cFFFFD200地區：|r瑞文崔斯|n|cFFFFD200花費：|r50|Hcurrency:1820|h|TInterface\ICONS\INV_Jewelcrafting_LivingRuby_01.blp:0|t|h,1086,183989,0,2
|cFFFFD200寶藏：|r監工的寶物|n|cFFFFD200區域：|r瑞文崔斯,1087,183986,0,0
|cFFFFD200寶藏：|r禁忌之室帶鎖箱|n|cFFFFD200區域：|r瑞文崔斯,1088,184075,0,0
|cFFFFD200商人：|r文獻管理員賈尼拉|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200陣營：|r誓奴 - 崇拜|n|cFFFFD200花費：|r1000|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h,1089,184218,4,2
|cFFFFD200成就：|r扭曲迴廊：第4層|n|cFFFFD200類別：|r托迦司,1090,184223,0,5
|cFFFFD200掉落：|r莫古利亞斯|n|cFFFFD200區域：|r淵喉,1091,184292,0,0
|cFFFFD200掉落：|r博傑斯|n|cFFFFD200區域：|r淵喉,1092,184312,0,0
|cFFFFD200商人：|r藝術家洽奇|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200花費：|r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,1093,183716,0,2
|cFFFFD200寶藏：|r黑犬儲物箱|n|cFFFFD200區域：|r瑪卓薩斯,1094,184318,0,0
|cFFFFD200商人：|r艾爾文|n|cFFFFD200區域：|r亞登曠野|n|cFFFFD200花費：|r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,1095,180290,0,2
|cFFFFD200商人：|r副官加羅斯|n|cFFFFD200區域：|r昇靈堡|n|cFFFFD200花費：|r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h,1096,184353,0,2
|cFFFFD200寶藏：|r凱拉斯的賜禮|n|cFFFFD200區域：|r昇靈堡,1097,183988,0,0
|cFFFFD200成就：|r亡命貓癡|n|cFFFFD200類別：|r暗影之境,1098,184449,0,5
|cFFFFD200寶藏：|r軟泥包覆箱|n|cFFFFD200區域：|r瑪卓薩斯,1099,184447,0,0
|cFFFFD200掉落：|r冒泡之血|n|cFFFFD200區域：|r瑪卓薩斯,1100,184476,0,0
|cFFFFD200成就：|r暗影之境對戰|n|cFFFFD200類別：|r戰鬥,1101,184508,0,5
|cFFFFD200商人：|r沙彌亞‧暗示者|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200花費：|r1|Hitem:201399|h|TInterface\ICONS\INV_SkeletonSpinePet_Green.blp:0|t|h1|Hitem:201402|h|TInterface\ICONS\INV_Leatherworking_90_Bone.blp:0|t|h100|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200商人: |r蕭德拉斯|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200花費：|r1|Hitem:201399|h|TInterface\ICONS\INV_SkeletonSpinePet_Green.blp:0|t|h1|Hitem:201402|h|TInterface\ICONS\INV_Leatherworking_90_Bone.blp:0|t|h100|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,1102,200640,2,2
|cFFFFD200掉落：|r不死軍團補給品,1103,184495,0,0
|cFFFFD200掉落：|r晉升者補給品,1104,184396,0,-1
,1105,184487,0,-1
,1106,184489,0,-1
,1107,184490,0,-1
,1108,184410,4,-1
,1109,184404,0,-1
,1110,184415,0,-1
,1111,184418,0,-1
,1112,184413,0,-1
,1113,184435,0,-1
|cFFFFD200掉落：|r厄運行者|n|cFFFFD200區域：|r塔納利斯|n|cFFFFD200活動：|r《魔獸世界》17週年紀念,1114,186501,2,-1
|cFFFFD200專業技能：|r製皮(50),1115,186686,0,3
|cFFFFD200專業技能：|r製皮(75),1116,186702,0,3
,1117,186973,0,-1
,1118,186985,0,-1
|cFFFFD200商人：|r9區到12區仲介者|n|cFFFFD200區域：|r『譴罪之塔』托迦司|n|cFFFFD200花費：|r300|Hcurrency:1728|h|TInterface\ICONS\INV_Phantasma.BLP:0|t|h,1119,186974,0,-1
|cFFFFD200掉落：|r9區到12區首領|n|cFFFFD200區域：|r『譴罪之塔』托迦司,1120,187075,0,-1
|cFFFFD200掉落：|r狂野碎界者|n|cFFFFD200區域：|r科西亞,1121,187176,0,0
|cFFFFD200任務：|r昇靈堡訪客每日任務|n|cFFFFD200區域：|r科西亞,1122,187184,0,-1
|cFFFFD200掉落：|r晉升者戰爭寶箱|n|cFFFFD200區域：|r淵喉,1123,187185,0,0
|cFFFFD200寶藏：|r佐瓦爾的寶庫|n|cFFFFD200區域：|r淵喉,1124,187416,0,0
|cFFFFD200掉落：|r不滅寶庫|n|cFFFFD200區域：|r『譴罪之塔』托迦司|n,1125,187417,0,0
|cFFFFD200寶藏：|r佐瓦爾的寶庫|n|cFFFFD200區域：|r淵喉,1126,187113,0,0
|cFFFFD200文物搜尋任務：|r切影短劍|n|cFFFFD200區域：|r科西亞,1127,187159,0,1
|cFFFFD200文物搜尋任務：|r預言師的符文字牌|n|cFFFFD200區域：|r科西亞,1128,187154,0,1
|cFFFFD200文物搜尋任務：|r變形者面罩|n|cFFFFD200區域：|r科西亞,1129,187155,0,1
|cFFFFD200文物搜尋任務：|r倒影之戒|n|cFFFFD200區域：|r科西亞,1130,187140,0,1
|cFFFFD200寶藏：|r祭品盒|n|cFFFFD200區域：|r科西亞,1131,187344,0,0
|cFFFFD200寶藏：|r脫落的巢|n|cFFFFD200區域：|r科西亞|n,1132,187339,0,0
|cFFFFD200掉落：|r裂隙|n,1133,187174,0,0
|cFFFFD200寶藏：|r遺忘羽毛|n|cFFFFD200區域：|r科西亞,1134,187051,0,0
|cFFFFD200掉落：|r托格倫|n|cFFFFD200區域：|r淵喉,1135,187139,0,0
|cFFFFD200掉落：|r昇靈堡呼喚,1136,187419,0,-1
|cFFFFD200掉落：|r觀察者約里克|n|cFFFFD200區域：|r科西亞,1137,187420,0,0
|cFFFFD200掉落：|r黑暗領主塔拉西斯|n|cFFFFD200區域：|r淵喉,1138,183901,0,0
,1139,187422,2,-1
|cFFFFD200掉落：|r瑞文崔斯呼喚,1145,187512,0,-1
|cFFFFD200商人：|r阿力多米|n|cFFFFD200區域：|r達拉然、破碎群島|n|cFFFFD200花費：|r1500|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,1146,187591,0,-1
|cFFFFD200寶藏：|r女王的栽培園儲藏箱|n,1147,187705,0,0
傳奇地城國際錦標賽：《暗影之境》第2季,1148,187834,2,-1
|cFFFFD200掉落：|r亞登曠野呼喚,1149,187840,0,-1
|cFFFFD200成就：|r完成暗號|n|cFFFFD200類別：|r暗影之境,1150,187793,0,5
,1151,187861,2,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1152,187869,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1153,187875,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1154,187895,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1155,187896,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1156,187897,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1157,187898,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1158,187899,0,-1
|cFFFFD200商人：|r克羅姆‧粗臂/艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r鐵爐堡/奧格瑪|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1159,187900,0,-1
|cFFFFD200掉落：|r瑪卓薩斯呼喚,1161,187913,0,-1
傳奇地城國際錦標賽：《暗影之境》第3季,1162,187957,2,-1
傳奇地城國際錦標賽：《暗影之境》第4季,1163,187958,2,-1
|cFFFFD200成就：|r橫越球體|n|cFFFFD200類別：|r暗影之境,1165,187860,0,5
|cFFFFD200商人：|r燻木牧場商人|n|cFFFFD200花費：|r52|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t|n|n掉落：失竊的禮物,1166,188680,0,2
|cFFFFD200商人：|r貴族花園商人|n|cFFFFD200花費：|r50|Hitem:44791|h|TInterface\ICONS\Achievement_Noblegarden_Chocolate_Egg.blp:0|t|h,1167,188694,0,2
|cFFFFD200商人：|r仲夏節慶商人|n|cFFFFD200花費：|r150|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h,1168,188695,0,2
|cFFFFD200任務：|r滴搭滴，貴族花園籃,1169,188698,0,2
|cFFFFD200商人：|r仲夏節慶商人|n|cFFFFD200花費：|r100|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h,1170,188699,0,-1
|cFFFFD200商人：|r仲夏節慶商人|n|cFFFFD200花費：|r50|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h,1171,188701,0,-1
|cFFFFD200成就：|r閻獄之主的試煉：第2區|n|cFFFFD200區域：|r托迦司(閻獄之主的試煉),1173,188952,0,5
|cFFFFD200掉落：|r 受啟迪的仲介者物資,1174,190177,0,-1
|cFFFFD200發現：|r沉思者的傳送門,1175,190196,0,-1
|cFFFFD200商人：|r威洛|n|cFFFFD200區域：|r澤瑞斯莫提斯|n|cFFFFD200陣營：|r受啟迪者 - 崇拜|n|cFFFFD200花費：|r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1176,190237,4,2
|cFFFFD200掉落：|r貪婪的希拉斯|n|cFFFFD200區域：|r澤瑞斯莫提斯,1177,190238,0,0
,1178,190333,0,-1
|cFFFFD200寶藏：|r句法箱|n|cFFFFD200區域：|r澤瑞斯莫提斯|n,1179,190457,0,0
,1180,190734,0,-1
,1181,190754,0,-1
|cFFFFD200區域：|r滋長花園,1182,190853,0,0
|cFFFFD200區域：|r滋長花園,1183,190926,0,0
|cFFFFD200成就：|r跳舞機器|n|cFFFFD200類別：|r暗月馬戲團,1184,187689,0,5
,1186,191937,2,-1
,1187,191925,2,-1
|cFFFFD200商人：|r杰佩托‧樂吱|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1188,192099,0,-1
,1189,192485,2,-1
|cFFFFD200專業技能：|r巨龍群島工程學,1190,192495,0,3
|cFFFFD200專業技能：|r巨龍群島珠寶設計|n,1191,193032,0,3
|cFFFFD200促銷：|r《巨龍崛起》史詩版,1192,193588,0,7
|cFFFFD200專業技能：|r巨龍群島珠寶設計|n,1193,193033,0,3
|cFFFFD200專業技能：|r製皮|n,1194,193478,0,3
|cFFFFD200專業技能：|r製皮|n,1195,193476,0,3
|cFFFFD200專業技能：|r製皮,1196,197719,0,3
|cFFFFD200成就：|r托育所競速|n|cFFFFD200類別：|r巨龍崛起,1197,197961,2,5
|cFFFFD200成就：|r玩具樂趣|n|cFFFFD200類別：|r玩具箱,1198,197986,0,5
|cFFFFD200任務：|r情感支持夥伴|n|cFFFFD200區域：|r雍亞拉平原,1199,198039,0,-1
|cFFFFD200任務：|r一顆爛蘋果|n|cFFFFD200區域：|r蒼藍高地,1200,198090,0,0
|cFFFFD200陣營：|r莫魯克半人馬 - 名望3,1201,198402,4,-1
|cFFFFD200掉落：|r日鱗巨獸|n|cFFFFD200區域：|r雍亞拉平原,1202,198409,0,-1
|cFFFFD200成就：|r激流摸魚手,1203,198428,0,0
|cFFFFD200專業技能：|r裁縫|n,1204,194052,0,3
|cFFFFD200任務：|r快樂的意外插曲,1205,198474,0,0
|cFFFFD200任務：|r泰溫的使命|n|cFFFFD200區域：|r雍亞拉平原,1206,198537,0,-1
|cFFFFD200專業技能：|r巨龍群島工程學,1207,198227,0,-1
|cFFFFD200商人：|r艾蜜莉亞‧貝勒克|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200花費：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,1208,198646,0,2
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r26|n|cFFFFD200商人：|r基奧波|n|cFFFFD200區域：|r蒼藍高地,1209,198827,0,0
|cFFFFD200專業技能：|r裁縫|n,1210,194060,0,3
|cFFFFD200專業技能：|r巨龍群島工程學,1211,198264,0,-1
|cFFFFD200專業技能：|r巨龍群島工程學,1212,198206,0,-1
|cFFFFD200任務：|r逐漸康復的朋友|n|cFFFFD200區域：|r甦醒海岸,1213,198857,0,1
|cFFFFD200專業技能：|r裁縫|n,1214,194056,0,3
|cFFFFD200專業技能：|r巨龍群島工程學,1215,198156,2,-1
|cFFFFD200專業技能：|r裁縫|n,1217,194057,0,3
|cFFFFD200專業技能：|r裁縫|n,1218,194058,0,3
|cFFFFD200專業技能：|r裁縫|n,1219,194059,0,3
|cFFFFD200專業技能：|r巨龍群島工程學|n,1220,199554,0,3
|cFFFFD200任務：|r測試巨牙海民軍備,1221,199830,0,1
|cFFFFD200商人：|r風暴獵人威廉|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r100|Hitem:199211|h|TInterface\ICONS\INV_Enchant_EssenceCosmicGreater.blp:0|t|h|n|n|cFFFFD200商人：|r風暴獵手蘇菈卡|n|cFFFFD200區域：|r杜洛塔|n|cFFFFD200花費：|r100|Hitem:199211|h|TInterface\ICONS\INV_Enchant_EssenceCosmicGreater.blp:0|t|h,1222,199337,0,2
|n,1224,200142,2,0
|cFFFFD200掉落：|r巨龍群島，暫時變異生物,1225,200148,0,0
|cFFFFD200掉落：|r難忍者納特法|n|cFFFFD200區域：|r蒼藍高地,1226,200160,0,0
|cFFFFD200掉落：|r巨龍群島洪荒使者,1227,200198,0,-1
,1228,200178,0,-1
,1229,200249,0,-1
|cFFFFD200專業技能：|r巨龍群島附魔,1230,200469,0,3
|cFFFFD200任務：|r伺機而動的炸蛋|n|cFFFFD200區域：|r薩爪祖斯,1231,191891,0,1
|cFFFFD200陣營：|r莫魯克半人馬|n|cFFFFD200商人：|r軍需官胡森|n|cFFFFD200區域：|r雍亞拉平原,1232,200550,0,2
|cFFFFD200陣營：|r莫魯克半人馬|n|cFFFFD200商人：|r軍需官胡森|n|cFFFFD200區域：|r雍亞拉平原,1233,200551,0,2
|cFFFFD200任務：|r為愛相「雍」|n|cFFFFD200區域：|r雍亞拉平原,1234,200597,0,-1
|cFFFFD200任務：|r助人之爪|n|cFFFFD200區域：|r蒼藍高地,1235,200628,0,1
|cFFFFD200成就：|r光宗耀祖,1236,200630,0,-1
|cFFFFD200獎勵：|r至高祈願|n,1237,200636,0,-1
|n|n|cFFFFD200區域：|r蕨皮谷|n|cFFFFD200成就：|r素食主義|n|cFFFFD200類別：|r巨龍群島地城,1238,200631,0,5
,1239,200116,0,-1
,1240,200857,0,-1
|cFFFFD200區域：|r雍亞拉平原,1241,200869,0,-1
|cFFFFD200區域：|r雍亞拉平原,1242,200878,0,-1
|cFFFFD200任務：|r迷霧之外的形體|n|cFFFFD200區域：|r亞登曠野,1243,200960,0,-1
|cFFFFD200掉落：|r偉大的可汗龜|n|cFFFFD200區域：|r薩爪祖斯,1244,200999,0,0
|cFFFFD200專業技能：|r巨龍群島工程學|n,1245,192443,0,3
|cFFFFD200商人：|r烏索多姆|n|cFFFFD200區域：|r薩爪祖斯|n|cFFFFD200花費：|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,1246,201435,0,2
|cFFFFD200陣營：|r沃卓肯協調者|n|cFFFFD200名望：|r27|n|cFFFFD200商人：|r烏納托斯|n|cFFFFD200位置：|r沃卓肯|n|n,1247,199771,0,2
|cFFFFD200陣營：|r沃卓肯協調者|n|cFFFFD200名望：|r27|n|cFFFFD200商人：|r烏納托斯|n|cFFFFD200位置：|r沃卓肯|n|n,1248,199770,0,2
|cFFFFD200陣營：|r沃卓肯協調者|n|cFFFFD200名望：|r27|n|cFFFFD200商人：|r烏納托斯|n|cFFFFD200位置：|r沃卓肯|n|n,1249,199769,0,2
|cFFFFD200陣營：|r沃卓肯協調者|n|cFFFFD200名望：|r27|n|cFFFFD200商人：|r烏納托斯|n|cFFFFD200位置：|r沃卓肯|n|n,1250,199768,0,2
|cFFFFD200陣營：|r沃卓肯協調者|n|cFFFFD200名望：|r27|n|cFFFFD200商人：|r烏納托斯|n|cFFFFD200位置：|r沃卓肯|n|n,1251,199767,0,2
|cFFFFD200陣營：|r龍鱗遠征隊|n|cFFFFD200名望：|r9|n|cFFFFD200任務：|r尋路者的羅盤|n|cFFFFD200位置：|r龍鱗基地,1252,199902,0,-1
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r26|n|cFFFFD200商人：|r基奧波|n|cFFFFD200區域：|r蒼藍高地,1253,199899,0,0
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r23|n|cFFFFD200商人：|r隆圖皮|n|cFFFFD200位置：|r伊斯凱拉巨牙海民,1254,199897,0,2
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r17|n|cFFFFD200商人：|r能瓦克|n|cFFFFD200位置：|r伊斯凱拉巨牙海民,1255,199896,0,2
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r17|n|cFFFFD200商人：|r能瓦克|n|cFFFFD200位置：|r伊斯凱拉巨牙海民,1256,199894,0,2
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r4|n|cFFFFD200商人：|rLilKi|n|cFFFFD200位置：|r伊斯凱拉巨牙海民,1257,199892,0,2
|cFFFFD200陣營：|r伊斯凱拉巨牙海民|n|cFFFFD200名望：|r4|n|cFFFFD200商人：|rLilKi|n|cFFFFD200位置：|r伊斯凱拉巨牙海民,1258,199650,0,2
|cFFFFD200陣營：|r沃卓肯協調者|n|cFFFFD200名望：|r3|n|cFFFFD200商人：|r艾如苟莎|n|cFFFFD200位置：|r沃卓肯,1259,199649,0,2
|cFFFFD200陣營：|r龍鱗遠征隊|n|cFFFFD200名望：|r19|n|cFFFFD200商人：|r編目員潔可思|n|cFFFFD200位置：|r龍鱗基地,1260,198729,0,2
|cFFFFD200陣營：|r龍鱗遠征隊|n|cFFFFD200名望：|r19|n|cFFFFD200商人：|r編目員潔可思|n|cFFFFD200位置：|r龍鱗基地,1261,198728,0,2
|cFFFFD200陣營：|r龍鱗遠征隊|n|cFFFFD200名望：|r17|n|cFFFFD200商人：|r雷亞娜|n|cFFFFD200位置：|r龍鱗基地,1262,198722,0,2
|cFFFFD200陣營：|r龍鱗遠征隊|n|cFFFFD200名望：|r17|n|cFFFFD200商人：|r雷亞娜|n|cFFFFD200位置：|r龍鱗基地,1263,198721,0,2
|cFFFFD200陣營：|r龍鱗遠征隊|n|cFFFFD200名望：|r17|n|cFFFFD200商人：|r雷亞娜|n|cFFFFD200位置：|r龍鱗基地,1264,198720,0,2
|cFFFFD200陣營：|r莫魯克半人馬|n|cFFFFD200任務：|r與翅膀及風為友|n|cFFFFD200區域：|r雍亞拉平原,1265,194885,0,1
|cFFFFD200任務：|r揭開我們的過去|n|cFFFFD200NPC：|r『虔信者』伊吉思|n|cFFFFD200位置：|r黑曜龍堡,1266,201815,0,1
|cFFFFD200區域：|r蒼藍高地,1267,201927,0,0
,1268,201931,2,-1
|cFFFFD200掉落：|r失落黑曜貯藏箱,1269,201933,0,0
|cFFFFD200區域：|r甦醒海岸,1270,202019,0,0
|cFFFFD200商人：|r布瑞恩多米|n|cFFFFD200花費：|r75|Hitem:202039|h|TInterface\ICONS\inv_misc_stormlordsfavor.blp:0|t|h1200|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h,1271,202020,0,2
|cFFFFD200區域：|r甦醒海岸,1272,202022,0,0
|cFFFFD200商人：|r戰地管理員安柏瑞斯|n|cFFFFD200區域：|r沃卓肯|n|cFFFFD200花費：|r1500|Hcurrency:2123|h|TInterface\ICONS\INV_10_DungeonJewelry_Titan_Trinket_2_Color2.BLP:0|t|h,1273,202021,0,-1
|cFFFFD200掉落：|r無瑕史瓦格蛙珍寶囊,1274,202042,0,0
|cFFFFD200任務：|r為了他人的愛,1275,200926,0,0
|cFFFFD200成就：|r超乎常理|n|cFFFFD200類別：|r釣魚,1276,202207,0,5
|cFFFFD200商人：|r卡季|n|cFFFFD200區域：|r蒼藍高地|n|cFFFFD200陣營：|r冬毛熊怪 - 崇拜|n|cFFFFD200花費：|r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,1277,202253,4,2
|cFFFFD200商人：|r卡季|n|cFFFFD200區域：|r蒼藍高地|n|cFFFFD200陣營：|r冬毛熊怪 - 友好|n|cFFFFD200花費：|r100|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,1278,202283,4,2
|cFFFFD200專業技能：|r巨龍群島工程學|n,1279,202309,0,3
|cFFFFD200區域：|r蒼藍高地,1280,202711,0,0
|cFFFFD200專業技能：|r巨龍群島工程學|n,1281,198173,0,3
|cFFFFD200商人：|r阿提克斯‧貝利|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200花費：|r20|Hitem:193050|h|TInterface\ICONS\INV_10_Tailoring_ClothCommon_Color2.BLP:0|t|h100|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200商人：|r洛蓮娜‧貝利|n|cFFFFD200區域：|r甦醒海岸|n|cFFFFD200花費：|r20|Hitem:193050|h|TInterface\ICONS\INV_10_Tailoring_ClothCommon_Color2.BLP:0|t|h100|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,1282,200707,0,2
,1283,202261,2,-1
,1284,202851,2,-1
,1285,202856,2,-1
,1286,202859,2,-1
,1287,202862,2,-1
,1288,202865,2,-1
《魔獸世界》電競：巨龍崛起第1賽季,1289,203716,2,-1
|cFFFFD200任務：|r臨別之言|n|cFFFFD200區域：|r雍亞拉平原,1290,203725,4,1
|cFFFFD200任務：|r傳瞬之間|n|cFFFFD200區域：|r破碎群島|n|cFFFFD200區域：|r達拉然,1293,140192,0,1
|cFFFFD200任務：|r建立你的要塞|n|cFFFFD200區域：|r霜火峰|n|cFFFFD200區域：|r霜牆要塞|n|n|cFFFFD200任務：|r建立你的要塞|n|cFFFFD200區域：|r影月谷|n|cFFFFD200區域：|r落月之地,1294,110560,0,1
|cFFFFD200發現：|r祖爾格拉布|n,1295,203757,0,10
|cFFFFD200商人：|r卡季|n|cFFFFD200區域：|r蒼藍高地|n|cFFFFD200陣營：|r冬毛熊怪 - 崇敬|n|cFFFFD200花費：|r200|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,1300,203734,4,2
|cFFFFD200專業技能：|r巨龍群島工程學|n,1301,202360,0,3
|cFFFFD200任務：|r 哈西安的堅定意志|n|cFFFFD200區域：|r扎拉萊克洞窟|n,1302,204220,4,1
|cFFFFD200任務：|r祝福你與你的同伴|n|cFFFFD200區域：|r杜洛塔|n|cFFFFD200區域：|r奧特蘭克山谷,1303,204170,0,1
