Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
紅龍軍團親和,[TEMP] Passive Bonus from the Red Dragonflight.,1883,463,0,2,134153,0,0,0,0,0,0,0,0
黑龍軍團親和,[TEMP] Passive Bonus from the Black Dragonflight.,1884,463,0,3,1354169,0,0,0,0,0,0,0,0
金龍軍團親和,[TEMP] Passive Bonus from the Gold Dragonflight.,1885,463,0,4,134156,0,0,0,0,0,0,0,0
散熱精通,[TEMP] Allows you to harnass primal vents in the Dragon Isles that can refresh your drake's flight energy.,1886,463,1,1,1029585,0,0,0,0,0,0,0,0
御風精通,[TEMP] Increases the amount of time your drake can maintain flight.,1887,463,1,2,1029595,0,0,0,0,0,0,0,0
氣流新手,[TEMP] Increases your speed when using airstreams across the Dragon Isles.,1888,463,2,2,0,0,0,0,0,0,0,0,0
洪荒精通,[TEMP] Allows your drake to harnass the power of primal vents in the [zone 1 and zone 2] of the Dragon Isles.,1889,463,1,3,0,0,0,0,0,0,0,0,0
逃命專家,[TEMP] [ACTIVE] Calls your drake to come and rescue you from combat.,1890,463,3,2,1029578,0,0,0,0,0,0,0,0
強化散熱精通,[TEMP] Using a primal vent now refreshes more flight energy.,1891,463,4,1,0,0,0,0,0,0,0,0,0
強壯翅膀,[TEMP] Increases your drake flying speed.,1892,463,4,2,2103880,0,0,0,0,0,0,0,0
強化洪荒精通,[TEMP] Allows your drake to harnass the power of primal vents in the [zone 3] of the Dragon Isles.,1893,463,4,3,0,0,0,0,0,0,0,0,0
天火,[TEMP] [ACTIVE] Your drake swoops down and uses a breath attack against enemies in a cone in front of you.,1894,463,6,2,0,0,0,0,0,0,0,0,0
強化逃命專家,[TEMP] Decreases the cooldown of Escape Artist.,1895,463,7,1,0,0,0,0,0,0,0,0,0
御風精通,[TEMP] Increases the amount of time your drake can maintain flight.,1896,463,7,2,1029595,0,0,0,0,0,0,0,0
氣流精通,[TEMP] Allows the use of volitile streams in the Dragon Isles.,1897,463,7,3,0,0,0,0,0,0,0,0,0
自由飛翔,可以在巨龍群島自由飛翔。,1898,463,8,2,618317,0,0,0,0,0,0,0,0
採集精通,[TEMP] Allows you to gather resources while mounted on your drake.,1899,463,5,1,0,0,0,0,0,0,0,0,0
騎乘精通,[TEMP] Mitigates being dismounted from your drake by combat.,1900,463,5,3,0,0,0,0,0,0,0,0,0
節拍語理解,"啟動波克波可，並讓你能在澤瑞斯莫提斯使用知識索引。

|L290-波克波可每6分鐘會產生1點能量，最多可累積10點。

如果你完全理解索引的內容，啟動知識索引能賦予50碼內的所有玩家戰鬥加成效果，持續10分鐘。|l",1901,474,0,0,4238934,94228,0,0,0,0,0,0,0
低音語理解,|L290-讓你能跟形態平台和朝聖者之澤的各個機諾溝通、互動和進行任務。|l,1902,474,2,1,4238929,94684,0,0,0,1904,0,0,0
初調語理解,"|L290-讓你能夠使用流亡者洞穴、庇護城和朝聖者之澤的強化控制臺。

在強化控制臺消耗波克波可能量可以選擇一個暫時的能力。這些能力只在暗影之境戶外區域和奧睿博司有作用。|l",1904,474,0,1,4238930,94705,0,0,0,1901,0,0,0
輕頻語理解,"|L290-強化波克波可，讓你能選擇進攻或支援戰鬥特化，啟動定位時波克波可會獲得新的戰鬥技能。

讓你能完全理解知識索引。|l",1907,474,0,3,4239319,94703,0,0,0,1932,0,0,0
噴射跳躍,允許使用噴射跳躍,1913,465,0,1,133029,0,0,0,2,0,0,0,0
裝置2,允許使用裝置2,1914,465,0,4,3751726,0,0,0,2,0,0,0,0
裝置3,允許使用裝置3,1915,465,0,7,3745010,0,0,0,2,0,0,0,0
升級裝置1,,1916,465,1,0,133029,0,0,0,0,0,0,0,0
升級裝置1,,1917,465,1,1,133029,0,0,0,0,0,0,0,0
升級裝置2,,1918,465,1,3,3751726,0,0,0,0,0,0,0,0
升級裝置2,,1919,465,1,4,3751726,0,0,0,0,0,0,0,0
升級裝置3,,1920,465,1,6,3745010,0,0,0,0,0,0,0,0
升級裝置3,,1921,465,1,7,3745010,0,0,0,0,0,0,0,0
升級裝置1,,1922,465,2,0,133029,0,0,0,0,0,0,0,0
升級裝置1,,1923,465,2,1,133029,0,0,0,0,0,0,0,0
升級裝置1,,1924,465,2,2,133029,0,0,0,0,0,0,0,0
升級裝置2,,1925,465,2,3,3751726,0,0,0,0,0,0,0,0
升級裝置2,,1926,465,2,4,3751726,0,0,0,0,0,0,0,0
升級裝置2,,1927,465,2,5,3751726,0,0,0,0,0,0,0,0
升級裝置3,,1928,465,2,6,3745010,0,0,0,0,0,0,0,0
升級裝置3,,1929,465,2,7,3745010,0,0,0,0,0,0,0,0
升級裝置3,,1930,465,2,8,3745010,0,0,0,0,0,0,0,0
高音語理解,"|L290-讓你能夠在原翠荒野、索引編目和無盡沙海跟自主機溝通、互動和進行任務。

提升你對合成熔爐的理解，讓你能發現並創造更大型的生物。|l",1931,474,2,2,4238935,94695,0,0,0,1932,0,0,0
中調語理解,"|L290-讓波克波可能夠暫時控制無核自主機。

提高你對於知識索引的理解。

讓你可以使用朝聖者之澤南邊的合成熔爐，可以用來發現並創造小型生物。|l",1932,474,0,2,4238937,94704,0,0,0,1904,0,0,0
數據挖掘工,核心可找到數據的來源，進而幫助你學習首創者的語言。,1934,466,0,1,1064187,0,0,0,0,0,0,0,0
機諾的朋友,可以接管尚未啟動的機諾,1935,466,1,1,876476,93325,0,0,0,0,0,0,0
解讀矩陣,可以解讀知識條目，並將其輸入至知識控制臺。,1936,466,2,0,4215674,0,0,0,0,0,0,0,0
自主機駭入,"可以接管自主機單位。
等級1：級別1自主機
等級2：級別2自主機
等級3：自主機神諭者",1937,466,2,1,4219625,0,0,0,0,0,0,0,0
戰鬥機器,現在核心會協助你戰鬥。,1938,466,2,2,3867785,0,0,0,0,0,0,0,0
守護者控制臺,可以使用守護者控制臺創造並暫時接管一個自主機。,1939,466,3,1,3950366,0,0,0,0,0,0,0,0
強力振翅,[TEMP] Increases your drake flight speed temporarily upon taking off.,1940,467,0,1,2103876,0,0,0,0,0,0,0,0
御風精通,[TEMP] Increases your Dragon Companion flight duration.,1941,467,0,2,1029595,0,0,0,0,0,0,0,0
自由飛翔,可以在巨龍群島無限制地飛行,1942,467,2,0,875925,0,0,0,0,0,0,0,0
逃命專家,[TEMP] [Active] Call your drake to come and rescue you from combat.,1943,467,0,0,1029578,0,0,0,0,0,0,0,0
天火,[TEMP] [Active] Your drake swoops in and does a cone attack in front of you.,1944,467,1,0,615339,0,0,0,0,0,0,0,0
機諾的朋友(區域X),可以在區域X跟尚未啟動的機諾互動,1948,468,5,0,876476,0,0,0,0,0,0,30,0
機諾的朋友(區域Y),可以在區域X跟尚未啟動的機諾互動,1949,468,5,1,429384,0,0,0,0,0,0,10,0
機諾的朋友(區域Z),可以在區域Z跟尚未啟動的機諾互動,1950,468,5,2,512617,0,0,0,0,0,0,10,0
知識控制臺 - 植物,可以跟知識控制臺互動 - 植物,1951,468,6,0,4215674,0,0,0,0,0,0,0,0
知識控制臺 - 動物,可以跟知識控制臺互動 - 動物,1952,468,6,1,4219625,0,0,0,0,0,0,0,0
知識控制臺 - 非自然,可以跟知識控制臺互動 - 非自然,1953,468,6,2,3867785,0,0,0,0,0,0,0,0
小遊戲控制臺01,可以跟小遊戲控制臺類型01互動,1954,468,0,0,4238928,0,0,0,0,0,0,0,0
小遊戲控制臺02,可以跟小遊戲控制臺類型02互動,1955,468,0,1,4238931,0,0,0,0,0,0,0,0
小遊戲控制臺03,可以跟小遊戲控制臺類型03互動,1956,468,0,2,4238932,0,0,0,0,0,0,0,0
小遊戲控制臺04,可以跟小遊戲控制臺類型04互動,1957,468,0,3,4238933,0,0,0,0,0,0,0,0
小遊戲控制臺05,可以跟小遊戲控制臺類型05互動,1958,468,0,4,4238936,0,0,0,0,0,0,0,0
寵物可以擔任坦克,寵物可以擔任坦克,1959,468,3,0,425952,0,0,0,0,0,0,0,0
寵物可以擔任坐騎,寵物可以擔任坐騎,1960,468,3,1,136103,0,0,0,0,0,0,0,0
寵物可以擔任輔助,寵物可以擔任輔助,1961,468,3,2,525026,0,0,0,0,0,0,0,0
視覺語,|L290-讓你可以使用流亡者洞穴的核心設定控制臺，藉此自訂波克波可的外觀。|l,1969,474,5,0,4327611,94701,0,0,0,1901,0,0,0
回音語,|L290-讓你能夠請求波克波可尋找附近的回響的機諾，並在小地圖上標記。|l,1970,474,4,0,4227084,94700,0,0,0,1901,0,0,0
核心語,"|L290-讓你能夠請求波克波可尋找附近的無核自主機，並在小地圖上標記。

讓波克波可能夠與野生生物溝通，追蹤不易到達地點的珍貴物品。這些珍貴物品可能包含被遺忘的藏寶處，或稀有的草藥和採礦點。|l",1971,474,3,2,3747898,94699,0,0,0,1932,0,0,0
藏機語理解,"|L290-讓你可以嘗試解析造物操縱臺。你可以請波克波可尋找附近的操縱臺，並標記在小地圖上。

成功解析造物操縱臺，可以獲得首創者的暗語。|l",1972,474,2,0,4238928,94698,0,0,0,1901,0,0,0
加速！,Unlock the ability to gain a temporary speed boost.,1975,467,0,3,648208,0,0,0,0,0,0,0,0
創造語,"|L290-讓波克波可能夠啟動回響的機諾，提高你的移動速度、提高採集時獲得的創先者精華數量，或是降低敵人能夠察覺你的偵測範圍。

$@garrspelldesc|l",1976,474,3,0,4227085,94696,0,0,0,1901,0,0,0
滅寂語,|L290-$@garrspelldesc|l,1980,474,4,2,3751728,94692,0,0,0,1932,0,0,0
富裕語,|L290-$@garrspelldesc|l,1982,474,6,2,237551,94690,0,0,0,1932,0,0,0
結盟語,|L290-$@garrspelldesc|l,1983,474,5,2,134376,94689,0,0,0,1932,0,0,0
誘引語,|L290-$@garrspelldesc|l,1988,474,6,1,348537,94688,0,0,0,1904,0,0,0
同化語,|L290-$@garrspelldesc|l,1989,474,3,1,237549,94687,0,0,0,1904,0,0,0
成形語,|L290-$@garrspelldesc|l,1990,474,4,1,450905,94686,0,0,0,1904,0,0,0
鈦形語,|L290-$@garrspelldesc|l,1991,474,5,1,458224,94685,0,0,0,1904,0,0,0
攻襲語,|L290-$@garrspelldesc|l,1992,474,3,3,3192685,94682,0,0,0,1907,0,0,0
輔助語,|L290-$@garrspelldesc|l,1993,474,4,3,892827,94683,0,0,0,1907,0,0,0
極巨語,|L290-$@garrspelldesc|l,1997,474,5,3,132489,94680,0,0,0,1907,0,0,0
重頻語理解,|L290-$@garrspelldesc|l,1998,474,2,3,4239320,94234,0,0,0,1907,0,0,0
翻滾,[Test] Do a roll. Start-Roll-End Animations,2000,467,1,1,237566,0,0,0,0,0,0,0,0
翻滾2,[Test] Do a roll. Roll-End Animations  (No Start),2001,467,1,2,237566,0,0,0,0,0,0,0,0
Contrail Visual Test,Toggleable Contrail Visuals,2002,467,1,3,460953,0,0,0,0,0,0,0,0
鈷藍色和紅銅色身體,將波克波可的身體顏色變更為鈷藍色和紅銅色。,2003,476,0,4,4327612,94694,0,0,0,0,0,0,0
珍珠色和銀色身體,將波克波可的身體顏色變更為珍珠色和銀色。,2004,476,0,1,4327616,0,0,0,0,0,0,0,0
青銅色和金色身體,將波克波可的身體顏色變更為青銅色和金色。,2005,476,0,2,4327617,94681,0,0,0,0,0,0,0
鈹色和銀色身體,將波克波可的身體顏色變更為鈹色和銀色。,2006,476,0,3,4327615,94679,0,0,0,0,0,0,0
沒有護臂,解除安裝波克波可身上的護臂。,2017,476,2,0,4038107,0,0,0,0,0,0,0,0
長型護臂,替波克波可安裝長型護臂。,2018,476,2,1,3803041,0,0,0,0,0,0,0,0
鑽石護臂,替波克波可安裝鑽石形狀的護臂。,2019,476,2,2,3888644,95236,0,0,0,0,0,0,0
沒有臉部裝飾,解除安裝波克波可的臉部裝飾。,2020,476,3,1,4038107,0,0,0,0,0,0,0,0
臉部裝飾,替波克波可安裝臉部裝飾。,2021,476,3,2,3867785,95237,0,0,0,0,0,0,0
無護盾核心,解除安裝波克波可身上的核心護盾。,2022,476,4,1,4038107,0,0,0,0,0,0,0,0
護盾核心,替波克波可安裝核心護盾。,2023,476,4,2,3850789,95238,0,0,0,0,0,0,0
預設核心,降級波克波可的核心。,2024,476,5,1,4038107,0,0,0,0,0,0,0,0
升級核心,升級波克波可的核心。,2025,476,5,2,3834911,95239,0,0,0,0,0,0,0
紅寶石色和白金色身體,將波克波可的身體顏色變更為紅寶石色和白金色。,2026,476,0,5,4327618,94693,0,0,0,0,0,0,0
鉛色身體,將波克波可的身體顏色變更為鉛色。,2027,476,0,0,4327613,0,0,0,0,0,0,0,0
紅銅色和鈷藍色零件,將波克波可的零件顏色變更為紅銅色和鈷藍色。,2028,476,1,4,3950348,95234,0,0,0,0,0,0,0
白金色和翠綠色零件,將波克波可的零件顏色變更為白金色和翠綠色。,2029,476,1,5,3950370,95235,0,0,0,0,0,0,0
金色和紅寶石色零件,將波克波可的零件顏色變更為金色和紅寶石色。,2030,476,1,2,3950357,94697,0,0,0,0,0,0,0
銀色和鈹色零件,將波克波可的零件顏色變更為銀色和鈹色。,2031,476,1,3,3950346,94691,0,0,0,0,0,0,0
鉛色和翠綠色零件,將波克波可的零件顏色變更為鉛色和翠綠色。,2032,476,1,0,4323454,0,0,0,0,0,0,0,0
銀色和鑽石色零件,將波克波可的零件顏色變更為銀色和鑽石色。,2033,476,1,1,4323456,0,0,0,0,0,0,0,0
空的,,2036,474,1,2,0,0,0,4,0,0,0,0,0
空的,,2037,474,1,3,0,0,0,4,0,0,0,0,0
空的,,2038,474,1,1,0,0,0,4,0,0,0,0,0
空的,,2039,474,6,3,0,0,0,4,0,0,0,0,0
空的,,2040,474,1,0,0,0,0,4,0,0,0,0,0
空的,,2042,474,6,0,0,0,0,4,0,0,0,0,0
風的指引：雷霆蜥蜴,在雍亞拉平原騎乘坐騎時的移動速度上升10%。,2045,479,2,0,236154,0,0,0,0,0,0,0,0
席卡閃電節杖,$@garrspelldesc,2046,479,0,1,236392,95774,0,0,0,0,0,0,0
猛瑪象的記憶,在猛瑪象墓地時，你可以與猛瑪象牙交流，召喚一隻猛瑪象。猛瑪象為身後的單位提供等同於其100%血量的護盾。如果你有此特長，在護盾持續時間結束或被破壞前，你造成的傷害提升10%，持續10秒。,2047,479,0,0,236237,0,0,0,0,0,0,0,0
向前衝鋒,在行經水獺攤時，泥潭的緩速效果減少75%。,2048,479,1,0,1509617,0,0,0,0,0,0,0,0
老鷹視線,當雷霆蜥蜴被黑雲遮蔽時，你可以與附近的老鷹互動，使其顯露出來。,2049,479,1,1,612363,95819,0,0,0,0,0,0,0
致命毒藥,造成持續性傷害。,2057,483,0,0,236270,0,0,0,0,0,0,0,0
弱化毒藥,降低造成的傷害。,2058,483,0,1,615101,0,0,0,0,0,0,0,0
先祖的恩典符咒,提升出現優良戰利品的機率,2061,483,4,1,1379232,0,0,0,0,0,0,0,0
普通矛尖,正常附加毒藥。,2062,483,1,1,608940,0,0,0,0,0,0,0,0
鋒銳矛尖,強化毒藥效果，但是降低持續時間。,2063,483,1,0,1361323,0,0,0,0,0,0,0,0
鋸齒矛尖,毒藥持續時間無限，但是效果弱化。,2064,483,1,2,135124,0,0,0,0,0,0,0,0
奪命短刀,你的副手短匕有機會立即殺死生命力低於20%的怪物。,2065,483,4,0,132155,0,0,0,0,0,0,0,0
舒適副手短匕刀柄,可使用副手短匕的時間更長。,2066,483,3,2,969782,0,0,0,0,0,0,0,0
鋼鐵副手刃,造成近戰傷害。,2069,483,2,0,135662,0,0,0,0,0,0,0,0
副手敲擊,擊昏。,2070,483,2,1,134886,0,0,0,0,0,0,0,0
輕型副手短匕刀柄,副手短匕可以更常使用。,2072,483,3,0,135357,0,0,0,0,0,0,0,0
重型副手短匕刀柄,強化副手短匕的效果,2073,483,3,1,135293,0,0,0,0,0,0,0,0
飛龍騎術,下墜一秒後，你的巨龍群島飛龍會開展翅膀，帶著你前進。飛龍會朝你指定的方向前進。,2078,482,0,1,132249,0,0,0,0,0,0,0,0
龍之俯衝,使你的飛龍朝下可獲得更多動能。拉回水平飛行會把這股動能的方向轉為往前進。,2079,482,1,0,1029584,0,0,0,0,0,0,0,0
做好降落準備,使飛龍的鼻頭朝上可減速。速度降至最低時，你的飛龍會在緩緩朝地面降落的情況下前進。,2080,482,1,2,135992,0,0,0,0,0,0,0,0
向前疾衝,向前振翅一小段距離，增加速度。,2081,482,4,0,2103880,0,0,0,0,0,0,0,0
向上爬升,向上振翅可增加高度，但會失去一些動能。,2082,482,4,2,2103876,0,0,0,0,0,0,0,0
群島之風,你能探測並利用整個巨龍群島的強風。這些強風能改變巨龍群島飛龍的方向，使你們順著風向高速前進。,2083,482,6,1,236154,0,0,0,0,0,0,0,0
旋轉急衝,旋轉向前移動一段很長的距離，使速度提高。,2084,482,7,1,1113071,0,0,0,0,0,0,0,0
青銅倒轉,起飛時，你會留下一個你自己的印痕。印痕會在你著陸的10秒後消退。啟動可返回印痕所在位置。,2085,482,8,1,134156,0,0,0,0,0,0,0,0
起飛,站立時，二段跳會向上同時朝前滑翔。,2086,482,3,1,308222,0,0,0,0,0,0,0,0
飛龍與騎乘訓練,你的活力提高至4點。,2087,484,1,0,236711,0,0,0,0,0,0,0,0
飛龍騎術學習者,你的活力提高至5點。,2088,484,7,1,236766,0,0,0,0,0,0,0,0
超越無限,你的活力提高至6點。,2089,484,8,0,236832,0,0,0,0,0,0,0,0
伸展肢體,在地面上時，你的活力恢復速度提高為每25秒恢復1點活力。,2090,484,1,1,236728,0,0,0,0,0,0,0,0
回春移行,在地面上時，你的活力恢復速度提高為每20秒恢復1點活力。,2091,484,4,1,236725,0,0,0,0,0,0,0,0
渴望天空,在地面上時，你的活力恢復速度提高為每15秒恢復1點活力。,2092,484,8,1,236752,0,0,0,0,0,0,0,0
活力,飛龍騎術技能會消耗活力。待在地面時，每30秒恢復1點活力。,2093,482,2,1,1519263,0,0,0,0,0,0,0,0
快意翱翔,在高速狀態下使用飛龍騎術時，你會恢復活力。,2094,482,5,1,1029585,0,0,0,0,0,0,0,0
快意追尋者,快意翱翔的效果提早5秒結束。,2095,484,1,2,1029595,0,0,0,0,0,0,0,0
高空為家,快意翱翔的效果提早5秒結束。,2096,484,8,2,236222,0,0,0,0,0,0,0,0
Help from Above [NYI],在室外時，你的法術和技能有一定機率會召喚你的其中一頭巨龍群島飛龍，牠會轟炸或治療你的當前目標。,2097,484,0,1,514016,0,0,0,0,0,0,0,0
巴卡犬狩獵夥伴,"在席卡狩獵小隊期間，你可以與巴卡犬一起狩獵。

|CFF71d5ff振奮痛擊|r
$@spelldesc385472",2098,485,0,1,930079,34450,0,0,0,0,0,0,0
歐胡納狩獵夥伴,"在席卡狩獵小隊期間，你可以與歐胡納鷹一起狩獵。

|CFF71d5ff迅猛龍的恩典|r
$@spelldesc385469",2099,485,0,3,4080564,34450,0,0,0,0,0,0,0
巴卡犬訓練：凶狠痛咬,"你可以替狩獵夥伴選擇下列額外訓練。你的夥伴僅能有一項額外技能。

|CFF71d5ff凶狠痛咬|r
$@spelldesc383971",2100,485,2,0,132270,100942,0,0,0,0,0,0,0
歐胡納訓練：飛禽矯捷,"你可以替狩獵夥伴選擇下列額外訓練。你的夥伴僅能有一項額外技能。

|CFF71d5ff飛禽矯捷|r
$@spelldesc384130",2101,485,2,4,2103863,100943,0,0,0,0,0,0,0
無畏之證,"在席卡狩獵小隊期間，開啟下列效果。

|CFF71d5ff無畏之證|r
$@spelldesc376282",2102,485,3,1,132183,0,0,0,0,0,0,0,0
巴卡犬訓練：顫慄嚎叫,"你可以替狩獵夥伴選擇下列額外訓練。你的夥伴僅能有一項額外技能。

|CFF71d5ff顫慄嚎叫|r
$@spelldesc385479",2103,485,2,1,1033494,100942,0,0,0,0,0,0,0
歐胡納訓練：銳利之風,"你可以替狩獵夥伴選擇下列額外訓練。你的夥伴僅能有一項額外技能。

|CFF71d5ff銳利之風|r
$@spelldesc385484",2104,485,2,3,1029585,100943,0,0,0,0,0,0,0
Dragonrider's Initiative [NYI],解除坐騎會對附近的敵人造成傷害，並使其減速30%，持續5秒鐘。,2110,484,3,0,135781,0,0,0,0,0,0,0,0
白色歐胡納鷹,為你的歐胡納鷹夥伴改變顏色,2111,486,0,0,2103840,0,0,0,0,0,0,0,0
紅褐色歐胡納鷹,為你的歐胡納鷹夥伴改變顏色,2112,486,0,1,2103841,102224,0,0,0,0,0,0,0
金色巴卡犬,為你的巴卡犬夥伴改變顏色,2113,486,1,0,1518105,0,0,0,0,0,0,0,0
金棕色巴卡犬,為你的巴卡犬夥伴改變顏色,2114,486,1,1,1518104,102220,0,0,0,0,0,0,0
白色巴卡犬,為你的巴卡犬夥伴改變顏色,2115,486,1,2,1518096,102219,0,0,0,0,0,0,0
商隊目標,PH,2123,487,0,0,136071,0,0,0,0,0,0,0,0
可重複材料任務獎勵,PH,2124,487,0,1,2066026,0,0,0,0,0,0,0,0
蹄萊戰旗,PH,2125,487,1,0,132484,0,0,0,0,2123,0,0,0
游牧寶藏現形,PH,2126,487,1,1,1518635,0,0,0,0,2124,0,0,0
商隊首領解鎖,PH,2128,487,2,0,4452485,0,0,0,0,2125,0,0,0
游牧稀有生物戰鬥,PH,2129,487,2,1,135124,0,0,0,0,2126,0,0,0
商隊預防死亡,PH,2130,487,3,0,310731,0,0,0,0,2128,0,0,0
游牧精英任務,PH,2131,487,3,1,2475037,0,0,0,0,2129,0,0,0
紅色歐胡納鷹,為你的歐胡納鷹夥伴改變顏色,2135,486,0,2,2103839,102223,0,0,0,0,0,0,0
深色歐胡納鷹,為你的歐胡納鷹夥伴改變顏色,2136,486,0,3,2103843,102222,0,0,0,0,0,0,0
黑色巴卡犬,為你的巴卡犬夥伴改變顏色,2137,486,1,3,1518095,102216,0,0,0,0,0,0,0
席卡狩獵指導,"在席卡狩獵小隊期間，開啟下列效果。

|CFF71d5ff席卡狩獵指導|r
席卡獵人能為你帶來好處，在狩獵小隊期間提高你的一項次要技能。",2140,485,3,2,135495,0,0,0,0,0,0,0,0
祝福：加速強風,"在席卡狩獵小隊期間，你可以選擇下列雍亞拉的祝福來使用。

|CFF71d5ff加速強風|r
$@spelldesc384184",2141,485,1,3,348567,0,0,0,0,0,0,0,0
祝福：護禦之風,"在席卡狩獵小隊期間，你可以選擇下列雍亞拉的祝福來使用。

|CFF71d5ff護禦之風|r
$@spelldesc384183",2142,485,1,1,463565,0,0,0,0,0,0,0,0
頂尖獵人,"在席卡狩獵小隊期間，開啟下列效果。

|CFF71d5ff頂尖獵人|r
$@spelldesc376281",2143,485,3,3,4034835,0,0,0,0,0,0,0,0
祝福：淨化微風,"在席卡狩獵小隊期間，你可以選擇下列雍亞拉的祝福來使用。

|CFF71d5ff淨化微風|r
$@spelldesc385440",2144,485,1,2,2103840,0,0,0,0,0,0,0,0
高地釣魚,讓你能在巨龍群島各地的山區湖泊內找到釣魚池。,2149,488,0,0,236711,5703,0,0,0,0,0,0,0
熔岩釣魚,讓你能在巨龍群島各地使用熔岩內的釣魚池。,2150,488,2,0,237583,5703,0,0,0,0,0,0,0
冰上釣魚,讓你能在巨龍群島各地的結冰水池鑽洞釣魚。,2151,488,1,0,612394,5703,0,0,0,0,0,0,0
鐵樹魚叉握柄,去找一塊好的鐵木材，然後拿給拿給伊斯凱拉的塔維歐來改良你的魚叉握柄。,2152,488,3,1,133485,5703,0,0,0,0,0,0,0
鯊骨魚叉頭,去找一塊好的鯊魚骨，然後拿給拿給伊斯凱拉的塔維歐來改良你的魚叉頭。,2153,488,3,2,970830,5703,0,0,0,0,0,0,0
海藤魚叉繩索,去找一條又堅韌又長的海藤草，然後拿給伊斯凱拉的塔維歐來改良你的魚叉繩。,2154,488,3,3,1717390,5793,0,0,0,0,0,0,0
Dragonrider's Compassion [NYI],解除坐騎會保護附近的盟友，並提升他們的移動速度20%，持續5秒鐘。,2155,484,3,2,4538325,0,0,0,0,0,0,0,0
Ohn'ahra's Gusts [NYI],向前疾衝會阻擋加拉登的砲彈。,2156,484,2,1,2103881,0,0,0,0,0,0,0,0
Airborne Tumbling [NYI],旋轉急衝使你能閃躲元素攻擊1秒鐘。另外，你可以用旋轉急衝來讓和你接觸到的敵人飛行玩家離開坐騎。,2157,484,5,1,1113071,0,0,0,0,0,0,0,0
Draconic Cultivation [NYI],取得藥草或礦物會提高你的活力充能速度10%，持續10秒鐘。,2158,484,6,0,4554357,0,0,0,0,0,0,0,0
Draconic Hunt [NYI],擊敗一名敵人會提高你的活力充能速度10%，持續3秒鐘。,2159,484,6,2,132176,0,0,0,0,0,0,0,0
製圖師的旗幟,解鎖在巨龍群島最高峰上放置旗幟的技能。探索地區以找出小地圖上的標記。,2164,489,0,0,3643023,0,0,0,0,0,0,0,0
異象偵測法術框架,"這款厲害的法術框架讓你能在巨龍群島的野外透過實體屏障偵測重要目標，並在小地圖上顯示附近的寶藏。

賦予你技能：異象偵測第一型。",2165,489,1,0,3615519,0,0,0,0,0,0,0,0
機關後門,"探險者協會一直以來都會用不同的小工具來繞過鎖、陷阱及其他機關。在聖匣守護者的幫助下，成功將魔法注入這些小工具內，現在可以打開巨龍群島野外大部分的上鎖寶箱。

賦予你技能：機關後門",2166,489,2,0,1125255,0,0,0,0,0,0,0,0
快速底片套,"不需要在包包四處翻找底片了。在你用完時，自動地高速重新填裝底片。

在紀錄世界任務時可以發揮功用。",2167,489,1,2,133635,104581,0,0,0,0,0,0,0
拍照工具升級,"改良你的裝置的性能，讓你每卷底片能拍更多照片。

在執行編列世界任務時有效。",2168,489,2,2,305162,104581,0,0,0,0,0,0,0
幸運石,"把這個幸運石加入你的背包。根據傳說，就連最害羞的生物都會受這顆石頭吸引，讓你可以拍它們的照片。

在執行編列世界任務時有效。",2169,489,3,2,237477,104581,0,0,0,0,0,0,0
尖刺鞋釘,"啟動後會忽略任何危險的負面效果，持續2秒。

在執行攀爬世界任務時有效。",2170,489,1,1,2400283,104582,0,0,0,0,0,0,0
魯伯特的幫手,"為你的整個隊伍在附近位置召喚一個支撐點。

在執行攀爬世界任務時有效。",2171,489,2,1,1322283,104582,0,0,0,0,0,0,0
傑布的單邊鏡片,"被動效果。啟動後會顯示出攀爬路徑上的遺失的物品，讓你可以回收額外資源。

在執行攀爬世界任務時有效。",2172,489,3,1,134442,104582,0,0,0,0,0,0,0
不倦握力止滑粉,"被動效果。加倍你的握力，讓你可以爬得更遠，不再摔落。謝啦，止滑粉！

在攀爬世界任務時有效。",2173,489,5,1,999951,104582,0,0,0,0,0,0,0
自動鉤握,"被動效果。你第一次喪失握力要墜落時，你會自動抓住最近的支撐點，並恢復握力。

在執行攀爬世界任務時有效。",2174,489,4,1,986488,104582,0,0,0,0,0,0,0
巴卡犬狩獵夥伴,"與巴卡犬一起狩獵可帶來下列額外效果：

|CFFFFFFFF被動|R
$@spelldesc385472",2176,491,0,0,930079,100829,0,0,0,0,0,0,0
歐胡納鷹狩獵夥伴,"與歐胡納鷹一起狩獵可帶來下列額外效果：

|CFFFFFFFF被動|R
$@spelldesc385469",2177,491,0,1,4080564,100829,0,0,0,0,0,0,0
凶狠痛咬,"|CFFFFFFFF1分鐘冷卻時間|R
$@spelldesc383971",2178,491,2,1,132270,100832,0,0,0,0,0,0,0
顫慄嚎叫,"|CFFFFFFFF被動|R
$@spelldesc385479",2179,491,2,0,1033494,100832,0,0,0,0,0,0,0
銳利之風,"|CFFFFFFFF被動|R
$@spelldesc385484",2180,491,3,0,1029585,100832,0,0,0,0,0,0,0
飛禽矯捷,"|CFFFFFFFF1分鐘冷卻時間|R
$@spelldesc384130",2181,491,3,1,2103863,100832,0,0,0,0,0,0,0
